temperature;humidity;pressure;batteryLevel;batteryValue;receivedAt;device;providerDeviceId
-2;100;975.21;100;4038;2024-11-13T07:55:35.596664316Z;977;santorsola-thp-1
-2;100;975.39;100;4041;2024-11-13T08:15:35.385560176Z;977;santorsola-thp-1
-2;100;975.39;100;4035;2024-11-13T08:35:35.216024443Z;977;santorsola-thp-1
0;100;975.22;100;4047;2024-11-13T08:55:34.994807786Z;977;santorsola-thp-1
1;100;975.04;100;4070;2024-11-13T09:15:34.820314707Z;977;santorsola-thp-1
3;100;974.71;100;4064;2024-11-13T09:35:34.574060957Z;977;santorsola-thp-1
5;100;974.43;100;4055;2024-11-13T09:55:34.358881349Z;977;santorsola-thp-1
5;100;974.05;100;4041;2024-11-13T10:15:34.125229756Z;977;santorsola-thp-1
6;92;973.68;100;4050;2024-11-13T10:35:33.938146916Z;977;santorsola-thp-1
7;84;973.29;100;4035;2024-11-13T10:55:33.706743334Z;977;santorsola-thp-1
8;80;972.68;100;4035;2024-11-13T11:15:33.541479555Z;977;santorsola-thp-1
9;71;972.27;100;4052;2024-11-13T11:35:33.262981310Z;977;santorsola-thp-1
10;61;971.75;100;4052;2024-11-13T11:55:33.059812271Z;977;santorsola-thp-1
11;55;971.36;100;4044;2024-11-13T12:15:32.825879149Z;977;santorsola-thp-1
12;48;971.05;100;4076;2024-11-13T12:35:32.606719864Z;977;santorsola-thp-1
12;47;970.73;100;4058;2024-11-13T12:55:32.414898913Z;977;santorsola-thp-1
12;47;970.68;100;4055;2024-11-13T13:15:32.172241195Z;977;santorsola-thp-1
10;52;970.39;100;4050;2024-11-13T13:35:31.946755333Z;977;santorsola-thp-1
10;57;970.33;100;4064;2024-11-13T13:55:31.723854332Z;977;santorsola-thp-1
9;68;970.32;100;4044;2024-11-13T14:15:31.537942496Z;977;santorsola-thp-1
9;65;970.05;100;4061;2024-11-13T14:35:31.295360754Z;977;santorsola-thp-1
10;60;969.75;100;4061;2024-11-13T14:55:31.070088555Z;977;santorsola-thp-1
8;68;969.69;100;4061;2024-11-13T15:15:30.839507702Z;977;santorsola-thp-1
7;72;969.74;100;4052;2024-11-13T15:35:30.840661695Z;977;santorsola-thp-1
6;75;969.59;100;4055;2024-11-13T15:55:30.427444121Z;977;santorsola-thp-1
5;83;969.88;100;4064;2024-11-13T16:15:30.197671419Z;977;santorsola-thp-1
4;90;970.32;100;4067;2024-11-13T16:35:29.988171160Z;977;santorsola-thp-1
3;90;970.24;100;4061;2024-11-13T16:55:29.774552738Z;977;santorsola-thp-1
3;97;970.6;100;4052;2024-11-13T17:15:29.560330317Z;977;santorsola-thp-1
4;91;969.97;100;4038;2024-11-13T17:55:29.147193853Z;977;santorsola-thp-1
3;95;970.7;100;4061;2024-11-13T18:15:28.932203522Z;977;santorsola-thp-1
4;94;970.8;100;4073;2024-11-13T18:35:28.734683172Z;977;santorsola-thp-1
3;95;970.91;100;4052;2024-11-13T18:55:28.509005070Z;977;santorsola-thp-1
3;100;970.96;100;4058;2024-11-13T19:35:28.095982096Z;977;santorsola-thp-1
3;100;970.95;100;4058;2024-11-13T19:55:27.867814123Z;977;santorsola-thp-1
3;100;970.91;100;4052;2024-11-13T20:15:27.652764438Z;977;santorsola-thp-1
3;100;970.77;100;4052;2024-11-13T20:35:27.452340547Z;977;santorsola-thp-1
3;100;971;100;4050;2024-11-13T20:55:27.242796192Z;977;santorsola-thp-1
3;99;971.34;100;4064;2024-11-13T21:15:27.058539108Z;977;santorsola-thp-1
4;97;971.25;100;4070;2024-11-13T21:35:26.815074178Z;977;santorsola-thp-1
4;100;971.22;100;4050;2024-11-13T21:55:26.613816071Z;977;santorsola-thp-1
4;96;971.41;100;4058;2024-11-13T22:15:26.412469418Z;977;santorsola-thp-1
4;92;971.35;100;4070;2024-11-13T22:35:26.184090489Z;977;santorsola-thp-1
4;99;971.45;100;4055;2024-11-13T22:55:25.961109027Z;977;santorsola-thp-1
4;100;971.55;100;4061;2024-11-13T23:15:25.773668239Z;977;santorsola-thp-1
4;100;971.51;100;4061;2024-11-13T23:35:25.535006686Z;977;santorsola-thp-1
4;100;971.4;100;4061;2024-11-13T23:55:25.336788861Z;977;santorsola-thp-1
4;100;971.18;100;4058;2024-11-14T00:15:25.136069247Z;977;santorsola-thp-1
3;100;971.39;100;4058;2024-11-14T00:35:24.912641657Z;977;santorsola-thp-1
3;100;971.46;100;4067;2024-11-14T00:55:24.697471436Z;977;santorsola-thp-1
3;100;971.38;100;4050;2024-11-14T01:15:24.492466713Z;977;santorsola-thp-1
3;100;971.28;100;4058;2024-11-14T01:35:24.276430611Z;977;santorsola-thp-1
3;100;971.23;100;4061;2024-11-14T01:55:24.095128978Z;977;santorsola-thp-1
3;100;971.38;100;4052;2024-11-14T02:15:23.860085501Z;977;santorsola-thp-1
3;100;971.38;100;4073;2024-11-14T02:35:23.639683422Z;977;santorsola-thp-1
2;100;971.34;100;4050;2024-11-14T02:55:23.457270884Z;977;santorsola-thp-1
2;100;971.31;100;4044;2024-11-14T03:15:23.219305752Z;977;santorsola-thp-1
2;100;971.38;100;4052;2024-11-14T03:35:22.998062385Z;977;santorsola-thp-1
2;100;971.39;100;4061;2024-11-14T03:55:22.812076346Z;977;santorsola-thp-1
2;100;971.44;100;4067;2024-11-14T04:15:22.589130059Z;977;santorsola-thp-1
2;100;971.57;100;4067;2024-11-14T04:35:22.365439683Z;977;santorsola-thp-1
1;100;971.77;100;4070;2024-11-14T04:55:22.174391648Z;977;santorsola-thp-1
1;100;971.77;100;4070;2024-11-14T05:15:21.969170524Z;977;santorsola-thp-1
0;100;971.83;100;4073;2024-11-14T05:35:21.746028524Z;977;santorsola-thp-1
0;100;971.93;100;4070;2024-11-14T05:55:21.550241860Z;977;santorsola-thp-1
0;100;972.02;100;4079;2024-11-14T06:15:21.341329075Z;977;santorsola-thp-1
0;100;972.21;100;4067;2024-11-14T06:35:21.147141860Z;977;santorsola-thp-1
0;100;972.45;100;4067;2024-11-14T06:55:20.923858956Z;977;santorsola-thp-1
0;100;972.27;100;4067;2024-11-14T07:15:20.725249712Z;977;santorsola-thp-1
0;100;972.53;100;4070;2024-11-14T07:35:20.588112266Z;977;santorsola-thp-1
0;100;972.4;100;4073;2024-11-14T07:55:20.332536292Z;977;santorsola-thp-1
0;100;972.29;100;4064;2024-11-14T08:15:20.105663863Z;977;santorsola-thp-1
0;100;972.35;100;4070;2024-11-14T08:35:19.934361584Z;977;santorsola-thp-1
1;100;972.27;100;4076;2024-11-14T08:55:19.701632871Z;977;santorsola-thp-1
2;100;972.26;100;4082;2024-11-14T09:15:19.539154795Z;977;santorsola-thp-1
5;88;972;100;4076;2024-11-14T09:35:19.296156732Z;977;santorsola-thp-1
5;89;971.68;100;4035;2024-11-14T09:55:19.064961211Z;977;santorsola-thp-1
7;83;971.5;100;4050;2024-11-14T10:15:18.833686492Z;977;santorsola-thp-1
7;79;971.17;100;4070;2024-11-14T10:35:18.655832485Z;977;santorsola-thp-1
8;72;970.84;100;4058;2024-11-14T10:55:18.418276438Z;977;santorsola-thp-1
10;66;970.56;100;4058;2024-11-14T11:15:18.182641791Z;977;santorsola-thp-1
10;60;970.29;100;4058;2024-11-14T11:35:17.972113985Z;977;santorsola-thp-1
10;58;970.15;100;4061;2024-11-14T11:55:17.782202911Z;977;santorsola-thp-1
12;50;969.81;100;4047;2024-11-14T12:15:17.537869260Z;977;santorsola-thp-1
14;42;969.38;100;4067;2024-11-14T12:35:17.310659236Z;977;santorsola-thp-1
14;39;969.21;100;4070;2024-11-14T12:55:17.082678675Z;977;santorsola-thp-1
14;37;968.91;100;4052;2024-11-14T13:15:16.893582089Z;977;santorsola-thp-1
14;37;968.84;100;4052;2024-11-14T13:35:16.653789678Z;977;santorsola-thp-1
13;40;968.92;100;4038;2024-11-14T13:55:16.421844803Z;977;santorsola-thp-1
13;43;969.11;100;4073;2024-11-14T14:15:16.201031506Z;977;santorsola-thp-1
11;51;969.36;100;4052;2024-11-14T14:35:16.017993291Z;977;santorsola-thp-1
9;56;969.55;100;4064;2024-11-14T14:55:15.774417357Z;977;santorsola-thp-1
7;68;969.96;100;4061;2024-11-14T15:15:15.539906723Z;977;santorsola-thp-1
5;73;970.16;100;4073;2024-11-14T15:35:15.326190731Z;977;santorsola-thp-1
4;79;970.49;100;4079;2024-11-14T15:55:15.140209374Z;977;santorsola-thp-1
4;79;970.8;100;4067;2024-11-14T16:15:14.898720870Z;977;santorsola-thp-1
3;86;971.13;100;4076;2024-11-14T16:35:14.684763526Z;977;santorsola-thp-1
2;94;971.31;100;4085;2024-11-14T16:55:14.496281664Z;977;santorsola-thp-1
1;96;971.47;100;4073;2024-11-14T17:15:14.275937278Z;977;santorsola-thp-1
1;100;971.86;100;4058;2024-11-14T17:35:14.096484800Z;977;santorsola-thp-1
0;100;972.06;100;4082;2024-11-14T17:55:13.862435998Z;977;santorsola-thp-1
0;100;972.13;100;4079;2024-11-14T18:35:13.451694168Z;977;santorsola-thp-1
0;100;972.25;100;4079;2024-11-14T18:55:13.244524947Z;977;santorsola-thp-1
0;100;972.34;100;4064;2024-11-14T19:15:13.055532959Z;977;santorsola-thp-1
0;100;972.47;100;4073;2024-11-14T19:35:12.844726179Z;977;santorsola-thp-1
-1;100;972.52;100;4073;2024-11-14T19:55:12.652574547Z;977;santorsola-thp-1
-1;100;972.61;100;4079;2024-11-14T20:15:12.421871761Z;977;santorsola-thp-1
-1;100;972.78;100;4082;2024-11-14T20:35:12.222930475Z;977;santorsola-thp-1
-1;100;973.03;100;4064;2024-11-14T20:55:12.019686961Z;977;santorsola-thp-1
-1;100;973.32;100;4064;2024-11-14T21:15:11.820147302Z;977;santorsola-thp-1
-1;100;973.36;100;4064;2024-11-14T21:35:11.621383406Z;977;santorsola-thp-1
-2;100;973.41;100;4076;2024-11-14T21:55:11.414125301Z;977;santorsola-thp-1
-1;100;973.34;100;4082;2024-11-14T22:15:11.202039573Z;977;santorsola-thp-1
-2;100;973.41;100;4076;2024-11-14T22:35:11.013327812Z;977;santorsola-thp-1
-2;100;973.38;100;4064;2024-11-14T22:55:10.814463506Z;977;santorsola-thp-1
-2;100;973.32;100;4088;2024-11-14T23:15:10.603878312Z;977;santorsola-thp-1
-2;100;973.18;100;4085;2024-11-14T23:35:10.413419466Z;977;santorsola-thp-1
-2;100;973.17;100;4064;2024-11-14T23:55:10.200525776Z;977;santorsola-thp-1
-3;100;973.24;100;4085;2024-11-15T00:15:10.018479377Z;977;santorsola-thp-1
-3;100;973.18;100;4067;2024-11-15T00:35:09.798583958Z;977;santorsola-thp-1
-2;100;973.12;100;4064;2024-11-15T00:55:09.591961055Z;977;santorsola-thp-1
-3;100;973.13;100;4061;2024-11-15T01:15:09.399536694Z;977;santorsola-thp-1
-3;100;972.92;100;4088;2024-11-15T01:35:09.217262884Z;977;santorsola-thp-1
-3;100;972.84;100;4079;2024-11-15T01:55:08.999319164Z;977;santorsola-thp-1
-3;100;972.78;100;4070;2024-11-15T02:15:08.812369290Z;977;santorsola-thp-1
-3;100;972.76;100;4076;2024-11-15T02:35:08.602060401Z;977;santorsola-thp-1
-3;100;972.65;100;4082;2024-11-15T02:55:08.394395529Z;977;santorsola-thp-1
-3;100;972.58;100;4085;2024-11-15T03:15:08.200862911Z;977;santorsola-thp-1
-3;100;972.59;100;4076;2024-11-15T03:35:08.016994619Z;977;santorsola-thp-1
-3;100;972.51;100;4082;2024-11-15T03:55:07.806821369Z;977;santorsola-thp-1
-4;100;972.7;100;4067;2024-11-15T04:15:07.611317508Z;977;santorsola-thp-1
-4;100;972.79;100;4082;2024-11-15T04:35:07.397606909Z;977;santorsola-thp-1
-4;100;972.66;100;4070;2024-11-15T04:55:07.195853004Z;977;santorsola-thp-1
-4;100;972.8;100;4082;2024-11-15T05:15:07.066656466Z;977;santorsola-thp-1
-3;100;972.87;100;4088;2024-11-15T05:35:06.822782621Z;977;santorsola-thp-1
-4;100;972.96;100;4085;2024-11-15T05:55:06.615726353Z;977;santorsola-thp-1
-4;100;973.25;100;4082;2024-11-15T06:15:06.414003529Z;977;santorsola-thp-1
-4;100;973.46;100;4082;2024-11-15T06:35:06.206148452Z;977;santorsola-thp-1
-4;100;973.75;100;4088;2024-11-15T06:55:06.013937613Z;977;santorsola-thp-1
-4;100;973.83;100;4070;2024-11-15T07:15:05.806779751Z;977;santorsola-thp-1
-4;100;974.17;100;4082;2024-11-15T07:35:05.612041570Z;977;santorsola-thp-1
-4;100;973.98;100;4061;2024-11-15T07:55:05.410582279Z;977;santorsola-thp-1
-4;100;973.95;100;4058;2024-11-15T08:15:05.219922681Z;977;santorsola-thp-1
-3;100;973.64;100;4067;2024-11-15T08:35:05.052736585Z;977;santorsola-thp-1
-2;100;973.36;100;4097;2024-11-15T08:55:04.820048985Z;977;santorsola-thp-1
-1;100;973.18;100;4067;2024-11-15T09:15:04.626802777Z;977;santorsola-thp-1
1;100;973.08;100;4097;2024-11-15T09:35:04.411775926Z;977;santorsola-thp-1
1;100;973.07;100;4091;2024-11-15T09:55:04.189037009Z;977;santorsola-thp-1
3;100;972.93;100;4079;2024-11-15T10:15:03.991678402Z;977;santorsola-thp-1
3;98;972.66;100;4076;2024-11-15T10:35:03.788090434Z;977;santorsola-thp-1
5;90;972.31;100;4061;2024-11-15T10:55:03.553697241Z;977;santorsola-thp-1
5;80;972.09;100;4050;2024-11-15T11:15:03.377158911Z;977;santorsola-thp-1
6;75;971.82;100;4058;2024-11-15T11:35:03.143195667Z;977;santorsola-thp-1
8;69;971.62;100;4073;2024-11-15T11:55:02.990755369Z;977;santorsola-thp-1
9;56;971.38;100;4082;2024-11-15T12:15:02.822567948Z;977;santorsola-thp-1
10;56;971.19;100;4085;2024-11-15T12:35:02.500631992Z;977;santorsola-thp-1
10;51;971.04;100;4052;2024-11-15T12:55:02.263403872Z;977;santorsola-thp-1
11;46;971.06;100;4079;2024-11-15T13:15:02.283728729Z;977;santorsola-thp-1
11;46;971.04;100;4064;2024-11-15T13:35:01.945565661Z;977;santorsola-thp-1
11;49;970.96;100;4052;2024-11-15T13:55:01.622557513Z;977;santorsola-thp-1
10;53;970.97;100;4070;2024-11-15T14:15:01.384340450Z;977;santorsola-thp-1
10;55;970.94;100;4067;2024-11-15T14:35:01.232073962Z;977;santorsola-thp-1
9;56;971.09;100;4073;2024-11-15T14:55:00.975853371Z;977;santorsola-thp-1
7;60;971.35;100;4079;2024-11-15T15:15:00.746096840Z;977;santorsola-thp-1
6;64;971.53;100;4079;2024-11-15T15:35:00.586404822Z;977;santorsola-thp-1
5;68;971.91;100;4082;2024-11-15T15:55:00.347420366Z;977;santorsola-thp-1
3;80;972.64;100;4070;2024-11-15T16:34:59.854732549Z;977;santorsola-thp-1
1;91;973.09;100;4070;2024-11-15T16:54:59.647900785Z;977;santorsola-thp-1
0;96;973.44;100;4082;2024-11-15T17:14:59.453616004Z;977;santorsola-thp-1
0;100;973.67;100;4088;2024-11-15T17:34:59.227842961Z;977;santorsola-thp-1
0;100;973.81;100;4091;2024-11-15T17:54:59.055992719Z;977;santorsola-thp-1
0;100;973.94;100;4085;2024-11-15T18:14:58.813569949Z;977;santorsola-thp-1
0;100;974.12;100;4082;2024-11-15T18:34:58.622608996Z;977;santorsola-thp-1
-1;100;974.22;100;4082;2024-11-15T18:54:58.413467391Z;977;santorsola-thp-1
-1;100;974.3;100;4085;2024-11-15T19:14:58.209053010Z;977;santorsola-thp-1
-1;100;974.54;100;4073;2024-11-15T19:34:58.012925667Z;977;santorsola-thp-1
-1;100;974.58;100;4073;2024-11-15T19:54:57.799357208Z;977;santorsola-thp-1
-2;100;974.87;100;4088;2024-11-15T20:34:57.404782939Z;977;santorsola-thp-1
-2;100;974.88;100;4079;2024-11-15T20:54:57.213638297Z;977;santorsola-thp-1
-2;100;974.95;100;4085;2024-11-15T21:14:56.988289085Z;977;santorsola-thp-1
-2;100;975.04;100;4094;2024-11-15T21:34:56.782351129Z;977;santorsola-thp-1
-2;100;975.2;100;4100;2024-11-15T21:54:56.591833322Z;977;santorsola-thp-1
-2;100;975.25;100;4094;2024-11-15T22:14:56.388488456Z;977;santorsola-thp-1
-3;100;975.17;100;4088;2024-11-15T22:34:56.173372621Z;977;santorsola-thp-1
-3;100;975.18;100;4094;2024-11-15T22:54:55.984649129Z;977;santorsola-thp-1
-2;100;975.01;100;4091;2024-11-15T23:14:55.791649335Z;977;santorsola-thp-1
-3;100;975.04;100;4094;2024-11-15T23:34:55.585319566Z;977;santorsola-thp-1
-3;100;975.1;100;4076;2024-11-15T23:54:55.385304679Z;977;santorsola-thp-1
-2;100;975.08;100;4088;2024-11-16T00:14:55.186753542Z;977;santorsola-thp-1
-3;100;975.06;100;4085;2024-11-16T00:34:54.975291097Z;977;santorsola-thp-1
-3;100;975.1;100;4073;2024-11-16T00:54:54.788300525Z;977;santorsola-thp-1
-3;100;974.92;100;4067;2024-11-16T01:14:54.587459010Z;977;santorsola-thp-1
-3;100;974.75;100;4088;2024-11-16T01:34:54.387886412Z;977;santorsola-thp-1
-3;100;974.58;100;4073;2024-11-16T01:54:54.197925707Z;977;santorsola-thp-1
-3;100;974.55;100;4088;2024-11-16T02:14:53.987864721Z;977;santorsola-thp-1
-3;100;974.46;100;4076;2024-11-16T02:34:53.788942560Z;977;santorsola-thp-1
-3;100;974.45;100;4094;2024-11-16T02:54:53.588155465Z;977;santorsola-thp-1
-3;100;974.34;100;4088;2024-11-16T03:14:53.394020835Z;977;santorsola-thp-1
-4;100;974.36;100;4088;2024-11-16T03:34:53.214089820Z;977;santorsola-thp-1
-2;100;974.31;100;4091;2024-11-16T03:54:52.991772375Z;977;santorsola-thp-1
-4;100;974.33;100;4079;2024-11-16T04:14:52.787667832Z;977;santorsola-thp-1
-4;100;974.28;100;4082;2024-11-16T04:34:52.597188633Z;977;santorsola-thp-1
-3;100;974.14;100;4094;2024-11-16T04:54:52.419534265Z;977;santorsola-thp-1
-4;100;974.03;100;4085;2024-11-16T05:14:52.333132881Z;977;santorsola-thp-1
-4;100;973.99;100;4088;2024-11-16T05:34:52.026011157Z;977;santorsola-thp-1
-4;100;974.17;100;4091;2024-11-16T05:54:51.857980660Z;977;santorsola-thp-1
-3;100;974.17;100;4091;2024-11-16T06:14:51.620652729Z;977;santorsola-thp-1
-4;100;974.26;100;4085;2024-11-16T06:34:51.461417240Z;977;santorsola-thp-1
-4;100;974.33;100;4073;2024-11-16T06:54:51.218982810Z;977;santorsola-thp-1
-4;100;974.37;100;4076;2024-11-16T07:14:51.010575628Z;977;santorsola-thp-1
-3;100;974.34;100;4070;2024-11-16T07:34:50.817765509Z;977;santorsola-thp-1
-3;100;974.34;100;4091;2024-11-16T07:54:50.660749676Z;977;santorsola-thp-1
-3;100;974.28;100;4079;2024-11-16T08:14:50.412560546Z;977;santorsola-thp-1
-3;100;974.14;100;4091;2024-11-16T08:34:50.262229133Z;977;santorsola-thp-1
1;100;973.01;100;4100;2024-11-16T09:34:49.723541991Z;977;santorsola-thp-1
5;93;971.9;100;4067;2024-11-16T10:34:49.084762986Z;977;santorsola-thp-1
9;67;970.52;100;4064;2024-11-16T11:34:48.316624837Z;977;santorsola-thp-1
9;60;970.14;100;4082;2024-11-16T11:54:48.095208832Z;977;santorsola-thp-1
11;54;969.66;100;4085;2024-11-16T12:14:47.879285411Z;977;santorsola-thp-1
12;51;969.49;100;4079;2024-11-16T12:34:47.664054548Z;977;santorsola-thp-1
11;49;969.2;100;4076;2024-11-16T12:54:47.427014800Z;977;santorsola-thp-1
12;48;969.01;100;4055;2024-11-16T13:14:47.202996955Z;977;santorsola-thp-1
11;51;968.79;100;4079;2024-11-16T13:34:46.986795623Z;977;santorsola-thp-1
11;50;968.67;100;4085;2024-11-16T13:54:46.763476383Z;977;santorsola-thp-1
11;51;968.5;100;4079;2024-11-16T14:14:46.535261149Z;977;santorsola-thp-1
11;47;968.5;100;4064;2024-11-16T14:34:46.331618895Z;977;santorsola-thp-1
10;56;968.47;100;4079;2024-11-16T14:54:46.106173888Z;977;santorsola-thp-1
7;66;968.69;100;4082;2024-11-16T15:14:45.890181213Z;977;santorsola-thp-1
5;74;968.84;100;4067;2024-11-16T15:34:45.662459096Z;977;santorsola-thp-1
3;80;968.93;100;4082;2024-11-16T15:54:45.456632735Z;977;santorsola-thp-1
2;88;969.08;100;4088;2024-11-16T16:14:45.246563155Z;977;santorsola-thp-1
2;92;969.18;100;4082;2024-11-16T16:34:45.056193448Z;977;santorsola-thp-1
0;97;969.22;100;4082;2024-11-16T16:54:44.828872497Z;977;santorsola-thp-1
0;99;969.17;100;4085;2024-11-16T17:14:44.623542324Z;977;santorsola-thp-1
0;100;969.29;100;4091;2024-11-16T17:34:44.440118931Z;977;santorsola-thp-1
0;100;969.32;100;4091;2024-11-16T17:54:44.218294688Z;977;santorsola-thp-1
0;100;969.29;100;4088;2024-11-16T18:14:44.023066901Z;977;santorsola-thp-1
-1;100;969.22;100;4079;2024-11-16T18:34:43.810689278Z;977;santorsola-thp-1
-1;100;969.17;100;4082;2024-11-16T18:54:43.614010468Z;977;santorsola-thp-1
-1;100;969.21;100;4097;2024-11-16T19:14:43.400453154Z;977;santorsola-thp-1
-2;100;969.29;100;4079;2024-11-16T19:34:43.219854953Z;977;santorsola-thp-1
-1;100;969.23;100;4102;2024-11-16T19:54:43.059846435Z;977;santorsola-thp-1
-2;100;969.12;100;4082;2024-11-16T20:14:42.818516776Z;977;santorsola-thp-1
-2;100;969.07;100;4097;2024-11-16T20:34:42.656265622Z;977;santorsola-thp-1
-2;100;968.8;100;4094;2024-11-16T20:54:42.414853519Z;977;santorsola-thp-1
-2;100;968.88;100;4076;2024-11-16T21:14:42.187775767Z;977;santorsola-thp-1
-2;100;968.92;100;4097;2024-11-16T21:34:42.018214321Z;977;santorsola-thp-1
-3;100;968.76;100;4100;2024-11-16T21:54:41.788279086Z;977;santorsola-thp-1
-3;100;968.66;100;4094;2024-11-16T22:14:41.596416399Z;977;santorsola-thp-1
-3;100;968.62;100;4094;2024-11-16T22:34:41.382338934Z;977;santorsola-thp-1
-2;100;968.49;100;4097;2024-11-16T23:14:40.978948928Z;977;santorsola-thp-1
-2;100;968.39;100;4088;2024-11-16T23:34:40.787431606Z;977;santorsola-thp-1
-2;100;968.25;100;4094;2024-11-16T23:54:40.587024843Z;977;santorsola-thp-1
-3;100;968.15;100;4088;2024-11-17T00:14:40.376911710Z;977;santorsola-thp-1
-2;100;968.05;100;4097;2024-11-17T00:34:40.181517181Z;977;santorsola-thp-1
-3;100;967.84;100;4085;2024-11-17T00:54:39.976578682Z;977;santorsola-thp-1
-3;100;967.82;100;4082;2024-11-17T01:14:39.779849602Z;977;santorsola-thp-1
-3;100;967.63;100;4079;2024-11-17T01:34:39.580678498Z;977;santorsola-thp-1
-4;100;967.5;100;4094;2024-11-17T01:54:39.387518604Z;977;santorsola-thp-1
-4;100;967.49;100;4082;2024-11-17T02:14:39.192193021Z;977;santorsola-thp-1
-3;100;967.27;100;4094;2024-11-17T02:34:38.989036564Z;977;santorsola-thp-1
-4;100;967.01;100;4097;2024-11-17T02:54:38.815776228Z;977;santorsola-thp-1
-4;100;967.07;100;4082;2024-11-17T03:14:38.582643145Z;977;santorsola-thp-1
-4;100;966.94;100;4094;2024-11-17T03:34:38.412183526Z;977;santorsola-thp-1
-4;100;966.65;100;4097;2024-11-17T03:54:38.190711801Z;977;santorsola-thp-1
-4;100;966.82;100;4094;2024-11-17T04:14:37.987720665Z;977;santorsola-thp-1
-3;100;966.24;100;4094;2024-11-17T04:34:37.798150870Z;977;santorsola-thp-1
-3;100;966.15;100;4088;2024-11-17T05:14:37.391161521Z;977;santorsola-thp-1
-4;100;966.21;100;4094;2024-11-17T05:34:37.191812816Z;977;santorsola-thp-1
-4;100;966.25;100;4094;2024-11-17T05:54:37.009073573Z;977;santorsola-thp-1
-3;100;966.15;100;4094;2024-11-17T06:14:36.802117251Z;977;santorsola-thp-1
-4;100;966.23;100;4097;2024-11-17T06:34:36.607050089Z;977;santorsola-thp-1
-4;100;966.3;100;4102;2024-11-17T06:54:36.419623968Z;977;santorsola-thp-1
-3;100;966.36;100;4094;2024-11-17T07:14:36.258844373Z;977;santorsola-thp-1
-4;100;966.47;100;4100;2024-11-17T07:34:36.012651492Z;977;santorsola-thp-1
-4;100;966.24;100;4102;2024-11-17T07:54:35.804733836Z;977;santorsola-thp-1
-3;100;966.1;100;4094;2024-11-17T08:14:35.606172808Z;977;santorsola-thp-1
-3;100;966;100;4097;2024-11-17T08:34:35.411622375Z;977;santorsola-thp-1
-3;100;965.93;100;4079;2024-11-17T08:54:35.213025393Z;977;santorsola-thp-1
-3;100;965.72;100;4091;2024-11-17T09:14:34.998649536Z;977;santorsola-thp-1
0;100;965.39;100;4102;2024-11-17T09:34:34.793232170Z;977;santorsola-thp-1
2;100;964.94;100;4097;2024-11-17T09:54:34.659520729Z;977;santorsola-thp-1
3;100;964.56;100;4076;2024-11-17T10:14:34.383965874Z;977;santorsola-thp-1
4;99;964.15;100;4067;2024-11-17T10:34:34.177153248Z;977;santorsola-thp-1
4;90;963.7;100;4070;2024-11-17T10:54:33.942008419Z;977;santorsola-thp-1
5;79;963.17;100;4079;2024-11-17T11:14:33.730064091Z;977;santorsola-thp-1
6;72;962.9;100;4064;2024-11-17T11:34:33.521690591Z;977;santorsola-thp-1
7;69;962.39;100;4082;2024-11-17T11:54:33.299181615Z;977;santorsola-thp-1
9;59;962.08;100;4073;2024-11-17T12:14:33.136640759Z;977;santorsola-thp-1
9;50;961.76;100;4076;2024-11-17T12:34:32.870096424Z;977;santorsola-thp-1
10;49;961.47;100;4094;2024-11-17T12:54:32.658192688Z;977;santorsola-thp-1
10;52;961.16;100;4052;2024-11-17T13:14:32.430944394Z;977;santorsola-thp-1
10;54;960.99;100;4076;2024-11-17T13:34:32.203405996Z;977;santorsola-thp-1
9;56;960.82;100;4094;2024-11-17T13:54:31.983173307Z;977;santorsola-thp-1
9;55;960.87;100;4070;2024-11-17T14:14:31.772077822Z;977;santorsola-thp-1
9;56;960.84;100;4070;2024-11-17T14:34:31.551180984Z;977;santorsola-thp-1
8;56;960.71;100;4082;2024-11-17T14:54:31.316019050Z;977;santorsola-thp-1
6;65;961.05;100;4082;2024-11-17T15:14:31.134295759Z;977;santorsola-thp-1
5;67;961.2;100;4070;2024-11-17T15:34:30.898549018Z;977;santorsola-thp-1
3;79;961.45;100;4100;2024-11-17T15:54:30.688122961Z;977;santorsola-thp-1
2;85;961.72;100;4091;2024-11-17T16:14:30.494890008Z;977;santorsola-thp-1
1;93;961.94;100;4091;2024-11-17T16:34:30.263200016Z;977;santorsola-thp-1
0;98;962.08;100;4094;2024-11-17T16:54:30.101710367Z;977;santorsola-thp-1
0;95;962.01;100;4073;2024-11-17T17:14:29.859328716Z;977;santorsola-thp-1
0;100;962.2;100;4097;2024-11-17T17:34:29.646127646Z;977;santorsola-thp-1
0;100;962.49;100;4100;2024-11-17T17:54:29.433990620Z;977;santorsola-thp-1
0;100;962.58;100;4076;2024-11-17T18:14:29.239344105Z;977;santorsola-thp-1
0;100;962.62;100;4079;2024-11-17T18:34:29.053985640Z;977;santorsola-thp-1
-1;100;962.77;100;4105;2024-11-17T18:54:28.840385380Z;977;santorsola-thp-1
-1;100;962.81;100;4094;2024-11-17T19:14:28.627091413Z;977;santorsola-thp-1
-1;100;962.8;100;4094;2024-11-17T19:34:28.495653952Z;977;santorsola-thp-1
-1;100;962.85;100;4100;2024-11-17T19:54:28.261403445Z;977;santorsola-thp-1
-1;100;962.94;100;4082;2024-11-17T20:14:28.012215470Z;977;santorsola-thp-1
-1;100;962.99;100;4091;2024-11-17T20:34:27.814119752Z;977;santorsola-thp-1
