dewpoint;batteryValue;temperature;humidity;vaporPressureDeficit;batteryLevel;receivedAt;device;providerDeviceId
8.2;3606;8.6;97.5;0.03;100;2025-04-18T00:34:00.466701431Z;1631;santorsola-thrd-20
8.3;3612;8.6;97.8;0.02;100;2025-04-18T00:54:00.228216009Z;1631;santorsola-thrd-20
8.2;3612;8.5;97.9;0.02;100;2025-04-18T01:13:59.998134355Z;1631;santorsola-thrd-20
8.1;3612;8.4;98.3;0.02;100;2025-04-18T01:33:59.766209884Z;1631;santorsola-thrd-20
8;3606;8.2;98.5;0.02;100;2025-04-18T01:53:59.530419523Z;1631;santorsola-thrd-20
8.2;3606;8.4;98.7;0.01;100;2025-04-18T02:13:59.302894363Z;1631;santorsola-thrd-20
8.1;3606;8.3;98.8;0.01;100;2025-04-18T02:33:59.071541423Z;1631;santorsola-thrd-20
7.9;3612;8.1;98.7;0.01;100;2025-04-18T02:53:58.840660002Z;1631;santorsola-thrd-20
7.8;3612;8;98.9;0.01;100;2025-04-18T03:13:58.603441418Z;1631;santorsola-thrd-20
7.9;3606;8;99;0.01;100;2025-04-18T03:33:58.377390523Z;1631;santorsola-thrd-20
7.8;3612;7.9;99;0.01;100;2025-04-18T03:53:58.152192419Z;1631;santorsola-thrd-20
7.6;3606;7.7;99;0.01;100;2025-04-18T04:13:57.918322524Z;1631;santorsola-thrd-20
8;3612;8.1;99.1;0.01;100;2025-04-18T04:33:57.708957462Z;1631;santorsola-thrd-20
8.2;3612;8.3;99.1;0.01;100;2025-04-18T04:53:57.449245316Z;1631;santorsola-thrd-20
8.2;3606;8.4;98.5;0.02;100;2025-04-18T05:13:57.215667491Z;1631;santorsola-thrd-20
8.4;3612;8.7;97.7;0.03;100;2025-04-18T05:33:56.985209337Z;1631;santorsola-thrd-20
8.8;3606;9.6;94.8;0.06;100;2025-04-18T05:53:56.753600295Z;1631;santorsola-thrd-20
8.9;3612;10.5;90.2;0.12;100;2025-04-18T06:13:56.532634031Z;1631;santorsola-thrd-20
9;3612;10.8;89;0.14;100;2025-04-18T06:33:56.283876193Z;1631;santorsola-thrd-20
9.4;3612;12.5;81.3;0.27;100;2025-04-18T06:53:56.053369519Z;1631;santorsola-thrd-20
10.2;3612;15.3;71.8;0.49;100;2025-04-18T07:13:55.816221402Z;1631;santorsola-thrd-20
10.3;3612;16.5;66.8;0.62;100;2025-04-18T07:33:55.570907806Z;1631;santorsola-thrd-20
10.6;3618;18.9;58.8;0.9;100;2025-04-18T08:13:55.081421311Z;1631;santorsola-thrd-20
10.6;3612;17.6;63.8;0.73;100;2025-04-18T08:33:54.843370068Z;1631;santorsola-thrd-20
9.7;3612;14.5;73.2;0.44;100;2025-04-18T08:53:54.604308632Z;1631;santorsola-thrd-20
11.2;3612;19.9;57.5;0.99;100;2025-04-18T09:13:54.363966641Z;1631;santorsola-thrd-20
9.9;3612;17.1;62.7;0.73;100;2025-04-18T09:33:54.129706857Z;1631;santorsola-thrd-20
8.8;3612;16.3;61.3;0.72;100;2025-04-18T09:53:53.882472548Z;1631;santorsola-thrd-20
8.3;3612;16.8;57.5;0.81;100;2025-04-18T10:13:53.645432386Z;1631;santorsola-thrd-20
10.1;3612;17.2;63.1;0.72;100;2025-04-18T10:33:53.405697958Z;1631;santorsola-thrd-20
9.5;3612;18.5;56;0.94;100;2025-04-18T10:53:53.165828633Z;1631;santorsola-thrd-20
10.5;3618;19.2;57.2;0.95;100;2025-04-18T11:13:52.915073750Z;1631;santorsola-thrd-20
9.1;3618;19.8;50.4;1.15;100;2025-04-18T11:33:52.689561259Z;1631;santorsola-thrd-20
8.8;3618;21.5;44.2;1.43;100;2025-04-18T11:53:52.442535952Z;1631;santorsola-thrd-20
11.5;3618;24.1;45.4;1.64;100;2025-04-18T12:13:52.201382044Z;1631;santorsola-thrd-20
11.1;3618;22.7;47.9;1.44;100;2025-04-18T12:33:51.950424212Z;1631;santorsola-thrd-20
9;3612;17.5;57.8;0.84;100;2025-04-18T12:53:51.712616509Z;1631;santorsola-thrd-20
9.9;3618;18.8;56.3;0.95;100;2025-04-18T13:13:51.473600331Z;1631;santorsola-thrd-20
11.9;3618;22.2;52.2;1.28;100;2025-04-18T13:33:51.235141084Z;1631;santorsola-thrd-20
10;3618;18.1;59.4;0.84;100;2025-04-18T13:53:51.000102876Z;1631;santorsola-thrd-20
10.8;3612;17.6;64.6;0.71;100;2025-04-18T14:13:50.750299940Z;1631;santorsola-thrd-20
10.5;3612;17.8;62.5;0.76;100;2025-04-18T14:33:50.494981087Z;1631;santorsola-thrd-20
9.7;3612;16.9;62.6;0.72;100;2025-04-18T14:53:50.281941340Z;1631;santorsola-thrd-20
9.3;3612;16.3;63.3;0.68;100;2025-04-18T15:13:50.026919180Z;1631;santorsola-thrd-20
11;3612;13.4;85.8;0.22;100;2025-04-18T15:33:49.798817761Z;1631;santorsola-thrd-20
11.6;3612;13.1;90.9;0.14;100;2025-04-18T15:53:49.562120491Z;1631;santorsola-thrd-20
11.6;3612;12.4;95.2;0.07;100;2025-04-18T16:13:49.304264541Z;1631;santorsola-thrd-20
11.2;3606;12;94.8;0.07;100;2025-04-18T16:33:49.067636297Z;1631;santorsola-thrd-20
11.2;3612;12.1;94.5;0.08;100;2025-04-18T16:53:48.847512695Z;1631;santorsola-thrd-20
10.9;3612;11.8;94.2;0.08;100;2025-04-18T17:13:48.592664828Z;1631;santorsola-thrd-20
10.7;3612;11.6;94.2;0.08;100;2025-04-18T17:33:48.365676015Z;1631;santorsola-thrd-20
10.4;3612;11.4;93.9;0.08;100;2025-04-18T17:53:48.137484353Z;1631;santorsola-thrd-20
10.3;3612;11.4;93.1;0.09;100;2025-04-18T18:13:47.885840347Z;1631;santorsola-thrd-20
10.2;3612;11.2;93.7;0.08;100;2025-04-18T18:33:47.648757033Z;1631;santorsola-thrd-20
10.2;3612;11.3;93.3;0.09;100;2025-04-18T18:53:47.419410020Z;1631;santorsola-thrd-20
10.2;3612;11.2;93.8;0.08;100;2025-04-18T19:13:47.178567642Z;1631;santorsola-thrd-20
10;3612;11.1;93;0.09;100;2025-04-18T19:33:46.956908582Z;1631;santorsola-thrd-20
9.9;3606;11.1;92.1;0.1;100;2025-04-18T19:53:46.720880883Z;1631;santorsola-thrd-20
9.9;3606;11.1;92.2;0.1;100;2025-04-18T20:13:46.492319867Z;1631;santorsola-thrd-20
9.7;3612;11;92;0.11;100;2025-04-18T20:33:46.248771575Z;1631;santorsola-thrd-20
9.7;3612;10.9;92.6;0.1;100;2025-04-18T20:53:46.018854679Z;1631;santorsola-thrd-20
9.8;3612;10.9;93.2;0.09;100;2025-04-18T21:13:45.776545291Z;1631;santorsola-thrd-20
9.5;3612;10.9;91.4;0.11;100;2025-04-18T21:33:45.548716688Z;1631;santorsola-thrd-20
9;3606;11;87.8;0.16;100;2025-04-18T21:53:45.326803176Z;1631;santorsola-thrd-20
9.2;3612;11;88.5;0.15;100;2025-04-18T22:13:45.076888931Z;1631;santorsola-thrd-20
9.3;3606;10.9;90;0.13;100;2025-04-18T22:33:44.840858252Z;1631;santorsola-thrd-20
9.1;3612;10.8;89.3;0.14;100;2025-04-18T22:53:44.600331658Z;1631;santorsola-thrd-20
9;3606;10.9;88.1;0.16;100;2025-04-18T23:13:44.372613965Z;1631;santorsola-thrd-20
9;3606;10.7;89.5;0.14;100;2025-04-18T23:33:44.145246547Z;1631;santorsola-thrd-20
8.9;3612;10.6;89.5;0.13;100;2025-04-18T23:53:43.921628793Z;1631;santorsola-thrd-20
8.9;3612;10.5;90.2;0.12;100;2025-04-19T00:13:43.675280667Z;1631;santorsola-thrd-20
8.9;3606;10.5;89.9;0.13;100;2025-04-19T00:33:43.450536350Z;1631;santorsola-thrd-20
9;3612;10.4;91.4;0.11;100;2025-04-19T00:53:43.206577008Z;1631;santorsola-thrd-20
8.9;3612;10.4;90.7;0.12;100;2025-04-19T01:13:42.962851384Z;1631;santorsola-thrd-20
8.9;3606;10.2;91.8;0.1;100;2025-04-19T01:33:42.735259267Z;1631;santorsola-thrd-20
8.9;3612;10.3;91.4;0.11;100;2025-04-19T01:53:42.505873273Z;1631;santorsola-thrd-20
8.9;3606;10.2;91.9;0.1;100;2025-04-19T02:13:42.262825425Z;1631;santorsola-thrd-20
8.9;3606;10.2;91.9;0.1;100;2025-04-19T02:33:42.028807071Z;1631;santorsola-thrd-20
8.9;3606;10.2;91.9;0.1;100;2025-04-19T02:53:41.808012053Z;1631;santorsola-thrd-20
9;3612;10.1;92.7;0.09;100;2025-04-19T03:13:41.577017015Z;1631;santorsola-thrd-20
8.9;3606;10.2;91.6;0.1;100;2025-04-19T03:33:41.360108349Z;1631;santorsola-thrd-20
8.9;3612;10.1;92.1;0.1;100;2025-04-19T03:53:41.101773530Z;1631;santorsola-thrd-20
8.9;3606;10.1;92.1;0.1;100;2025-04-19T04:13:40.864256525Z;1631;santorsola-thrd-20
8.9;3612;10.1;92.4;0.09;100;2025-04-19T04:33:40.641977478Z;1631;santorsola-thrd-20
8.8;3612;10.1;91.9;0.1;100;2025-04-19T04:53:40.399833665Z;1631;santorsola-thrd-20
8.9;3606;10.2;92;0.1;100;2025-04-19T05:13:40.171928642Z;1631;santorsola-thrd-20
9;3612;10.2;92.1;0.1;100;2025-04-19T05:33:39.925832737Z;1631;santorsola-thrd-20
9;3612;10.3;91.6;0.11;100;2025-04-19T05:53:39.701835231Z;1631;santorsola-thrd-20
9.2;3612;10.6;91;0.12;100;2025-04-19T06:13:39.482652922Z;1631;santorsola-thrd-20
9.3;3612;11;89.1;0.14;100;2025-04-19T06:33:39.230893711Z;1631;santorsola-thrd-20
9.3;3612;11.3;87.5;0.17;100;2025-04-19T06:53:39.001373498Z;1631;santorsola-thrd-20
9.6;3612;11.6;87.9;0.17;100;2025-04-19T07:13:38.760548405Z;1631;santorsola-thrd-20
9.6;3612;11.7;87.3;0.17;100;2025-04-19T07:33:38.534332805Z;1631;santorsola-thrd-20
10.1;3606;12.6;84.8;0.22;100;2025-04-19T07:53:38.286002110Z;1631;santorsola-thrd-20
10.2;3612;13.5;80.5;0.3;100;2025-04-19T08:13:38.046485954Z;1631;santorsola-thrd-20
10;3612;12.8;83;0.25;100;2025-04-19T08:33:37.808141255Z;1631;santorsola-thrd-20
9.8;3612;12.5;84;0.23;100;2025-04-19T08:53:37.579465458Z;1631;santorsola-thrd-20
10.6;3612;13.7;81.5;0.29;100;2025-04-19T09:13:37.336994616Z;1631;santorsola-thrd-20
10.5;3612;14.3;78;0.36;100;2025-04-19T09:33:37.102416953Z;1631;santorsola-thrd-20
10.4;3612;14.2;78.2;0.35;100;2025-04-19T09:53:36.852148124Z;1631;santorsola-thrd-20
10.7;3612;14.7;77.1;0.38;100;2025-04-19T10:13:36.631856445Z;1631;santorsola-thrd-20
12;3612;16.8;73.7;0.5;100;2025-04-19T10:33:36.383953250Z;1631;santorsola-thrd-20
11;3612;18.5;61.9;0.81;100;2025-04-19T10:53:36.144253514Z;1631;santorsola-thrd-20
12.2;3612;19.6;62.3;0.86;100;2025-04-19T11:13:35.911948615Z;1631;santorsola-thrd-20
10.5;3612;18.4;60.4;0.84;100;2025-04-19T11:33:35.663277955Z;1631;santorsola-thrd-20
10.3;3612;16.6;66.4;0.63;100;2025-04-19T11:53:35.420358464Z;1631;santorsola-thrd-20
10.2;3612;16.6;66;0.64;100;2025-04-19T12:13:35.170019480Z;1631;santorsola-thrd-20
10.8;3612;16.1;71;0.53;100;2025-04-19T12:33:34.944794274Z;1631;santorsola-thrd-20
10.3;3612;15.9;69.6;0.55;100;2025-04-19T12:53:34.700314733Z;1631;santorsola-thrd-20
11.9;3612;19;63.5;0.8;100;2025-04-19T13:13:34.458921495Z;1631;santorsola-thrd-20
11.1;3618;20.3;55.8;1.05;100;2025-04-19T13:33:34.219395940Z;1631;santorsola-thrd-20
10.9;3612;17.3;66.2;0.67;100;2025-04-19T13:53:33.981830684Z;1631;santorsola-thrd-20
11.4;3612;16.7;71.2;0.55;100;2025-04-19T14:13:33.734525799Z;1631;santorsola-thrd-20
10.3;3612;15.5;71.4;0.5;100;2025-04-19T14:33:33.502177582Z;1631;santorsola-thrd-20
10.6;3612;15.3;73.9;0.45;100;2025-04-19T14:53:33.302185939Z;1631;santorsola-thrd-20
10.8;3612;15.2;75.2;0.43;100;2025-04-19T15:13:33.016639429Z;1631;santorsola-thrd-20
11.1;3612;15.4;75.6;0.43;100;2025-04-19T15:33:32.784251537Z;1631;santorsola-thrd-20
11.5;3612;16.7;71.5;0.54;100;2025-04-19T15:53:32.533257294Z;1631;santorsola-thrd-20
10.9;3612;16.2;71;0.53;100;2025-04-19T16:13:32.320208995Z;1631;santorsola-thrd-20
10.3;3612;15.8;70;0.54;100;2025-04-19T16:33:32.063692225Z;1631;santorsola-thrd-20
10.2;3612;15.2;72.2;0.48;100;2025-04-19T16:53:31.821338358Z;1631;santorsola-thrd-20
9.6;3612;14.2;73.9;0.42;100;2025-04-19T17:13:31.586120256Z;1631;santorsola-thrd-20
9.9;3612;13.5;79.1;0.32;100;2025-04-19T17:33:31.349560261Z;1631;santorsola-thrd-20
9.5;3606;12.7;81.3;0.27;100;2025-04-19T17:53:31.104759947Z;1631;santorsola-thrd-20
9.3;3612;12.2;82.8;0.24;100;2025-04-19T18:13:30.869526467Z;1631;santorsola-thrd-20
9.5;3606;12.1;84.3;0.22;100;2025-04-19T18:33:30.635485673Z;1631;santorsola-thrd-20
9.5;3606;12;84.8;0.21;100;2025-04-19T18:53:30.403078903Z;1631;santorsola-thrd-20
9;3612;11.5;84.6;0.21;100;2025-04-19T19:13:30.166772256Z;1631;santorsola-thrd-20
8.8;3612;10.9;87;0.17;100;2025-04-19T19:33:29.929265585Z;1631;santorsola-thrd-20
8.8;3612;10.5;89.3;0.14;100;2025-04-19T19:53:29.699692570Z;1631;santorsola-thrd-20
8.4;3612;10;90;0.12;100;2025-04-19T20:13:29.463990949Z;1631;santorsola-thrd-20
8.1;3606;9.8;89.3;0.13;100;2025-04-19T20:33:29.231155575Z;1631;santorsola-thrd-20
8.4;3606;10.1;89.1;0.13;100;2025-04-19T20:53:28.987494863Z;1631;santorsola-thrd-20
8;3606;9.4;91.3;0.1;100;2025-04-19T21:13:28.760282622Z;1631;santorsola-thrd-20
8.2;3612;9.2;93.3;0.08;100;2025-04-19T21:33:28.522815380Z;1631;santorsola-thrd-20
8;3606;9;93.8;0.07;100;2025-04-19T21:53:28.282965015Z;1631;santorsola-thrd-20
8.2;3612;9;95.1;0.06;100;2025-04-19T22:13:28.059400928Z;1631;santorsola-thrd-20
8.5;3606;9.2;95.5;0.05;100;2025-04-19T22:33:27.829677678Z;1631;santorsola-thrd-20
8.8;3606;10.1;91.8;0.1;100;2025-04-19T22:53:27.597644836Z;1631;santorsola-thrd-20
8.7;3606;10.3;90.1;0.12;100;2025-04-19T23:13:27.361574427Z;1631;santorsola-thrd-20
8.5;3612;10.1;89.7;0.13;100;2025-04-19T23:33:27.135349873Z;1631;santorsola-thrd-20
8.4;3606;9.9;90.4;0.12;100;2025-04-19T23:53:26.904429654Z;1631;santorsola-thrd-20
8.5;3612;9.9;91.2;0.11;100;2025-04-20T00:13:26.662020663Z;1631;santorsola-thrd-20
8.5;3612;9.6;93;0.08;100;2025-04-20T00:33:26.447752378Z;1631;santorsola-thrd-20
8.3;3606;9.6;92;0.1;100;2025-04-20T00:53:26.218499403Z;1631;santorsola-thrd-20
8.5;3606;9.6;92.8;0.09;100;2025-04-20T01:13:25.972884666Z;1631;santorsola-thrd-20
8.1;3606;9.2;93;0.08;100;2025-04-20T01:33:25.732141804Z;1631;santorsola-thrd-20
7.8;3606;8.6;94.7;0.06;100;2025-04-20T01:53:25.506740814Z;1631;santorsola-thrd-20
8.1;3612;9;94.1;0.07;100;2025-04-20T02:13:25.264962005Z;1631;santorsola-thrd-20
8;3606;9;93.6;0.07;100;2025-04-20T02:33:25.026451630Z;1631;santorsola-thrd-20
7.8;3606;8.5;95.5;0.05;100;2025-04-20T02:53:24.805752127Z;1631;santorsola-thrd-20
8;3606;8.6;95.8;0.05;100;2025-04-20T03:13:24.569012531Z;1631;santorsola-thrd-20
7.8;3606;8.5;95.3;0.05;100;2025-04-20T03:33:24.334378752Z;1631;santorsola-thrd-20
7.4;3606;8.1;95.6;0.05;100;2025-04-20T03:53:24.103686496Z;1631;santorsola-thrd-20
8.1;3606;8.7;95.8;0.05;100;2025-04-20T04:13:23.871610160Z;1631;santorsola-thrd-20
7.4;3606;8.2;94.7;0.06;100;2025-04-20T04:33:23.652450739Z;1631;santorsola-thrd-20
7.5;3612;8.1;95.9;0.04;100;2025-04-20T04:53:23.411716710Z;1631;santorsola-thrd-20
8.5;3606;9.2;95.5;0.05;100;2025-04-20T05:13:23.182321703Z;1631;santorsola-thrd-20
8.5;3606;9.6;93.2;0.08;100;2025-04-20T05:33:22.948157336Z;1631;santorsola-thrd-20
8.3;3612;9.6;91.6;0.1;100;2025-04-20T05:53:22.717352504Z;1631;santorsola-thrd-20
9.7;3612;11.8;87;0.18;100;2025-04-20T06:13:22.476620757Z;1631;santorsola-thrd-20
9.8;3612;14;75.8;0.39;100;2025-04-20T06:33:22.237282163Z;1631;santorsola-thrd-20
11.8;3612;17.5;69.5;0.61;100;2025-04-20T06:53:22.001620580Z;1631;santorsola-thrd-20
11.6;3612;18.3;65.3;0.73;100;2025-04-20T07:13:21.756599717Z;1631;santorsola-thrd-20
11;3612;18.7;60.9;0.84;100;2025-04-20T07:33:21.518465550Z;1631;santorsola-thrd-20
12.6;3612;20.6;60.1;0.97;100;2025-04-20T08:13:21.035142295Z;1631;santorsola-thrd-20
12.5;3618;21.7;56;1.14;100;2025-04-20T08:33:20.814385017Z;1631;santorsola-thrd-20
13;3618;23.7;51.1;1.43;100;2025-04-20T08:53:20.567213560Z;1631;santorsola-thrd-20
13.4;3618;23.7;52.5;1.39;100;2025-04-20T09:13:20.310345471Z;1631;santorsola-thrd-20
12.5;3618;22.2;54.4;1.22;100;2025-04-20T09:33:20.081160860Z;1631;santorsola-thrd-20
12.1;3618;22.5;51.9;1.31;100;2025-04-20T09:53:19.835774555Z;1631;santorsola-thrd-20
12.9;3612;20;63.9;0.84;100;2025-04-20T10:13:19.611530550Z;1631;santorsola-thrd-20
12.3;3612;19.4;63.5;0.82;100;2025-04-20T10:33:19.354348248Z;1631;santorsola-thrd-20
11.5;3612;19.3;60.7;0.88;100;2025-04-20T10:53:19.116836305Z;1631;santorsola-thrd-20
13.2;3612;21.1;60.7;0.98;100;2025-04-20T11:13:18.883854955Z;1631;santorsola-thrd-20
13.6;3612;23.9;52.6;1.41;100;2025-04-20T11:33:18.622105550Z;1631;santorsola-thrd-20
11.8;3618;22.5;50.8;1.34;100;2025-04-20T11:53:18.396626222Z;1631;santorsola-thrd-20
10.2;3618;22.4;46;1.46;100;2025-04-20T12:13:18.161946308Z;1631;santorsola-thrd-20
11.1;3618;23.7;45.1;1.61;100;2025-04-20T12:33:17.909661930Z;1631;santorsola-thrd-20
10.6;3612;22.6;46.8;1.46;100;2025-04-20T12:53:17.688860465Z;1631;santorsola-thrd-20
10.5;3618;22.2;47.7;1.4;100;2025-04-20T13:13:17.435321110Z;1631;santorsola-thrd-20
11.1;3612;21.5;51.8;1.24;100;2025-04-20T13:33:17.196025991Z;1631;santorsola-thrd-20
9.7;3612;21;48.7;1.28;100;2025-04-20T13:53:16.961351053Z;1631;santorsola-thrd-20
11.1;3612;20.9;53.8;1.14;100;2025-04-20T14:13:16.709238161Z;1631;santorsola-thrd-20
12.3;3612;20.5;59.5;0.98;100;2025-04-20T14:33:16.470943080Z;1631;santorsola-thrd-20
12.4;3612;19.7;63;0.85;100;2025-04-20T14:53:16.222776334Z;1631;santorsola-thrd-20
10.1;3612;17.9;60.6;0.81;100;2025-04-20T15:13:15.989066349Z;1631;santorsola-thrd-20
9;3612;16.8;60.3;0.76;100;2025-04-20T15:33:15.740165261Z;1631;santorsola-thrd-20
9.3;3612;16.2;63.7;0.67;100;2025-04-20T15:53:15.513016192Z;1631;santorsola-thrd-20
10.1;3612;15.3;71.4;0.5;100;2025-04-20T16:13:15.267677506Z;1631;santorsola-thrd-20
11;3612;15.9;73;0.49;100;2025-04-20T16:33:15.030675524Z;1631;santorsola-thrd-20
10.4;3612;15.6;71.3;0.51;100;2025-04-20T16:53:14.800816968Z;1631;santorsola-thrd-20
11.3;3612;15.1;78.2;0.37;100;2025-04-20T17:13:14.559561090Z;1631;santorsola-thrd-20
10.4;3612;14;78.9;0.34;100;2025-04-20T17:33:14.311661927Z;1631;santorsola-thrd-20
9.9;3612;13.8;77.6;0.35;100;2025-04-20T17:53:14.063060228Z;1631;santorsola-thrd-20
10.2;3612;13.4;81.3;0.29;100;2025-04-20T18:13:13.838934782Z;1631;santorsola-thrd-20
10.3;3612;13.3;82.3;0.27;100;2025-04-20T18:33:13.599569878Z;1631;santorsola-thrd-20
10.4;3612;13.4;82.1;0.28;100;2025-04-20T18:53:13.367413704Z;1631;santorsola-thrd-20
9.9;3606;13.4;79.3;0.32;100;2025-04-20T19:13:13.129429842Z;1631;santorsola-thrd-20
9.6;3612;13;79.8;0.3;100;2025-04-20T19:33:12.889390639Z;1631;santorsola-thrd-20
9.7;3606;12.9;81.1;0.28;100;2025-04-20T19:53:12.673159253Z;1631;santorsola-thrd-20
9.6;3612;12.6;82.1;0.26;100;2025-04-20T20:13:12.419755980Z;1631;santorsola-thrd-20
9.2;3612;12.6;80;0.29;100;2025-04-20T20:33:12.187077250Z;1631;santorsola-thrd-20
9.5;3606;12.1;84.4;0.22;100;2025-04-20T20:53:11.949249641Z;1631;santorsola-thrd-20
9.7;3612;12;86.2;0.19;100;2025-04-20T21:13:11.724413766Z;1631;santorsola-thrd-20
10.2;3606;11.9;89.3;0.15;100;2025-04-20T21:33:11.482597662Z;1631;santorsola-thrd-20
10.2;3612;11.6;91.5;0.12;100;2025-04-20T21:53:11.284872387Z;1631;santorsola-thrd-20
10.2;3606;11.4;92.7;0.1;100;2025-04-20T22:13:10.996330554Z;1631;santorsola-thrd-20
10;3612;11.3;91.6;0.11;100;2025-04-20T22:33:10.790650374Z;1631;santorsola-thrd-20
9.9;3606;11.1;92.3;0.1;100;2025-04-20T22:53:10.535766774Z;1631;santorsola-thrd-20
10.2;3606;11.1;94.3;0.08;100;2025-04-20T23:13:10.317492692Z;1631;santorsola-thrd-20
10.3;3612;11;95.4;0.06;100;2025-04-20T23:33:10.081460532Z;1631;santorsola-thrd-20
10.3;3612;10.9;96.2;0.05;100;2025-04-21T00:13:09.601453950Z;1631;santorsola-thrd-20
10.4;3612;10.9;96.6;0.04;100;2025-04-21T00:33:09.374003876Z;1631;santorsola-thrd-20
10.3;3606;10.8;96.7;0.04;100;2025-04-21T00:53:09.134028102Z;1631;santorsola-thrd-20
10.2;3606;10.7;96.6;0.04;100;2025-04-21T01:13:08.902589467Z;1631;santorsola-thrd-20
10.2;3606;10.7;97;0.04;100;2025-04-21T01:33:08.665719429Z;1631;santorsola-thrd-20
10.1;3606;10.5;97.4;0.03;100;2025-04-21T01:53:08.461142240Z;1631;santorsola-thrd-20
10.2;3612;10.5;97.8;0.03;100;2025-04-21T02:13:08.191156895Z;1631;santorsola-thrd-20
10.2;3612;10.5;97.8;0.03;100;2025-04-21T02:33:07.964142788Z;1631;santorsola-thrd-20
9.9;3606;10.3;97.7;0.03;100;2025-04-21T02:53:07.731430730Z;1631;santorsola-thrd-20
10;3606;10.4;97.7;0.03;100;2025-04-21T03:13:07.502203174Z;1631;santorsola-thrd-20
10.1;3606;10.4;98;0.03;100;2025-04-21T03:33:07.272109155Z;1631;santorsola-thrd-20
10;3612;10.3;98.2;0.02;100;2025-04-21T03:53:07.045781810Z;1631;santorsola-thrd-20
9.8;3606;10.2;97.7;0.03;100;2025-04-21T04:13:06.805999865Z;1631;santorsola-thrd-20
9.8;3612;10.2;97.7;0.03;100;2025-04-21T04:33:06.563654066Z;1631;santorsola-thrd-20
