ph;temperature;batteryLevel;batteryValue;receivedAt;device;providerDeviceId
7.26;18.5;100;3370;2024-06-30T22:16:21.803399584Z;1031;santorsola-phd-5
7.27;18;100;3370;2024-06-30T22:36:21.319047530Z;1031;santorsola-phd-5
7.27;18.2;100;3368;2024-06-30T22:56:21.322662728Z;1031;santorsola-phd-5
7.27;17.8;100;3368;2024-06-30T23:16:21.691722209Z;1031;santorsola-phd-5
7.28;17.5;100;3366;2024-06-30T23:36:21.682475363Z;1031;santorsola-phd-5
7.28;17.2;100;3366;2024-06-30T23:56:21.679104318Z;1031;santorsola-phd-5
7.29;17.1;100;3366;2024-07-01T00:16:21.669497476Z;1031;santorsola-phd-5
7.29;16.9;100;3368;2024-07-01T00:36:21.646548517Z;1031;santorsola-phd-5
7.29;17;100;3366;2024-07-01T00:56:21.641356088Z;1031;santorsola-phd-5
7.29;16.9;100;3361;2024-07-01T01:16:21.642273296Z;1031;santorsola-phd-5
7.3;16.6;100;3364;2024-07-01T01:36:21.643433986Z;1031;santorsola-phd-5
7.3;16.5;100;3364;2024-07-01T01:56:21.606753423Z;1031;santorsola-phd-5
7.3;16.5;100;3366;2024-07-01T02:16:21.587543594Z;1031;santorsola-phd-5
7.3;16.7;100;3364;2024-07-01T02:36:21.644020128Z;1031;santorsola-phd-5
7.3;16.6;100;3366;2024-07-01T02:56:21.568817831Z;1031;santorsola-phd-5
7.3;16.5;100;3366;2024-07-01T03:16:21.404919104Z;1031;santorsola-phd-5
7.3;16.5;100;3364;2024-07-01T03:36:21.562398866Z;1031;santorsola-phd-5
7.29;17;100;3366;2024-07-01T03:56:21.561708778Z;1031;santorsola-phd-5
7.28;17.4;100;3366;2024-07-01T04:16:21.562675533Z;1031;santorsola-phd-5
7.27;18.1;100;3364;2024-07-01T04:36:21.514797195Z;1031;santorsola-phd-5
7.25;19.1;100;3370;2024-07-01T04:56:21.082171042Z;1031;santorsola-phd-5
7.23;20.1;100;3372;2024-07-01T05:16:21.562246414Z;1031;santorsola-phd-5
7.22;20.5;100;3377;2024-07-01T05:36:21.483701034Z;1031;santorsola-phd-5
7.17;22.8;100;3384;2024-07-01T05:56:21.485426486Z;1031;santorsola-phd-5
7.15;23.3;100;3382;2024-07-01T06:16:21.006379822Z;1031;santorsola-phd-5
7.04;26.7;100;3393;2024-07-01T06:36:21.491864918Z;1031;santorsola-phd-5
7;27.6;100;3400;2024-07-01T06:56:21.410849248Z;1031;santorsola-phd-5
6.96;28.6;100;3402;2024-07-01T07:16:21.408697746Z;1031;santorsola-phd-5
6.98;28.2;100;3397;2024-07-01T07:36:21.413865167Z;1031;santorsola-phd-5
6.9;30;100;3402;2024-07-01T07:56:21.244515777Z;1031;santorsola-phd-5
6.99;27.8;100;3395;2024-07-01T08:16:21.407500882Z;1031;santorsola-phd-5
6.97;28.3;100;3393;2024-07-01T08:36:20.931316010Z;1031;santorsola-phd-5
6.8;32.2;100;3402;2024-07-01T08:56:21.330359598Z;1031;santorsola-phd-5
6.77;32.6;100;3409;2024-07-01T09:16:20.927273773Z;1031;santorsola-phd-5
6.71;33.7;100;3407;2024-07-01T09:36:20.925960789Z;1031;santorsola-phd-5
6.64;35.2;100;3409;2024-07-01T09:56:21.326076407Z;1031;santorsola-phd-5
6.82;31.7;100;3402;2024-07-01T10:16:20.925611462Z;1031;santorsola-phd-5
6.75;33;100;3404;2024-07-01T10:36:21.331882692Z;1031;santorsola-phd-5
6.7;34.1;100;3404;2024-07-01T10:56:21.328153871Z;1031;santorsola-phd-5
6.86;30.8;100;3400;2024-07-01T11:16:20.850048450Z;1031;santorsola-phd-5
6.79;32.3;100;3402;2024-07-01T11:36:21.254099407Z;1031;santorsola-phd-5
7;27.6;100;3395;2024-07-01T11:56:21.249275735Z;1031;santorsola-phd-5
7.06;26;100;3388;2024-07-01T12:16:21.247876888Z;1031;santorsola-phd-5
7.11;24.7;100;3386;2024-07-01T12:36:21.250052108Z;1031;santorsola-phd-5
7.09;25.5;100;3384;2024-07-01T12:56:21.088965960Z;1031;santorsola-phd-5
7.18;22.2;100;3382;2024-07-01T13:16:20.763027970Z;1031;santorsola-phd-5
7.29;17.5;100;3377;2024-07-01T13:36:21.167350263Z;1031;santorsola-phd-5
7.26;18.9;100;3377;2024-07-01T13:56:21.162298339Z;1031;santorsola-phd-5
7.25;19.4;100;3375;2024-07-01T14:16:21.162740008Z;1031;santorsola-phd-5
7.27;18.5;100;3372;2024-07-01T14:36:21.162753146Z;1031;santorsola-phd-5
7.27;18.3;100;3368;2024-07-01T14:56:21.171573001Z;1031;santorsola-phd-5
7.28;17.9;100;3372;2024-07-01T15:16:21.089099922Z;1031;santorsola-phd-5
7.28;17.6;100;3370;2024-07-01T15:36:21.088365330Z;1031;santorsola-phd-5
7.24;17.1;100;3366;2024-07-01T15:56:21.083195774Z;1031;santorsola-phd-5
7.24;17.1;100;3368;2024-07-01T16:16:21.084501031Z;1031;santorsola-phd-5
7.25;18.1;100;3370;2024-07-01T16:36:21.082593460Z;1031;santorsola-phd-5
7.26;19;100;3370;2024-07-01T16:56:21.083903798Z;1031;santorsola-phd-5
7.23;20.4;100;3377;2024-07-01T17:16:21.016170994Z;1031;santorsola-phd-5
7.24;19.7;100;3377;2024-07-01T17:36:20.539972030Z;1031;santorsola-phd-5
7.26;18.8;100;3379;2024-07-01T17:56:21.005145607Z;1031;santorsola-phd-5
7.27;18.5;100;3370;2024-07-01T18:16:21.002594960Z;1031;santorsola-phd-5
7.28;17.9;100;3370;2024-07-01T18:36:21.006556353Z;1031;santorsola-phd-5
7.28;17.8;100;3370;2024-07-01T18:56:20.766183096Z;1031;santorsola-phd-5
7.29;17.2;100;3368;2024-07-01T19:16:20.922831591Z;1031;santorsola-phd-5
7.28;17;100;3366;2024-07-01T19:36:20.926233507Z;1031;santorsola-phd-5
7.3;16.5;100;3366;2024-07-01T19:56:20.924327468Z;1031;santorsola-phd-5
7.3;16.1;100;3361;2024-07-01T20:16:20.923086208Z;1031;santorsola-phd-5
7.31;15.8;100;3359;2024-07-01T20:36:20.925717260Z;1031;santorsola-phd-5
7.3;15.6;100;3364;2024-07-01T20:56:20.855362382Z;1031;santorsola-phd-5
7.3;15.6;100;3364;2024-07-01T21:16:20.847087522Z;1031;santorsola-phd-5
7.3;15.3;100;3364;2024-07-01T21:36:20.848177805Z;1031;santorsola-phd-5
7.31;15.1;100;3368;2024-07-01T21:56:20.386051156Z;1031;santorsola-phd-5
7.31;14.9;100;3359;2024-07-01T22:16:20.840937986Z;1031;santorsola-phd-5
7.3;15.4;100;3361;2024-07-01T22:36:20.842809867Z;1031;santorsola-phd-5
7.29;15.9;100;3361;2024-07-01T22:56:20.841263979Z;1031;santorsola-phd-5
7.29;16;100;3364;2024-07-01T23:16:20.842780644Z;1031;santorsola-phd-5
7.29;16.1;100;3364;2024-07-01T23:36:20.771833159Z;1031;santorsola-phd-5
7.29;16.2;100;3366;2024-07-01T23:56:20.598077660Z;1031;santorsola-phd-5
7.29;16;100;3366;2024-07-02T00:16:20.765948860Z;1031;santorsola-phd-5
7.3;15.8;100;3364;2024-07-02T00:36:20.772343290Z;1031;santorsola-phd-5
7.3;15.6;100;3364;2024-07-02T00:56:20.307847745Z;1031;santorsola-phd-5
7.3;15.2;100;3361;2024-07-02T01:16:20.289085325Z;1031;santorsola-phd-5
7.31;14.9;100;3361;2024-07-02T01:36:20.261166538Z;1031;santorsola-phd-5
7.31;14.9;100;3357;2024-07-02T01:56:20.762334929Z;1031;santorsola-phd-5
7.31;14.8;100;3361;2024-07-02T02:16:20.764011267Z;1031;santorsola-phd-5
7.32;14.5;100;3359;2024-07-02T02:36:20.683435368Z;1031;santorsola-phd-5
7.33;14;100;3361;2024-07-02T02:56:20.680437692Z;1031;santorsola-phd-5
7.32;14;100;3359;2024-07-02T03:16:20.683548494Z;1031;santorsola-phd-5
7.32;13.9;100;3359;2024-07-02T03:36:20.679933173Z;1031;santorsola-phd-5
7.33;13.9;100;3357;2024-07-02T03:56:20.682478667Z;1031;santorsola-phd-5
7.32;14.4;100;3359;2024-07-02T04:16:20.684978033Z;1031;santorsola-phd-5
7.32;15.4;100;3361;2024-07-02T04:36:20.688594201Z;1031;santorsola-phd-5
7.32;15.9;100;3361;2024-07-02T04:56:20.188940203Z;1031;santorsola-phd-5
7.3;17.1;100;3372;2024-07-02T05:16:20.609328757Z;1031;santorsola-phd-5
7.27;18.5;100;3384;2024-07-02T05:36:20.145227257Z;1031;santorsola-phd-5
7.26;18.9;100;3384;2024-07-02T05:56:20.603562536Z;1031;santorsola-phd-5
7.23;20.3;100;3386;2024-07-02T06:16:20.603648457Z;1031;santorsola-phd-5
7.2;21.7;100;3391;2024-07-02T06:36:20.530245629Z;1031;santorsola-phd-5
7.14;23.7;100;3395;2024-07-02T06:56:20.351531695Z;1031;santorsola-phd-5
7.1;24.9;100;3397;2024-07-02T07:16:20.516056450Z;1031;santorsola-phd-5
7.04;26.6;100;3400;2024-07-02T07:36:20.500362071Z;1031;santorsola-phd-5
6.99;27.9;100;3402;2024-07-02T07:56:20.050765175Z;1031;santorsola-phd-5
6.99;27.9;100;3402;2024-07-02T08:16:20.027802639Z;1031;santorsola-phd-5
6.97;28.3;100;3402;2024-07-02T08:36:20.461938206Z;1031;santorsola-phd-5
6.92;29.5;100;3402;2024-07-02T08:56:20.284640390Z;1031;santorsola-phd-5
6.91;29.7;100;3404;2024-07-02T09:16:20.439288242Z;1031;santorsola-phd-5
6.89;30.2;100;3404;2024-07-02T09:36:20.443258377Z;1031;santorsola-phd-5
6.84;31.3;100;3400;2024-07-02T09:56:20.413577584Z;1031;santorsola-phd-5
6.81;31.9;100;3404;2024-07-02T10:16:19.966240560Z;1031;santorsola-phd-5
6.79;32.3;100;3400;2024-07-02T10:36:20.394806079Z;1031;santorsola-phd-5
6.73;33.5;100;3404;2024-07-02T10:56:20.204063075Z;1031;santorsola-phd-5
6.77;32.8;100;3402;2024-07-02T11:16:20.448365211Z;1031;santorsola-phd-5
6.76;32.8;100;3402;2024-07-02T11:36:20.356341863Z;1031;santorsola-phd-5
6.71;34;100;3404;2024-07-02T11:56:20.361160491Z;1031;santorsola-phd-5
6.68;34.3;100;3404;2024-07-02T12:16:20.359738032Z;1031;santorsola-phd-5
6.53;37.3;100;3407;2024-07-02T12:36:20.327373318Z;1031;santorsola-phd-5
6.58;36.2;100;3409;2024-07-02T12:56:19.887353288Z;1031;santorsola-phd-5
6.51;37.6;100;3409;2024-07-02T13:16:19.875859591Z;1031;santorsola-phd-5
6.45;38.6;100;3411;2024-07-02T13:36:19.873604145Z;1031;santorsola-phd-5
6.93;29.3;100;3400;2024-07-02T13:56:20.307902888Z;1031;santorsola-phd-5
6.71;34;100;3397;2024-07-02T14:16:19.864799929Z;1031;santorsola-phd-5
6.92;29.4;100;3395;2024-07-02T14:36:20.292878861Z;1031;santorsola-phd-5
7.02;27.2;100;3393;2024-07-02T14:56:20.269853502Z;1031;santorsola-phd-5
6.93;29.2;100;3393;2024-07-02T15:16:20.245026090Z;1031;santorsola-phd-5
6.97;28.4;100;3391;2024-07-02T15:36:20.243768947Z;1031;santorsola-phd-5
6.61;35.7;100;3409;2024-07-02T15:56:20.052758889Z;1031;santorsola-phd-5
7.03;26.6;100;3407;2024-07-02T16:16:20.225626893Z;1031;santorsola-phd-5
7.1;24.5;100;3393;2024-07-02T16:36:20.207906691Z;1031;santorsola-phd-5
7.05;26.3;100;3393;2024-07-02T16:56:20.016873613Z;1031;santorsola-phd-5
7.06;25.9;100;3402;2024-07-02T17:16:20.200074860Z;1031;santorsola-phd-5
7.13;23.6;100;3391;2024-07-02T17:36:19.986454482Z;1031;santorsola-phd-5
7.14;23;100;3384;2024-07-02T17:56:19.711684603Z;1031;santorsola-phd-5
7.13;22.7;100;3382;2024-07-02T18:16:20.147026454Z;1031;santorsola-phd-5
7.15;21.7;100;3377;2024-07-02T18:36:20.233526260Z;1031;santorsola-phd-5
7.17;21.2;100;3375;2024-07-02T18:56:20.119752268Z;1031;santorsola-phd-5
7.19;20.6;100;3368;2024-07-02T19:16:20.089523347Z;1031;santorsola-phd-5
7.2;20.4;100;3372;2024-07-02T19:36:19.639711035Z;1031;santorsola-phd-5
7.21;20.2;100;3379;2024-07-02T19:56:20.074734352Z;1031;santorsola-phd-5
7.22;19.9;100;3370;2024-07-02T20:16:20.053186467Z;1031;santorsola-phd-5
7.22;19.8;100;3370;2024-07-02T20:36:20.036450060Z;1031;santorsola-phd-5
7.22;19.8;100;3366;2024-07-02T20:56:20.025250229Z;1031;santorsola-phd-5
7.23;19.7;100;3370;2024-07-02T21:16:20.000280939Z;1031;santorsola-phd-5
7.21;19.1;100;3370;2024-07-02T21:36:19.564955550Z;1031;santorsola-phd-5
7.23;18.7;100;3368;2024-07-02T21:56:19.984366221Z;1031;santorsola-phd-5
7.23;18.3;100;3370;2024-07-02T22:16:19.964686230Z;1031;santorsola-phd-5
7.24;18.1;100;3368;2024-07-02T22:36:19.951530703Z;1031;santorsola-phd-5
7.26;17.4;100;3368;2024-07-02T22:56:19.972642081Z;1031;santorsola-phd-5
7.27;16.8;100;3366;2024-07-02T23:16:19.931119068Z;1031;santorsola-phd-5
7.28;16;100;3364;2024-07-02T23:36:19.473019728Z;1031;santorsola-phd-5
7.29;15.8;100;3366;2024-07-02T23:56:19.902483220Z;1031;santorsola-phd-5
7.29;15.8;100;3361;2024-07-03T00:16:19.899051073Z;1031;santorsola-phd-5
7.28;15.8;100;3361;2024-07-03T00:36:19.457964690Z;1031;santorsola-phd-5
7.28;15.7;100;3361;2024-07-03T00:56:19.698817059Z;1031;santorsola-phd-5
7.28;15.5;100;3370;2024-07-03T01:16:19.879839090Z;1031;santorsola-phd-5
7.28;15.7;100;3364;2024-07-03T01:36:19.679904365Z;1031;santorsola-phd-5
7.27;15.8;100;3364;2024-07-03T01:56:19.838986582Z;1031;santorsola-phd-5
7.27;15.8;100;3359;2024-07-03T02:16:19.829440644Z;1031;santorsola-phd-5
7.27;15.7;100;3370;2024-07-03T02:36:19.382718770Z;1031;santorsola-phd-5
7.27;15.7;100;3359;2024-07-03T02:56:19.805339073Z;1031;santorsola-phd-5
7.27;15.6;100;3366;2024-07-03T03:16:19.794015957Z;1031;santorsola-phd-5
7.27;15.6;100;3359;2024-07-03T03:36:19.352757778Z;1031;santorsola-phd-5
7.28;15.6;100;3361;2024-07-03T03:56:19.770705534Z;1031;santorsola-phd-5
7.27;15.7;100;3361;2024-07-03T04:16:19.764751239Z;1031;santorsola-phd-5
7.27;15.7;100;3361;2024-07-03T04:36:19.760241809Z;1031;santorsola-phd-5
7.28;15.9;100;3361;2024-07-03T04:56:19.747539112Z;1031;santorsola-phd-5
7.28;16.3;100;3366;2024-07-03T05:16:19.732766858Z;1031;santorsola-phd-5
7.25;17.8;100;3370;2024-07-03T05:36:19.725172171Z;1031;santorsola-phd-5
7.25;17.9;100;3368;2024-07-03T05:56:19.715252024Z;1031;santorsola-phd-5
7.27;16.6;100;3370;2024-07-03T06:16:19.254462238Z;1031;santorsola-phd-5
7.25;18.3;100;3375;2024-07-03T06:36:19.680432763Z;1031;santorsola-phd-5
7.18;21.6;100;3377;2024-07-03T06:56:19.664196625Z;1031;santorsola-phd-5
7.22;20.1;100;3379;2024-07-03T07:16:19.657726279Z;1031;santorsola-phd-5
7.21;20.5;100;3375;2024-07-03T07:36:19.626837818Z;1031;santorsola-phd-5
7.22;19.7;100;3384;2024-07-03T07:56:19.640791507Z;1031;santorsola-phd-5
7.16;22;100;3379;2024-07-03T08:16:19.594712677Z;1031;santorsola-phd-5
7.15;22.5;100;3386;2024-07-03T08:36:19.585978636Z;1031;santorsola-phd-5
7.15;22.6;100;3384;2024-07-03T08:56:19.568459189Z;1031;santorsola-phd-5
7.15;22.6;100;3384;2024-07-03T09:16:19.547869714Z;1031;santorsola-phd-5
7.16;22;100;3384;2024-07-03T09:36:19.542600053Z;1031;santorsola-phd-5
7.1;24.4;100;3386;2024-07-03T09:56:19.523256822Z;1031;santorsola-phd-5
6.98;27.6;100;3393;2024-07-03T10:16:19.085140110Z;1031;santorsola-phd-5
7.04;26.2;100;3397;2024-07-03T10:36:19.490288987Z;1031;santorsola-phd-5
7.11;23.9;100;3388;2024-07-03T10:56:19.472116536Z;1031;santorsola-phd-5
7.15;22.6;100;3386;2024-07-03T11:16:19.459944640Z;1031;santorsola-phd-5
7.16;22.3;100;3384;2024-07-03T11:36:19.440475855Z;1031;santorsola-phd-5
7.11;24;100;3391;2024-07-03T11:56:18.982022987Z;1031;santorsola-phd-5
7.1;24.1;100;3386;2024-07-03T12:16:19.407374735Z;1031;santorsola-phd-5
7.09;24.7;100;3386;2024-07-03T12:36:19.213896068Z;1031;santorsola-phd-5
7.11;24.1;100;3391;2024-07-03T12:56:19.385340398Z;1031;santorsola-phd-5
7.05;25.7;100;3393;2024-07-03T13:16:19.362274375Z;1031;santorsola-phd-5
7.06;25.6;100;3391;2024-07-03T13:36:19.412139892Z;1031;santorsola-phd-5
7.08;24.8;100;3386;2024-07-03T13:56:18.881593949Z;1031;santorsola-phd-5
7.13;23.4;100;3388;2024-07-03T14:16:19.309031483Z;1031;santorsola-phd-5
7.12;23.6;100;3391;2024-07-03T14:36:19.116282276Z;1031;santorsola-phd-5
7.09;24.5;100;3386;2024-07-03T14:56:19.278772283Z;1031;santorsola-phd-5
7.15;22.3;100;3384;2024-07-03T15:16:18.824841646Z;1031;santorsola-phd-5
7.17;21.6;100;3379;2024-07-03T15:36:19.244366881Z;1031;santorsola-phd-5
7.19;21.1;100;3372;2024-07-03T15:56:18.790653432Z;1031;santorsola-phd-5
7.22;20.2;100;3375;2024-07-03T16:16:19.214170073Z;1031;santorsola-phd-5
7.24;19.2;100;3372;2024-07-03T16:36:19.200146105Z;1031;santorsola-phd-5
7.24;19.1;100;3372;2024-07-03T16:56:19.177142864Z;1031;santorsola-phd-5
7.26;18.1;100;3368;2024-07-03T17:16:19.170278291Z;1031;santorsola-phd-5
7.25;17.5;100;3368;2024-07-03T17:36:18.983195817Z;1031;santorsola-phd-5
7.24;17.8;100;3368;2024-07-03T17:56:19.157274222Z;1031;santorsola-phd-5
7.25;17.4;100;3368;2024-07-03T18:16:19.123720553Z;1031;santorsola-phd-5
7.27;16.7;100;3368;2024-07-03T18:36:19.121552470Z;1031;santorsola-phd-5
7.27;16.7;100;3370;2024-07-03T18:56:18.693089706Z;1031;santorsola-phd-5
7.25;16.6;100;3366;2024-07-03T19:16:19.099646884Z;1031;santorsola-phd-5
7.28;16.1;100;3366;2024-07-03T19:36:19.092326080Z;1031;santorsola-phd-5
7.27;16;100;3361;2024-07-03T19:56:19.078704858Z;1031;santorsola-phd-5
7.28;15.9;100;3361;2024-07-03T20:16:18.618010119Z;1031;santorsola-phd-5
7.29;15.3;100;3359;2024-07-03T20:36:19.041902180Z;1031;santorsola-phd-5
7.28;15.5;100;3359;2024-07-03T20:56:19.043271458Z;1031;santorsola-phd-5
7.28;15.5;100;3361;2024-07-03T21:16:19.027236268Z;1031;santorsola-phd-5
7.29;15.2;100;3364;2024-07-03T21:36:19.025478956Z;1031;santorsola-phd-5
7.29;15.1;100;3364;2024-07-03T21:56:19.008792266Z;1031;santorsola-phd-5
7.28;15;100;3361;2024-07-03T22:16:18.994401544Z;1031;santorsola-phd-5
7.28;15.2;100;3366;2024-07-03T22:36:18.985868385Z;1031;santorsola-phd-5
7.28;15.1;100;3364;2024-07-03T22:56:18.969596814Z;1031;santorsola-phd-5
7.28;15.4;100;3364;2024-07-03T23:16:18.789218483Z;1031;santorsola-phd-5
7.28;15.1;100;3361;2024-07-03T23:36:18.948638498Z;1031;santorsola-phd-5
7.29;14.7;100;3364;2024-07-03T23:56:18.939085883Z;1031;santorsola-phd-5
7.28;14.5;100;3361;2024-07-04T00:16:18.937880843Z;1031;santorsola-phd-5
7.29;14.5;100;3357;2024-07-04T00:36:18.922211112Z;1031;santorsola-phd-5
7.28;14.8;100;3361;2024-07-04T00:56:18.923628081Z;1031;santorsola-phd-5
7.28;14.7;100;3359;2024-07-04T01:16:18.736344191Z;1031;santorsola-phd-5
7.29;14.4;100;3361;2024-07-04T01:36:18.899665173Z;1031;santorsola-phd-5
7.29;14.5;100;3361;2024-07-04T01:56:18.888116507Z;1031;santorsola-phd-5
7.29;14.5;100;3361;2024-07-04T02:16:18.879115230Z;1031;santorsola-phd-5
7.29;14.4;100;3361;2024-07-04T02:36:18.867837417Z;1031;santorsola-phd-5
7.29;14.6;100;3361;2024-07-04T02:56:18.848924655Z;1031;santorsola-phd-5
7.3;14.4;100;3361;2024-07-04T03:16:18.836348418Z;1031;santorsola-phd-5
7.3;14.4;100;3361;2024-07-04T03:36:18.842725408Z;1031;santorsola-phd-5
7.29;14.5;100;3361;2024-07-04T03:56:18.834152101Z;1031;santorsola-phd-5
7.3;14.6;100;3361;2024-07-04T04:16:18.382106649Z;1031;santorsola-phd-5
7.3;14.8;100;3361;2024-07-04T04:36:18.808298304Z;1031;santorsola-phd-5
7.3;15.2;100;3361;2024-07-04T04:56:18.794805668Z;1031;santorsola-phd-5
7.29;15.7;100;3366;2024-07-04T05:16:18.353657992Z;1031;santorsola-phd-5
7.26;17.3;100;3375;2024-07-04T05:36:18.782651377Z;1031;santorsola-phd-5
7.23;18.9;100;3379;2024-07-04T05:56:18.763437971Z;1031;santorsola-phd-5
7.18;21.3;100;3386;2024-07-04T06:16:18.744569409Z;1031;santorsola-phd-5
7.04;26.3;100;3391;2024-07-04T06:36:18.725695712Z;1031;santorsola-phd-5
6.91;29.6;100;3391;2024-07-04T06:56:18.711814855Z;1031;santorsola-phd-5
6.84;30.8;100;3397;2024-07-04T07:16:18.691395862Z;1031;santorsola-phd-5
6.79;31.8;100;3395;2024-07-04T07:36:18.241616215Z;1031;santorsola-phd-5
6.88;30;100;3402;2024-07-04T07:56:18.661161910Z;1031;santorsola-phd-5
6.89;29.8;100;3397;2024-07-04T08:16:18.656757075Z;1031;santorsola-phd-5
6.95;28.5;100;3402;2024-07-04T08:36:18.640761109Z;1031;santorsola-phd-5
6.87;30.2;100;3402;2024-07-04T08:56:18.623841197Z;1031;santorsola-phd-5
6.93;28.9;100;3407;2024-07-04T09:16:18.628471556Z;1031;santorsola-phd-5
6.86;30.4;100;3404;2024-07-04T09:36:18.610749233Z;1031;santorsola-phd-5
6.84;30.9;100;3404;2024-07-04T09:56:18.172091756Z;1031;santorsola-phd-5
6.88;30.2;100;3407;2024-07-04T10:16:18.589128595Z;1031;santorsola-phd-5
6.9;29.7;100;3407;2024-07-04T10:36:18.590922922Z;1031;santorsola-phd-5
6.9;29.6;100;3409;2024-07-04T10:56:18.576875920Z;1031;santorsola-phd-5
6.81;31.6;100;3409;2024-07-04T11:16:18.566686656Z;1031;santorsola-phd-5
6.8;31.9;100;3407;2024-07-04T11:36:18.566271592Z;1031;santorsola-phd-5
6.8;31.8;100;3404;2024-07-04T11:56:18.555738744Z;1031;santorsola-phd-5
6.82;31.5;100;3409;2024-07-04T12:16:18.548096256Z;1031;santorsola-phd-5
6.78;32.3;100;3407;2024-07-04T12:36:18.536709364Z;1031;santorsola-phd-5
6.77;32.6;100;3411;2024-07-04T13:16:18.120077437Z;1031;santorsola-phd-5
6.79;32.1;100;3411;2024-07-04T13:36:18.365620159Z;1031;santorsola-phd-5
6.77;32.5;100;3409;2024-07-04T13:56:18.529733675Z;1031;santorsola-phd-5
6.83;31.2;100;3414;2024-07-04T14:16:18.542435389Z;1031;santorsola-phd-5
6.83;31.3;100;3414;2024-07-04T14:36:18.537407883Z;1031;santorsola-phd-5
6.86;30.6;100;3418;2024-07-04T14:56:18.533751833Z;1031;santorsola-phd-5
6.97;28;100;3409;2024-07-04T15:16:18.540299032Z;1031;santorsola-phd-5
6.95;28.5;100;3414;2024-07-04T15:36:18.541910290Z;1031;santorsola-phd-5
7.04;26;100;3395;2024-07-04T15:56:18.526294513Z;1031;santorsola-phd-5
6.97;28.1;100;3404;2024-07-04T16:16:18.513905510Z;1031;santorsola-phd-5
7.05;25.7;100;3397;2024-07-04T16:36:18.516376253Z;1031;santorsola-phd-5
7.07;25.1;100;3391;2024-07-04T16:56:18.061721241Z;1031;santorsola-phd-5
7.1;24.3;100;3386;2024-07-04T17:16:18.483946398Z;1031;santorsola-phd-5
7.14;23.1;100;3379;2024-07-04T17:36:18.470557668Z;1031;santorsola-phd-5
7.15;22.6;100;3384;2024-07-04T17:56:18.445345390Z;1031;santorsola-phd-5
7.18;21.6;100;3379;2024-07-04T18:16:18.433584430Z;1031;santorsola-phd-5
7.2;20.9;100;3375;2024-07-04T18:36:18.417911560Z;1031;santorsola-phd-5
7.22;20.3;100;3372;2024-07-04T18:56:18.394990679Z;1031;santorsola-phd-5
7.23;19.5;100;3370;2024-07-04T19:16:18.383435154Z;1031;santorsola-phd-5
7.24;18.4;100;3366;2024-07-04T19:36:18.367789373Z;1031;santorsola-phd-5
7.24;17.7;100;3364;2024-07-04T19:56:18.357589929Z;1031;santorsola-phd-5
7.26;17.7;100;3366;2024-07-04T20:16:18.346957169Z;1031;santorsola-phd-5
7.26;16.8;100;3366;2024-07-04T20:36:18.333100075Z;1031;santorsola-phd-5
7.26;16.7;100;3366;2024-07-04T20:56:18.331646542Z;1031;santorsola-phd-5
7.26;16.4;100;3359;2024-07-04T21:16:18.310720844Z;1031;santorsola-phd-5
7.26;16.4;100;3368;2024-07-04T21:36:18.306131708Z;1031;santorsola-phd-5
7.28;15.7;100;3357;2024-07-04T21:56:18.298114182Z;1031;santorsola-phd-5
7.27;15.6;100;3361;2024-07-04T22:16:18.288098289Z;1031;santorsola-phd-5
7.29;15.2;100;3359;2024-07-04T22:36:17.821280177Z;1031;santorsola-phd-5
7.29;15.1;100;3359;2024-07-04T22:56:18.261591Z;1031;santorsola-phd-5
7.27;15.1;100;3359;2024-07-04T23:16:18.252963483Z;1031;santorsola-phd-5
7.3;14.8;100;3361;2024-07-04T23:36:18.285556157Z;1031;santorsola-phd-5
7.3;14.7;100;3361;2024-07-04T23:56:18.235295501Z;1031;santorsola-phd-5
7.28;14.7;100;3359;2024-07-05T00:16:18.226142771Z;1031;santorsola-phd-5
7.3;14.3;100;3357;2024-07-05T00:36:18.216169428Z;1031;santorsola-phd-5
7.31;13.9;100;3359;2024-07-05T00:56:18.209479684Z;1031;santorsola-phd-5
7.29;14.1;100;3359;2024-07-05T01:16:17.763940974Z;1031;santorsola-phd-5
7.31;13.9;100;3357;2024-07-05T01:36:18.201449751Z;1031;santorsola-phd-5
7.32;13.5;100;3355;2024-07-05T01:56:18.207918382Z;1031;santorsola-phd-5
7.31;13.4;100;3357;2024-07-05T02:16:18.214485369Z;1031;santorsola-phd-5
7.32;13.3;100;3355;2024-07-05T02:36:18.162261310Z;1031;santorsola-phd-5
7.32;13.3;100;3355;2024-07-05T02:56:18.144697992Z;1031;santorsola-phd-5
7.33;12.8;100;3357;2024-07-05T03:16:18.150987003Z;1031;santorsola-phd-5
7.32;12.9;100;3355;2024-07-05T03:36:17.957431888Z;1031;santorsola-phd-5
7.31;13.5;100;3357;2024-07-05T03:56:17.696553665Z;1031;santorsola-phd-5
7.31;13.7;100;3359;2024-07-05T04:16:18.126609416Z;1031;santorsola-phd-5
7.3;14.7;100;3361;2024-07-05T04:36:18.125453669Z;1031;santorsola-phd-5
7.3;15.6;100;3361;2024-07-05T04:56:18.123412164Z;1031;santorsola-phd-5
7.29;16.3;100;3368;2024-07-05T05:16:17.653476804Z;1031;santorsola-phd-5
7.24;18;100;3375;2024-07-05T05:36:18.125654813Z;1031;santorsola-phd-5
7.21;19.9;100;3384;2024-07-05T05:56:17.619959227Z;1031;santorsola-phd-5
