dewpoint;batteryValue;temperature;humidity;vaporPressureDeficit;batteryLevel;receivedAt;device;providerDeviceId
15.1;3636;15.1;100;0;100;2024-07-01T21:39:24.117840935Z;1027;santorsola-thrd-7
14.9;3636;14.9;100;0;100;2024-07-01T21:59:23.980139299Z;1027;santorsola-thrd-7
14.7;3636;14.7;100;0;100;2024-07-01T22:19:23.525275618Z;1027;santorsola-thrd-7
15.4;3636;15.4;100;0;100;2024-07-01T22:39:23.237865332Z;1027;santorsola-thrd-7
15.9;3636;15.9;100;0;100;2024-07-01T22:59:22.945446001Z;1027;santorsola-thrd-7
15.9;3636;15.9;100;0;100;2024-07-01T23:19:22.643251661Z;1027;santorsola-thrd-7
16;3636;16;100;0;100;2024-07-01T23:39:22.365085803Z;1027;santorsola-thrd-7
16;3636;16;100;0;100;2024-07-01T23:59:22.049878088Z;1027;santorsola-thrd-7
15.8;3636;15.8;100;0;100;2024-07-02T00:19:21.768249054Z;1027;santorsola-thrd-7
15.6;3636;15.6;100;0;100;2024-07-02T00:39:21.480039249Z;1027;santorsola-thrd-7
15.3;3636;15.3;100;0;100;2024-07-02T00:59:21.168881577Z;1027;santorsola-thrd-7
15;3636;15;100;0;100;2024-07-02T01:19:20.921385860Z;1027;santorsola-thrd-7
14.7;3636;14.7;100;0;100;2024-07-02T01:39:20.599166783Z;1027;santorsola-thrd-7
14.7;3636;14.7;100;0;100;2024-07-02T01:59:20.282520625Z;1027;santorsola-thrd-7
14.6;3636;14.6;100;0;100;2024-07-02T02:19:19.995815918Z;1027;santorsola-thrd-7
14.3;3636;14.3;100;0;100;2024-07-02T02:39:19.716475969Z;1027;santorsola-thrd-7
13.7;3636;13.7;100;0;100;2024-07-02T02:59:19.401772233Z;1027;santorsola-thrd-7
13.7;3636;13.7;100;0;100;2024-07-02T03:19:19.135706424Z;1027;santorsola-thrd-7
13.7;3636;13.7;100;0;100;2024-07-02T03:39:18.816816182Z;1027;santorsola-thrd-7
13.8;3636;13.8;100;0;100;2024-07-02T03:59:18.526968614Z;1027;santorsola-thrd-7
14.3;3636;14.3;100;0;100;2024-07-02T04:19:18.240738494Z;1027;santorsola-thrd-7
15;3636;15.5;96.6;0.06;100;2024-07-02T04:39:17.944026328Z;1027;santorsola-thrd-7
15.1;3636;16.1;93.9;0.11;100;2024-07-02T04:59:17.641740081Z;1027;santorsola-thrd-7
16;3630;17.9;88.9;0.23;100;2024-07-02T05:19:17.349143702Z;1027;santorsola-thrd-7
16.4;3630;19.1;84.4;0.34;100;2024-07-02T05:39:17.045736159Z;1027;santorsola-thrd-7
16.7;3630;21.9;72.5;0.72;100;2024-07-02T05:59:16.761151662Z;1027;santorsola-thrd-7
17.1;3630;23.9;65.7;1.02;100;2024-07-02T06:19:16.540480589Z;1027;santorsola-thrd-7
16.6;3630;24.2;62.8;1.12;100;2024-07-02T06:39:16.201617816Z;1027;santorsola-thrd-7
18.9;3630;26.9;61.6;1.36;100;2024-07-02T06:59:15.871019116Z;1027;santorsola-thrd-7
18;3630;28.1;54.2;1.74;100;2024-07-02T07:19:15.578076543Z;1027;santorsola-thrd-7
17.4;3630;28.3;51.5;1.87;100;2024-07-02T07:39:15.334480331Z;1027;santorsola-thrd-7
18.2;3630;29.3;51.1;1.99;100;2024-07-02T07:59:15.013211596Z;1027;santorsola-thrd-7
17.8;3630;30.2;47.5;2.25;100;2024-07-02T08:19:14.721433142Z;1027;santorsola-thrd-7
17;3630;31.3;42.4;2.63;100;2024-07-02T08:39:14.439164294Z;1027;santorsola-thrd-7
17.5;3630;32.3;41.2;2.84;100;2024-07-02T08:59:14.151634306Z;1027;santorsola-thrd-7
17.9;3630;32.5;41.8;2.85;100;2024-07-02T09:19:13.861993059Z;1027;santorsola-thrd-7
18.6;3630;32.3;44.1;2.7;100;2024-07-02T09:39:13.606667074Z;1027;santorsola-thrd-7
17.1;3630;32.9;38.8;3.06;100;2024-07-02T09:59:13.286374836Z;1027;santorsola-thrd-7
17.1;3630;33;38.6;3.09;100;2024-07-02T10:19:13.005180364Z;1027;santorsola-thrd-7
17.1;3630;33.1;38.4;3.12;100;2024-07-02T10:39:12.733479661Z;1027;santorsola-thrd-7
16;3630;31.8;38.6;2.89;100;2024-07-02T10:59:12.440510717Z;1027;santorsola-thrd-7
17.4;3630;32.4;40.8;2.88;100;2024-07-02T11:19:12.157373542Z;1027;santorsola-thrd-7
17;3630;33.2;37.9;3.16;100;2024-07-02T11:39:11.854960891Z;1027;santorsola-thrd-7
15.4;3630;33.7;33.3;3.49;100;2024-07-02T11:59:11.574429014Z;1027;santorsola-thrd-7
16.2;3624;34.5;33.5;3.64;100;2024-07-02T12:19:11.289539297Z;1027;santorsola-thrd-7
16.1;3624;35.1;32.1;3.84;100;2024-07-02T12:39:11.007947684Z;1027;santorsola-thrd-7
19.5;3630;34.7;40.8;3.27;100;2024-07-02T12:59:10.765109201Z;1027;santorsola-thrd-7
20;3624;34.7;42.1;3.2;100;2024-07-02T13:19:10.440054363Z;1027;santorsola-thrd-7
21.3;3624;36.9;40.4;3.72;100;2024-07-02T13:39:10.200125757Z;1027;santorsola-thrd-7
17.5;3630;27.9;53.1;1.76;100;2024-07-02T13:59:09.866845538Z;1027;santorsola-thrd-7
18;3624;33.4;40;3.09;100;2024-07-02T14:19:09.649695059Z;1027;santorsola-thrd-7
16.9;3624;27.6;52.1;1.77;100;2024-07-02T14:39:09.294297785Z;1027;santorsola-thrd-7
16.8;3630;26.3;56;1.51;100;2024-07-02T14:59:09.000600905Z;1027;santorsola-thrd-7
17.2;3624;28;52;1.81;100;2024-07-02T15:19:08.694486883Z;1027;santorsola-thrd-7
18.3;3630;28.7;53.4;1.83;100;2024-07-02T15:39:08.446090977Z;1027;santorsola-thrd-7
18.5;3624;31.7;45.5;2.55;100;2024-07-02T15:59:08.126514366Z;1027;santorsola-thrd-7
18.1;3624;27.6;56.4;1.61;100;2024-07-02T16:19:07.883009832Z;1027;santorsola-thrd-7
16.6;3630;24.8;60.6;1.23;100;2024-07-02T16:39:07.538069532Z;1027;santorsola-thrd-7
18.7;3630;29.5;52.4;1.96;100;2024-07-02T16:59:07.234934660Z;1027;santorsola-thrd-7
17.5;3624;26.7;57;1.51;100;2024-07-02T17:19:06.945692568Z;1027;santorsola-thrd-7
16.5;3630;23.7;64.1;1.05;100;2024-07-02T17:39:06.649828489Z;1027;santorsola-thrd-7
16.8;642;23;68.1;0.9;-786;2024-07-02T17:59:06.357957981Z;1027;santorsola-thrd-7
17.3;3630;22.6;72.2;0.76;100;2024-07-02T18:19:06.062839616Z;1027;santorsola-thrd-7
17;3630;21.5;75.8;0.62;100;2024-07-02T18:39:05.773379714Z;1027;santorsola-thrd-7
16.8;3630;20.9;77.7;0.55;100;2024-07-02T18:59:05.480274210Z;1027;santorsola-thrd-7
16.7;3630;20.3;79.7;0.48;100;2024-07-02T19:19:05.171746278Z;1027;santorsola-thrd-7
16.5;3630;20.1;80;0.47;100;2024-07-02T19:39:04.870161402Z;1027;santorsola-thrd-7
16.5;3630;19.9;80.9;0.44;100;2024-07-02T19:59:04.586904605Z;1027;santorsola-thrd-7
16.4;3630;19.6;81.8;0.42;100;2024-07-02T20:19:04.280179200Z;1027;santorsola-thrd-7
16.3;3630;19.5;82.1;0.41;100;2024-07-02T20:39:03.986181026Z;1027;santorsola-thrd-7
16.9;3630;19.4;85.4;0.33;100;2024-07-02T20:59:03.693913680Z;1027;santorsola-thrd-7
16.7;3630;19.5;84;0.36;100;2024-07-02T21:19:03.387705093Z;1027;santorsola-thrd-7
17.6;3630;18.9;92.2;0.17;100;2024-07-02T21:39:03.162470188Z;1027;santorsola-thrd-7
17.5;3630;18.3;94.9;0.11;100;2024-07-02T21:59:02.805361908Z;1027;santorsola-thrd-7
17.3;3630;18;95.9;0.08;100;2024-07-02T22:19:02.503574015Z;1027;santorsola-thrd-7
17.1;3636;17.7;96.1;0.08;100;2024-07-02T22:39:02.219787032Z;1027;santorsola-thrd-7
16.3;3636;17;95.5;0.09;100;2024-07-02T22:59:01.913943302Z;1027;santorsola-thrd-7
15.5;3636;16.3;95.1;0.09;100;2024-07-02T23:19:01.623667433Z;1027;santorsola-thrd-7
15.2;3636;15.6;97.3;0.05;100;2024-07-02T23:39:01.320487593Z;1027;santorsola-thrd-7
15.2;3636;15.5;98.1;0.03;100;2024-07-02T23:59:01.032023172Z;1027;santorsola-thrd-7
15.2;3636;15.4;98.9;0.02;100;2024-07-03T00:19:00.764139884Z;1027;santorsola-thrd-7
15.5;3636;15.5;99.7;0.01;100;2024-07-03T00:39:00.452164582Z;1027;santorsola-thrd-7
15.4;3636;15.4;99.8;0;100;2024-07-03T00:59:00.213465544Z;1027;santorsola-thrd-7
15.3;3630;15.3;99.8;0;100;2024-07-03T01:18:59.848733123Z;1027;santorsola-thrd-7
15.4;3636;15.4;100;0;100;2024-07-03T01:38:59.560462721Z;1027;santorsola-thrd-7
15.5;3636;15.5;100;0;100;2024-07-03T01:58:59.258473037Z;1027;santorsola-thrd-7
15.5;3636;15.5;100;0;100;2024-07-03T02:18:58.972343584Z;1027;santorsola-thrd-7
15.4;3636;15.4;100;0;100;2024-07-03T02:38:58.673707747Z;1027;santorsola-thrd-7
15.4;3636;15.4;100;0;100;2024-07-03T02:58:58.384201673Z;1027;santorsola-thrd-7
15.4;3636;15.4;100;0;100;2024-07-03T03:18:58.081450923Z;1027;santorsola-thrd-7
15.4;3636;15.4;100;0;100;2024-07-03T03:38:57.794982428Z;1027;santorsola-thrd-7
15.3;3636;15.4;99.6;0.01;100;2024-07-03T03:58:57.508433935Z;1027;santorsola-thrd-7
15.3;3636;15.4;99.6;0.01;100;2024-07-03T04:18:57.206692457Z;1027;santorsola-thrd-7
15.5;3636;15.5;99.8;0;100;2024-07-03T04:38:56.904237673Z;1027;santorsola-thrd-7
15.4;3636;15.8;97.5;0.04;100;2024-07-03T04:58:56.618480354Z;1027;santorsola-thrd-7
15.3;3636;16.2;94.2;0.11;100;2024-07-03T05:18:56.360707104Z;1027;santorsola-thrd-7
15.7;3636;17.7;88.4;0.23;100;2024-07-03T05:38:56.031874079Z;1027;santorsola-thrd-7
15.5;3636;18.2;84.1;0.33;100;2024-07-03T05:58:55.732766720Z;1027;santorsola-thrd-7
15.1;3636;16.9;89.2;0.21;100;2024-07-03T06:18:55.485175376Z;1027;santorsola-thrd-7
15.4;3636;18.7;81.2;0.41;100;2024-07-03T06:38:55.160416422Z;1027;santorsola-thrd-7
17.4;3630;22.1;74.9;0.67;100;2024-07-03T06:58:54.842508148Z;1027;santorsola-thrd-7
15.3;3630;20.3;73.1;0.64;100;2024-07-03T07:18:54.547482941Z;1027;santorsola-thrd-7
16.2;3630;21.1;73.7;0.66;100;2024-07-03T07:38:54.254498304Z;1027;santorsola-thrd-7
15.3;3630;20.1;74;0.61;100;2024-07-03T07:58:53.950761624Z;1027;santorsola-thrd-7
17.5;3630;23.4;69.7;0.87;100;2024-07-03T08:18:53.655359962Z;1027;santorsola-thrd-7
15.7;3630;23.7;60.9;1.15;100;2024-07-03T08:38:53.366595535Z;1027;santorsola-thrd-7
16;3630;23.4;63.1;1.06;100;2024-07-03T08:58:53.079625250Z;1027;santorsola-thrd-7
15.8;3630;23.1;63.7;1.03;100;2024-07-03T09:18:52.758955908Z;1027;santorsola-thrd-7
15.5;3630;22.7;64.1;0.99;100;2024-07-03T09:38:52.473905182Z;1027;santorsola-thrd-7
16.3;3630;26.2;54.4;1.55;100;2024-07-03T09:58:52.184995567Z;1027;santorsola-thrd-7
17.9;3630;29.5;49.6;2.08;100;2024-07-03T10:18:51.882653446Z;1027;santorsola-thrd-7
16.9;3630;27.3;53;1.71;100;2024-07-03T10:38:51.589597543Z;1027;santorsola-thrd-7
15.8;3630;25.1;56.5;1.39;100;2024-07-03T10:58:51.299408786Z;1027;santorsola-thrd-7
15.9;3630;23.1;63.9;1.02;100;2024-07-03T11:18:51.010856098Z;1027;santorsola-thrd-7
16.3;3630;23.2;65.1;0.99;100;2024-07-03T11:38:50.709861595Z;1027;santorsola-thrd-7
16.9;3630;25.1;60.4;1.26;100;2024-07-03T11:58:50.420914238Z;1027;santorsola-thrd-7
16.6;3630;25.1;59.3;1.3;100;2024-07-03T12:18:50.125667819Z;1027;santorsola-thrd-7
17.8;3630;25.9;61;1.3;100;2024-07-03T12:38:49.821958413Z;1027;santorsola-thrd-7
15.5;3630;25.3;54.8;1.46;100;2024-07-03T12:58:49.534124608Z;1027;santorsola-thrd-7
16.8;3630;26.6;54.8;1.57;100;2024-07-03T13:18:49.243772736Z;1027;santorsola-thrd-7
17;3630;26.1;57.5;1.44;100;2024-07-03T13:38:48.937084590Z;1027;santorsola-thrd-7
16.8;3630;25.5;58.7;1.35;100;2024-07-03T13:58:48.682111214Z;1027;santorsola-thrd-7
16.1;3630;24;61.3;1.15;100;2024-07-03T14:18:48.359318451Z;1027;santorsola-thrd-7
15.6;3630;24.4;58.1;1.28;100;2024-07-03T14:38:48.069076507Z;1027;santorsola-thrd-7
17;3636;25.2;60.6;1.26;100;2024-07-03T14:58:47.778198315Z;1027;santorsola-thrd-7
16;3630;22.3;67.5;0.88;100;2024-07-03T15:18:47.473835733Z;1027;santorsola-thrd-7
16;3630;21.9;69.5;0.8;100;2024-07-03T15:38:47.174476818Z;1027;santorsola-thrd-7
16;3630;21;73;0.67;100;2024-07-03T15:58:46.872207879Z;1027;santorsola-thrd-7
16.2;3630;19.8;80.1;0.46;100;2024-07-03T16:18:46.583786085Z;1027;santorsola-thrd-7
16.2;3630;19;83.8;0.36;100;2024-07-03T16:38:46.288438102Z;1027;santorsola-thrd-7
16;3636;18.6;85.1;0.32;100;2024-07-03T16:58:45.987961249Z;1027;santorsola-thrd-7
15.8;3636;17.7;88.7;0.23;100;2024-07-03T17:18:45.697231259Z;1027;santorsola-thrd-7
15.9;3636;17.2;92.1;0.16;100;2024-07-03T17:38:45.392516719Z;1027;santorsola-thrd-7
16.4;3636;17.5;93.1;0.14;100;2024-07-03T17:58:45.103337236Z;1027;santorsola-thrd-7
16;3636;16.9;94.3;0.11;100;2024-07-03T18:18:44.811354328Z;1027;santorsola-thrd-7
15.7;3636;16.4;95.9;0.08;100;2024-07-03T18:38:44.509429857Z;1027;santorsola-thrd-7
15.9;3636;16.4;97.1;0.05;100;2024-07-03T18:58:44.216677066Z;1027;santorsola-thrd-7
15.8;3636;16.2;97.7;0.04;100;2024-07-03T19:18:43.918525192Z;1027;santorsola-thrd-7
15.4;3636;15.8;97.8;0.04;100;2024-07-03T19:38:43.632634195Z;1027;santorsola-thrd-7
15.6;3636;15.8;98.9;0.02;100;2024-07-03T19:58:43.327130844Z;1027;santorsola-thrd-7
15.3;3636;15.5;98.9;0.02;100;2024-07-03T20:18:43.040553576Z;1027;santorsola-thrd-7
15;3636;15.2;98.7;0.02;100;2024-07-03T20:38:42.740372191Z;1027;santorsola-thrd-7
15.2;3636;15.3;99.1;0.02;100;2024-07-03T20:58:42.439087934Z;1027;santorsola-thrd-7
14.7;3636;15;97.9;0.04;100;2024-07-03T21:18:42.151136130Z;1027;santorsola-thrd-7
14.8;3636;14.9;99.3;0.01;100;2024-07-03T21:38:41.851564369Z;1027;santorsola-thrd-7
14.6;3636;14.7;99.5;0.01;100;2024-07-03T21:58:41.575586995Z;1027;santorsola-thrd-7
14.8;3636;14.8;100;0;100;2024-07-03T22:18:41.265017664Z;1027;santorsola-thrd-7
14.8;3636;14.8;100;0;100;2024-07-03T22:38:40.984921280Z;1027;santorsola-thrd-7
14.8;3636;14.8;100;0;100;2024-07-03T22:58:40.680844306Z;1027;santorsola-thrd-7
15;3636;15;100;0;100;2024-07-03T23:18:40.395874438Z;1027;santorsola-thrd-7
14.7;3636;14.7;100;0;100;2024-07-03T23:38:40.097600366Z;1027;santorsola-thrd-7
14.4;3636;14.4;100;0;100;2024-07-03T23:58:39.787719164Z;1027;santorsola-thrd-7
14;3636;14;100;0;100;2024-07-04T00:18:39.513836636Z;1027;santorsola-thrd-7
14.2;3636;14.2;100;0;100;2024-07-04T00:38:39.212856300Z;1027;santorsola-thrd-7
14.5;3636;14.5;100;0;100;2024-07-04T00:58:38.919671004Z;1027;santorsola-thrd-7
14.2;3636;14.2;100;0;100;2024-07-04T01:18:38.625041317Z;1027;santorsola-thrd-7
14.1;3636;14.1;100;0;100;2024-07-04T01:38:38.360242662Z;1027;santorsola-thrd-7
14.2;3636;14.2;100;0;100;2024-07-04T01:58:38.039129648Z;1027;santorsola-thrd-7
14;3636;14;100;0;100;2024-07-04T02:18:37.736429696Z;1027;santorsola-thrd-7
14;3636;14;100;0;100;2024-07-04T02:38:37.443895937Z;1027;santorsola-thrd-7
14.4;3636;14.4;100;0;100;2024-07-04T02:58:37.152093988Z;1027;santorsola-thrd-7
14.1;3636;14.1;100;0;100;2024-07-04T03:18:36.852691929Z;1027;santorsola-thrd-7
14;3636;14.1;99.5;0.01;100;2024-07-04T03:38:36.570064596Z;1027;santorsola-thrd-7
14.3;3636;14.3;99.9;0;100;2024-07-04T03:58:36.279364654Z;1027;santorsola-thrd-7
14.2;3636;14.5;98;0.03;100;2024-07-04T04:18:35.991483660Z;1027;santorsola-thrd-7
14.3;3636;14.7;97.2;0.05;100;2024-07-04T04:38:35.679091725Z;1027;santorsola-thrd-7
14;3636;15;94;0.1;100;2024-07-04T04:58:35.385679175Z;1027;santorsola-thrd-7
14.4;3636;15.7;92.2;0.14;100;2024-07-04T05:18:35.093910175Z;1027;santorsola-thrd-7
14.9;3636;17.7;83.9;0.33;100;2024-07-04T05:38:34.812868867Z;1027;santorsola-thrd-7
15.1;3636;19.2;77.5;0.5;100;2024-07-04T05:58:34.504709914Z;1027;santorsola-thrd-7
16.8;3636;22.8;69.2;0.85;100;2024-07-04T06:18:34.205435088Z;1027;santorsola-thrd-7
16.2;3630;23.8;62.4;1.11;100;2024-07-04T06:38:33.917194565Z;1027;santorsola-thrd-7
16.4;3630;25.4;57.7;1.37;100;2024-07-04T06:58:33.632204345Z;1027;santorsola-thrd-7
17.3;3630;26.5;56.9;1.49;100;2024-07-04T07:18:33.341194448Z;1027;santorsola-thrd-7
16.3;3630;27.7;49.8;1.86;100;2024-07-04T07:38:33.082214341Z;1027;santorsola-thrd-7
16.6;3630;28.8;47.8;2.07;100;2024-07-04T07:58:32.750876317Z;1027;santorsola-thrd-7
15.6;3630;28.7;45.1;2.16;100;2024-07-04T08:18:32.475423180Z;1027;santorsola-thrd-7
14;3630;30.8;36;2.84;100;2024-07-04T08:58:31.893599604Z;1027;santorsola-thrd-7
17;3630;31.2;42.4;2.62;100;2024-07-04T09:18:31.609242269Z;1027;santorsola-thrd-7
17.1;3630;30.7;44;2.47;100;2024-07-04T09:38:31.319320305Z;1027;santorsola-thrd-7
16.7;3630;32.5;38.8;2.99;100;2024-07-04T09:58:31.084992643Z;1027;santorsola-thrd-7
17.9;3630;32.5;41.7;2.85;100;2024-07-04T10:18:30.768767668Z;1027;santorsola-thrd-7
17.6;3630;31.7;42.8;2.67;100;2024-07-04T10:38:30.525623124Z;1027;santorsola-thrd-7
16.3;3630;32.7;37.4;3.1;100;2024-07-04T10:58:30.201481092Z;1027;santorsola-thrd-7
18;3630;32.1;43.1;2.72;100;2024-07-04T11:18:29.919116579Z;1027;santorsola-thrd-7
17.9;3630;31.3;44.7;2.53;100;2024-07-04T11:38:29.656535015Z;1027;santorsola-thrd-7
17;3630;32.9;38.5;3.08;100;2024-07-04T11:58:29.344124425Z;1027;santorsola-thrd-7
18.1;3624;33.3;40.5;3.04;100;2024-07-04T12:18:29.078637650Z;1027;santorsola-thrd-7
17.3;3630;34.6;35.6;3.54;100;2024-07-04T12:38:28.781532547Z;1027;santorsola-thrd-7
17.3;3630;35.4;34.1;3.79;100;2024-07-04T12:58:28.493478667Z;1027;santorsola-thrd-7
17.1;3624;34.7;35.1;3.59;100;2024-07-04T13:18:28.219268813Z;1027;santorsola-thrd-7
17.4;3630;34.6;35.8;3.53;100;2024-07-04T13:38:27.933914689Z;1027;santorsola-thrd-7
19;3624;35.6;37.6;3.63;100;2024-07-04T13:58:27.685590663Z;1027;santorsola-thrd-7
16.2;3624;34.7;33.1;3.7;100;2024-07-04T14:18:27.373039777Z;1027;santorsola-thrd-7
17.5;3624;33.7;38.1;3.24;100;2024-07-04T14:38:27.100118270Z;1027;santorsola-thrd-7
18.7;3624;35.2;37.7;3.54;100;2024-07-04T14:58:26.851835094Z;1027;santorsola-thrd-7
17.1;3624;31.9;41.2;2.78;100;2024-07-04T15:18:26.541693992Z;1027;santorsola-thrd-7
17.1;3624;32.5;39.7;2.95;100;2024-07-04T15:38:26.253654477Z;1027;santorsola-thrd-7
16.5;3624;29;46.7;2.13;100;2024-07-04T15:58:25.954123812Z;1027;santorsola-thrd-7
16.8;3624;30;45.1;2.33;100;2024-07-04T16:18:25.686512382Z;1027;santorsola-thrd-7
