temperature;wetness;batteryLevel;batteryValue;receivedAt;device;providerDeviceId
26;4.6;100;3374;2024-07-31T19:55:30.171471441Z;979;santorsola-wetsd-2
25.9;3.8;100;3369;2024-07-31T20:15:30.170553452Z;979;santorsola-wetsd-2
25.6;3.6;100;3374;2024-07-31T20:35:30.090415693Z;979;santorsola-wetsd-2
25.4;4.1;100;3369;2024-07-31T20:55:30.069956538Z;979;santorsola-wetsd-2
25.2;4.4;100;3374;2024-07-31T21:15:30.048258717Z;979;santorsola-wetsd-2
24.8;4.4;100;3371;2024-07-31T21:35:30.036276590Z;979;santorsola-wetsd-2
24.3;3.8;100;3369;2024-07-31T21:55:30.010162131Z;979;santorsola-wetsd-2
24.1;4.6;100;3365;2024-07-31T22:15:29.545050637Z;979;santorsola-wetsd-2
23.8;4.6;100;3369;2024-07-31T22:35:29.801106006Z;979;santorsola-wetsd-2
23.7;4.6;100;3369;2024-07-31T22:55:29.941940015Z;979;santorsola-wetsd-2
23.6;4.8;100;3369;2024-07-31T23:15:29.942131707Z;979;santorsola-wetsd-2
23.4;5;100;3367;2024-07-31T23:35:29.903773025Z;979;santorsola-wetsd-2
23.2;4.9;100;3367;2024-07-31T23:55:29.900022424Z;979;santorsola-wetsd-2
23.2;4.7;100;3369;2024-08-01T00:15:29.876279034Z;979;santorsola-wetsd-2
22.9;4.4;100;3369;2024-08-01T00:35:29.854265380Z;979;santorsola-wetsd-2
22.7;4.7;100;3365;2024-08-01T00:55:29.833619378Z;979;santorsola-wetsd-2
22.4;4.7;100;3367;2024-08-01T01:15:29.823266650Z;979;santorsola-wetsd-2
22.2;5.1;100;3369;2024-08-01T01:35:29.808411445Z;979;santorsola-wetsd-2
21.9;5.3;100;3367;2024-08-01T01:55:29.788444511Z;979;santorsola-wetsd-2
21.7;5.4;100;3367;2024-08-01T02:15:29.756170986Z;979;santorsola-wetsd-2
21.4;5.6;100;3367;2024-08-01T02:35:29.739162128Z;979;santorsola-wetsd-2
21.2;5.5;100;3367;2024-08-01T02:55:29.292962535Z;979;santorsola-wetsd-2
20.9;5.5;100;3365;2024-08-01T03:15:29.715257080Z;979;santorsola-wetsd-2
20.7;5.5;100;3367;2024-08-01T03:35:29.703030765Z;979;santorsola-wetsd-2
20.6;5.3;100;3365;2024-08-01T03:55:29.677636839Z;979;santorsola-wetsd-2
20.5;5.3;100;3362;2024-08-01T04:15:29.234138361Z;979;santorsola-wetsd-2
20.5;5.1;100;3367;2024-08-01T04:35:29.653530254Z;979;santorsola-wetsd-2
20.5;4.5;100;3365;2024-08-01T04:55:29.637634337Z;979;santorsola-wetsd-2
21.1;4.5;100;3369;2024-08-01T05:15:29.449454110Z;979;santorsola-wetsd-2
22.3;3.1;100;3378;2024-08-01T05:35:29.604835634Z;979;santorsola-wetsd-2
23.2;3.2;100;3383;2024-08-01T05:55:29.582713402Z;979;santorsola-wetsd-2
23;3.1;100;3381;2024-08-01T06:15:29.549136610Z;979;santorsola-wetsd-2
24.3;2.8;100;3385;2024-08-01T06:35:29.531384647Z;979;santorsola-wetsd-2
26.2;2.6;100;3392;2024-08-01T06:55:29.345398198Z;979;santorsola-wetsd-2
27.5;2.6;100;3394;2024-08-01T07:15:29.497468045Z;979;santorsola-wetsd-2
28;2.5;100;3397;2024-08-01T07:35:29.490311940Z;979;santorsola-wetsd-2
28.4;2.4;100;3399;2024-08-01T07:55:29.455805669Z;979;santorsola-wetsd-2
29;2.4;100;3397;2024-08-01T08:15:29.011806635Z;979;santorsola-wetsd-2
29.9;2.4;100;3401;2024-08-01T08:35:29.420453904Z;979;santorsola-wetsd-2
27.5;31.9;100;3401;2024-08-01T08:55:29.412883440Z;979;santorsola-wetsd-2
29.8;2.5;100;3397;2024-08-01T09:15:29.389513662Z;979;santorsola-wetsd-2
30;87.6;100;3406;2024-08-01T09:35:29.394256841Z;979;santorsola-wetsd-2
29.2;82.9;100;3403;2024-08-01T09:55:29.369066472Z;979;santorsola-wetsd-2
29;75.6;100;3403;2024-08-01T10:15:28.923974673Z;979;santorsola-wetsd-2
29.4;64.5;100;3399;2024-08-01T10:35:29.346672917Z;979;santorsola-wetsd-2
28.7;73.2;100;3397;2024-08-01T10:55:29.376372434Z;979;santorsola-wetsd-2
29.7;73;100;3399;2024-08-01T11:15:29.316412024Z;979;santorsola-wetsd-2
30;47.7;100;3401;2024-08-01T11:35:29.289025797Z;979;santorsola-wetsd-2
31.4;53.2;100;3399;2024-08-01T11:55:29.135046288Z;979;santorsola-wetsd-2
31.9;25.4;100;3403;2024-08-01T12:15:29.312389197Z;979;santorsola-wetsd-2
32.7;72.8;100;3403;2024-08-01T12:35:29.302223107Z;979;santorsola-wetsd-2
33.2;60.6;100;3406;2024-08-01T12:55:29.289161119Z;979;santorsola-wetsd-2
34.4;7.7;100;3408;2024-08-01T13:15:29.247129654Z;979;santorsola-wetsd-2
35.7;72.5;100;3408;2024-08-01T13:35:29.227831575Z;979;santorsola-wetsd-2
36;33.7;100;3410;2024-08-01T13:55:29.047371561Z;979;santorsola-wetsd-2
30.3;64.6;100;3397;2024-08-01T14:15:29.212139792Z;979;santorsola-wetsd-2
28.5;12.7;100;3390;2024-08-01T14:35:28.756302589Z;979;santorsola-wetsd-2
27.6;4.7;100;3383;2024-08-01T14:55:29.227211666Z;979;santorsola-wetsd-2
27.3;4.8;100;3381;2024-08-01T15:15:29.151226345Z;979;santorsola-wetsd-2
25.9;6.4;100;3378;2024-08-01T15:35:28.699339296Z;979;santorsola-wetsd-2
24.6;4.8;100;3374;2024-08-01T15:55:29.133610613Z;979;santorsola-wetsd-2
24.4;4;100;3371;2024-08-01T16:15:29.130962433Z;979;santorsola-wetsd-2
24.5;4.2;100;3381;2024-08-01T16:35:29.079231200Z;979;santorsola-wetsd-2
23.7;4.2;100;3371;2024-08-01T16:55:29.059319397Z;979;santorsola-wetsd-2
23.4;4.3;100;3371;2024-08-01T17:15:29.046441669Z;979;santorsola-wetsd-2
23.4;4.2;100;3367;2024-08-01T17:35:29.019347407Z;979;santorsola-wetsd-2
23.4;4.6;100;3369;2024-08-01T17:55:28.996462682Z;979;santorsola-wetsd-2
22.9;4.8;100;3371;2024-08-01T18:15:28.985478698Z;979;santorsola-wetsd-2
22.7;4.9;100;3367;2024-08-01T18:35:28.977849415Z;979;santorsola-wetsd-2
22.4;5.4;100;3369;2024-08-01T18:55:28.990427263Z;979;santorsola-wetsd-2
22.4;5.3;100;3362;2024-08-01T19:15:28.924250713Z;979;santorsola-wetsd-2
22.2;13.3;100;3367;2024-08-01T19:35:28.903577435Z;979;santorsola-wetsd-2
21.8;26.9;100;3365;2024-08-01T19:55:28.891095887Z;979;santorsola-wetsd-2
21.6;13.9;100;3369;2024-08-01T20:15:28.872283220Z;979;santorsola-wetsd-2
21.6;11.8;100;3369;2024-08-01T20:35:28.851730162Z;979;santorsola-wetsd-2
21.6;8.7;100;3362;2024-08-01T20:55:28.831827055Z;979;santorsola-wetsd-2
21.3;8.4;100;3369;2024-08-01T21:15:28.643488817Z;979;santorsola-wetsd-2
21.1;8.1;100;3362;2024-08-01T21:35:28.795062640Z;979;santorsola-wetsd-2
20.8;6.9;100;3367;2024-08-01T21:55:28.349679645Z;979;santorsola-wetsd-2
20.6;6.5;100;3365;2024-08-01T22:15:28.754151099Z;979;santorsola-wetsd-2
20.4;6.9;100;3365;2024-08-01T22:35:28.745589853Z;979;santorsola-wetsd-2
20.2;7.7;100;3365;2024-08-01T22:55:28.304485855Z;979;santorsola-wetsd-2
20.2;7.5;100;3362;2024-08-01T23:15:28.705648285Z;979;santorsola-wetsd-2
20;7.7;100;3369;2024-08-01T23:35:28.705635530Z;979;santorsola-wetsd-2
19.7;7.3;100;3362;2024-08-01T23:55:28.679904059Z;979;santorsola-wetsd-2
19.6;7;100;3365;2024-08-02T00:15:28.215184271Z;979;santorsola-wetsd-2
19.5;8.2;100;3365;2024-08-02T00:35:28.664420505Z;979;santorsola-wetsd-2
19.6;7.7;100;3365;2024-08-02T00:55:28.632387792Z;979;santorsola-wetsd-2
19.6;8.5;100;3365;2024-08-02T01:15:28.607358904Z;979;santorsola-wetsd-2
19.6;9.3;100;3365;2024-08-02T01:35:28.603401378Z;979;santorsola-wetsd-2
19.5;8.9;100;3367;2024-08-02T01:55:28.577354280Z;979;santorsola-wetsd-2
19.3;7.6;100;3367;2024-08-02T02:15:28.555664356Z;979;santorsola-wetsd-2
19.1;7.8;100;3365;2024-08-02T02:35:28.537517076Z;979;santorsola-wetsd-2
19;7.7;100;3362;2024-08-02T02:55:28.359392767Z;979;santorsola-wetsd-2
18.7;8.1;100;3362;2024-08-02T03:15:28.512061898Z;979;santorsola-wetsd-2
18.5;8.3;100;3362;2024-08-02T03:35:28.500963599Z;979;santorsola-wetsd-2
18.4;8;100;3365;2024-08-02T03:55:28.301043675Z;979;santorsola-wetsd-2
18.4;8.8;100;3362;2024-08-02T04:15:28.289645277Z;979;santorsola-wetsd-2
18.4;8.4;100;3362;2024-08-02T04:35:28.440631810Z;979;santorsola-wetsd-2
18.8;7.7;100;3362;2024-08-02T04:55:28.430415053Z;979;santorsola-wetsd-2
19.2;7.5;100;3367;2024-08-02T05:15:28.411099800Z;979;santorsola-wetsd-2
19.3;16.3;100;3367;2024-08-02T05:35:28.402512356Z;979;santorsola-wetsd-2
19.5;92.6;100;3371;2024-08-02T05:55:28.385698650Z;979;santorsola-wetsd-2
20.1;94.7;100;3376;2024-08-02T06:15:28.362127445Z;979;santorsola-wetsd-2
21;92.8;100;3385;2024-08-02T06:35:28.411058051Z;979;santorsola-wetsd-2
21.7;18.1;100;3385;2024-08-02T06:55:28.346713764Z;979;santorsola-wetsd-2
22.8;3.3;100;3390;2024-08-02T07:15:28.309078048Z;979;santorsola-wetsd-2
23.8;3;100;3390;2024-08-02T07:35:28.276034065Z;979;santorsola-wetsd-2
25.3;2.8;100;3394;2024-08-02T07:55:27.829369070Z;979;santorsola-wetsd-2
27.2;2.8;100;3392;2024-08-02T08:15:28.256008448Z;979;santorsola-wetsd-2
27.9;57;100;3394;2024-08-02T08:35:27.795788859Z;979;santorsola-wetsd-2
26.2;87;100;3397;2024-08-02T08:55:28.248348277Z;979;santorsola-wetsd-2
27.3;5.2;100;3397;2024-08-02T09:15:28.200057523Z;979;santorsola-wetsd-2
27;23.6;100;3399;2024-08-02T09:35:28.183882358Z;979;santorsola-wetsd-2
26.5;85.2;100;3397;2024-08-02T09:55:28.174688484Z;979;santorsola-wetsd-2
27.1;76.2;100;3397;2024-08-02T10:15:28.169883103Z;979;santorsola-wetsd-2
26.9;55.6;100;3394;2024-08-02T10:35:28.134961345Z;979;santorsola-wetsd-2
26.9;45.8;100;3394;2024-08-02T10:55:28.111195521Z;979;santorsola-wetsd-2
28.3;50.7;100;3397;2024-08-02T11:15:28.183299447Z;979;santorsola-wetsd-2
29.5;56.6;100;3401;2024-08-02T11:35:28.088202586Z;979;santorsola-wetsd-2
30.3;84.8;100;3401;2024-08-02T11:55:27.685064980Z;979;santorsola-wetsd-2
30.2;54.4;100;3399;2024-08-02T12:15:28.092893878Z;979;santorsola-wetsd-2
31.6;18;100;3403;2024-08-02T12:35:27.867548570Z;979;santorsola-wetsd-2
31.4;70.6;100;3406;2024-08-02T12:55:28.053186741Z;979;santorsola-wetsd-2
29.1;73.3;100;3399;2024-08-02T13:15:28.031456960Z;979;santorsola-wetsd-2
26.9;73;100;3390;2024-08-02T13:35:28.001788609Z;979;santorsola-wetsd-2
25.7;18.7;100;3385;2024-08-02T13:55:27.984824880Z;979;santorsola-wetsd-2
25.2;3.2;100;3381;2024-08-02T14:15:27.956663168Z;979;santorsola-wetsd-2
25.2;2.8;100;3381;2024-08-02T14:35:27.935205166Z;979;santorsola-wetsd-2
24.6;2.8;100;3374;2024-08-02T14:55:27.915362113Z;979;santorsola-wetsd-2
23.9;2.8;100;3376;2024-08-02T15:15:27.896506465Z;979;santorsola-wetsd-2
23.5;3.2;100;3371;2024-08-02T15:35:27.880696711Z;979;santorsola-wetsd-2
27.6;3;100;3378;2024-08-02T15:55:27.420488174Z;979;santorsola-wetsd-2
31.6;2.7;100;3392;2024-08-02T16:15:27.842933290Z;979;santorsola-wetsd-2
29.3;2.7;100;3392;2024-08-02T16:35:27.828480257Z;979;santorsola-wetsd-2
27.8;2.8;100;3394;2024-08-02T16:55:27.377398038Z;979;santorsola-wetsd-2
26.9;2.6;100;3387;2024-08-02T17:15:27.365374936Z;979;santorsola-wetsd-2
26.3;2.8;100;3381;2024-08-02T17:35:27.768564462Z;979;santorsola-wetsd-2
25.1;3;100;3376;2024-08-02T17:55:27.735931682Z;979;santorsola-wetsd-2
24.2;2.9;100;3374;2024-08-02T18:15:27.726749669Z;979;santorsola-wetsd-2
23.5;3.3;100;3374;2024-08-02T18:35:27.534995403Z;979;santorsola-wetsd-2
23;3.5;100;3369;2024-08-02T18:55:27.696696399Z;979;santorsola-wetsd-2
22.5;3.5;100;3367;2024-08-02T19:15:27.490559152Z;979;santorsola-wetsd-2
22.1;4.1;100;3367;2024-08-02T19:35:27.213357803Z;979;santorsola-wetsd-2
21.7;3.7;100;3365;2024-08-02T19:55:27.208497849Z;979;santorsola-wetsd-2
21.3;3.9;100;3365;2024-08-02T20:15:27.617385122Z;979;santorsola-wetsd-2
21;4.1;100;3360;2024-08-02T20:35:27.603779461Z;979;santorsola-wetsd-2
20.8;4.4;100;3365;2024-08-02T20:55:27.592584471Z;979;santorsola-wetsd-2
20.6;4.3;100;3362;2024-08-02T21:15:27.573569232Z;979;santorsola-wetsd-2
20.3;4.1;100;3362;2024-08-02T21:35:27.550207626Z;979;santorsola-wetsd-2
20.1;4.3;100;3362;2024-08-02T21:55:27.545310977Z;979;santorsola-wetsd-2
19.9;4.7;100;3365;2024-08-02T22:15:27.134664847Z;979;santorsola-wetsd-2
19.7;4.4;100;3365;2024-08-02T22:35:27.515769367Z;979;santorsola-wetsd-2
19.5;4.8;100;3365;2024-08-02T22:55:27.053292740Z;979;santorsola-wetsd-2
19.4;4.9;100;3360;2024-08-02T23:15:27.475651263Z;979;santorsola-wetsd-2
19.2;5.1;100;3362;2024-08-02T23:35:27.035907428Z;979;santorsola-wetsd-2
19;4.9;100;3362;2024-08-02T23:55:27.453763424Z;979;santorsola-wetsd-2
18.9;5.1;100;3362;2024-08-03T00:15:27.422412083Z;979;santorsola-wetsd-2
18.7;5.5;100;3362;2024-08-03T00:35:27.405069461Z;979;santorsola-wetsd-2
18.7;6.1;100;3362;2024-08-03T00:55:27.402608575Z;979;santorsola-wetsd-2
18.7;6.1;100;3360;2024-08-03T01:15:27.383832607Z;979;santorsola-wetsd-2
18.7;6.8;100;3362;2024-08-03T01:35:26.947942757Z;979;santorsola-wetsd-2
18.6;6.7;100;3362;2024-08-03T01:55:27.346775639Z;979;santorsola-wetsd-2
18.4;6.3;100;3362;2024-08-03T02:15:27.392770871Z;979;santorsola-wetsd-2
18.2;6.4;100;3362;2024-08-03T02:35:27.315670049Z;979;santorsola-wetsd-2
18.1;6.5;100;3362;2024-08-03T02:55:27.129563107Z;979;santorsola-wetsd-2
18;6.7;100;3362;2024-08-03T03:15:27.289258960Z;979;santorsola-wetsd-2
17.9;6.9;100;3362;2024-08-03T03:35:26.831113920Z;979;santorsola-wetsd-2
18;7.6;100;3362;2024-08-03T03:55:27.286016416Z;979;santorsola-wetsd-2
17.8;7.2;100;3362;2024-08-03T04:15:27.245814075Z;979;santorsola-wetsd-2
17.8;7.1;100;3360;2024-08-03T04:35:27.232962155Z;979;santorsola-wetsd-2
17.9;7.1;100;3362;2024-08-03T04:55:27.214801452Z;979;santorsola-wetsd-2
18.1;7;100;3358;2024-08-03T05:15:27.198142590Z;979;santorsola-wetsd-2
18.5;7;100;3362;2024-08-03T05:35:27.181258274Z;979;santorsola-wetsd-2
18.9;6.7;100;3371;2024-08-03T05:55:27.174720926Z;979;santorsola-wetsd-2
19.9;8.3;100;3385;2024-08-03T06:15:26.720850847Z;979;santorsola-wetsd-2
20.4;81.7;100;3381;2024-08-03T06:35:26.688782550Z;979;santorsola-wetsd-2
21.9;66.5;100;3385;2024-08-03T06:55:27.109790546Z;979;santorsola-wetsd-2
22.7;20.3;100;3392;2024-08-03T07:15:27.108096495Z;979;santorsola-wetsd-2
24;3.2;100;3392;2024-08-03T07:35:26.628664607Z;979;santorsola-wetsd-2
24.7;2.9;100;3397;2024-08-03T07:55:27.069304016Z;979;santorsola-wetsd-2
24.7;5.5;100;3394;2024-08-03T08:15:26.635578788Z;979;santorsola-wetsd-2
24.4;40;100;3403;2024-08-03T08:35:27.013960106Z;979;santorsola-wetsd-2
24.9;36.9;100;3399;2024-08-03T08:55:26.871911069Z;979;santorsola-wetsd-2
26.1;43.8;100;3399;2024-08-03T09:15:26.998269542Z;979;santorsola-wetsd-2
26.4;58.6;100;3399;2024-08-03T09:35:26.959994502Z;979;santorsola-wetsd-2
27.4;42.4;100;3399;2024-08-03T09:55:26.955775655Z;979;santorsola-wetsd-2
28.8;4.5;100;3401;2024-08-03T10:15:26.946134108Z;979;santorsola-wetsd-2
29.8;46;100;3401;2024-08-03T10:35:26.925294427Z;979;santorsola-wetsd-2
29.3;24.8;100;3401;2024-08-03T10:55:26.907121593Z;979;santorsola-wetsd-2
28.4;22.8;100;3399;2024-08-03T11:15:26.891786737Z;979;santorsola-wetsd-2
30;48.7;100;3397;2024-08-03T11:35:26.870717832Z;979;santorsola-wetsd-2
32;25.9;100;3401;2024-08-03T11:55:26.869199609Z;979;santorsola-wetsd-2
30.6;4.4;100;3401;2024-08-03T12:15:26.868001789Z;979;santorsola-wetsd-2
33.3;42.5;100;3401;2024-08-03T12:35:26.830108761Z;979;santorsola-wetsd-2
34.3;6.5;100;3401;2024-08-03T12:55:26.828784844Z;979;santorsola-wetsd-2
34.6;2.8;100;3403;2024-08-03T13:15:26.817573016Z;979;santorsola-wetsd-2
29.9;61;100;3394;2024-08-03T13:35:26.635556087Z;979;santorsola-wetsd-2
27.2;61;100;3390;2024-08-03T13:55:26.789355271Z;979;santorsola-wetsd-2
26.5;55.8;100;3387;2024-08-03T14:15:26.354114053Z;979;santorsola-wetsd-2
30.3;55.1;100;3394;2024-08-03T14:35:26.750890399Z;979;santorsola-wetsd-2
31.4;26.9;100;3397;2024-08-03T14:55:26.301427110Z;979;santorsola-wetsd-2
32.2;38.2;100;3397;2024-08-03T15:15:26.710430756Z;979;santorsola-wetsd-2
30.6;81.4;100;3397;2024-08-03T15:35:26.713267957Z;979;santorsola-wetsd-2
29.7;60;100;3399;2024-08-03T15:55:26.512932473Z;979;santorsola-wetsd-2
28.9;52.6;100;3394;2024-08-03T16:15:26.665573592Z;979;santorsola-wetsd-2
29.1;35.2;100;3390;2024-08-03T16:35:26.658316943Z;979;santorsola-wetsd-2
28.3;29.2;100;3394;2024-08-03T16:55:26.460932157Z;979;santorsola-wetsd-2
26.9;3.2;100;3383;2024-08-03T17:15:26.613518050Z;979;santorsola-wetsd-2
26.3;3;100;3378;2024-08-03T17:35:26.173631378Z;979;santorsola-wetsd-2
25.8;3;100;3376;2024-08-03T17:55:26.579770187Z;979;santorsola-wetsd-2
25.2;3.4;100;3376;2024-08-03T18:15:26.568838363Z;979;santorsola-wetsd-2
24.5;3.2;100;3374;2024-08-03T18:35:26.121150281Z;979;santorsola-wetsd-2
24;3.2;100;3371;2024-08-03T18:55:26.511124044Z;979;santorsola-wetsd-2
23.6;3.4;100;3371;2024-08-03T19:15:26.323841838Z;979;santorsola-wetsd-2
23.3;3.4;100;3369;2024-08-03T19:35:26.558362257Z;979;santorsola-wetsd-2
23.1;3.6;100;3367;2024-08-03T19:55:26.465016922Z;979;santorsola-wetsd-2
22.8;3.9;100;3362;2024-08-03T20:15:26.445259653Z;979;santorsola-wetsd-2
22.5;3.7;100;3367;2024-08-03T20:35:26.438016735Z;979;santorsola-wetsd-2
22.4;3.8;100;3367;2024-08-03T20:55:26.404008470Z;979;santorsola-wetsd-2
22.2;3.7;100;3369;2024-08-03T21:15:26.211660522Z;979;santorsola-wetsd-2
22;3.7;100;3367;2024-08-03T21:35:26.373816332Z;979;santorsola-wetsd-2
21.8;3.5;100;3371;2024-08-03T21:55:25.944288728Z;979;santorsola-wetsd-2
21.8;3.8;100;3367;2024-08-03T22:15:26.338680276Z;979;santorsola-wetsd-2
21.5;3.8;100;3365;2024-08-03T22:35:26.324018258Z;979;santorsola-wetsd-2
21.4;4.1;100;3367;2024-08-03T22:55:26.306703046Z;979;santorsola-wetsd-2
21.2;4.6;100;3367;2024-08-03T23:15:26.284623205Z;979;santorsola-wetsd-2
21.1;5.1;100;3367;2024-08-03T23:35:26.269089829Z;979;santorsola-wetsd-2
20.8;4.9;100;3362;2024-08-03T23:55:26.240544578Z;979;santorsola-wetsd-2
20.5;5.7;100;3367;2024-08-04T00:15:26.069024401Z;979;santorsola-wetsd-2
20.4;5.7;100;3365;2024-08-04T00:35:25.783879004Z;979;santorsola-wetsd-2
20.1;5.6;100;3362;2024-08-04T00:55:26.191367388Z;979;santorsola-wetsd-2
20.1;6.5;100;3362;2024-08-04T01:15:26.233182966Z;979;santorsola-wetsd-2
19.9;6.9;100;3365;2024-08-04T01:35:26.175985181Z;979;santorsola-wetsd-2
19.7;6.3;100;3365;2024-08-04T01:55:26.173803741Z;979;santorsola-wetsd-2
19.7;6.8;100;3362;2024-08-04T02:15:25.695951236Z;979;santorsola-wetsd-2
19.6;6.8;100;3365;2024-08-04T02:35:26.153332527Z;979;santorsola-wetsd-2
19.6;6.7;100;3362;2024-08-04T02:55:25.663520362Z;979;santorsola-wetsd-2
19.5;7.3;100;3365;2024-08-04T03:15:26.094068590Z;979;santorsola-wetsd-2
19.3;6.2;100;3365;2024-08-04T03:35:25.643336493Z;979;santorsola-wetsd-2
19.2;6.5;100;3367;2024-08-04T03:55:26.067719148Z;979;santorsola-wetsd-2
19;11.6;100;3365;2024-08-04T04:15:26.042018860Z;979;santorsola-wetsd-2
18.7;6.8;100;3362;2024-08-04T04:35:26.020006630Z;979;santorsola-wetsd-2
18.6;6.7;100;3362;2024-08-04T04:55:25.998016772Z;979;santorsola-wetsd-2
18.8;6.9;100;3362;2024-08-04T05:15:25.549261236Z;979;santorsola-wetsd-2
19;5.6;100;3365;2024-08-04T05:35:25.959822372Z;979;santorsola-wetsd-2
19.8;5.5;100;3374;2024-08-04T05:55:25.976241228Z;979;santorsola-wetsd-2
20.3;5.1;100;3381;2024-08-04T06:15:25.926612086Z;979;santorsola-wetsd-2
21.2;3.9;100;3385;2024-08-04T06:35:25.910370519Z;979;santorsola-wetsd-2
23.3;3;100;3390;2024-08-04T06:55:25.457112943Z;979;santorsola-wetsd-2
24.6;2.8;100;3390;2024-08-04T07:15:25.866288879Z;979;santorsola-wetsd-2
25.5;2.7;100;3390;2024-08-04T07:35:25.852516073Z;979;santorsola-wetsd-2
25.5;38;100;3399;2024-08-04T07:55:25.393470148Z;979;santorsola-wetsd-2
24.5;56.6;100;3397;2024-08-04T08:15:25.822469397Z;979;santorsola-wetsd-2
24.6;75.3;100;3399;2024-08-04T08:35:25.794450240Z;979;santorsola-wetsd-2
25.2;78.9;100;3399;2024-08-04T08:55:25.779935357Z;979;santorsola-wetsd-2
25.6;75.9;100;3401;2024-08-04T09:15:25.764367829Z;979;santorsola-wetsd-2
26.6;76.4;100;3403;2024-08-04T09:35:25.755004173Z;979;santorsola-wetsd-2
27.5;98.2;100;3401;2024-08-04T09:55:25.735978437Z;979;santorsola-wetsd-2
28.4;85.4;100;3399;2024-08-04T10:15:25.549179235Z;979;santorsola-wetsd-2
29.5;63;100;3401;2024-08-04T10:35:25.700564169Z;979;santorsola-wetsd-2
29.1;76.8;100;3403;2024-08-04T10:55:25.271402579Z;979;santorsola-wetsd-2
28.5;69.6;100;3401;2024-08-04T11:15:25.682227133Z;979;santorsola-wetsd-2
29.2;53.5;100;3403;2024-08-04T11:35:25.671780462Z;979;santorsola-wetsd-2
29.8;62.7;100;3401;2024-08-04T11:55:25.474126118Z;979;santorsola-wetsd-2
29.3;38.3;100;3399;2024-08-04T12:15:25.639205238Z;979;santorsola-wetsd-2
30.3;11.3;100;3399;2024-08-04T12:35:25.677866006Z;979;santorsola-wetsd-2
31.1;61.6;100;3399;2024-08-04T12:55:25.191417314Z;979;santorsola-wetsd-2
32.6;23.2;100;3401;2024-08-04T13:15:25.192633588Z;979;santorsola-wetsd-2
32.5;16.7;100;3401;2024-08-04T13:35:25.601429551Z;979;santorsola-wetsd-2
34.1;54.2;100;3403;2024-08-04T13:55:25.578766071Z;979;santorsola-wetsd-2
31;39.1;100;3399;2024-08-04T14:15:25.556960204Z;979;santorsola-wetsd-2
32;23.6;100;3397;2024-08-04T14:35:25.593669422Z;979;santorsola-wetsd-2
32.4;65.2;100;3399;2024-08-04T14:55:25.528383843Z;979;santorsola-wetsd-2
30.9;55.7;100;3397;2024-08-04T15:15:25.518834720Z;979;santorsola-wetsd-2
29.7;42.4;100;3397;2024-08-04T15:35:25.511218976Z;979;santorsola-wetsd-2
29.5;71.3;100;3394;2024-08-04T15:55:25.499509703Z;979;santorsola-wetsd-2
27.5;55.9;100;3387;2024-08-04T16:15:25.471887093Z;979;santorsola-wetsd-2
26.5;48.4;100;3385;2024-08-04T16:35:25.456581293Z;979;santorsola-wetsd-2
26.3;45.7;100;3383;2024-08-04T16:55:25.439596663Z;979;santorsola-wetsd-2
25.9;12.4;100;3378;2024-08-04T17:15:25.409264201Z;979;santorsola-wetsd-2
25.9;6.4;100;3378;2024-08-04T17:35:24.957292235Z;979;santorsola-wetsd-2
25.6;4.8;100;3371;2024-08-04T17:55:24.936552385Z;979;santorsola-wetsd-2
25.3;5;100;3376;2024-08-04T18:15:25.345657622Z;979;santorsola-wetsd-2
24.9;5.4;100;3374;2024-08-04T18:35:25.335453356Z;979;santorsola-wetsd-2
24.6;5.6;100;3371;2024-08-04T18:55:24.871868431Z;979;santorsola-wetsd-2
24.2;5.2;100;3374;2024-08-04T19:15:24.858102049Z;979;santorsola-wetsd-2
24;5.4;100;3367;2024-08-04T19:35:25.278028422Z;979;santorsola-wetsd-2
23.8;5.8;100;3367;2024-08-04T19:55:25.258370634Z;979;santorsola-wetsd-2
23.7;5.6;100;3369;2024-08-04T20:15:24.798872881Z;979;santorsola-wetsd-2
23.5;6;100;3371;2024-08-04T20:35:25.030915361Z;979;santorsola-wetsd-2
23.3;6.9;100;3367;2024-08-04T20:55:25.277177496Z;979;santorsola-wetsd-2
23.2;7.2;100;3369;2024-08-04T21:15:25.191254156Z;979;santorsola-wetsd-2
23;8.1;100;3369;2024-08-04T21:35:24.731383851Z;979;santorsola-wetsd-2
22.7;6.9;100;3369;2024-08-04T21:55:25.140244733Z;979;santorsola-wetsd-2
22.6;8;100;3362;2024-08-04T22:15:25.121074374Z;979;santorsola-wetsd-2
22.4;8.9;100;3371;2024-08-04T22:35:25.113529638Z;979;santorsola-wetsd-2
22.3;7.7;100;3369;2024-08-04T22:55:24.655643352Z;979;santorsola-wetsd-2
22.1;8.7;100;3371;2024-08-04T23:15:25.073633502Z;979;santorsola-wetsd-2
22;9.7;100;3367;2024-08-04T23:35:25.056903386Z;979;santorsola-wetsd-2
21.9;9.5;100;3369;2024-08-04T23:55:24.856482022Z;979;santorsola-wetsd-2
21.7;9.7;100;3367;2024-08-05T00:15:24.826412325Z;979;santorsola-wetsd-2
21.6;8.7;100;3367;2024-08-05T00:35:24.993799452Z;979;santorsola-wetsd-2
21.6;7.7;100;3365;2024-08-05T00:55:24.982513198Z;979;santorsola-wetsd-2
21.5;10.3;100;3367;2024-08-05T01:15:24.519421861Z;979;santorsola-wetsd-2
