protocolVersion;deviceId;photosyntheticallyActiveRadiation;batteryLevel;batteryValue;receivedAt;device;providerDeviceId
2;21455;0;100;3085;2024-06-30T22:11:22.602304343Z;981;santorsola-pard-1
2;21455;0;100;3085;2024-06-30T22:31:21.451261059Z;981;santorsola-pard-1
2;21455;0;100;3085;2024-06-30T22:51:23.724383919Z;981;santorsola-pard-1
2;21455;0;100;3085;2024-06-30T23:11:20.164175865Z;981;santorsola-pard-1
2;21455;0;100;3085;2024-06-30T23:31:19.204244915Z;981;santorsola-pard-1
2;21455;0;100;3083;2024-06-30T23:51:25.288966845Z;981;santorsola-pard-1
2;21455;0;100;3085;2024-07-01T00:11:25.037206771Z;981;santorsola-pard-1
2;21455;0;100;3083;2024-07-01T00:31:20.522426585Z;981;santorsola-pard-1
2;21455;0;100;3088;2024-07-01T00:51:21.408189403Z;981;santorsola-pard-1
2;21455;0;100;3085;2024-07-01T01:11:23.329489133Z;981;santorsola-pard-1
2;21455;0;100;3090;2024-07-01T01:31:19.655538605Z;981;santorsola-pard-1
2;21455;0;100;3090;2024-07-01T01:51:23.816829681Z;981;santorsola-pard-1
2;21455;0;100;3090;2024-07-01T02:11:22.147411763Z;981;santorsola-pard-1
2;21455;0;100;3085;2024-07-01T02:31:21.405674335Z;981;santorsola-pard-1
2;21455;0;100;3090;2024-07-01T02:51:19.962895502Z;981;santorsola-pard-1
2;21455;0;100;3090;2024-07-01T03:11:19.002687974Z;981;santorsola-pard-1
2;21455;4.6;100;3090;2024-07-01T03:31:20.767773380Z;981;santorsola-pard-1
2;21455;13.7;100;3090;2024-07-01T03:51:20.091651784Z;981;santorsola-pard-1
2;21455;30.2;100;3090;2024-07-01T04:11:21.414449521Z;981;santorsola-pard-1
2;21455;56.8;100;3093;2024-07-01T04:31:19.571660638Z;981;santorsola-pard-1
2;21455;111.7;100;3090;2024-07-01T04:51:22.417314795Z;981;santorsola-pard-1
2;21455;157.5;100;3093;2024-07-01T05:11:25.658034537Z;981;santorsola-pard-1
2;21455;180.4;100;3093;2024-07-01T05:31:18.110353572Z;981;santorsola-pard-1
2;21455;261.8;100;3093;2024-07-01T05:51:25.001493139Z;981;santorsola-pard-1
2;21455;252.7;100;3093;2024-07-01T06:11:22.874398258Z;981;santorsola-pard-1
2;21455;363.5;100;3095;2024-07-01T06:31:19.068229225Z;981;santorsola-pard-1
2;21455;396.4;100;3095;2024-07-01T06:51:23.645213405Z;981;santorsola-pard-1
2;21455;572.2;100;3095;2024-07-01T07:11:18.592299550Z;981;santorsola-pard-1
2;21455;339.7;100;3095;2024-07-01T07:31:20.704363727Z;981;santorsola-pard-1
2;21455;636.3;100;3095;2024-07-01T07:51:20.363486705Z;981;santorsola-pard-1
2;21455;412.9;100;3095;2024-07-01T08:11:24.206952666Z;981;santorsola-pard-1
2;21455;521.9;100;3095;2024-07-01T08:31:21.406252351Z;981;santorsola-pard-1
2;21455;892.6;100;3095;2024-07-01T08:51:17.867749538Z;981;santorsola-pard-1
2;21455;618.9;100;3093;2024-07-01T09:11:24.871462212Z;981;santorsola-pard-1
2;21455;438.5;100;3098;2024-07-01T09:31:22.796273050Z;981;santorsola-pard-1
2;21455;1040;100;3095;2024-07-01T09:51:22.745020174Z;981;santorsola-pard-1
2;21455;511.8;100;3095;2024-07-01T10:11:22.703836125Z;981;santorsola-pard-1
2;21455;1012.6;100;3095;2024-07-01T10:31:18.550791011Z;981;santorsola-pard-1
2;21455;1025.4;100;3095;2024-07-01T10:51:18.786931224Z;981;santorsola-pard-1
2;21455;363.5;100;3095;2024-07-01T11:11:19.269366301Z;981;santorsola-pard-1
2;21455;812.1;100;3093;2024-07-01T11:31:26.375044223Z;981;santorsola-pard-1
2;21455;268.2;100;3100;2024-07-01T11:51:24.263977300Z;981;santorsola-pard-1
2;21455;257.3;100;3093;2024-07-01T12:11:20.286158807Z;981;santorsola-pard-1
2;21455;285.6;100;3093;2024-07-01T12:31:20.287713441Z;981;santorsola-pard-1
2;21455;370.8;100;3090;2024-07-01T12:51:20.286912262Z;981;santorsola-pard-1
2;21455;283.8;100;3088;2024-07-01T13:11:23.974973091Z;981;santorsola-pard-1
2;21455;140.1;100;3088;2024-07-01T13:31:19.777904548Z;981;santorsola-pard-1
2;21455;187.7;100;3083;2024-07-01T13:51:21.011730791Z;981;santorsola-pard-1
2;21455;155.6;100;3088;2024-07-01T14:11:17.437506223Z;981;santorsola-pard-1
2;21455;125.4;100;3088;2024-07-01T14:31:20.295311004Z;981;santorsola-pard-1
2;21455;94.3;100;3090;2024-07-01T14:51:18.526012706Z;981;santorsola-pard-1
2;21455;45.8;100;3090;2024-07-01T15:11:23.097224674Z;981;santorsola-pard-1
2;21455;43;100;3090;2024-07-01T15:31:21.722335871Z;981;santorsola-pard-1
2;21455;20.1;100;3090;2024-07-01T15:51:23.406520073Z;981;santorsola-pard-1
2;21455;22.9;100;3090;2024-07-01T16:11:21.003830926Z;981;santorsola-pard-1
2;21455;140.1;100;3093;2024-07-01T16:31:21.951507194Z;981;santorsola-pard-1
2;21455;137.3;100;3093;2024-07-01T16:51:19.965191663Z;981;santorsola-pard-1
2;21455;335.1;100;3093;2024-07-01T17:11:23.616854358Z;981;santorsola-pard-1
2;21455;120.8;100;3095;2024-07-01T17:31:19.363180041Z;981;santorsola-pard-1
2;21455;62.3;100;3095;2024-07-01T17:51:24.909204122Z;981;santorsola-pard-1
2;21455;31.1;100;3093;2024-07-01T18:11:17.487015711Z;981;santorsola-pard-1
2;21455;15.6;100;3093;2024-07-01T18:31:19.261051923Z;981;santorsola-pard-1
2;21455;15.6;100;3093;2024-07-01T18:51:20.771838071Z;981;santorsola-pard-1
2;21455;1.8;100;3093;2024-07-01T19:11:21.795726321Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-01T19:31:23.401448141Z;981;santorsola-pard-1
2;21455;0;100;3093;2024-07-01T19:51:19.103673248Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-01T20:11:20.689246102Z;981;santorsola-pard-1
2;21455;0;100;3093;2024-07-01T20:31:21.623879981Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-01T20:51:19.686903003Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-01T21:11:19.363497997Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-01T21:31:19.177445091Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-01T21:51:24.356799256Z;981;santorsola-pard-1
2;21455;0;100;3093;2024-07-01T22:11:16.808958835Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-01T22:31:24.135627831Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-01T22:51:18.347510403Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-01T23:11:16.734124946Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-01T23:31:23.612914968Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-01T23:51:21.918067889Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-02T00:11:22.511867862Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-02T00:31:21.245365879Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-02T00:51:18.655735030Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-02T01:11:23.538511490Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-02T01:31:21.831311241Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-02T01:51:17.929018942Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-02T02:11:20.685921658Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-02T02:31:20.213198565Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-02T02:51:21.164664295Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-02T03:11:23.221730171Z;981;santorsola-pard-1
2;21455;5.5;100;3100;2024-07-02T03:31:22.881860434Z;981;santorsola-pard-1
2;21455;15.6;100;3100;2024-07-02T03:51:18.727792448Z;981;santorsola-pard-1
2;21455;32;100;3100;2024-07-02T04:11:23.975098750Z;981;santorsola-pard-1
2;21455;76;100;3100;2024-07-02T04:31:20.424621945Z;981;santorsola-pard-1
2;21455;95.2;100;3100;2024-07-02T04:51:19.320089388Z;981;santorsola-pard-1
2;21455;187.7;100;3103;2024-07-02T05:11:17.216862687Z;981;santorsola-pard-1
2;21455;273.7;100;3103;2024-07-02T05:31:17.475162956Z;981;santorsola-pard-1
2;21455;336;100;3103;2024-07-02T05:51:18.000727227Z;981;santorsola-pard-1
2;21455;363.5;100;3103;2024-07-02T06:11:20.685862469Z;981;santorsola-pard-1
2;21455;358;100;3103;2024-07-02T06:31:22.410587464Z;981;santorsola-pard-1
2;21455;356.1;100;3103;2024-07-02T06:51:20.022724660Z;981;santorsola-pard-1
2;21455;564.9;100;3103;2024-07-02T07:11:16.730149170Z;981;santorsola-pard-1
2;21455;661.9;100;3103;2024-07-02T07:31:18.231136996Z;981;santorsola-pard-1
2;21455;736.1;100;3103;2024-07-02T07:51:23.164521134Z;981;santorsola-pard-1
2;21455;808.4;100;3103;2024-07-02T08:11:17.165669958Z;981;santorsola-pard-1
2;21455;881.7;100;3103;2024-07-02T08:31:21.006917686Z;981;santorsola-pard-1
2;21455;922.9;100;3103;2024-07-02T08:51:21.334417006Z;981;santorsola-pard-1
2;21455;950.3;100;3103;2024-07-02T09:11:17.465653516Z;981;santorsola-pard-1
2;21455;1034.5;100;3103;2024-07-02T09:31:20.321511681Z;981;santorsola-pard-1
2;21455;1069.3;100;3103;2024-07-02T09:51:19.562373611Z;981;santorsola-pard-1
2;21455;1082.2;100;3100;2024-07-02T10:11:20.072806849Z;981;santorsola-pard-1
2;21455;1073;100;3098;2024-07-02T10:31:22.974509452Z;981;santorsola-pard-1
2;21455;1067.5;100;3103;2024-07-02T10:51:20.933359591Z;981;santorsola-pard-1
2;21455;1000.7;100;3103;2024-07-02T11:11:20.847366943Z;981;santorsola-pard-1
2;21455;968.6;100;3100;2024-07-02T11:31:17.203474309Z;981;santorsola-pard-1
2;21455;1054.7;100;3100;2024-07-02T11:51:17.415048809Z;981;santorsola-pard-1
2;21455;1010.7;100;3100;2024-07-02T12:11:15.799146997Z;981;santorsola-pard-1
2;21455;940.2;100;3100;2024-07-02T12:31:18.709954888Z;981;santorsola-pard-1
2;21455;1125.2;100;3103;2024-07-02T12:51:16.949587388Z;981;santorsola-pard-1
2;21455;787.4;100;3103;2024-07-02T13:11:21.575480155Z;981;santorsola-pard-1
2;21455;1163.6;100;3103;2024-07-02T13:31:20.210608149Z;981;santorsola-pard-1
2;21455;279.2;100;3103;2024-07-02T13:51:22.056628351Z;981;santorsola-pard-1
2;21455;1045.5;100;3095;2024-07-02T14:11:19.163248471Z;981;santorsola-pard-1
2;21455;222.5;100;3095;2024-07-02T14:31:19.993610865Z;981;santorsola-pard-1
2;21455;196.8;100;3090;2024-07-02T14:51:19.127232740Z;981;santorsola-pard-1
2;21455;661.9;100;3090;2024-07-02T15:11:19.536708409Z;981;santorsola-pard-1
2;21455;207.8;100;3090;2024-07-02T15:31:22.798043523Z;981;santorsola-pard-1
2;21455;625.3;100;3093;2024-07-02T15:51:21.406898821Z;981;santorsola-pard-1
2;21455;596;100;3093;2024-07-02T16:11:19.925132678Z;981;santorsola-pard-1
2;21455;128.2;100;3093;2024-07-02T16:31:17.695915073Z;981;santorsola-pard-1
2;21455;363.5;100;3090;2024-07-02T16:51:23.217274563Z;981;santorsola-pard-1
2;21455;351.6;100;3090;2024-07-02T17:11:20.228167961Z;981;santorsola-pard-1
2;21455;78.7;100;3090;2024-07-02T17:31:17.876231086Z;981;santorsola-pard-1
2;21455;68.7;100;3090;2024-07-02T17:51:17.618961601Z;981;santorsola-pard-1
2;21455;54;100;3088;2024-07-02T18:11:23.203502379Z;981;santorsola-pard-1
2;21455;21.1;100;3090;2024-07-02T18:31:19.817228878Z;981;santorsola-pard-1
2;21455;9.2;100;3088;2024-07-02T18:51:21.652819972Z;981;santorsola-pard-1
2;21455;2.7;100;3088;2024-07-02T19:11:18.812119087Z;981;santorsola-pard-1
2;21455;0;100;3088;2024-07-02T19:31:19.650006778Z;981;santorsola-pard-1
2;21455;0;100;3090;2024-07-02T19:51:18.888411351Z;981;santorsola-pard-1
2;21455;0;100;3090;2024-07-02T20:11:19.335926510Z;981;santorsola-pard-1
2;21455;0;100;3090;2024-07-02T20:31:22.285187851Z;981;santorsola-pard-1
2;21455;0;100;3090;2024-07-02T20:51:20.124517286Z;981;santorsola-pard-1
2;21455;0;100;3090;2024-07-02T21:11:20.305261221Z;981;santorsola-pard-1
2;21455;0;100;3093;2024-07-02T21:31:16.827240705Z;981;santorsola-pard-1
2;21455;0;100;3093;2024-07-02T21:51:15.843996889Z;981;santorsola-pard-1
2;21455;0;100;3093;2024-07-02T22:11:17.853314478Z;981;santorsola-pard-1
2;21455;0;100;3093;2024-07-02T22:31:21.501206062Z;981;santorsola-pard-1
2;21455;0;100;3093;2024-07-02T22:51:17.242792715Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-02T23:11:18.832836775Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-02T23:31:15.441475373Z;981;santorsola-pard-1
2;21455;0;100;3093;2024-07-02T23:51:17.264008536Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-03T00:11:18.421503812Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-03T00:31:14.819651718Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-03T00:51:22.124794268Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-03T01:11:16.522613502Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-03T01:31:19.516328515Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-03T01:51:21.564215141Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-03T02:11:21.570340259Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-03T02:31:17.154061511Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-03T02:51:20.934987153Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-03T03:11:22.461492810Z;981;santorsola-pard-1
2;21455;0.9;100;3100;2024-07-03T03:31:19.525312718Z;981;santorsola-pard-1
2;21455;5.5;100;3098;2024-07-03T03:51:21.245123606Z;981;santorsola-pard-1
2;21455;8.2;100;3100;2024-07-03T04:11:20.609070927Z;981;santorsola-pard-1
2;21455;11.9;100;3098;2024-07-03T04:31:21.887411572Z;981;santorsola-pard-1
2;21455;42.1;100;3098;2024-07-03T04:51:20.007201773Z;981;santorsola-pard-1
2;21455;78.7;100;3100;2024-07-03T05:11:14.812389163Z;981;santorsola-pard-1
2;21455;220.6;100;3100;2024-07-03T05:31:18.384073667Z;981;santorsola-pard-1
2;21455;184.9;100;3098;2024-07-03T05:51:19.078870095Z;981;santorsola-pard-1
2;21455;64.1;100;3100;2024-07-03T06:11:16.487210680Z;981;santorsola-pard-1
2;21455;212.4;100;3100;2024-07-03T06:31:17.825726321Z;981;santorsola-pard-1
2;21455;370.8;100;3100;2024-07-03T06:51:16.133722359Z;981;santorsola-pard-1
2;21455;271;100;3103;2024-07-03T07:11:14.483200697Z;981;santorsola-pard-1
2;21455;308.5;100;3103;2024-07-03T07:31:21.488269756Z;981;santorsola-pard-1
2;21455;247.2;100;3100;2024-07-03T07:51:15.360126677Z;981;santorsola-pard-1
2;21455;417.5;100;3103;2024-07-03T08:11:19.690717390Z;981;santorsola-pard-1
2;21455;607.9;100;3103;2024-07-03T08:31:19.832991073Z;981;santorsola-pard-1
2;21455;440.4;100;3100;2024-07-03T08:51:14.227915914Z;981;santorsola-pard-1
2;21455;407.4;100;3103;2024-07-03T09:11:21.484664162Z;981;santorsola-pard-1
2;21455;292.1;100;3098;2024-07-03T09:31:20.032610390Z;981;santorsola-pard-1
2;21455;502.6;100;3100;2024-07-03T09:51:14.721735406Z;981;santorsola-pard-1
2;21455;674.7;100;3100;2024-07-03T10:11:20.523781988Z;981;santorsola-pard-1
2;21455;770.9;100;3100;2024-07-03T10:31:21.722763382Z;981;santorsola-pard-1
2;21455;395.5;100;3100;2024-07-03T10:51:18.136819712Z;981;santorsola-pard-1
2;21455;277.4;100;3098;2024-07-03T11:11:21.491673635Z;981;santorsola-pard-1
2;21455;241.7;100;3098;2024-07-03T11:31:19.727754483Z;981;santorsola-pard-1
2;21455;359.8;100;3093;2024-07-03T11:51:14.199178749Z;981;santorsola-pard-1
2;21455;365.3;100;3098;2024-07-03T12:11:17.182759548Z;981;santorsola-pard-1
2;21455;366.2;100;3095;2024-07-03T12:31:19.168207497Z;981;santorsola-pard-1
2;21455;411.1;100;3098;2024-07-03T12:51:15.087346295Z;981;santorsola-pard-1
2;21455;489.8;100;3098;2024-07-03T13:11:19.021840204Z;981;santorsola-pard-1
2;21455;402.8;100;3098;2024-07-03T13:31:18.935922645Z;981;santorsola-pard-1
2;21455;436.7;100;3098;2024-07-03T13:51:15.240286990Z;981;santorsola-pard-1
2;21455;284.7;100;3095;2024-07-03T14:11:19.456598719Z;981;santorsola-pard-1
2;21455;283.8;100;3095;2024-07-03T14:31:14.055173900Z;981;santorsola-pard-1
2;21455;391.8;100;3095;2024-07-03T14:51:17.160104182Z;981;santorsola-pard-1
2;21455;148.3;100;3095;2024-07-03T15:11:15.274500018Z;981;santorsola-pard-1
2;21455;120.8;100;3095;2024-07-03T15:31:14.088180506Z;981;santorsola-pard-1
2;21455;74.2;100;3095;2024-07-03T15:51:21.252952009Z;981;santorsola-pard-1
2;21455;43;100;3095;2024-07-03T16:11:14.097975394Z;981;santorsola-pard-1
2;21455;40.3;100;3095;2024-07-03T16:31:21.347961921Z;981;santorsola-pard-1
2;21455;34.8;100;3095;2024-07-03T17:11:16.728014219Z;981;santorsola-pard-1
2;21455;19.2;100;3095;2024-07-03T17:31:14.594527356Z;981;santorsola-pard-1
2;21455;48.5;100;3095;2024-07-03T17:51:14.922593222Z;981;santorsola-pard-1
2;21455;11.9;100;3095;2024-07-03T18:11:19.088305071Z;981;santorsola-pard-1
2;21455;9.2;100;3095;2024-07-03T18:31:17.899949595Z;981;santorsola-pard-1
2;21455;2.7;100;3095;2024-07-03T18:51:21.163366373Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-03T19:11:13.467022561Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-03T19:31:16.807490927Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-03T19:51:18.921657023Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-03T20:11:13.749434313Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-03T20:31:20.921765229Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-03T20:51:13.668614905Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-03T21:11:16.755216702Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-03T21:31:13.526671582Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-03T21:51:17.011589494Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-03T22:11:14.096901898Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-03T22:31:19.729189545Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-03T22:51:15.561579089Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-03T23:11:16.668314460Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-03T23:31:13.493529437Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-03T23:51:16.631302717Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-04T00:11:13.407706284Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-04T00:31:20.597249466Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-04T00:51:13.397949208Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-04T01:11:20.458229177Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-04T01:31:13.229930608Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-04T01:51:16.762580033Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-04T02:11:13.761290269Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-04T02:31:15.398720516Z;981;santorsola-pard-1
2;21455;0;100;3100;2024-07-04T03:11:16.745942824Z;981;santorsola-pard-1
2;21455;2.7;100;3103;2024-07-04T03:31:13.475111527Z;981;santorsola-pard-1
2;21455;8.2;100;3100;2024-07-04T03:51:18.829680095Z;981;santorsola-pard-1
2;21455;23.8;100;3100;2024-07-04T04:11:16.206059634Z;981;santorsola-pard-1
2;21455;31.1;100;3095;2024-07-04T04:31:14.293220594Z;981;santorsola-pard-1
2;21455;48.5;100;3103;2024-07-04T04:51:17.073856565Z;981;santorsola-pard-1
2;21455;86.1;100;3103;2024-07-04T05:11:16.197973479Z;981;santorsola-pard-1
2;21455;289.3;100;3103;2024-07-04T05:31:12.902145249Z;981;santorsola-pard-1
2;21455;120.8;100;3103;2024-07-04T05:51:20.446553689Z;981;santorsola-pard-1
2;21455;411.1;100;3103;2024-07-04T06:11:17.487303476Z;981;santorsola-pard-1
2;21455;345.2;100;3105;2024-07-04T06:31:19.083240108Z;981;santorsola-pard-1
2;21455;377.2;100;3103;2024-07-04T06:51:14.834982128Z;981;santorsola-pard-1
2;21455;603.3;100;3105;2024-07-04T07:11:20.363736659Z;981;santorsola-pard-1
2;21455;674.7;100;3105;2024-07-04T07:31:17.383194944Z;981;santorsola-pard-1
2;21455;751.6;100;3105;2024-07-04T07:51:15.008438230Z;981;santorsola-pard-1
2;21455;823.1;100;3105;2024-07-04T08:11:14.704581333Z;981;santorsola-pard-1
2;21455;904.5;100;3103;2024-07-04T08:31:20.219092998Z;981;santorsola-pard-1
2;21455;955.8;100;3103;2024-07-04T08:51:17.144121292Z;981;santorsola-pard-1
2;21455;962.2;100;3105;2024-07-04T09:11:19.157522944Z;981;santorsola-pard-1
2;21455;1042.8;100;3103;2024-07-04T09:31:15.253558821Z;981;santorsola-pard-1
2;21455;1082.2;100;3103;2024-07-04T09:51:19.290249238Z;981;santorsola-pard-1
2;21455;1099.5;100;3103;2024-07-04T10:11:19.037842669Z;981;santorsola-pard-1
2;21455;1115.1;100;3105;2024-07-04T10:31:18.480815704Z;981;santorsola-pard-1
2;21455;1085.8;100;3105;2024-07-04T10:51:15.401180429Z;981;santorsola-pard-1
2;21455;1021.7;100;3103;2024-07-04T11:11:17.247813059Z;981;santorsola-pard-1
2;21455;954;100;3103;2024-07-04T11:31:13.500803022Z;981;santorsola-pard-1
2;21455;1056.5;100;3103;2024-07-04T11:51:13.978512419Z;981;santorsola-pard-1
2;21455;954;100;3103;2024-07-04T12:11:17.049643597Z;981;santorsola-pard-1
2;21455;356.1;100;3105;2024-07-04T12:31:15.167913193Z;981;santorsola-pard-1
2;21455;1199.3;100;3105;2024-07-04T12:51:14.748931949Z;981;santorsola-pard-1
2;21455;1192;100;3105;2024-07-04T13:31:19.450532738Z;981;santorsola-pard-1
2;21455;1104.1;100;3103;2024-07-04T13:51:14.041593840Z;981;santorsola-pard-1
2;21455;523.7;100;3103;2024-07-04T14:11:16.719777099Z;981;santorsola-pard-1
2;21455;1051.9;100;3103;2024-07-04T14:31:18.127421442Z;981;santorsola-pard-1
2;21455;952.1;100;3100;2024-07-04T14:51:19.402872732Z;981;santorsola-pard-1
2;21455;704;100;3098;2024-07-04T15:11:13.529758623Z;981;santorsola-pard-1
2;21455;706.8;100;3095;2024-07-04T15:31:12.318282906Z;981;santorsola-pard-1
2;21455;199.6;100;3095;2024-07-04T15:51:15.943431437Z;981;santorsola-pard-1
2;21455;627.1;100;3093;2024-07-04T16:11:16.648513164Z;981;santorsola-pard-1
2;21455;504.5;100;3093;2024-07-04T16:31:18.085982866Z;981;santorsola-pard-1
2;21455;177.6;100;3090;2024-07-04T16:51:14.981378974Z;981;santorsola-pard-1
2;21455;126.3;100;3090;2024-07-04T17:11:13.240144949Z;981;santorsola-pard-1
2;21455;97;100;3085;2024-07-04T17:31:13.389508357Z;981;santorsola-pard-1
2;21455;81.5;100;3088;2024-07-04T17:51:12.160319333Z;981;santorsola-pard-1
2;21455;53.1;100;3085;2024-07-04T18:11:19.796262879Z;981;santorsola-pard-1
2;21455;27.5;100;3088;2024-07-04T18:31:12.461810356Z;981;santorsola-pard-1
2;21455;13.7;100;3083;2024-07-04T18:51:17.906668776Z;981;santorsola-pard-1
2;21455;3.7;100;3085;2024-07-04T19:11:14.810564947Z;981;santorsola-pard-1
2;21455;0;100;3088;2024-07-04T19:31:17.186698319Z;981;santorsola-pard-1
2;21455;0;100;3088;2024-07-04T19:51:17.367576566Z;981;santorsola-pard-1
2;21455;0;100;3088;2024-07-04T20:11:11.802049479Z;981;santorsola-pard-1
2;21455;0;100;3088;2024-07-04T20:31:18.728818012Z;981;santorsola-pard-1
2;21455;0;100;3088;2024-07-04T20:51:17.055252592Z;981;santorsola-pard-1
2;21455;0;100;3090;2024-07-04T21:11:13.224239189Z;981;santorsola-pard-1
2;21455;0;100;3090;2024-07-04T21:31:15.557477594Z;981;santorsola-pard-1
2;21455;0;100;3090;2024-07-04T21:51:14.797686389Z;981;santorsola-pard-1
2;21455;0;100;3093;2024-07-04T22:11:17.356597544Z;981;santorsola-pard-1
2;21455;0;100;3093;2024-07-04T22:31:16.451868001Z;981;santorsola-pard-1
2;21455;0;100;3093;2024-07-04T22:51:14.522388439Z;981;santorsola-pard-1
2;21455;0;100;3093;2024-07-04T23:11:13.631934648Z;981;santorsola-pard-1
2;21455;0;100;3093;2024-07-04T23:31:18.626581768Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-04T23:51:16.574838146Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-05T00:11:16.486565876Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-05T00:31:16.353893362Z;981;santorsola-pard-1
2;21455;0;100;3093;2024-07-05T00:51:12.645932060Z;981;santorsola-pard-1
2;21455;0;100;3093;2024-07-05T01:11:13.280809226Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-05T01:31:11.955278923Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-05T01:51:13.384219872Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-05T02:11:14.201313076Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-05T02:31:12.498497071Z;981;santorsola-pard-1
2;21455;0;100;3095;2024-07-05T02:51:16.975152514Z;981;santorsola-pard-1
2;21455;0;100;3098;2024-07-05T03:11:16.037874985Z;981;santorsola-pard-1
2;21455;5.5;100;3095;2024-07-05T03:31:17.720243883Z;981;santorsola-pard-1
2;21455;22;100;3098;2024-07-05T03:51:13.531375640Z;981;santorsola-pard-1
2;21455;38.5;100;3098;2024-07-05T04:11:18.699997064Z;981;santorsola-pard-1
2;21455;58.6;100;3100;2024-07-05T04:31:15.041451257Z;981;santorsola-pard-1
2;21455;87;100;3100;2024-07-05T04:51:14.303833078Z;981;santorsola-pard-1
2;21455;136.4;100;3100;2024-07-05T05:11:12.822825303Z;981;santorsola-pard-1
2;21455;229.8;100;3100;2024-07-05T05:31:11.865224004Z;981;santorsola-pard-1
2;21455;290.2;100;3100;2024-07-05T05:51:13.447963792Z;981;santorsola-pard-1
2;21455;336.9;100;3100;2024-07-05T06:11:13.194226014Z;981;santorsola-pard-1
2;21455;354.3;100;3100;2024-07-05T06:31:14.742726301Z;981;santorsola-pard-1
2;21455;388.2;100;3100;2024-07-05T06:51:11.837527054Z;981;santorsola-pard-1
2;21455;560.3;100;3103;2024-07-05T07:11:17.555652713Z;981;santorsola-pard-1
2;21455;643.6;100;3100;2024-07-05T07:31:13.084421318Z;981;santorsola-pard-1
2;21455;700.4;100;3100;2024-07-05T07:51:13.996736197Z;981;santorsola-pard-1
