temperature;humidity;pressure;batteryLevel;batteryValue;receivedAt;device;providerDeviceId
18;86;962.16;100;4126;2024-06-30T22:16:02.205612717Z;1029;santorsola-thp-2
18;90;962.31;100;4135;2024-06-30T22:36:01.966150243Z;1029;santorsola-thp-2
17;90;962.32;100;4138;2024-06-30T22:56:01.681302313Z;1029;santorsola-thp-2
17;93;962.43;100;4132;2024-06-30T23:16:01.482003155Z;1029;santorsola-thp-2
17;93;962.54;100;4129;2024-06-30T23:36:01.243060531Z;1029;santorsola-thp-2
17;97;962.79;100;4132;2024-06-30T23:56:01.004738844Z;1029;santorsola-thp-2
16;96;962.71;100;4135;2024-07-01T00:16:00.844217758Z;1029;santorsola-thp-2
16;99;962.82;100;4138;2024-07-01T00:36:00.526653930Z;1029;santorsola-thp-2
16;99;962.8;100;4138;2024-07-01T00:56:00.315022140Z;1029;santorsola-thp-2
16;100;962.88;100;4141;2024-07-01T01:16:00.073807154Z;1029;santorsola-thp-2
16;99;962.75;100;4132;2024-07-01T01:35:59.838366440Z;1029;santorsola-thp-2
16;100;962.75;100;4132;2024-07-01T01:55:59.607431073Z;1029;santorsola-thp-2
16;100;962.78;100;4117;2024-07-01T02:15:59.387720827Z;1029;santorsola-thp-2
16;100;962.78;100;4138;2024-07-01T02:35:59.164066963Z;1029;santorsola-thp-2
16;100;962.68;100;4135;2024-07-01T03:15:58.705616114Z;1029;santorsola-thp-2
16;100;962.93;100;4141;2024-07-01T03:35:58.471492129Z;1029;santorsola-thp-2
16;100;962.75;100;4129;2024-07-01T04:15:58.021790245Z;1029;santorsola-thp-2
17;100;962.8;100;4114;2024-07-01T04:35:57.796343344Z;1029;santorsola-thp-2
18;96;962.92;100;4117;2024-07-01T04:55:57.560772313Z;1029;santorsola-thp-2
19;89;962.78;100;4129;2024-07-01T05:15:57.328892063Z;1029;santorsola-thp-2
20;82;962.73;100;4135;2024-07-01T05:35:57.104082577Z;1029;santorsola-thp-2
23;70;962.85;100;4129;2024-07-01T05:55:56.880519184Z;1029;santorsola-thp-2
23;71;962.83;100;4132;2024-07-01T06:15:56.681792115Z;1029;santorsola-thp-2
26;60;962.55;100;4129;2024-07-01T06:35:56.417423134Z;1029;santorsola-thp-2
28;51;962.43;100;4123;2024-07-01T06:55:56.199279732Z;1029;santorsola-thp-2
31;42;962.12;100;4108;2024-07-01T07:15:55.971563088Z;1029;santorsola-thp-2
28;47;962.2;100;4126;2024-07-01T07:35:55.755826353Z;1029;santorsola-thp-2
30;46;962.13;100;4123;2024-07-01T07:55:55.527248692Z;1029;santorsola-thp-2
29;46;962.09;100;4123;2024-07-01T08:15:55.323650352Z;1029;santorsola-thp-2
28;49;961.95;100;4126;2024-07-01T08:35:55.085315177Z;1029;santorsola-thp-2
32;40;961.6;100;4123;2024-07-01T08:55:54.868175741Z;1029;santorsola-thp-2
35;34;961.41;100;4123;2024-07-01T09:15:54.663885769Z;1029;santorsola-thp-2
36;31;961.14;100;4105;2024-07-01T09:35:54.460958188Z;1029;santorsola-thp-2
37;31;960.84;100;4111;2024-07-01T09:55:54.283996940Z;1029;santorsola-thp-2
34;36;960.57;100;4114;2024-07-01T10:15:54.036445365Z;1029;santorsola-thp-2
34;33;960.21;100;4126;2024-07-01T10:35:53.832532587Z;1029;santorsola-thp-2
34;34;959.83;100;4111;2024-07-01T10:55:53.614280231Z;1029;santorsola-thp-2
31;44;959.64;100;4105;2024-07-01T11:15:53.411536062Z;1029;santorsola-thp-2
32;39;959.46;100;4120;2024-07-01T11:35:53.241098850Z;1029;santorsola-thp-2
29;47;959.27;100;4100;2024-07-01T11:55:53.005968499Z;1029;santorsola-thp-2
27;52;959.65;100;4126;2024-07-01T12:15:52.754481025Z;1029;santorsola-thp-2
25;50;960.01;100;4123;2024-07-01T12:35:52.511297477Z;1029;santorsola-thp-2
24;57;961.05;100;4123;2024-07-01T12:55:52.293649607Z;1029;santorsola-thp-2
23;54;961.48;100;4129;2024-07-01T13:15:52.124703978Z;1029;santorsola-thp-2
20;72;962.08;100;4120;2024-07-01T13:35:51.841936085Z;1029;santorsola-thp-2
20;73;962.27;100;4129;2024-07-01T13:55:51.615396205Z;1029;santorsola-thp-2
21;71;962.08;100;4123;2024-07-01T14:15:51.386336857Z;1029;santorsola-thp-2
20;75;962;100;4114;2024-07-01T14:35:51.170038666Z;1029;santorsola-thp-2
19;78;962.1;100;4126;2024-07-01T14:55:50.926953358Z;1029;santorsola-thp-2
18;84;961.76;100;4126;2024-07-01T15:15:50.695534458Z;1029;santorsola-thp-2
17;86;961.26;100;4138;2024-07-01T15:35:50.460629309Z;1029;santorsola-thp-2
17;90;961.41;100;4138;2024-07-01T15:55:50.286499684Z;1029;santorsola-thp-2
17;94;961.88;100;4120;2024-07-01T16:15:49.995683261Z;1029;santorsola-thp-2
18;88;961.61;100;4126;2024-07-01T16:35:49.765340840Z;1029;santorsola-thp-2
19;86;961.58;100;4138;2024-07-01T16:55:49.547273440Z;1029;santorsola-thp-2
20;77;961.75;100;4111;2024-07-01T17:15:49.307114364Z;1029;santorsola-thp-2
20;76;961.82;100;4135;2024-07-01T17:35:49.079094307Z;1029;santorsola-thp-2
19;81;961.94;100;4129;2024-07-01T17:55:48.847134959Z;1029;santorsola-thp-2
19;87;962.06;100;4135;2024-07-01T18:15:48.618515115Z;1029;santorsola-thp-2
18;88;962.22;100;4135;2024-07-01T18:35:48.386912619Z;1029;santorsola-thp-2
17;90;962.2;100;4135;2024-07-01T18:55:48.201958619Z;1029;santorsola-thp-2
17;93;962.22;100;4129;2024-07-01T19:15:47.935223122Z;1029;santorsola-thp-2
17;97;962.57;100;4123;2024-07-01T19:35:47.701815865Z;1029;santorsola-thp-2
16;96;962.73;100;4144;2024-07-01T19:55:47.490532336Z;1029;santorsola-thp-2
16;97;962.56;100;4120;2024-07-01T20:15:47.253842751Z;1029;santorsola-thp-2
15;99;962.68;100;4120;2024-07-01T20:35:47.086493535Z;1029;santorsola-thp-2
15;100;962.82;100;4126;2024-07-01T20:55:46.795291260Z;1029;santorsola-thp-2
15;100;962.94;100;4120;2024-07-01T21:15:46.564611026Z;1029;santorsola-thp-2
15;100;963.11;100;4129;2024-07-01T21:35:46.337028107Z;1029;santorsola-thp-2
14;100;963.22;100;4123;2024-07-01T21:55:46.106250712Z;1029;santorsola-thp-2
14;100;963.1;100;4123;2024-07-01T22:15:45.886034568Z;1029;santorsola-thp-2
14;100;963.13;100;4135;2024-07-01T22:35:45.646868269Z;1029;santorsola-thp-2
15;100;963.05;100;4135;2024-07-01T22:55:45.427622810Z;1029;santorsola-thp-2
15;100;962.86;100;4135;2024-07-01T23:15:45.195124538Z;1029;santorsola-thp-2
15;100;962.93;100;4117;2024-07-01T23:35:44.972739963Z;1029;santorsola-thp-2
15;100;962.88;100;4129;2024-07-01T23:55:44.742031617Z;1029;santorsola-thp-2
15;100;962.68;100;4135;2024-07-02T00:15:44.516760790Z;1029;santorsola-thp-2
15;100;962.57;100;4123;2024-07-02T00:35:44.276960665Z;1029;santorsola-thp-2
15;100;962.59;100;4135;2024-07-02T00:55:44.054698682Z;1029;santorsola-thp-2
15;100;962.48;100;4135;2024-07-02T01:15:43.825674828Z;1029;santorsola-thp-2
14;100;962.42;100;4135;2024-07-02T01:35:43.601419794Z;1029;santorsola-thp-2
14;100;962.39;100;4141;2024-07-02T01:55:43.366699563Z;1029;santorsola-thp-2
14;100;962.38;100;4138;2024-07-02T02:15:43.141452261Z;1029;santorsola-thp-2
14;100;962.27;100;4144;2024-07-02T02:35:42.917447548Z;1029;santorsola-thp-2
14;100;962.29;100;4135;2024-07-02T02:55:42.690915301Z;1029;santorsola-thp-2
13;100;962.34;100;4141;2024-07-02T03:15:42.462076540Z;1029;santorsola-thp-2
13;100;962.38;100;4123;2024-07-02T03:35:42.230143551Z;1029;santorsola-thp-2
13;100;962.35;100;4144;2024-07-02T03:55:42.005500670Z;1029;santorsola-thp-2
13;100;962.51;100;4129;2024-07-02T04:15:41.773773779Z;1029;santorsola-thp-2
14;100;962.48;100;4117;2024-07-02T04:35:41.550766279Z;1029;santorsola-thp-2
15;96;962.56;100;4141;2024-07-02T04:55:41.321167272Z;1029;santorsola-thp-2
17;85;962.68;100;4132;2024-07-02T05:15:41.097081222Z;1029;santorsola-thp-2
20;70;962.46;100;4129;2024-07-02T05:35:40.867656723Z;1029;santorsola-thp-2
21;66;962.49;100;4129;2024-07-02T05:55:40.629071968Z;1029;santorsola-thp-2
23;60;962.37;100;4123;2024-07-02T06:15:40.409512324Z;1029;santorsola-thp-2
24;55;962.39;100;4123;2024-07-02T06:35:40.206391370Z;1029;santorsola-thp-2
25;52;962.46;100;4120;2024-07-02T06:55:39.959922207Z;1029;santorsola-thp-2
27;47;962.34;100;4120;2024-07-02T07:15:39.733298659Z;1029;santorsola-thp-2
27;51;962.03;100;4120;2024-07-02T07:35:39.509703975Z;1029;santorsola-thp-2
27;48;961.82;100;4126;2024-07-02T07:55:39.290457534Z;1029;santorsola-thp-2
28;41;961.61;100;4120;2024-07-02T08:15:39.081974522Z;1029;santorsola-thp-2
30;37;961.29;100;4117;2024-07-02T08:35:38.839929410Z;1029;santorsola-thp-2
32;35;961.01;100;4100;2024-07-02T08:55:38.628762404Z;1029;santorsola-thp-2
33;31;960.95;100;4100;2024-07-02T09:15:38.439475702Z;1029;santorsola-thp-2
33;31;960.67;100;4100;2024-07-02T09:35:38.221209280Z;1029;santorsola-thp-2
34;30;960.44;100;4105;2024-07-02T09:55:38.021713287Z;1029;santorsola-thp-2
34;30;960.34;100;4114;2024-07-02T10:15:37.813883254Z;1029;santorsola-thp-2
34;27;960.18;100;4120;2024-07-02T10:35:37.604442883Z;1029;santorsola-thp-2
34;27;959.8;100;4120;2024-07-02T10:55:37.398826830Z;1029;santorsola-thp-2
33;27;959.71;100;4123;2024-07-02T11:15:37.192732664Z;1029;santorsola-thp-2
33;26;959.4;100;4114;2024-07-02T11:35:36.984133901Z;1029;santorsola-thp-2
34;26;959.19;100;4123;2024-07-02T11:55:36.772225217Z;1029;santorsola-thp-2
35;22;958.99;100;4114;2024-07-02T12:15:36.572936085Z;1029;santorsola-thp-2
36;19;959.19;100;4120;2024-07-02T12:35:36.367350386Z;1029;santorsola-thp-2
37;26;959.11;100;4102;2024-07-02T12:55:36.168554534Z;1029;santorsola-thp-2
37;28;958.84;100;4105;2024-07-02T13:15:36.051941708Z;1029;santorsola-thp-2
37;29;958.86;100;4120;2024-07-02T13:35:35.764218208Z;1029;santorsola-thp-2
33;33;958.85;100;4120;2024-07-02T13:55:35.554420162Z;1029;santorsola-thp-2
32;34;958.75;100;4117;2024-07-02T14:15:35.344361065Z;1029;santorsola-thp-2
31;32;958.6;100;4120;2024-07-02T14:35:35.166193113Z;1029;santorsola-thp-2
29;39;958.56;100;4117;2024-07-02T14:55:34.902850632Z;1029;santorsola-thp-2
30;40;958.54;100;4117;2024-07-02T15:15:34.685775105Z;1029;santorsola-thp-2
28;42;958.47;100;4123;2024-07-02T15:35:34.456903539Z;1029;santorsola-thp-2
34;31;958.31;100;4108;2024-07-02T15:55:34.248348511Z;1029;santorsola-thp-2
32;34;958.28;100;4105;2024-07-02T16:15:34.025945778Z;1029;santorsola-thp-2
28;42;958.27;100;4123;2024-07-02T16:35:33.797009114Z;1029;santorsola-thp-2
27;44;958.43;100;4108;2024-07-02T16:55:33.566559815Z;1029;santorsola-thp-2
30;36;958.29;100;4123;2024-07-02T17:15:33.346314510Z;1029;santorsola-thp-2
27;44;958.45;100;4123;2024-07-02T17:35:33.115851231Z;1029;santorsola-thp-2
24;53;958.59;100;4126;2024-07-02T17:55:32.889389444Z;1029;santorsola-thp-2
23;61;958.74;100;4120;2024-07-02T18:15:32.662050368Z;1029;santorsola-thp-2
22;64;958.81;100;4120;2024-07-02T18:35:32.424582540Z;1029;santorsola-thp-2
21;68;958.92;100;4135;2024-07-02T18:55:32.210569605Z;1029;santorsola-thp-2
20;71;959.07;100;4129;2024-07-02T19:15:31.962619741Z;1029;santorsola-thp-2
20;74;959.45;100;4129;2024-07-02T19:35:31.740867277Z;1029;santorsola-thp-2
19;76;959.57;100;4123;2024-07-02T19:55:31.513397176Z;1029;santorsola-thp-2
19;76;959.58;100;4129;2024-07-02T20:15:31.273540439Z;1029;santorsola-thp-2
19;78;959.74;100;4129;2024-07-02T20:35:31.079939679Z;1029;santorsola-thp-2
19;82;959.83;100;4129;2024-07-02T20:55:30.822614611Z;1029;santorsola-thp-2
19;81;959.81;100;4132;2024-07-02T21:15:30.589471916Z;1029;santorsola-thp-2
19;87;959.85;100;4135;2024-07-02T21:35:30.364245462Z;1029;santorsola-thp-2
18;92;960;100;4117;2024-07-02T21:55:30.121945415Z;1029;santorsola-thp-2
18;93;960.15;100;4114;2024-07-02T22:15:29.892497568Z;1029;santorsola-thp-2
17;94;960.9;100;4114;2024-07-02T22:35:29.673071988Z;1029;santorsola-thp-2
17;94;961.19;100;4138;2024-07-02T22:55:29.443758371Z;1029;santorsola-thp-2
16;94;961.64;100;4132;2024-07-02T23:15:29.211044431Z;1029;santorsola-thp-2
15;94;961.86;100;4117;2024-07-02T23:35:28.983599655Z;1029;santorsola-thp-2
15;96;961.71;100;4126;2024-07-02T23:55:28.753851897Z;1029;santorsola-thp-2
15;98;961.51;100;4141;2024-07-03T00:15:28.539716692Z;1029;santorsola-thp-2
15;100;961.55;100;4135;2024-07-03T00:35:28.297640008Z;1029;santorsola-thp-2
15;100;961.51;100;4120;2024-07-03T00:55:28.067501446Z;1029;santorsola-thp-2
15;100;961.3;100;4135;2024-07-03T01:15:27.850164748Z;1029;santorsola-thp-2
15;100;961.13;100;4138;2024-07-03T01:35:27.617614959Z;1029;santorsola-thp-2
15;100;961.08;100;4132;2024-07-03T01:55:27.379633037Z;1029;santorsola-thp-2
15;100;961.17;100;4117;2024-07-03T02:15:27.160236585Z;1029;santorsola-thp-2
15;100;961.17;100;4126;2024-07-03T02:35:26.934585941Z;1029;santorsola-thp-2
15;100;961.1;100;4117;2024-07-03T02:55:26.690870172Z;1029;santorsola-thp-2
15;100;961.01;100;4114;2024-07-03T03:15:26.475545191Z;1029;santorsola-thp-2
15;100;961.04;100;4135;2024-07-03T03:35:26.281344916Z;1029;santorsola-thp-2
15;100;961.15;100;4138;2024-07-03T03:55:26.008331541Z;1029;santorsola-thp-2
15;100;961.35;100;4120;2024-07-03T04:15:25.794753381Z;1029;santorsola-thp-2
15;100;961.65;100;4129;2024-07-03T04:35:25.550896550Z;1029;santorsola-thp-2
15;100;961.44;100;4120;2024-07-03T04:55:25.327598858Z;1029;santorsola-thp-2
15;96;961.55;100;4135;2024-07-03T05:15:25.097917680Z;1029;santorsola-thp-2
17;88;961.7;100;4129;2024-07-03T05:35:24.872974243Z;1029;santorsola-thp-2
18;82;961.67;100;4138;2024-07-03T05:55:24.646383625Z;1029;santorsola-thp-2
17;82;961.78;100;4117;2024-07-03T06:15:24.406122880Z;1029;santorsola-thp-2
18;79;961.73;100;4132;2024-07-03T06:35:24.204728701Z;1029;santorsola-thp-2
20;74;961.64;100;4126;2024-07-03T06:55:23.973205743Z;1029;santorsola-thp-2
21;64;961.54;100;4111;2024-07-03T07:15:23.723315402Z;1029;santorsola-thp-2
22;63;961.47;100;4117;2024-07-03T07:35:23.479754120Z;1029;santorsola-thp-2
21;64;961.6;100;4135;2024-07-03T07:55:23.257917133Z;1029;santorsola-thp-2
21;64;961.37;100;4126;2024-07-03T08:15:23.033340776Z;1029;santorsola-thp-2
24;52;961.2;100;4126;2024-07-03T08:35:22.798236019Z;1029;santorsola-thp-2
23;51;961.04;100;4126;2024-07-03T08:55:22.576418059Z;1029;santorsola-thp-2
24;50;960.92;100;4123;2024-07-03T09:15:22.362058774Z;1029;santorsola-thp-2
24;54;960.76;100;4111;2024-07-03T09:35:22.128733798Z;1029;santorsola-thp-2
25;52;960.56;100;4105;2024-07-03T09:55:21.963984608Z;1029;santorsola-thp-2
29;40;960.12;100;4126;2024-07-03T10:35:21.490772555Z;1029;santorsola-thp-2
28;38;960.03;100;4120;2024-07-03T10:55:21.250528344Z;1029;santorsola-thp-2
26;43;959.8;100;4126;2024-07-03T11:15:21.014485067Z;1029;santorsola-thp-2
24;50;959.7;100;4108;2024-07-03T11:35:20.847884270Z;1029;santorsola-thp-2
25;49;959.42;100;4108;2024-07-03T11:55:20.599973925Z;1029;santorsola-thp-2
25;48;959.2;100;4105;2024-07-03T12:15:20.324375776Z;1029;santorsola-thp-2
26;47;959.02;100;4105;2024-07-03T12:35:20.122222200Z;1029;santorsola-thp-2
27;40;958.87;100;4120;2024-07-03T12:55:19.875741090Z;1029;santorsola-thp-2
28;42;958.52;100;4105;2024-07-03T13:15:19.658780965Z;1029;santorsola-thp-2
28;42;958.39;100;4123;2024-07-03T13:35:19.426059726Z;1029;santorsola-thp-2
27;42;958.19;100;4123;2024-07-03T13:55:19.200494193Z;1029;santorsola-thp-2
25;46;957.94;100;4123;2024-07-03T14:15:18.978608825Z;1029;santorsola-thp-2
25;50;957.88;100;4129;2024-07-03T14:35:18.745913826Z;1029;santorsola-thp-2
26;47;957.71;100;4123;2024-07-03T14:55:18.520216229Z;1029;santorsola-thp-2
25;49;957.65;100;4126;2024-07-03T15:15:18.297992316Z;1029;santorsola-thp-2
23;55;957.76;100;4132;2024-07-03T15:35:18.069106253Z;1029;santorsola-thp-2
22;60;957.7;100;4111;2024-07-03T15:55:17.835340888Z;1029;santorsola-thp-2
21;65;957.66;100;4129;2024-07-03T16:15:17.611380208Z;1029;santorsola-thp-2
19;73;957.9;100;4132;2024-07-03T16:35:17.369480086Z;1029;santorsola-thp-2
19;80;958.03;100;4132;2024-07-03T16:55:17.148111702Z;1029;santorsola-thp-2
18;81;958.06;100;4135;2024-07-03T17:15:16.918108744Z;1029;santorsola-thp-2
17;87;958.2;100;4111;2024-07-03T17:35:16.683017665Z;1029;santorsola-thp-2
17;91;958.2;100;4132;2024-07-03T17:55:16.466703911Z;1029;santorsola-thp-2
17;91;958.24;100;4129;2024-07-03T18:15:16.221697434Z;1029;santorsola-thp-2
16;92;958.3;100;4114;2024-07-03T18:35:15.999688031Z;1029;santorsola-thp-2
16;95;958.54;100;4138;2024-07-03T18:55:15.767640546Z;1029;santorsola-thp-2
16;96;958.67;100;4117;2024-07-03T19:15:15.549241083Z;1029;santorsola-thp-2
16;96;958.97;100;4129;2024-07-03T19:35:15.320313478Z;1029;santorsola-thp-2
15;99;959.35;100;4120;2024-07-03T19:55:15.078166692Z;1029;santorsola-thp-2
15;100;959.68;100;4138;2024-07-03T20:15:14.856814779Z;1029;santorsola-thp-2
15;98;959.45;100;4135;2024-07-03T20:35:14.619206686Z;1029;santorsola-thp-2
15;100;959.64;100;4117;2024-07-03T20:55:14.402309539Z;1029;santorsola-thp-2
15;98;959.98;100;4123;2024-07-03T21:15:14.163937054Z;1029;santorsola-thp-2
14;100;960.06;100;4138;2024-07-03T21:35:13.948628646Z;1029;santorsola-thp-2
14;100;959.99;100;4123;2024-07-03T21:55:13.713216100Z;1029;santorsola-thp-2
14;100;960.04;100;4135;2024-07-03T22:15:13.484970471Z;1029;santorsola-thp-2
14;100;960.13;100;4129;2024-07-03T22:35:13.254725461Z;1029;santorsola-thp-2
14;100;959.97;100;4126;2024-07-03T22:55:13.039716131Z;1029;santorsola-thp-2
14;100;960.1;100;4138;2024-07-03T23:15:12.797639813Z;1029;santorsola-thp-2
14;100;960.22;100;4123;2024-07-03T23:35:12.577895908Z;1029;santorsola-thp-2
14;100;960.25;100;4135;2024-07-03T23:55:12.340858764Z;1029;santorsola-thp-2
14;100;960.48;100;4135;2024-07-04T00:15:12.123196302Z;1029;santorsola-thp-2
14;100;960.56;100;4141;2024-07-04T00:35:11.892581852Z;1029;santorsola-thp-2
14;100;960.63;100;4114;2024-07-04T00:55:11.671712428Z;1029;santorsola-thp-2
14;100;960.51;100;4135;2024-07-04T01:15:11.436380700Z;1029;santorsola-thp-2
14;100;960.57;100;4138;2024-07-04T01:35:11.212259437Z;1029;santorsola-thp-2
13;100;960.78;100;4123;2024-07-04T01:55:11.004953504Z;1029;santorsola-thp-2
13;100;960.89;100;4138;2024-07-04T02:15:10.757674644Z;1029;santorsola-thp-2
13;100;960.94;100;4135;2024-07-04T02:35:10.526719228Z;1029;santorsola-thp-2
14;100;961.13;100;4117;2024-07-04T02:55:10.301969942Z;1029;santorsola-thp-2
14;100;961.34;100;4138;2024-07-04T03:15:10.065478037Z;1029;santorsola-thp-2
13;100;961.55;100;4117;2024-07-04T03:35:09.836235522Z;1029;santorsola-thp-2
14;100;961.72;100;4129;2024-07-04T03:55:09.617887873Z;1029;santorsola-thp-2
14;100;961.85;100;4135;2024-07-04T04:15:09.388104171Z;1029;santorsola-thp-2
14;99;962.12;100;4144;2024-07-04T04:35:09.164710714Z;1029;santorsola-thp-2
14;98;962.32;100;4138;2024-07-04T04:55:08.926777363Z;1029;santorsola-thp-2
15;94;962.52;100;4123;2024-07-04T05:15:08.767047204Z;1029;santorsola-thp-2
18;79;962.55;100;4111;2024-07-04T05:35:08.481453036Z;1029;santorsola-thp-2
20;71;962.63;100;4117;2024-07-04T05:55:08.254777960Z;1029;santorsola-thp-2
21;65;962.69;100;4129;2024-07-04T06:15:08.026799449Z;1029;santorsola-thp-2
23;58;962.73;100;4123;2024-07-04T06:35:07.804359355Z;1029;santorsola-thp-2
24;53;962.69;100;4120;2024-07-04T06:55:07.563484069Z;1029;santorsola-thp-2
26;47;962.72;100;4129;2024-07-04T07:15:07.332786999Z;1029;santorsola-thp-2
26;46;962.71;100;4123;2024-07-04T07:35:07.165597315Z;1029;santorsola-thp-2
26;43;962.8;100;4123;2024-07-04T07:55:06.898271295Z;1029;santorsola-thp-2
30;35;962.62;100;4105;2024-07-04T08:35:06.453485310Z;1029;santorsola-thp-2
31;34;962.48;100;4102;2024-07-04T08:55:06.235838899Z;1029;santorsola-thp-2
33;29;962.25;100;4117;2024-07-04T09:15:06.040666345Z;1029;santorsola-thp-2
33;32;962.16;100;4114;2024-07-04T09:35:05.820112212Z;1029;santorsola-thp-2
34;26;962.08;100;4114;2024-07-04T09:55:05.636566113Z;1029;santorsola-thp-2
34;27;961.99;100;4117;2024-07-04T10:15:05.417083061Z;1029;santorsola-thp-2
35;26;961.85;100;4105;2024-07-04T10:35:05.249320102Z;1029;santorsola-thp-2
36;23;961.64;100;4120;2024-07-04T10:55:05.010662955Z;1029;santorsola-thp-2
36;23;961.55;100;4102;2024-07-04T11:15:04.809758025Z;1029;santorsola-thp-2
34;30;961.41;100;4105;2024-07-04T11:35:04.605978826Z;1029;santorsola-thp-2
34;26;961.12;100;4105;2024-07-04T11:55:04.384940597Z;1029;santorsola-thp-2
36;25;960.96;100;4114;2024-07-04T12:15:04.202576595Z;1029;santorsola-thp-2
37;23;960.8;100;4120;2024-07-04T12:35:03.986214818Z;1029;santorsola-thp-2
38;20;960.42;100;4111;2024-07-04T13:15:03.592683847Z;1029;santorsola-thp-2
35;22;960.26;100;4114;2024-07-04T13:35:03.399539426Z;1029;santorsola-thp-2
37;22;960.29;100;4114;2024-07-04T13:55:03.191520559Z;1029;santorsola-thp-2
38;19;960.28;100;4123;2024-07-04T14:15:02.996579928Z;1029;santorsola-thp-2
36;26;960.23;100;4100;2024-07-04T14:35:02.792918500Z;1029;santorsola-thp-2
35;26;960.29;100;4117;2024-07-04T14:55:02.587798106Z;1029;santorsola-thp-2
35;25;960.28;100;4120;2024-07-04T15:15:02.370164445Z;1029;santorsola-thp-2
36;24;960.37;100;4114;2024-07-04T15:35:02.200128765Z;1029;santorsola-thp-2
30;34;960.31;100;4126;2024-07-04T15:55:01.971278266Z;1029;santorsola-thp-2
32;32;960.43;100;4114;2024-07-04T16:15:01.746270664Z;1029;santorsola-thp-2
29;36;960.68;100;4126;2024-07-04T16:35:01.508535703Z;1029;santorsola-thp-2
28;42;960.84;100;4114;2024-07-04T16:55:01.272841048Z;1029;santorsola-thp-2
26;48;960.92;100;4126;2024-07-04T17:15:01.082631208Z;1029;santorsola-thp-2
25;52;961.12;100;4105;2024-07-04T17:35:00.843940534Z;1029;santorsola-thp-2
25;55;961.42;100;4111;2024-07-04T17:55:00.687008108Z;1029;santorsola-thp-2
23;60;961.78;100;4132;2024-07-04T18:15:00.388123972Z;1029;santorsola-thp-2
21;65;962.08;100;4123;2024-07-04T18:35:00.193205643Z;1029;santorsola-thp-2
20;69;962.41;100;4126;2024-07-04T18:54:59.915702949Z;1029;santorsola-thp-2
19;77;962.68;100;4129;2024-07-04T19:14:59.680352320Z;1029;santorsola-thp-2
18;81;963.24;100;4132;2024-07-04T19:34:59.458265052Z;1029;santorsola-thp-2
17;86;963.56;100;4132;2024-07-04T19:54:59.228943051Z;1029;santorsola-thp-2
16;85;963.88;100;4129;2024-07-04T20:14:58.990590765Z;1029;santorsola-thp-2
16;89;964.1;100;4135;2024-07-04T20:34:58.764623248Z;1029;santorsola-thp-2
15;94;964.53;100;4114;2024-07-04T21:14:58.313116542Z;1029;santorsola-thp-2
15;94;964.77;100;4120;2024-07-04T21:34:58.085078880Z;1029;santorsola-thp-2
15;96;964.85;100;4117;2024-07-04T21:54:57.844966465Z;1029;santorsola-thp-2
14;98;964.98;100;4135;2024-07-04T22:14:57.625918243Z;1029;santorsola-thp-2
14;99;964.98;100;4117;2024-07-04T22:34:57.392404743Z;1029;santorsola-thp-2
14;100;965.12;100;4138;2024-07-04T22:54:57.172110705Z;1029;santorsola-thp-2
14;100;965.26;100;4126;2024-07-04T23:14:56.931645162Z;1029;santorsola-thp-2
14;100;965.42;100;4132;2024-07-04T23:34:56.715457116Z;1029;santorsola-thp-2
14;100;965.44;100;4117;2024-07-04T23:54:56.482721222Z;1029;santorsola-thp-2
13;100;965.48;100;4129;2024-07-05T00:14:56.242457019Z;1029;santorsola-thp-2
13;100;965.53;100;4132;2024-07-05T00:34:56.038016284Z;1029;santorsola-thp-2
13;100;965.58;100;4135;2024-07-05T00:54:55.795593854Z;1029;santorsola-thp-2
13;100;965.6;100;4132;2024-07-05T01:14:55.575691294Z;1029;santorsola-thp-2
13;100;965.66;100;4135;2024-07-05T01:34:55.348097727Z;1029;santorsola-thp-2
12;100;965.55;100;4129;2024-07-05T01:54:55.168292416Z;1029;santorsola-thp-2
12;100;965.68;100;4123;2024-07-05T02:14:54.882884589Z;1029;santorsola-thp-2
12;100;965.82;100;4141;2024-07-05T02:34:54.674246308Z;1029;santorsola-thp-2
12;100;965.98;100;4129;2024-07-05T02:54:54.442407294Z;1029;santorsola-thp-2
12;100;966.16;100;4138;2024-07-05T03:14:54.200394378Z;1029;santorsola-thp-2
12;100;966.38;100;4123;2024-07-05T03:34:53.988237786Z;1029;santorsola-thp-2
12;100;966.44;100;4117;2024-07-05T03:54:53.760483163Z;1029;santorsola-thp-2
12;100;966.69;100;4132;2024-07-05T04:14:53.531577684Z;1029;santorsola-thp-2
13;100;966.62;100;4117;2024-07-05T04:34:53.301169157Z;1029;santorsola-thp-2
14;100;966.64;100;4129;2024-07-05T04:54:53.076891792Z;1029;santorsola-thp-2
15;98;966.63;100;4129;2024-07-05T05:14:52.852160760Z;1029;santorsola-thp-2
18;85;966.73;100;4126;2024-07-05T05:34:52.625820807Z;1029;santorsola-thp-2
21;66;966.67;100;4111;2024-07-05T05:54:52.379300588Z;1029;santorsola-thp-2
23;62;966.68;100;4123;2024-07-05T06:14:52.162603906Z;1029;santorsola-thp-2
23;59;966.81;100;4129;2024-07-05T06:34:51.941878811Z;1029;santorsola-thp-2
26;53;966.68;100;4123;2024-07-05T06:54:51.703173515Z;1029;santorsola-thp-2
28;44;966.65;100;4120;2024-07-05T07:14:51.486581043Z;1029;santorsola-thp-2
