protocolVersion;deviceId;photosyntheticallyActiveRadiation;batteryLevel;batteryValue;receivedAt;device;providerDeviceId
2;21456;0;100;3151;2024-07-01T20:17:46.854495480Z;982;santorsola-pard-2
2;21456;0;100;3151;2024-07-01T20:37:53.184531964Z;982;santorsola-pard-2
2;21456;0;100;3151;2024-07-01T20:57:52.444974379Z;982;santorsola-pard-2
2;21456;0;100;3151;2024-07-01T21:17:53.996032549Z;982;santorsola-pard-2
2;21456;0;100;3151;2024-07-01T21:37:46.838354982Z;982;santorsola-pard-2
2;21456;0;100;3151;2024-07-01T21:57:49.086198968Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-01T22:17:52.555717274Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-01T22:37:53.505802692Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-01T22:57:47.416350379Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-01T23:17:51.537104254Z;982;santorsola-pard-2
2;21456;0;100;3156;2024-07-01T23:37:47.339360279Z;982;santorsola-pard-2
2;21456;0;100;3156;2024-07-01T23:57:47.652376456Z;982;santorsola-pard-2
2;21456;0;100;3156;2024-07-02T00:17:50.838834335Z;982;santorsola-pard-2
2;21456;0;100;3156;2024-07-02T00:37:48.526737015Z;982;santorsola-pard-2
2;21456;0;100;3156;2024-07-02T00:57:49.066505390Z;982;santorsola-pard-2
2;21456;0;100;3156;2024-07-02T01:17:47.786506140Z;982;santorsola-pard-2
2;21456;0;100;3156;2024-07-02T01:37:46.413077116Z;982;santorsola-pard-2
2;21456;0;100;3156;2024-07-02T01:57:52.969019991Z;982;santorsola-pard-2
2;21456;0;100;3156;2024-07-02T02:17:47.895638695Z;982;santorsola-pard-2
2;21456;0;100;3156;2024-07-02T02:37:50.058501740Z;982;santorsola-pard-2
2;21456;0;100;3159;2024-07-02T02:57:53.729641670Z;982;santorsola-pard-2
2;21456;1.8;100;3156;2024-07-02T03:17:50.152508370Z;982;santorsola-pard-2
2;21456;10.1;100;3159;2024-07-02T03:37:53.128738454Z;982;santorsola-pard-2
2;21456;28.4;100;3159;2024-07-02T03:57:51.248917395Z;982;santorsola-pard-2
2;21456;51.3;100;3159;2024-07-02T04:17:46.824041910Z;982;santorsola-pard-2
2;21456;107.1;100;3159;2024-07-02T04:37:47.762809911Z;982;santorsola-pard-2
2;21456;132.8;100;3159;2024-07-02T04:57:45.798369109Z;982;santorsola-pard-2
2;21456;255.4;100;3161;2024-07-02T05:17:49.513889178Z;982;santorsola-pard-2
2;21456;253.6;100;3161;2024-07-02T05:37:46.147229816Z;982;santorsola-pard-2
2;21456;356.1;100;3161;2024-07-02T05:57:52.670194024Z;982;santorsola-pard-2
2;21456;428.5;100;3164;2024-07-02T06:17:47.558936948Z;982;santorsola-pard-2
2;21456;564.9;100;3161;2024-07-02T06:37:49.830953467Z;982;santorsola-pard-2
2;21456;662.8;100;3161;2024-07-02T06:57:53.100752623Z;982;santorsola-pard-2
2;21456;802.9;100;3161;2024-07-02T07:17:50.483021517Z;982;santorsola-pard-2
2;21456;986.9;100;3159;2024-07-02T07:37:51.797337478Z;982;santorsola-pard-2
2;21456;1078.5;100;3154;2024-07-02T07:57:53.078683654Z;982;santorsola-pard-2
2;21456;1188.4;100;3159;2024-07-02T08:17:50.285460318Z;982;santorsola-pard-2
2;21456;1289.1;100;3159;2024-07-02T08:37:47.971760743Z;982;santorsola-pard-2
2;21456;1390.7;100;3159;2024-07-02T08:57:52.509478014Z;982;santorsola-pard-2
2;21456;1448.4;100;3161;2024-07-02T09:17:51.242661686Z;982;santorsola-pard-2
2;21456;1517.9;100;3161;2024-07-02T09:37:45.877045460Z;982;santorsola-pard-2
2;21456;1588.4;100;3161;2024-07-02T09:57:52.401418498Z;982;santorsola-pard-2
2;21456;1620.5;100;3161;2024-07-02T10:17:51.255350483Z;982;santorsola-pard-2
2;21456;1571;100;3161;2024-07-02T10:37:45.558555135Z;982;santorsola-pard-2
2;21456;1592.1;100;3161;2024-07-02T10:57:52.843167377Z;982;santorsola-pard-2
2;21456;1582.9;100;3161;2024-07-02T11:17:50.216767254Z;982;santorsola-pard-2
2;21456;1668.1;100;3161;2024-07-02T11:37:47.466592519Z;982;santorsola-pard-2
2;21456;1223.1;100;3161;2024-07-02T11:57:48.982447533Z;982;santorsola-pard-2
2;21456;1551.8;100;3161;2024-07-02T12:17:49.768907884Z;982;santorsola-pard-2
2;21456;1762.4;100;3164;2024-07-02T12:37:48.161666558Z;982;santorsola-pard-2
2;21456;1526.2;100;3164;2024-07-02T12:57:47.426230455Z;982;santorsola-pard-2
2;21456;1639.7;100;3164;2024-07-02T13:17:48.723212216Z;982;santorsola-pard-2
2;21456;1496.9;100;3166;2024-07-02T13:37:50.123240221Z;982;santorsola-pard-2
2;21456;427.6;100;3164;2024-07-02T13:57:51.293467263Z;982;santorsola-pard-2
2;21456;410.2;100;3154;2024-07-02T14:37:45.844502327Z;982;santorsola-pard-2
2;21456;347.9;100;3146;2024-07-02T14:57:47.720049109Z;982;santorsola-pard-2
2;21456;257.3;100;3149;2024-07-02T15:17:51.916784279Z;982;santorsola-pard-2
2;21456;687.6;100;3146;2024-07-02T15:37:47.304739912Z;982;santorsola-pard-2
2;21456;713.2;100;3151;2024-07-02T15:57:48.463201879Z;982;santorsola-pard-2
2;21456;215.1;100;3154;2024-07-02T16:17:46.205263326Z;982;santorsola-pard-2
2;21456;158.4;100;3149;2024-07-02T16:37:46.506077672Z;982;santorsola-pard-2
2;21456;384.5;100;3146;2024-07-02T16:57:49.869949977Z;982;santorsola-pard-2
2;21456;230.7;100;3149;2024-07-02T17:17:51.080733385Z;982;santorsola-pard-2
2;21456;108;100;3146;2024-07-02T17:37:48.567918681Z;982;santorsola-pard-2
2;21456;74.2;100;3142;2024-07-02T17:57:45.650035864Z;982;santorsola-pard-2
2;21456;58.6;100;3142;2024-07-02T18:17:47.434940758Z;982;santorsola-pard-2
2;21456;18.3;100;3144;2024-07-02T18:37:51.656151532Z;982;santorsola-pard-2
2;21456;8.2;100;3142;2024-07-02T18:57:47.273564496Z;982;santorsola-pard-2
2;21456;1.8;100;3142;2024-07-02T19:17:47.861882129Z;982;santorsola-pard-2
2;21456;0;100;3142;2024-07-02T19:37:46.728419494Z;982;santorsola-pard-2
2;21456;0;100;3142;2024-07-02T19:57:44.772167252Z;982;santorsola-pard-2
2;21456;0;100;3144;2024-07-02T20:17:52.625980531Z;982;santorsola-pard-2
2;21456;0;100;3144;2024-07-02T20:37:44.845296001Z;982;santorsola-pard-2
2;21456;0;100;3144;2024-07-02T20:57:52.335056586Z;982;santorsola-pard-2
2;21456;0;100;3144;2024-07-02T21:17:45.401184664Z;982;santorsola-pard-2
2;21456;0;100;3146;2024-07-02T21:37:47.193378679Z;982;santorsola-pard-2
2;21456;0;100;3146;2024-07-02T21:57:47.399223410Z;982;santorsola-pard-2
2;21456;0;100;3146;2024-07-02T22:17:51.027296306Z;982;santorsola-pard-2
2;21456;0;100;3146;2024-07-02T22:37:47.602471070Z;982;santorsola-pard-2
2;21456;0;100;3146;2024-07-02T22:57:46.493183995Z;982;santorsola-pard-2
2;21456;0;100;3149;2024-07-02T23:17:48.516653722Z;982;santorsola-pard-2
2;21456;0;100;3149;2024-07-02T23:37:48.411566320Z;982;santorsola-pard-2
2;21456;0;100;3149;2024-07-02T23:57:44.670488186Z;982;santorsola-pard-2
2;21456;0;100;3149;2024-07-03T00:17:51.949909490Z;982;santorsola-pard-2
2;21456;0;100;3149;2024-07-03T00:37:49.327254947Z;982;santorsola-pard-2
2;21456;0;100;3151;2024-07-03T00:57:50.618933086Z;982;santorsola-pard-2
2;21456;0;100;3151;2024-07-03T01:17:47.968317947Z;982;santorsola-pard-2
2;21456;0;100;3151;2024-07-03T01:37:49.190558063Z;982;santorsola-pard-2
2;21456;0;100;3151;2024-07-03T01:57:46.689125241Z;982;santorsola-pard-2
2;21456;0;100;3151;2024-07-03T02:17:51.648131819Z;982;santorsola-pard-2
2;21456;0;100;3151;2024-07-03T02:37:45.632548929Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-03T02:57:45.604370546Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-03T03:17:49.574384252Z;982;santorsola-pard-2
2;21456;2.7;100;3154;2024-07-03T03:37:45.572522487Z;982;santorsola-pard-2
2;21456;8.2;100;3154;2024-07-03T03:57:49.519357077Z;982;santorsola-pard-2
2;21456;15.6;100;3154;2024-07-03T04:17:49.438109775Z;982;santorsola-pard-2
2;21456;16.5;100;3154;2024-07-03T04:37:45.530556077Z;982;santorsola-pard-2
2;21456;77.8;100;3154;2024-07-03T04:57:49.278303837Z;982;santorsola-pard-2
2;21456;103.5;100;3156;2024-07-03T05:17:45.816145103Z;982;santorsola-pard-2
2;21456;182.2;100;3154;2024-07-03T05:37:44.686546353Z;982;santorsola-pard-2
2;21456;228.9;100;3156;2024-07-03T05:57:50.905424033Z;982;santorsola-pard-2
2;21456;124.5;100;3159;2024-07-03T06:17:50.378460494Z;982;santorsola-pard-2
2;21456;278.3;100;3156;2024-07-03T06:37:47.248290791Z;982;santorsola-pard-2
2;21456;451.4;100;3156;2024-07-03T06:57:45.416368677Z;982;santorsola-pard-2
2;21456;340.6;100;3159;2024-07-03T07:17:45.167343411Z;982;santorsola-pard-2
2;21456;362.5;100;3159;2024-07-03T07:37:45.482995659Z;982;santorsola-pard-2
2;21456;338.7;100;3159;2024-07-03T07:57:48.869908247Z;982;santorsola-pard-2
2;21456;671.1;100;3156;2024-07-03T08:17:49.987181131Z;982;santorsola-pard-2
2;21456;526.4;100;3159;2024-07-03T08:37:47.686013484Z;982;santorsola-pard-2
2;21456;567.6;100;3159;2024-07-03T08:57:44.117551493Z;982;santorsola-pard-2
2;21456;374.5;100;3159;2024-07-03T09:17:47.178151449Z;982;santorsola-pard-2
2;21456;394.6;100;3156;2024-07-03T09:37:48.963676712Z;982;santorsola-pard-2
2;21456;792.8;100;3156;2024-07-03T09:57:49.432106469Z;982;santorsola-pard-2
2;21456;1153.6;100;3159;2024-07-03T10:17:48.282275440Z;982;santorsola-pard-2
2;21456;698.5;100;3159;2024-07-03T10:37:50.651477786Z;982;santorsola-pard-2
2;21456;467.8;100;3159;2024-07-03T10:57:49.702185491Z;982;santorsola-pard-2
2;21456;303;100;3154;2024-07-03T11:17:51.562487862Z;982;santorsola-pard-2
2;21456;323.2;100;3154;2024-07-03T11:37:47.771120078Z;982;santorsola-pard-2
2;21456;498;100;3154;2024-07-03T11:57:47.270883026Z;982;santorsola-pard-2
2;21456;382.7;100;3154;2024-07-03T12:17:48.316314430Z;982;santorsola-pard-2
2;21456;540.2;100;3154;2024-07-03T12:37:46.133902922Z;982;santorsola-pard-2
2;21456;485.2;100;3154;2024-07-03T12:57:50.304165657Z;982;santorsola-pard-2
2;21456;535.6;100;3154;2024-07-03T13:17:45.970094311Z;982;santorsola-pard-2
2;21456;442.2;100;3154;2024-07-03T13:37:50.627124292Z;982;santorsola-pard-2
2;21456;444;100;3154;2024-07-03T13:57:45.115087739Z;982;santorsola-pard-2
2;21456;328.7;100;3151;2024-07-03T14:17:44.183499613Z;982;santorsola-pard-2
2;21456;440.4;100;3151;2024-07-03T14:37:50.000234632Z;982;santorsola-pard-2
2;21456;293;100;3154;2024-07-03T14:57:50.160857080Z;982;santorsola-pard-2
2;21456;110.8;100;3151;2024-07-03T15:17:45.753736059Z;982;santorsola-pard-2
2;21456;160.2;100;3151;2024-07-03T15:37:46.502326024Z;982;santorsola-pard-2
2;21456;43;100;3151;2024-07-03T15:57:48.966788872Z;982;santorsola-pard-2
2;21456;43.9;100;3149;2024-07-03T16:17:43.963493586Z;982;santorsola-pard-2
2;21456;52.2;100;3149;2024-07-03T16:37:49.999202935Z;982;santorsola-pard-2
2;21456;46.7;100;3149;2024-07-03T16:57:45.849189061Z;982;santorsola-pard-2
2;21456;35.7;100;3151;2024-07-03T17:17:50.057577863Z;982;santorsola-pard-2
2;21456;31.1;100;3149;2024-07-03T17:37:45.455395546Z;982;santorsola-pard-2
2;21456;47.6;100;3151;2024-07-03T17:57:50.592221479Z;982;santorsola-pard-2
2;21456;15.6;100;3151;2024-07-03T18:17:44.394594826Z;982;santorsola-pard-2
2;21456;8.2;100;3151;2024-07-03T18:37:44.710868842Z;982;santorsola-pard-2
2;21456;2.7;100;3151;2024-07-03T18:57:47.865774806Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-03T19:17:45.496002930Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-03T19:37:46.197795329Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-03T19:57:44.689932979Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-03T20:17:43.647717626Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-03T20:37:49.643241772Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-03T20:57:45.701573705Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-03T21:17:45.531694687Z;982;santorsola-pard-2
2;21456;0;100;3156;2024-07-03T21:37:45.800957124Z;982;santorsola-pard-2
2;21456;0;100;3156;2024-07-03T21:57:49.213713344Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-03T22:17:46.174544114Z;982;santorsola-pard-2
2;21456;0;100;3156;2024-07-03T22:37:44.295845465Z;982;santorsola-pard-2
2;21456;0;100;3156;2024-07-03T22:57:47.848403387Z;982;santorsola-pard-2
2;21456;0;100;3156;2024-07-03T23:17:44.781020746Z;982;santorsola-pard-2
2;21456;0;100;3159;2024-07-03T23:37:46.866585885Z;982;santorsola-pard-2
2;21456;0;100;3159;2024-07-03T23:57:50.521538117Z;982;santorsola-pard-2
2;21456;0;100;3159;2024-07-04T00:17:47.160637836Z;982;santorsola-pard-2
2;21456;0;100;3159;2024-07-04T00:37:49.932384605Z;982;santorsola-pard-2
2;21456;0;100;3159;2024-07-04T00:57:48.292565222Z;982;santorsola-pard-2
2;21456;0;100;3156;2024-07-04T01:17:43.517774839Z;982;santorsola-pard-2
2;21456;0;100;3159;2024-07-04T01:37:45.013116968Z;982;santorsola-pard-2
2;21456;0;100;3159;2024-07-04T01:57:49.938471653Z;982;santorsola-pard-2
2;21456;0;100;3159;2024-07-04T02:17:47.896265224Z;982;santorsola-pard-2
2;21456;0;100;3159;2024-07-04T02:37:48.045814077Z;982;santorsola-pard-2
2;21456;0;100;3159;2024-07-04T02:57:47.550237810Z;982;santorsola-pard-2
2;21456;0.9;100;3159;2024-07-04T03:17:44.448736294Z;982;santorsola-pard-2
2;21456;4.6;100;3161;2024-07-04T03:37:42.698638331Z;982;santorsola-pard-2
2;21456;17.4;100;3161;2024-07-04T03:57:46.017270046Z;982;santorsola-pard-2
2;21456;29.3;100;3159;2024-07-04T04:17:47.438238698Z;982;santorsola-pard-2
2;21456;48.5;100;3161;2024-07-04T04:37:48.560624612Z;982;santorsola-pard-2
2;21456;69.6;100;3159;2024-07-04T04:57:46.236005185Z;982;santorsola-pard-2
2;21456;165.7;100;3161;2024-07-04T05:17:42.694341585Z;982;santorsola-pard-2
2;21456;325.9;100;3161;2024-07-04T05:37:45.831363888Z;982;santorsola-pard-2
2;21456;189.5;100;3164;2024-07-04T05:57:47.377578890Z;982;santorsola-pard-2
2;21456;412.9;100;3164;2024-07-04T06:17:48.207556748Z;982;santorsola-pard-2
2;21456;572.2;100;3164;2024-07-04T06:37:46.473124897Z;982;santorsola-pard-2
2;21456;705;100;3164;2024-07-04T06:57:49.984606925Z;982;santorsola-pard-2
2;21456;821.2;100;3161;2024-07-04T07:17:46.813493022Z;982;santorsola-pard-2
2;21456;954.9;100;3161;2024-07-04T07:37:45.130637939Z;982;santorsola-pard-2
2;21456;1108.7;100;3161;2024-07-04T07:57:48.341379608Z;982;santorsola-pard-2
2;21456;1227.7;100;3161;2024-07-04T08:17:49.836351917Z;982;santorsola-pard-2
2;21456;1338.5;100;3161;2024-07-04T08:37:46.896753628Z;982;santorsola-pard-2
2;21456;1408.1;100;3161;2024-07-04T08:57:48.723282056Z;982;santorsola-pard-2
2;21456;1483.2;100;3161;2024-07-04T09:17:48.869976330Z;982;santorsola-pard-2
2;21456;1575.6;100;3161;2024-07-04T09:37:48.604946231Z;982;santorsola-pard-2
2;21456;1650.7;100;3164;2024-07-04T09:57:49.099886181Z;982;santorsola-pard-2
2;21456;1628.7;100;3164;2024-07-04T10:17:47.932218923Z;982;santorsola-pard-2
2;21456;1671.8;100;3164;2024-07-04T10:37:42.211247080Z;982;santorsola-pard-2
2;21456;1643.4;100;3164;2024-07-04T10:57:45.720423649Z;982;santorsola-pard-2
2;21456;1610.4;100;3166;2024-07-04T11:17:46.508968965Z;982;santorsola-pard-2
2;21456;1624.1;100;3164;2024-07-04T11:37:44.859240571Z;982;santorsola-pard-2
2;21456;1381.5;100;3164;2024-07-04T11:57:44.122061713Z;982;santorsola-pard-2
2;21456;1615.9;100;3164;2024-07-04T12:17:45.566256634Z;982;santorsola-pard-2
2;21456;1660.8;100;3164;2024-07-04T12:37:46.622882143Z;982;santorsola-pard-2
2;21456;1561.9;100;3168;2024-07-04T13:17:44.437200201Z;982;santorsola-pard-2
2;21456;1474.9;100;3168;2024-07-04T13:37:44.835811832Z;982;santorsola-pard-2
2;21456;1442;100;3166;2024-07-04T13:57:47.973898586Z;982;santorsola-pard-2
2;21456;1070.3;100;3168;2024-07-04T14:17:49.683241416Z;982;santorsola-pard-2
2;21456;456.8;100;3166;2024-07-04T14:37:42.065544731Z;982;santorsola-pard-2
2;21456;1124.3;100;3164;2024-07-04T14:57:49.222170893Z;982;santorsola-pard-2
2;21456;982.4;100;3164;2024-07-04T15:17:46.999084118Z;982;santorsola-pard-2
2;21456;689.4;100;3164;2024-07-04T15:37:43.282224529Z;982;santorsola-pard-2
2;21456;711.4;100;3159;2024-07-04T15:57:46.656138487Z;982;santorsola-pard-2
2;21456;558.5;100;3156;2024-07-04T16:17:43.965596747Z;982;santorsola-pard-2
2;21456;488;100;3151;2024-07-04T16:37:49.305958735Z;982;santorsola-pard-2
2;21456;191.3;100;3149;2024-07-04T16:57:42.515272178Z;982;santorsola-pard-2
2;21456;283.8;100;3144;2024-07-04T17:17:43.943134754Z;982;santorsola-pard-2
2;21456;108;100;3144;2024-07-04T17:37:44.995647466Z;982;santorsola-pard-2
2;21456;83.3;100;3142;2024-07-04T17:57:46.785353983Z;982;santorsola-pard-2
2;21456;62.3;100;3139;2024-07-04T18:17:47.292672131Z;982;santorsola-pard-2
2;21456;29.3;100;3139;2024-07-04T18:37:46.088311188Z;982;santorsola-pard-2
2;21456;11;100;3139;2024-07-04T18:57:48.407571466Z;982;santorsola-pard-2
2;21456;2.7;100;3139;2024-07-04T19:17:47.682423103Z;982;santorsola-pard-2
2;21456;0;100;3137;2024-07-04T19:37:49.197789034Z;982;santorsola-pard-2
2;21456;0;100;3142;2024-07-04T19:57:45.970680499Z;982;santorsola-pard-2
2;21456;0;100;3142;2024-07-04T20:17:44.349596243Z;982;santorsola-pard-2
2;21456;0;100;3142;2024-07-04T20:37:47.651198954Z;982;santorsola-pard-2
2;21456;0;100;3142;2024-07-04T20:57:48.970625541Z;982;santorsola-pard-2
2;21456;0;100;3142;2024-07-04T21:17:46.135279177Z;982;santorsola-pard-2
2;21456;0;100;3144;2024-07-04T21:37:47.746751798Z;982;santorsola-pard-2
2;21456;0;100;3144;2024-07-04T21:57:48.459389571Z;982;santorsola-pard-2
2;21456;0;100;3146;2024-07-04T22:17:47.018215713Z;982;santorsola-pard-2
2;21456;0;100;3144;2024-07-04T22:37:41.802867792Z;982;santorsola-pard-2
2;21456;0;100;3149;2024-07-04T22:57:44.121231448Z;982;santorsola-pard-2
2;21456;0;100;3149;2024-07-04T23:17:47.402024957Z;982;santorsola-pard-2
2;21456;0;100;3149;2024-07-04T23:37:48.916593492Z;982;santorsola-pard-2
2;21456;0;100;3149;2024-07-04T23:57:41.715648028Z;982;santorsola-pard-2
2;21456;0;100;3151;2024-07-05T00:17:48.045772597Z;982;santorsola-pard-2
2;21456;0;100;3151;2024-07-05T00:37:47.323337653Z;982;santorsola-pard-2
2;21456;0;100;3151;2024-07-05T00:57:48.801186459Z;982;santorsola-pard-2
2;21456;0;100;3151;2024-07-05T01:17:41.626437279Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-05T01:37:44.076811274Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-05T01:57:47.152903660Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-05T02:17:48.924457138Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-05T02:37:41.274228868Z;982;santorsola-pard-2
2;21456;0;100;3154;2024-07-05T02:57:48.395053523Z;982;santorsola-pard-2
2;21456;1.8;100;3154;2024-07-05T03:17:46.200118007Z;982;santorsola-pard-2
2;21456;11;100;3156;2024-07-05T03:37:42.520491396Z;982;santorsola-pard-2
2;21456;35.7;100;3156;2024-07-05T03:57:45.709407788Z;982;santorsola-pard-2
2;21456;58.6;100;3156;2024-07-05T04:17:43.399476032Z;982;santorsola-pard-2
2;21456;65.9;100;3159;2024-07-05T04:37:47.986033123Z;982;santorsola-pard-2
2;21456;119.9;100;3159;2024-07-05T04:57:42.678904747Z;982;santorsola-pard-2
2;21456;176.7;100;3159;2024-07-05T05:17:41.166664410Z;982;santorsola-pard-2
2;21456;275.6;100;3159;2024-07-05T05:37:48.199657063Z;982;santorsola-pard-2
2;21456;345.2;100;3159;2024-07-05T05:57:45.971448515Z;982;santorsola-pard-2
2;21456;409.2;100;3161;2024-07-05T06:17:46.462393611Z;982;santorsola-pard-2
2;21456;536.5;100;3161;2024-07-05T06:37:45.336253543Z;982;santorsola-pard-2
2;21456;644.5;100;3161;2024-07-05T06:57:43.585817321Z;982;santorsola-pard-2
2;21456;774.5;100;3161;2024-07-05T07:17:46.849566606Z;982;santorsola-pard-2
