ph;temperature;batteryLevel;batteryValue;receivedAt;device;providerDeviceId
5.56;19.6;100;3374;2024-09-08T13:17:34.230757459Z;980;santorsola-phd-4
5.56;19.7;100;3372;2024-09-08T13:37:33.877554702Z;980;santorsola-phd-4
5.56;19.7;100;3381;2024-09-08T13:57:34.201332361Z;980;santorsola-phd-4
5.56;19.7;100;3372;2024-09-08T14:17:33.859060842Z;980;santorsola-phd-4
5.56;19.8;100;3370;2024-09-08T14:37:34.193598892Z;980;santorsola-phd-4
5.56;19.7;100;3372;2024-09-08T14:57:34.161832607Z;980;santorsola-phd-4
5.56;19.7;100;3372;2024-09-08T15:17:34.137335750Z;980;santorsola-phd-4
5.57;19.7;100;3372;2024-09-08T15:37:34.122449396Z;980;santorsola-phd-4
5.57;19.6;100;3372;2024-09-08T15:57:34.113519009Z;980;santorsola-phd-4
5.57;19.6;100;3372;2024-09-08T16:17:34.124385371Z;980;santorsola-phd-4
5.57;19.6;100;3377;2024-09-08T16:37:33.767169984Z;980;santorsola-phd-4
5.58;19.5;100;3381;2024-09-08T16:57:34.116203767Z;980;santorsola-phd-4
5.58;19.5;100;3370;2024-09-08T17:17:34.077424585Z;980;santorsola-phd-4
5.58;19.4;100;3374;2024-09-08T17:37:34.061756340Z;980;santorsola-phd-4
5.59;19.4;100;3367;2024-09-08T17:57:34.035416619Z;980;santorsola-phd-4
5.59;19.3;100;3370;2024-09-08T18:17:34.029042080Z;980;santorsola-phd-4
5.59;19.3;100;3372;2024-09-08T18:37:34.013931999Z;980;santorsola-phd-4
5.6;19.2;100;3370;2024-09-08T18:57:34.015200849Z;980;santorsola-phd-4
5.6;19.1;100;3370;2024-09-08T19:17:33.925362717Z;980;santorsola-phd-4
5.6;19.1;100;3370;2024-09-08T19:37:33.919028172Z;980;santorsola-phd-4
5.6;19;100;3363;2024-09-08T19:57:33.965013393Z;980;santorsola-phd-4
5.6;18.9;100;3374;2024-09-08T20:17:33.950757699Z;980;santorsola-phd-4
5.61;18.9;100;3363;2024-09-08T20:37:33.950411119Z;980;santorsola-phd-4
5.61;18.8;100;3370;2024-09-08T20:57:33.956163127Z;980;santorsola-phd-4
5.61;18.8;100;3370;2024-09-08T21:17:33.913909435Z;980;santorsola-phd-4
5.61;18.7;100;3372;2024-09-08T21:37:33.902736715Z;980;santorsola-phd-4
5.61;18.7;100;3367;2024-09-08T21:57:33.894546459Z;980;santorsola-phd-4
5.62;18.6;100;3370;2024-09-08T22:17:33.875732060Z;980;santorsola-phd-4
5.62;18.6;100;3367;2024-09-08T22:37:33.864887638Z;980;santorsola-phd-4
5.62;18.5;100;3370;2024-09-08T22:57:33.520636056Z;980;santorsola-phd-4
5.62;18.5;100;3370;2024-09-08T23:17:33.828355289Z;980;santorsola-phd-4
5.62;18.5;100;3365;2024-09-08T23:37:33.822359449Z;980;santorsola-phd-4
5.62;18.4;100;3367;2024-09-08T23:57:33.813801783Z;980;santorsola-phd-4
5.62;18.4;100;3370;2024-09-09T00:17:33.732667197Z;980;santorsola-phd-4
5.62;18.4;100;3363;2024-09-09T00:37:33.793304859Z;980;santorsola-phd-4
5.62;18.4;100;3370;2024-09-09T00:57:33.776962675Z;980;santorsola-phd-4
5.62;18.3;100;3367;2024-09-09T01:17:33.769589275Z;980;santorsola-phd-4
5.62;18.3;100;3365;2024-09-09T01:37:33.745901852Z;980;santorsola-phd-4
5.62;18.3;100;3365;2024-09-09T01:57:33.808725396Z;980;santorsola-phd-4
5.62;18.3;100;3367;2024-09-09T02:17:33.720015388Z;980;santorsola-phd-4
5.62;18.2;100;3370;2024-09-09T02:37:33.704010456Z;980;santorsola-phd-4
5.62;18.2;100;3370;2024-09-09T02:57:33.634662579Z;980;santorsola-phd-4
5.62;18.2;100;3367;2024-09-09T03:17:33.689246193Z;980;santorsola-phd-4
5.62;18.1;100;3370;2024-09-09T03:37:33.685398733Z;980;santorsola-phd-4
5.62;18.1;100;3367;2024-09-09T03:57:33.655548676Z;980;santorsola-phd-4
5.62;18.1;100;3370;2024-09-09T04:17:33.316667871Z;980;santorsola-phd-4
5.62;18.1;100;3370;2024-09-09T04:37:33.659650729Z;980;santorsola-phd-4
5.62;18;100;3367;2024-09-09T04:57:33.624049079Z;980;santorsola-phd-4
5.62;18;100;3367;2024-09-09T05:17:33.636015560Z;980;santorsola-phd-4
5.62;18.1;100;3370;2024-09-09T05:37:33.603528505Z;980;santorsola-phd-4
5.62;18.2;100;3370;2024-09-09T05:57:33.526291824Z;980;santorsola-phd-4
5.61;18.3;100;3374;2024-09-09T06:17:33.719304425Z;980;santorsola-phd-4
5.61;18.3;100;3377;2024-09-09T06:37:33.559378784Z;980;santorsola-phd-4
5.61;18.3;100;3370;2024-09-09T06:57:33.547795915Z;980;santorsola-phd-4
5.61;18.2;100;3370;2024-09-09T07:17:33.534359130Z;980;santorsola-phd-4
5.6;18.5;100;3388;2024-09-09T07:37:33.453989206Z;980;santorsola-phd-4
5.6;18.5;100;3379;2024-09-09T07:57:33.169819905Z;980;santorsola-phd-4
5.6;18.6;100;3383;2024-09-09T08:17:33.421981840Z;980;santorsola-phd-4
5.59;18.8;100;3393;2024-09-09T08:37:33.474304045Z;980;santorsola-phd-4
5.58;19.2;100;3397;2024-09-09T08:57:33.490552892Z;980;santorsola-phd-4
5.57;19.5;100;3397;2024-09-09T09:17:33.559118763Z;980;santorsola-phd-4
5.56;19.8;100;3395;2024-09-09T09:37:33.445420349Z;980;santorsola-phd-4
5.56;19.8;100;3383;2024-09-09T09:57:33.418185293Z;980;santorsola-phd-4
5.56;19.8;100;3383;2024-09-09T10:17:33.842620249Z;980;santorsola-phd-4
5.55;19.9;100;3383;2024-09-09T10:37:33.398692459Z;980;santorsola-phd-4
5.54;20.3;100;3395;2024-09-09T10:57:33.382080698Z;980;santorsola-phd-4
5.77;19.5;100;3393;2024-09-09T11:17:33.488485600Z;980;santorsola-phd-4
5.71;19.4;100;3379;2024-09-09T11:37:33.355783536Z;980;santorsola-phd-4
5.69;19.7;100;3386;2024-09-09T11:57:33.335877137Z;980;santorsola-phd-4
5.67;20.3;100;3395;2024-09-09T12:17:33.491037411Z;980;santorsola-phd-4
5.63;21.3;100;3397;2024-09-09T12:57:32.991148821Z;980;santorsola-phd-4
5.62;21.6;100;3400;2024-09-09T13:17:33.323953919Z;980;santorsola-phd-4
5.61;21.9;100;3400;2024-09-09T13:37:33.242861035Z;980;santorsola-phd-4
5.59;22.2;100;3393;2024-09-09T13:57:32.954005746Z;980;santorsola-phd-4
5.58;22.5;100;3395;2024-09-09T14:17:33.325921834Z;980;santorsola-phd-4
5.57;22.9;100;3397;2024-09-09T14:37:33.264893703Z;980;santorsola-phd-4
5.54;23.5;100;3393;2024-09-09T14:57:32.919447453Z;980;santorsola-phd-4
5.52;23.9;100;3395;2024-09-09T15:17:33.246998527Z;980;santorsola-phd-4
5.52;23.7;100;3393;2024-09-09T15:37:33.243832298Z;980;santorsola-phd-4
5.51;23.5;100;3388;2024-09-09T15:57:33.233999659Z;980;santorsola-phd-4
5.5;23.4;100;3388;2024-09-09T16:17:33.237952512Z;980;santorsola-phd-4
5.5;23.3;100;3379;2024-09-09T16:37:33.238856337Z;980;santorsola-phd-4
5.5;23.1;100;3372;2024-09-09T16:57:33.186076844Z;980;santorsola-phd-4
5.51;22.9;100;3367;2024-09-09T17:17:33.170781080Z;980;santorsola-phd-4
5.52;22.6;100;3365;2024-09-09T17:37:32.833946438Z;980;santorsola-phd-4
5.53;22.3;100;3363;2024-09-09T17:57:33.156973581Z;980;santorsola-phd-4
5.54;22;100;3361;2024-09-09T18:17:32.812815947Z;980;santorsola-phd-4
5.56;21.7;100;3361;2024-09-09T18:37:33.166171986Z;980;santorsola-phd-4
5.58;21.4;100;3358;2024-09-09T18:57:33.107803514Z;980;santorsola-phd-4
5.6;21.1;100;3358;2024-09-09T19:17:33.097369092Z;980;santorsola-phd-4
5.62;20.8;100;3358;2024-09-09T19:37:32.773136253Z;980;santorsola-phd-4
5.63;20.5;100;3358;2024-09-09T19:57:32.756286440Z;980;santorsola-phd-4
5.65;20.2;100;3356;2024-09-09T20:17:33.077583725Z;980;santorsola-phd-4
5.66;19.9;100;3356;2024-09-09T20:37:33.079319936Z;980;santorsola-phd-4
5.67;19.6;100;3356;2024-09-09T20:57:33.050927050Z;980;santorsola-phd-4
5.68;19.3;100;3354;2024-09-09T21:17:33.178569463Z;980;santorsola-phd-4
5.69;19;100;3356;2024-09-09T21:37:33.029563674Z;980;santorsola-phd-4
5.7;18.6;100;3354;2024-09-09T21:57:33.032713757Z;980;santorsola-phd-4
5.71;18.4;100;3356;2024-09-09T22:17:33.019043366Z;980;santorsola-phd-4
5.71;18.1;100;3358;2024-09-09T22:37:33.015114649Z;980;santorsola-phd-4
5.72;17.8;100;3354;2024-09-09T22:57:32.689609052Z;980;santorsola-phd-4
5.72;17.5;100;3356;2024-09-09T23:17:32.922559816Z;980;santorsola-phd-4
5.73;17.2;100;3358;2024-09-09T23:37:32.656132522Z;980;santorsola-phd-4
5.73;17;100;3352;2024-09-09T23:57:32.984970736Z;980;santorsola-phd-4
5.74;16.7;100;3354;2024-09-10T00:17:32.656561006Z;980;santorsola-phd-4
5.74;16.5;100;3361;2024-09-10T00:37:32.644990904Z;980;santorsola-phd-4
5.74;16.2;100;3358;2024-09-10T00:57:32.954918883Z;980;santorsola-phd-4
5.74;16;100;3356;2024-09-10T01:17:32.955483767Z;980;santorsola-phd-4
5.74;15.7;100;3354;2024-09-10T01:37:32.884570279Z;980;santorsola-phd-4
5.74;15.5;100;3356;2024-09-10T01:57:32.935908002Z;980;santorsola-phd-4
5.75;15.3;100;3356;2024-09-10T02:17:32.937273199Z;980;santorsola-phd-4
5.75;15;100;3354;2024-09-10T02:37:32.933559849Z;980;santorsola-phd-4
5.75;14.8;100;3358;2024-09-10T02:57:32.606638359Z;980;santorsola-phd-4
5.75;14.6;100;3356;2024-09-10T03:17:32.919001660Z;980;santorsola-phd-4
5.75;14.4;100;3354;2024-09-10T03:37:32.908649862Z;980;santorsola-phd-4
5.75;14.2;100;3352;2024-09-10T03:57:32.906923277Z;980;santorsola-phd-4
5.75;14;100;3352;2024-09-10T04:17:32.997893008Z;980;santorsola-phd-4
5.75;13.8;100;3354;2024-09-10T04:37:32.897430265Z;980;santorsola-phd-4
5.75;13.7;100;3352;2024-09-10T04:57:32.818162501Z;980;santorsola-phd-4
5.75;13.5;100;3356;2024-09-10T05:17:32.549360251Z;980;santorsola-phd-4
5.75;13.4;100;3354;2024-09-10T05:37:32.880201423Z;980;santorsola-phd-4
5.75;13.3;100;3354;2024-09-10T05:57:32.543006196Z;980;santorsola-phd-4
5.75;13.2;100;3356;2024-09-10T06:17:32.853149644Z;980;santorsola-phd-4
5.74;13.2;100;3370;2024-09-10T06:37:32.776195569Z;980;santorsola-phd-4
5.86;14.8;100;3383;2024-09-10T06:57:32.511243033Z;980;santorsola-phd-4
5.8;15;100;3386;2024-09-10T07:17:33.103572117Z;980;santorsola-phd-4
5.78;15.2;100;3395;2024-09-10T07:37:32.761685492Z;980;santorsola-phd-4
5.76;15.5;100;3397;2024-09-10T07:57:32.798703859Z;980;santorsola-phd-4
5.75;15.8;100;3397;2024-09-10T08:17:33.503962430Z;980;santorsola-phd-4
5.74;16.1;100;3397;2024-09-10T08:37:32.773707293Z;980;santorsola-phd-4
5.73;16.4;100;3397;2024-09-10T08:57:32.440612591Z;980;santorsola-phd-4
5.72;16.7;100;3395;2024-09-10T09:17:33.951291066Z;980;santorsola-phd-4
5.72;17;100;3400;2024-09-10T09:37:32.755049397Z;980;santorsola-phd-4
5.71;17.4;100;3395;2024-09-10T09:57:32.415058227Z;980;santorsola-phd-4
5.71;17.7;100;3397;2024-09-10T10:17:33.485870948Z;980;santorsola-phd-4
5.7;18.1;100;3393;2024-09-10T10:37:32.708300757Z;980;santorsola-phd-4
5.7;18.4;100;3395;2024-09-10T10:57:32.375601450Z;980;santorsola-phd-4
5.69;18.8;100;3402;2024-09-10T11:17:33.683784398Z;980;santorsola-phd-4
5.68;19.2;100;3390;2024-09-10T11:37:32.678216385Z;980;santorsola-phd-4
5.84;20.3;100;3397;2024-09-10T12:17:32.668813110Z;980;santorsola-phd-4
6.05;19.4;100;3397;2024-09-10T12:37:32.648079253Z;980;santorsola-phd-4
6;20.1;100;3397;2024-09-10T12:57:32.640526985Z;980;santorsola-phd-4
5.97;20.6;100;3395;2024-09-10T13:17:33.098402463Z;980;santorsola-phd-4
5.94;21;100;3395;2024-09-10T13:37:32.301431994Z;980;santorsola-phd-4
5.91;21.4;100;3395;2024-09-10T13:57:32.597211600Z;980;santorsola-phd-4
5.87;22.3;100;3395;2024-09-10T14:37:32.279516098Z;980;santorsola-phd-4
5.85;22.9;100;3393;2024-09-10T14:57:32.578699162Z;980;santorsola-phd-4
5.83;23.3;100;3395;2024-09-10T15:17:32.674020927Z;980;santorsola-phd-4
5.82;23.3;100;3393;2024-09-10T15:37:32.489467183Z;980;santorsola-phd-4
5.82;23.2;100;3390;2024-09-10T15:57:32.553986003Z;980;santorsola-phd-4
5.81;23.1;100;3390;2024-09-10T16:17:32.284531092Z;980;santorsola-phd-4
5.81;23;100;3379;2024-09-10T16:37:32.531030761Z;980;santorsola-phd-4
5.8;22.7;100;3372;2024-09-10T17:17:32.530542460Z;980;santorsola-phd-4
5.8;22.5;100;3363;2024-09-10T17:37:32.491834182Z;980;santorsola-phd-4
5.8;22.4;100;3363;2024-09-10T17:57:32.203756173Z;980;santorsola-phd-4
5.8;22.1;100;3365;2024-09-10T18:17:32.456102356Z;980;santorsola-phd-4
5.81;21.9;100;3370;2024-09-10T18:37:32.126930606Z;980;santorsola-phd-4
5.81;21.7;100;3361;2024-09-10T18:57:32.121294428Z;980;santorsola-phd-4
5.81;21.5;100;3361;2024-09-10T19:17:32.119023493Z;980;santorsola-phd-4
5.82;21.3;100;3361;2024-09-10T19:37:32.401980958Z;980;santorsola-phd-4
5.83;21;100;3361;2024-09-10T19:57:32.073652033Z;980;santorsola-phd-4
5.84;20.8;100;3358;2024-09-10T20:17:32.382611069Z;980;santorsola-phd-4
5.85;20.5;100;3361;2024-09-10T20:37:32.373141933Z;980;santorsola-phd-4
5.86;20.3;100;3361;2024-09-10T20:57:32.366877366Z;980;santorsola-phd-4
5.87;20;100;3363;2024-09-10T21:17:32.033593361Z;980;santorsola-phd-4
5.88;19.8;100;3365;2024-09-10T21:37:32.021018989Z;980;santorsola-phd-4
5.89;19.6;100;3358;2024-09-10T21:57:32.328496997Z;980;santorsola-phd-4
5.9;19.3;100;3363;2024-09-10T22:17:32.252178601Z;980;santorsola-phd-4
5.91;19.1;100;3356;2024-09-10T22:37:32.325444862Z;980;santorsola-phd-4
5.92;18.8;100;3361;2024-09-10T22:57:32.303688043Z;980;santorsola-phd-4
5.93;18.6;100;3361;2024-09-10T23:17:32.289222206Z;980;santorsola-phd-4
5.94;18.4;100;3361;2024-09-10T23:37:32.279246931Z;980;santorsola-phd-4
5.95;18.2;100;3361;2024-09-10T23:57:32.284101575Z;980;santorsola-phd-4
5.95;18;100;3363;2024-09-11T00:17:32.285100751Z;980;santorsola-phd-4
5.96;17.8;100;3361;2024-09-11T00:37:32.204252987Z;980;santorsola-phd-4
5.96;17.6;100;3363;2024-09-11T00:57:32.257315590Z;980;santorsola-phd-4
5.96;17.4;100;3363;2024-09-11T01:17:32.246302184Z;980;santorsola-phd-4
5.96;17.3;100;3361;2024-09-11T01:37:32.235271504Z;980;santorsola-phd-4
5.97;17.1;100;3358;2024-09-11T01:57:32.235227430Z;980;santorsola-phd-4
5.97;17;100;3361;2024-09-11T02:17:32.205707111Z;980;santorsola-phd-4
5.97;16.8;100;3361;2024-09-11T02:37:32.208828897Z;980;santorsola-phd-4
5.97;16.6;100;3361;2024-09-11T02:57:32.129321050Z;980;santorsola-phd-4
5.97;16.4;100;3358;2024-09-11T03:17:31.879153564Z;980;santorsola-phd-4
5.97;16.3;100;3363;2024-09-11T03:37:32.197597735Z;980;santorsola-phd-4
5.97;16.2;100;3358;2024-09-11T03:57:32.198212298Z;980;santorsola-phd-4
5.97;16.1;100;3361;2024-09-11T04:17:32.210713926Z;980;santorsola-phd-4
5.97;16;100;3363;2024-09-11T04:37:32.151324698Z;980;santorsola-phd-4
5.98;15.9;100;3363;2024-09-11T04:57:32.139933834Z;980;santorsola-phd-4
5.98;15.8;100;3361;2024-09-11T05:17:32.129430499Z;980;santorsola-phd-4
5.98;15.7;100;3363;2024-09-11T05:37:31.797096094Z;980;santorsola-phd-4
5.98;15.7;100;3365;2024-09-11T05:57:32.054520084Z;980;santorsola-phd-4
5.97;15.7;100;3367;2024-09-11T06:17:32.122271375Z;980;santorsola-phd-4
5.97;15.7;100;3365;2024-09-11T06:37:31.752935907Z;980;santorsola-phd-4
5.97;15.8;100;3372;2024-09-11T06:57:32.018985684Z;980;santorsola-phd-4
5.96;16;100;3377;2024-09-11T07:17:32.368090854Z;980;santorsola-phd-4
5.96;16.3;100;3381;2024-09-11T07:37:32.047957266Z;980;santorsola-phd-4
5.95;16.6;100;3386;2024-09-11T07:57:32.037737855Z;980;santorsola-phd-4
5.94;16.7;100;3383;2024-09-11T08:17:31.960572542Z;980;santorsola-phd-4
6.14;17.8;100;3397;2024-09-11T08:37:32.000341322Z;980;santorsola-phd-4
6.13;18;100;3388;2024-09-11T08:57:31.988289243Z;980;santorsola-phd-4
6.09;18.3;100;3393;2024-09-11T09:17:31.969156905Z;980;santorsola-phd-4
6.07;18.4;100;3390;2024-09-11T09:37:31.629482224Z;980;santorsola-phd-4
6.05;18.6;100;3395;2024-09-11T09:57:31.937940192Z;980;santorsola-phd-4
6.03;19;100;3400;2024-09-11T10:17:32.456497516Z;980;santorsola-phd-4
6.02;19.3;100;3397;2024-09-11T10:37:31.925066900Z;980;santorsola-phd-4
6;19.6;100;3397;2024-09-11T10:57:31.921316423Z;980;santorsola-phd-4
5.99;19.9;100;3393;2024-09-11T11:17:32.617789658Z;980;santorsola-phd-4
5.98;20.1;100;3390;2024-09-11T11:37:31.903903929Z;980;santorsola-phd-4
5.96;20.5;100;3400;2024-09-11T11:57:31.822260543Z;980;santorsola-phd-4
5.96;20.8;100;3395;2024-09-11T12:17:31.973637129Z;980;santorsola-phd-4
5.95;21.1;100;3393;2024-09-11T12:37:31.859924809Z;980;santorsola-phd-4
5.94;21.2;100;3390;2024-09-11T12:57:31.851394713Z;980;santorsola-phd-4
5.93;21.4;100;3388;2024-09-11T13:17:31.956101455Z;980;santorsola-phd-4
5.93;21.4;100;3379;2024-09-11T13:37:31.820470502Z;980;santorsola-phd-4
5.93;21.4;100;3379;2024-09-11T13:57:31.478037790Z;980;santorsola-phd-4
5.92;21.5;100;3379;2024-09-11T14:17:32.606696350Z;980;santorsola-phd-4
5.92;21.6;100;3383;2024-09-11T14:37:31.783324613Z;980;santorsola-phd-4
5.92;21.7;100;3381;2024-09-11T14:57:31.775570255Z;980;santorsola-phd-4
5.92;21.8;100;3381;2024-09-11T15:17:31.748263731Z;980;santorsola-phd-4
5.91;21.8;100;3379;2024-09-11T15:37:31.734946383Z;980;santorsola-phd-4
5.91;21.7;100;3374;2024-09-11T15:57:31.722609863Z;980;santorsola-phd-4
5.92;21.7;100;3372;2024-09-11T16:17:31.710080125Z;980;santorsola-phd-4
5.92;21.6;100;3374;2024-09-11T16:37:31.715292703Z;980;santorsola-phd-4
5.93;21.4;100;3367;2024-09-11T16:57:31.673871239Z;980;santorsola-phd-4
5.93;21.3;100;3365;2024-09-11T17:17:31.718907312Z;980;santorsola-phd-4
5.94;21.1;100;3365;2024-09-11T17:37:31.664442750Z;980;santorsola-phd-4
5.94;21;100;3367;2024-09-11T17:57:31.646756425Z;980;santorsola-phd-4
5.95;20.9;100;3365;2024-09-11T18:17:31.629066884Z;980;santorsola-phd-4
5.95;20.7;100;3370;2024-09-11T18:37:31.618729126Z;980;santorsola-phd-4
5.96;20.6;100;3367;2024-09-11T18:57:31.602385180Z;980;santorsola-phd-4
5.96;20.5;100;3367;2024-09-11T19:17:31.259672291Z;980;santorsola-phd-4
5.97;20.4;100;3367;2024-09-11T19:37:31.572083558Z;980;santorsola-phd-4
5.97;20.2;100;3363;2024-09-11T19:57:31.568184954Z;980;santorsola-phd-4
5.98;20.1;100;3365;2024-09-11T20:17:31.549472553Z;980;santorsola-phd-4
5.98;20;100;3365;2024-09-11T20:37:31.546773038Z;980;santorsola-phd-4
5.99;19.8;100;3365;2024-09-11T20:57:31.532007962Z;980;santorsola-phd-4
5.99;19.7;100;3365;2024-09-11T21:17:31.559406926Z;980;santorsola-phd-4
6;19.5;100;3365;2024-09-11T21:37:31.521611335Z;980;santorsola-phd-4
6.01;19.3;100;3361;2024-09-11T21:57:31.439910263Z;980;santorsola-phd-4
6.01;19.1;100;3363;2024-09-11T22:17:31.497986916Z;980;santorsola-phd-4
6.02;18.9;100;3365;2024-09-11T22:37:31.149816375Z;980;santorsola-phd-4
6.02;18.8;100;3361;2024-09-11T22:57:31.403727783Z;980;santorsola-phd-4
6.02;18.6;100;3372;2024-09-11T23:17:31.454995682Z;980;santorsola-phd-4
6.02;18.5;100;3363;2024-09-11T23:37:31.480635537Z;980;santorsola-phd-4
6.03;18.4;100;3363;2024-09-11T23:57:31.434692244Z;980;santorsola-phd-4
6.03;18.3;100;3365;2024-09-12T00:17:31.423632428Z;980;santorsola-phd-4
6.03;18.1;100;3372;2024-09-12T00:37:31.412864154Z;980;santorsola-phd-4
6.03;18;100;3363;2024-09-12T00:57:31.403469590Z;980;santorsola-phd-4
6.03;17.9;100;3370;2024-09-12T01:17:31.393515163Z;980;santorsola-phd-4
6.03;17.8;100;3365;2024-09-12T01:37:31.084935695Z;980;santorsola-phd-4
6.03;17.6;100;3365;2024-09-12T01:57:31.054616774Z;980;santorsola-phd-4
6.03;17.5;100;3361;2024-09-12T02:17:31.401457668Z;980;santorsola-phd-4
6.03;17.4;100;3365;2024-09-12T02:37:31.363720956Z;980;santorsola-phd-4
6.03;17.3;100;3365;2024-09-12T02:57:31.029265244Z;980;santorsola-phd-4
6.03;17.2;100;3363;2024-09-12T03:17:31.335360001Z;980;santorsola-phd-4
6.03;17.2;100;3365;2024-09-12T03:37:31.318319731Z;980;santorsola-phd-4
6.03;17.1;100;3367;2024-09-12T03:57:31.311175080Z;980;santorsola-phd-4
6.03;17;100;3365;2024-09-12T04:17:30.981631462Z;980;santorsola-phd-4
6.03;16.9;100;3363;2024-09-12T04:37:30.964347902Z;980;santorsola-phd-4
6.03;16.8;100;3365;2024-09-12T04:57:31.274919524Z;980;santorsola-phd-4
6.03;16.7;100;3363;2024-09-12T05:17:31.403231623Z;980;santorsola-phd-4
6.03;16.7;100;3365;2024-09-12T05:37:31.272190064Z;980;santorsola-phd-4
6.03;16.6;100;3363;2024-09-12T05:57:30.926642662Z;980;santorsola-phd-4
6.03;16.6;100;3365;2024-09-12T06:17:31.231498525Z;980;santorsola-phd-4
6.03;16.5;100;3363;2024-09-12T06:37:31.233283189Z;980;santorsola-phd-4
6.03;16.5;100;3363;2024-09-12T06:57:31.236959384Z;980;santorsola-phd-4
6.03;16.3;100;3363;2024-09-12T07:17:31.155473982Z;980;santorsola-phd-4
6.03;16;100;3361;2024-09-12T07:37:31.215451467Z;980;santorsola-phd-4
6.04;15.7;100;3356;2024-09-12T07:57:31.242810592Z;980;santorsola-phd-4
6.05;15.4;100;3356;2024-09-12T08:17:31.193403740Z;980;santorsola-phd-4
6.05;15.1;100;3356;2024-09-12T08:37:31.197980883Z;980;santorsola-phd-4
6.05;14.9;100;3358;2024-09-12T08:57:31.180438944Z;980;santorsola-phd-4
6.06;14.7;100;3356;2024-09-12T09:17:30.850342533Z;980;santorsola-phd-4
6.06;14.5;100;3358;2024-09-12T09:37:31.162249070Z;980;santorsola-phd-4
6.06;14.3;100;3356;2024-09-12T09:57:31.094772411Z;980;santorsola-phd-4
6.06;14.2;100;3358;2024-09-12T10:17:31.151990327Z;980;santorsola-phd-4
5.91;13.8;100;3363;2024-09-12T10:37:31.080470297Z;980;santorsola-phd-4
5.91;13.3;100;3361;2024-09-12T10:57:30.804444888Z;980;santorsola-phd-4
5.89;13.3;100;3363;2024-09-12T11:17:31.165093731Z;980;santorsola-phd-4
5.88;13.2;100;3361;2024-09-12T11:37:31.097240278Z;980;santorsola-phd-4
5.87;13.2;100;3363;2024-09-12T11:57:30.769939181Z;980;santorsola-phd-4
5.87;13;100;3354;2024-09-12T12:17:31.025357417Z;980;santorsola-phd-4
5.86;12.9;100;3354;2024-09-12T12:37:31.090037218Z;980;santorsola-phd-4
5.86;12.8;100;3356;2024-09-12T12:57:30.761232314Z;980;santorsola-phd-4
5.86;12.7;100;3354;2024-09-12T13:17:31.078519138Z;980;santorsola-phd-4
5.85;12.6;100;3354;2024-09-12T13:37:31.080479376Z;980;santorsola-phd-4
5.85;12.4;100;3356;2024-09-12T13:57:31.073658504Z;980;santorsola-phd-4
5.85;12.3;100;3352;2024-09-12T14:17:31.056812453Z;980;santorsola-phd-4
5.85;12.2;100;3356;2024-09-12T14:37:31.078938947Z;980;santorsola-phd-4
5.85;12;100;3354;2024-09-12T14:57:31.045744245Z;980;santorsola-phd-4
5.85;11.9;100;3358;2024-09-12T15:17:31.040861439Z;980;santorsola-phd-4
5.85;11.7;100;3352;2024-09-12T15:37:30.717281465Z;980;santorsola-phd-4
5.85;11.6;100;3352;2024-09-12T15:57:31.036654789Z;980;santorsola-phd-4
5.84;11.5;100;3354;2024-09-12T16:17:30.963100704Z;980;santorsola-phd-4
5.84;11.4;100;3352;2024-09-12T16:37:31.036307025Z;980;santorsola-phd-4
5.84;11.3;100;3349;2024-09-12T16:57:31.026860188Z;980;santorsola-phd-4
5.84;11.2;100;3349;2024-09-12T17:17:31.021476661Z;980;santorsola-phd-4
5.84;11;100;3349;2024-09-12T17:37:30.691327667Z;980;santorsola-phd-4
5.84;10.9;100;3349;2024-09-12T17:57:31.020207325Z;980;santorsola-phd-4
5.84;10.8;100;3352;2024-09-12T18:17:30.996523057Z;980;santorsola-phd-4
5.84;10.7;100;3354;2024-09-12T18:37:31.004900804Z;980;santorsola-phd-4
5.84;10.6;100;3349;2024-09-12T18:57:31.000604678Z;980;santorsola-phd-4
5.83;10.6;100;3349;2024-09-12T19:17:31.010412592Z;980;santorsola-phd-4
5.83;10.5;100;3352;2024-09-12T19:37:31.003953473Z;980;santorsola-phd-4
5.83;10.4;100;3349;2024-09-12T19:57:30.996442834Z;980;santorsola-phd-4
5.83;10.4;100;3349;2024-09-12T20:17:30.998579005Z;980;santorsola-phd-4
5.83;10.3;100;3349;2024-09-12T20:37:30.998594118Z;980;santorsola-phd-4
5.83;10.2;100;3352;2024-09-12T20:57:30.987905817Z;980;santorsola-phd-4
5.83;10.2;100;3352;2024-09-12T21:17:30.925985086Z;980;santorsola-phd-4
5.83;10.1;100;3347;2024-09-12T21:37:30.658091680Z;980;santorsola-phd-4
5.82;10;100;3349;2024-09-12T21:57:30.913653170Z;980;santorsola-phd-4
5.82;10;100;3345;2024-09-12T22:17:30.974400910Z;980;santorsola-phd-4
5.82;9.9;100;3354;2024-09-12T22:37:30.645243545Z;980;santorsola-phd-4
5.82;9.8;100;3352;2024-09-12T22:57:30.648181864Z;980;santorsola-phd-4
5.82;9.8;100;3347;2024-09-12T23:17:30.957441611Z;980;santorsola-phd-4
5.82;9.7;100;3347;2024-09-12T23:57:30.955401941Z;980;santorsola-phd-4
5.82;9.6;100;3349;2024-09-13T00:17:30.893288976Z;980;santorsola-phd-4
5.82;9.6;100;3352;2024-09-13T00:37:30.953897221Z;980;santorsola-phd-4
