dewpoint;batteryValue;temperature;humidity;vaporPressureDeficit;batteryLevel;receivedAt;device;providerDeviceId
11.9;3618;20;59.8;0.94;100;2025-04-03T10:20:38.653049528Z;1630;santorsola-thrd-19
10.5;3618;17.5;63.7;0.73;100;2025-04-17T13:42:26.575380231Z;1630;santorsola-thrd-19
10.6;3618;17;66.2;0.65;100;2025-04-17T13:43:09.396981347Z;1630;santorsola-thrd-19
10.5;3618;16.4;68.5;0.59;100;2025-04-17T14:03:07.735026136Z;1630;santorsola-thrd-19
9;3618;13.9;72.4;0.44;100;2025-04-17T14:23:07.514881510Z;1630;santorsola-thrd-19
9.6;3618;13.5;77.5;0.35;100;2025-04-17T14:43:07.296073357Z;1630;santorsola-thrd-19
9.4;3612;13.3;77.2;0.35;100;2025-04-17T15:03:07.085529445Z;1630;santorsola-thrd-19
9.7;3618;13.7;77.2;0.36;100;2025-04-17T15:23:06.863339012Z;1630;santorsola-thrd-19
9.8;3618;13.4;78.9;0.32;100;2025-04-17T15:43:06.643793474Z;1630;santorsola-thrd-19
9.5;3612;12.4;82.7;0.25;100;2025-04-17T16:03:06.426427947Z;1630;santorsola-thrd-19
9.4;3612;11.3;88.2;0.16;100;2025-04-17T16:23:06.208293135Z;1630;santorsola-thrd-19
9.1;3612;10.8;89.6;0.13;100;2025-04-17T16:43:05.999250012Z;1630;santorsola-thrd-19
8.8;3612;10.2;91.2;0.11;100;2025-04-17T17:03:05.790359641Z;1630;santorsola-thrd-19
8.9;3612;10.1;92.1;0.1;100;2025-04-17T17:23:05.575415604Z;1630;santorsola-thrd-19
8.6;3612;9.8;92.1;0.1;100;2025-04-17T17:43:05.368793395Z;1630;santorsola-thrd-19
8.5;3612;9.8;91.5;0.1;100;2025-04-17T18:03:05.175234449Z;1630;santorsola-thrd-19
8.6;3612;9.6;93.3;0.08;100;2025-04-17T18:23:04.941457504Z;1630;santorsola-thrd-19
8.3;3612;9.5;92;0.09;100;2025-04-17T18:43:04.727612108Z;1630;santorsola-thrd-19
8.4;3612;9.4;93.3;0.08;100;2025-04-17T19:03:04.526158350Z;1630;santorsola-thrd-19
8.3;3612;9.4;92.8;0.08;100;2025-04-17T19:23:04.352495587Z;1630;santorsola-thrd-19
8.4;3612;9.3;94.2;0.07;100;2025-04-17T19:43:04.099195751Z;1630;santorsola-thrd-19
8.5;3612;9.2;95.2;0.06;100;2025-04-17T20:03:03.889123573Z;1630;santorsola-thrd-19
8.4;3612;9.2;95.1;0.06;100;2025-04-17T20:23:03.689887620Z;1630;santorsola-thrd-19
8.4;3612;9.2;94.9;0.06;100;2025-04-17T20:43:03.472253126Z;1630;santorsola-thrd-19
8.5;3612;9.2;95.7;0.05;100;2025-04-17T21:03:03.265161224Z;1630;santorsola-thrd-19
8.5;3606;9.1;96;0.05;100;2025-04-17T21:23:03.060732905Z;1630;santorsola-thrd-19
8.5;3612;9.1;96.2;0.04;100;2025-04-17T21:43:02.847955635Z;1630;santorsola-thrd-19
8.4;3612;9;96.2;0.04;100;2025-04-17T22:03:02.645687954Z;1630;santorsola-thrd-19
8.5;3612;9;96.8;0.04;100;2025-04-17T22:23:02.414783596Z;1630;santorsola-thrd-19
8.5;3612;9;96.4;0.04;100;2025-04-17T22:43:02.213208219Z;1630;santorsola-thrd-19
8.5;3612;9;96.9;0.04;100;2025-04-17T23:03:02.009445990Z;1630;santorsola-thrd-19
8.4;3612;8.9;96.7;0.04;100;2025-04-17T23:23:01.793613226Z;1630;santorsola-thrd-19
8.3;3612;8.9;96;0.05;100;2025-04-17T23:43:01.589955102Z;1630;santorsola-thrd-19
8.2;3612;8.8;96.3;0.04;100;2025-04-18T00:03:01.368465013Z;1630;santorsola-thrd-19
8.2;3612;8.7;96.6;0.04;100;2025-04-18T00:23:01.159127084Z;1630;santorsola-thrd-19
8.3;3612;8.7;97.4;0.03;100;2025-04-18T00:43:00.945142393Z;1630;santorsola-thrd-19
8.2;3612;8.6;97.5;0.03;100;2025-04-18T01:03:00.747780778Z;1630;santorsola-thrd-19
8.3;3612;8.6;97.9;0.02;100;2025-04-18T01:23:00.527395623Z;1630;santorsola-thrd-19
8.1;3612;8.4;98.1;0.02;100;2025-04-18T01:43:00.322892930Z;1630;santorsola-thrd-19
8.2;3612;8.4;98.5;0.02;100;2025-04-18T02:03:00.113158192Z;1630;santorsola-thrd-19
8.3;3612;8.5;98.6;0.02;100;2025-04-18T02:22:59.950584542Z;1630;santorsola-thrd-19
8.2;3612;8.4;98.6;0.02;100;2025-04-18T02:42:59.687680664Z;1630;santorsola-thrd-19
8;3612;8.2;98.7;0.01;100;2025-04-18T03:02:59.492299917Z;1630;santorsola-thrd-19
7.9;3612;8.1;98.8;0.01;100;2025-04-18T03:22:59.274404020Z;1630;santorsola-thrd-19
7.9;3612;8.1;98.8;0.01;100;2025-04-18T03:42:59.068348220Z;1630;santorsola-thrd-19
7.7;3612;7.9;98.8;0.01;100;2025-04-18T04:02:58.856753388Z;1630;santorsola-thrd-19
7.9;3612;8;99;0.01;100;2025-04-18T04:22:58.642816192Z;1630;santorsola-thrd-19
8.2;3612;8.3;99;0.01;100;2025-04-18T04:42:58.437817576Z;1630;santorsola-thrd-19
8.3;3612;8.5;98.6;0.02;100;2025-04-18T05:02:58.226961323Z;1630;santorsola-thrd-19
8.4;3612;8.7;97.7;0.03;100;2025-04-18T05:22:58.019155641Z;1630;santorsola-thrd-19
8.8;3612;9.4;96.2;0.04;100;2025-04-18T05:42:57.817200670Z;1630;santorsola-thrd-19
8.9;3612;10.1;92.6;0.09;100;2025-04-18T06:02:57.595620242Z;1630;santorsola-thrd-19
8.9;3612;11;87;0.17;100;2025-04-18T06:22:57.400274445Z;1630;santorsola-thrd-19
10.2;3612;13.5;80.5;0.3;100;2025-04-18T06:42:57.179670328Z;1630;santorsola-thrd-19
9.4;3618;12.2;83.2;0.24;100;2025-04-18T07:02:56.962235025Z;1630;santorsola-thrd-19
11.3;3618;17.2;68.3;0.62;100;2025-04-18T07:22:56.750727977Z;1630;santorsola-thrd-19
10.2;3618;17.6;62;0.76;100;2025-04-18T07:42:56.522069482Z;1630;santorsola-thrd-19
12.3;3624;20.7;58.6;1.01;100;2025-04-18T08:02:56.300305988Z;1630;santorsola-thrd-19
9.7;3618;16.4;64.8;0.66;100;2025-04-18T08:22:56.075706611Z;1630;santorsola-thrd-19
9.2;3624;14.8;69.2;0.52;100;2025-04-18T08:42:55.864963505Z;1630;santorsola-thrd-19
11;3618;17.8;64.7;0.72;100;2025-04-18T09:02:55.643388195Z;1630;santorsola-thrd-19
9.2;3624;17;60.1;0.77;100;2025-04-18T09:22:55.432149205Z;1630;santorsola-thrd-19
10.4;3618;15.9;70;0.54;100;2025-04-18T09:42:55.209402597Z;1630;santorsola-thrd-19
8.7;3618;16.6;60;0.76;100;2025-04-18T10:02:55.005124751Z;1630;santorsola-thrd-19
10.4;3618;17;65.3;0.67;100;2025-04-18T10:22:54.788637043Z;1630;santorsola-thrd-19
10.7;3618;19.4;57.3;0.96;100;2025-04-18T10:42:54.559415339Z;1630;santorsola-thrd-19
8.9;3618;18.5;53.8;0.98;100;2025-04-18T11:02:54.348534735Z;1630;santorsola-thrd-19
9.3;3624;20.6;48.6;1.25;100;2025-04-18T11:22:54.118439853Z;1630;santorsola-thrd-19
12.8;3624;24.9;46.9;1.67;100;2025-04-18T11:42:53.902610542Z;1630;santorsola-thrd-19
10.6;3624;25.3;39.8;1.94;100;2025-04-18T12:02:53.674166454Z;1630;santorsola-thrd-19
12.9;3630;26.1;44.1;1.89;100;2025-04-18T12:22:53.471177184Z;1630;santorsola-thrd-19
10.7;3624;20.9;52.2;1.18;100;2025-04-18T12:42:53.245811224Z;1630;santorsola-thrd-19
10.2;3618;18.3;59.3;0.86;100;2025-04-18T13:02:53.037296996Z;1630;santorsola-thrd-19
13.7;3624;27.5;42.6;2.11;100;2025-04-18T13:22:52.822495065Z;1630;santorsola-thrd-19
12.9;3624;25.3;46.1;1.74;100;2025-04-18T13:42:52.591005171Z;1630;santorsola-thrd-19
11.5;3624;18.5;63.9;0.77;100;2025-04-18T14:02:52.370344720Z;1630;santorsola-thrd-19
10.5;3618;19.1;57.6;0.94;100;2025-04-18T14:22:52.159360788Z;1630;santorsola-thrd-19
10.2;3624;18.9;57.3;0.93;100;2025-04-18T14:42:51.941617570Z;1630;santorsola-thrd-19
10.2;3618;17.6;62;0.76;100;2025-04-18T15:02:51.714752521Z;1630;santorsola-thrd-19
9.9;3618;16.7;64.5;0.67;100;2025-04-18T15:22:51.504800509Z;1630;santorsola-thrd-19
11.5;3618;12.5;93.7;0.09;100;2025-04-18T15:42:51.285570973Z;1630;santorsola-thrd-19
12;3618;12.9;94.2;0.09;100;2025-04-18T16:02:51.056621267Z;1630;santorsola-thrd-19
11.8;3618;12.7;94.4;0.08;100;2025-04-18T16:22:50.847947634Z;1630;santorsola-thrd-19
11.3;3612;12.2;94.5;0.08;100;2025-04-18T16:42:50.627827440Z;1630;santorsola-thrd-19
11.3;3618;12.2;94.2;0.08;100;2025-04-18T17:02:50.422949018Z;1630;santorsola-thrd-19
11.1;3618;12;94.3;0.08;100;2025-04-18T17:22:50.202855361Z;1630;santorsola-thrd-19
11;3612;11.8;94.8;0.07;100;2025-04-18T17:42:49.989293040Z;1630;santorsola-thrd-19
10.8;3612;11.6;94.8;0.07;100;2025-04-18T18:02:49.778305200Z;1630;santorsola-thrd-19
10.7;3612;11.5;95;0.07;100;2025-04-18T18:22:49.557870008Z;1630;santorsola-thrd-19
10.6;3612;11.3;95.5;0.06;100;2025-04-18T18:42:49.350305916Z;1630;santorsola-thrd-19
10.7;3612;11.4;95.5;0.06;100;2025-04-18T19:02:49.140662787Z;1630;santorsola-thrd-19
10.5;3618;11.2;95.8;0.06;100;2025-04-18T19:22:48.935478119Z;1630;santorsola-thrd-19
10.5;3612;11.2;95.6;0.06;100;2025-04-18T19:42:48.706000615Z;1630;santorsola-thrd-19
10.5;3612;11.1;96;0.05;100;2025-04-18T20:02:48.492817930Z;1630;santorsola-thrd-19
10.4;3612;11.1;95.3;0.06;100;2025-04-18T20:22:48.290639389Z;1630;santorsola-thrd-19
10.1;3612;11.1;93.9;0.08;100;2025-04-18T20:42:48.071105996Z;1630;santorsola-thrd-19
10;3612;11;93.6;0.08;100;2025-04-18T21:02:47.863411408Z;1630;santorsola-thrd-19
10.1;3612;10.9;94.8;0.07;100;2025-04-18T21:22:47.651040434Z;1630;santorsola-thrd-19
9.9;3612;11;92.7;0.1;100;2025-04-18T21:42:47.428537149Z;1630;santorsola-thrd-19
9.9;3612;11;93;0.09;100;2025-04-18T22:02:47.227266826Z;1630;santorsola-thrd-19
9.9;3612;10.9;93.5;0.08;100;2025-04-18T22:22:47.020264020Z;1630;santorsola-thrd-19
9.8;3612;10.7;94.4;0.07;100;2025-04-18T22:42:46.802025405Z;1630;santorsola-thrd-19
9.8;3612;10.8;93.9;0.08;100;2025-04-18T23:02:46.592493928Z;1630;santorsola-thrd-19
9.7;3612;10.8;92.9;0.09;100;2025-04-18T23:22:46.384502583Z;1630;santorsola-thrd-19
9.4;3612;10.9;90.4;0.13;100;2025-04-18T23:42:46.183791886Z;1630;santorsola-thrd-19
9.3;3612;10.4;92.8;0.09;100;2025-04-19T00:02:45.954756206Z;1630;santorsola-thrd-19
9.1;3612;10.7;90.2;0.13;100;2025-04-19T00:22:45.743171598Z;1630;santorsola-thrd-19
9.1;3612;10.5;91.2;0.11;100;2025-04-19T00:42:45.538649291Z;1630;santorsola-thrd-19
9.1;3612;10.4;92;0.1;100;2025-04-19T01:02:45.325735212Z;1630;santorsola-thrd-19
9.1;3612;10.5;91.3;0.11;100;2025-04-19T01:22:45.115079227Z;1630;santorsola-thrd-19
9;3612;10.2;92.3;0.1;100;2025-04-19T01:42:44.911642252Z;1630;santorsola-thrd-19
9.1;3612;10.3;92.3;0.1;100;2025-04-19T02:02:44.688486701Z;1630;santorsola-thrd-19
9.1;3612;10.3;92.3;0.1;100;2025-04-19T02:22:44.473675503Z;1630;santorsola-thrd-19
9.1;3612;10.3;92.4;0.1;100;2025-04-19T02:42:44.282232996Z;1630;santorsola-thrd-19
9;3612;10.3;91.9;0.1;100;2025-04-19T03:02:44.049856387Z;1630;santorsola-thrd-19
8.9;3612;10.3;91.3;0.11;100;2025-04-19T03:22:43.844983227Z;1630;santorsola-thrd-19
9;3612;10.2;92.4;0.09;100;2025-04-19T03:42:43.633095845Z;1630;santorsola-thrd-19
9;3612;10.1;92.7;0.09;100;2025-04-19T04:02:43.426000673Z;1630;santorsola-thrd-19
9;3612;10.2;92.2;0.1;100;2025-04-19T04:22:43.207237444Z;1630;santorsola-thrd-19
9.1;3612;10.2;92.8;0.09;100;2025-04-19T04:42:42.992436461Z;1630;santorsola-thrd-19
9;3612;10.3;91.6;0.11;100;2025-04-19T05:02:42.786639929Z;1630;santorsola-thrd-19
9.1;3612;10.2;92.7;0.09;100;2025-04-19T05:22:42.576999967Z;1630;santorsola-thrd-19
9;3612;10.4;91;0.11;100;2025-04-19T05:42:42.361085265Z;1630;santorsola-thrd-19
9;3612;10.6;90.2;0.13;100;2025-04-19T06:02:42.144455720Z;1630;santorsola-thrd-19
9.2;3612;10.9;89.2;0.14;100;2025-04-19T06:22:41.939992730Z;1630;santorsola-thrd-19
9.3;3612;11.3;87.6;0.17;100;2025-04-19T06:42:41.728935694Z;1630;santorsola-thrd-19
9.3;3612;11.4;87.2;0.17;100;2025-04-19T07:02:41.518801761Z;1630;santorsola-thrd-19
9.5;3612;11.8;86.2;0.19;100;2025-04-19T07:22:41.304556394Z;1630;santorsola-thrd-19
10;3612;12.2;86.4;0.19;100;2025-04-19T07:42:41.093554487Z;1630;santorsola-thrd-19
10.2;3612;13.7;79.6;0.32;100;2025-04-19T08:02:40.876462993Z;1630;santorsola-thrd-19
9.9;3618;13.2;80.7;0.29;100;2025-04-19T08:22:40.651712911Z;1630;santorsola-thrd-19
9.6;3618;12.5;82.8;0.25;100;2025-04-19T08:42:40.438616087Z;1630;santorsola-thrd-19
10.5;3612;13.5;82.3;0.27;100;2025-04-19T09:02:40.225637654Z;1630;santorsola-thrd-19
10.5;3618;14.4;77.7;0.37;100;2025-04-19T09:22:40.014298642Z;1630;santorsola-thrd-19
10.2;3612;14.3;76.5;0.38;100;2025-04-19T09:42:39.804908562Z;1630;santorsola-thrd-19
10.5;3612;14.7;76.1;0.4;100;2025-04-19T10:02:39.581357506Z;1630;santorsola-thrd-19
11.5;3618;16;74.8;0.46;100;2025-04-19T10:22:39.359778941Z;1630;santorsola-thrd-19
13.9;3618;20.5;66.2;0.82;100;2025-04-19T10:42:39.140591822Z;1630;santorsola-thrd-19
12.2;3618;19.8;61.6;0.89;100;2025-04-19T11:02:38.917986050Z;1630;santorsola-thrd-19
12.3;3618;21.1;57.2;1.07;100;2025-04-19T11:22:38.712109482Z;1630;santorsola-thrd-19
11;3618;18;64;0.74;100;2025-04-19T11:42:38.487449467Z;1630;santorsola-thrd-19
10.5;3618;17.4;64.3;0.71;100;2025-04-19T12:02:38.264006871Z;1630;santorsola-thrd-19
11.3;3618;17.2;68.4;0.62;100;2025-04-19T12:22:38.049598120Z;1630;santorsola-thrd-19
10.5;3618;16.6;67.5;0.61;100;2025-04-19T12:42:37.829741402Z;1630;santorsola-thrd-19
10.7;3618;16.5;68.8;0.59;100;2025-04-19T13:02:37.617575820Z;1630;santorsola-thrd-19
13;3624;26.1;44.3;1.88;100;2025-04-19T13:22:37.391914274Z;1630;santorsola-thrd-19
11.4;3618;19.6;59.4;0.93;100;2025-04-19T13:42:37.166355452Z;1630;santorsola-thrd-19
10.1;3618;16.6;65.8;0.65;100;2025-04-19T14:02:36.958362527Z;1630;santorsola-thrd-19
10;3618;16.3;66.4;0.62;100;2025-04-19T14:22:36.735192209Z;1630;santorsola-thrd-19
10.6;3618;15.7;71.8;0.5;100;2025-04-19T14:42:36.520397383Z;1630;santorsola-thrd-19
9.8;3618;15.6;68.6;0.56;100;2025-04-19T15:02:36.300952988Z;1630;santorsola-thrd-19
11;3618;15.4;75.4;0.43;100;2025-04-19T15:22:36.093386675Z;1630;santorsola-thrd-19
10.1;3618;16.2;67.5;0.6;100;2025-04-19T15:42:35.870212697Z;1630;santorsola-thrd-19
11;3618;17;67.9;0.62;100;2025-04-19T16:02:35.704383218Z;1630;santorsola-thrd-19
11;3612;16.6;69.8;0.57;100;2025-04-19T16:22:35.443676197Z;1630;santorsola-thrd-19
11;3618;16.2;71.4;0.53;100;2025-04-19T16:42:35.230592679Z;1630;santorsola-thrd-19
10;3618;15.2;71.5;0.49;100;2025-04-19T17:02:35.008565413Z;1630;santorsola-thrd-19
9.7;3618;14.2;74.5;0.41;100;2025-04-19T17:22:34.786939236Z;1630;santorsola-thrd-19
10;3618;13.4;80.2;0.3;100;2025-04-19T17:42:34.570766056Z;1630;santorsola-thrd-19
9.7;3612;12.6;82.4;0.26;100;2025-04-19T18:02:34.356190843Z;1630;santorsola-thrd-19
9.4;3612;12.2;83.1;0.24;100;2025-04-19T18:22:34.147571046Z;1630;santorsola-thrd-19
9.8;3612;12;86.6;0.19;100;2025-04-19T18:42:33.957942530Z;1630;santorsola-thrd-19
9.4;3612;12.1;83.6;0.23;100;2025-04-19T19:02:33.708335953Z;1630;santorsola-thrd-19
9;3612;11.2;86.5;0.18;100;2025-04-19T19:22:33.495674796Z;1630;santorsola-thrd-19
8.7;3612;10.5;89;0.14;100;2025-04-19T19:42:33.281326320Z;1630;santorsola-thrd-19
8.7;3612;10.4;89.4;0.13;100;2025-04-19T20:02:33.096484027Z;1630;santorsola-thrd-19
8.3;3612;9.9;90;0.12;100;2025-04-19T20:22:32.864871794Z;1630;santorsola-thrd-19
8.3;3612;9.8;90.3;0.12;100;2025-04-19T20:42:32.647768517Z;1630;santorsola-thrd-19
8.5;3612;10.4;88.3;0.15;100;2025-04-19T21:02:32.438210875Z;1630;santorsola-thrd-19
8.2;3612;9.4;92.6;0.09;100;2025-04-19T21:22:32.228576754Z;1630;santorsola-thrd-19
8.1;3612;9.1;93.3;0.08;100;2025-04-19T21:42:32.024342860Z;1630;santorsola-thrd-19
8.2;3612;9.2;93.8;0.07;100;2025-04-19T22:02:31.797632260Z;1630;santorsola-thrd-19
8.3;3612;9.1;94.9;0.06;100;2025-04-19T22:22:31.588021207Z;1630;santorsola-thrd-19
8.9;3612;9.8;94.1;0.07;100;2025-04-19T22:42:31.395342046Z;1630;santorsola-thrd-19
8.7;3606;10.3;90.2;0.12;100;2025-04-19T23:02:31.175386277Z;1630;santorsola-thrd-19
8.6;3612;10.2;90.1;0.12;100;2025-04-19T23:22:30.962391329Z;1630;santorsola-thrd-19
8.3;3612;10.1;89;0.14;100;2025-04-19T23:42:30.752827517Z;1630;santorsola-thrd-19
8.5;3612;9.9;90.8;0.11;100;2025-04-20T00:02:30.550654843Z;1630;santorsola-thrd-19
8.6;3612;9.9;91.7;0.1;100;2025-04-20T00:22:30.333757669Z;1630;santorsola-thrd-19
8.5;3612;9.6;93.1;0.08;100;2025-04-20T00:42:30.113928714Z;1630;santorsola-thrd-19
8.4;3612;9.6;92.4;0.09;100;2025-04-20T01:02:29.922998925Z;1630;santorsola-thrd-19
8.4;3612;9.5;92.9;0.08;100;2025-04-20T01:22:29.702996969Z;1630;santorsola-thrd-19
8.1;3612;9.1;93.3;0.08;100;2025-04-20T01:42:29.489865499Z;1630;santorsola-thrd-19
8.1;3606;9;94.2;0.07;100;2025-04-20T02:02:29.284155192Z;1630;santorsola-thrd-19
8;3612;9;93.6;0.07;100;2025-04-20T02:22:29.075133723Z;1630;santorsola-thrd-19
7.9;3612;8.9;93.8;0.07;100;2025-04-20T02:42:28.868775585Z;1630;santorsola-thrd-19
8;3612;8.7;95.7;0.05;100;2025-04-20T03:02:28.655241224Z;1630;santorsola-thrd-19
7.9;3612;8.7;95;0.06;100;2025-04-20T03:22:28.440328595Z;1630;santorsola-thrd-19
7.8;3612;8.5;95.5;0.05;100;2025-04-20T03:42:28.235116786Z;1630;santorsola-thrd-19
7.8;3612;8.3;96.6;0.04;100;2025-04-20T04:02:28.021115652Z;1630;santorsola-thrd-19
7.9;3612;8.6;95.2;0.05;100;2025-04-20T04:22:27.821199760Z;1630;santorsola-thrd-19
7.6;3612;8.3;95.4;0.05;100;2025-04-20T04:42:27.602498621Z;1630;santorsola-thrd-19
7.9;3612;8.6;95.5;0.05;100;2025-04-20T05:02:27.397132096Z;1630;santorsola-thrd-19
7.9;3612;9.5;89.9;0.12;100;2025-04-20T05:22:27.174990226Z;1630;santorsola-thrd-19
8.8;3612;10.2;91;0.11;100;2025-04-20T05:42:26.984768909Z;1630;santorsola-thrd-19
9.4;3612;11.1;89.3;0.14;100;2025-04-20T06:02:26.755749945Z;1630;santorsola-thrd-19
10.4;3612;14.3;77.5;0.37;100;2025-04-20T06:22:26.545515045Z;1630;santorsola-thrd-19
10.7;3618;16.9;67.1;0.63;100;2025-04-20T06:42:26.328804359Z;1630;santorsola-thrd-19
11;3618;19.5;58.1;0.95;100;2025-04-20T07:02:26.104569204Z;1630;santorsola-thrd-19
12.3;3624;21.4;56.3;1.11;100;2025-04-20T07:22:25.891535765Z;1630;santorsola-thrd-19
10.6;3624;17.9;62.4;0.77;100;2025-04-20T07:42:25.668469835Z;1630;santorsola-thrd-19
12.2;3618;20.4;59.3;0.98;100;2025-04-20T08:02:25.452081766Z;1630;santorsola-thrd-19
12.1;3624;23.3;49.6;1.44;100;2025-04-20T08:22:25.241252443Z;1630;santorsola-thrd-19
12.4;3624;23.8;49;1.5;100;2025-04-20T08:42:25.015657753Z;1630;santorsola-thrd-19
12;3624;22.3;52.2;1.29;100;2025-04-20T09:02:24.797932125Z;1630;santorsola-thrd-19
12;3624;24.4;46.1;1.65;100;2025-04-20T09:22:24.582095641Z;1630;santorsola-thrd-19
12.2;3624;22.1;53.5;1.24;100;2025-04-20T09:42:24.371840554Z;1630;santorsola-thrd-19
11.2;3624;20.6;55;1.09;100;2025-04-20T10:02:24.140844218Z;1630;santorsola-thrd-19
12.8;3618;20;63.4;0.86;100;2025-04-20T10:22:23.926265210Z;1630;santorsola-thrd-19
11.6;3618;19.7;59.6;0.93;100;2025-04-20T10:42:23.699024379Z;1630;santorsola-thrd-19
12.3;3618;20.4;59.9;0.96;100;2025-04-20T11:02:23.492226812Z;1630;santorsola-thrd-19
12.5;3624;24.1;48.5;1.55;100;2025-04-20T11:22:23.274836503Z;1630;santorsola-thrd-19
12.2;3624;25.4;43.9;1.82;100;2025-04-20T11:42:23.045663293Z;1630;santorsola-thrd-19
12;3624;24.2;46.5;1.62;100;2025-04-20T12:02:22.835882374Z;1630;santorsola-thrd-19
12.3;3624;22.8;51.8;1.34;100;2025-04-20T12:22:22.639352144Z;1630;santorsola-thrd-19
12;3624;23.4;48.8;1.47;100;2025-04-20T12:42:22.400107774Z;1630;santorsola-thrd-19
11.7;3624;24.2;45.5;1.65;100;2025-04-20T13:02:22.178643305Z;1630;santorsola-thrd-19
10.5;3624;22.1;47.9;1.39;100;2025-04-20T13:22:21.950601314Z;1630;santorsola-thrd-19
10.2;3618;21;50.2;1.24;100;2025-04-20T13:42:21.741632482Z;1630;santorsola-thrd-19
11.8;3624;22.4;51.3;1.32;100;2025-04-20T14:02:21.529628723Z;1630;santorsola-thrd-19
11;3624;20.9;53.3;1.15;100;2025-04-20T14:22:21.309434981Z;1630;santorsola-thrd-19
10.3;3624;21.4;49.2;1.29;100;2025-04-20T14:42:21.078893165Z;1630;santorsola-thrd-19
10.9;3618;19.2;58.8;0.92;100;2025-04-20T15:02:20.858035328Z;1630;santorsola-thrd-19
9.5;3618;17.8;58.3;0.85;100;2025-04-20T15:22:20.658865918Z;1630;santorsola-thrd-19
9.4;3618;16.7;62.2;0.72;100;2025-04-20T15:42:20.435213811Z;1630;santorsola-thrd-19
9.8;3618;16;66.8;0.6;100;2025-04-20T16:02:20.213731771Z;1630;santorsola-thrd-19
10;3612;15.4;70.3;0.52;100;2025-04-20T16:22:19.985097673Z;1630;santorsola-thrd-19
11.2;3618;16.4;71.5;0.53;100;2025-04-20T16:42:19.774734682Z;1630;santorsola-thrd-19
10.6;3612;15.9;70.8;0.53;100;2025-04-20T17:02:19.561160465Z;1630;santorsola-thrd-19
10.9;3618;14.8;77.5;0.38;100;2025-04-20T17:22:19.328975172Z;1630;santorsola-thrd-19
10.2;3612;14;78.3;0.35;100;2025-04-20T17:42:19.126773799Z;1630;santorsola-thrd-19
10.6;3618;13.9;80.4;0.31;100;2025-04-20T18:02:18.905217047Z;1630;santorsola-thrd-19
10.7;3612;13.4;83.7;0.25;100;2025-04-20T18:22:18.697391940Z;1630;santorsola-thrd-19
10.2;3618;13.3;81.8;0.28;100;2025-04-20T18:42:18.476642659Z;1630;santorsola-thrd-19
10.1;3612;13.1;82.2;0.27;100;2025-04-20T19:02:18.268639420Z;1630;santorsola-thrd-19
9.9;3612;13.1;81.3;0.28;100;2025-04-20T19:22:18.053732806Z;1630;santorsola-thrd-19
10;3612;13.2;81;0.29;100;2025-04-20T19:42:17.839490978Z;1630;santorsola-thrd-19
10.1;3612;12.7;84.3;0.23;100;2025-04-20T20:02:17.617990817Z;1630;santorsola-thrd-19
9.6;3612;12.6;82.2;0.26;100;2025-04-20T20:22:17.420864809Z;1630;santorsola-thrd-19
9.8;3612;12.3;84.7;0.22;100;2025-04-20T20:42:17.193616706Z;1630;santorsola-thrd-19
9.9;3612;12.1;86.4;0.19;100;2025-04-20T21:02:16.976829553Z;1630;santorsola-thrd-19
9.8;3612;12;86.3;0.19;100;2025-04-20T21:22:16.769188676Z;1630;santorsola-thrd-19
10.3;3612;11.8;90.6;0.13;100;2025-04-20T21:42:16.546887267Z;1630;santorsola-thrd-19
10.3;3612;11.6;91.6;0.11;100;2025-04-20T22:02:16.341068728Z;1630;santorsola-thrd-19
10;3612;11.5;90.7;0.13;100;2025-04-20T22:22:16.117978172Z;1630;santorsola-thrd-19
10.1;3612;11.3;92.3;0.1;100;2025-04-20T22:42:15.905199749Z;1630;santorsola-thrd-19
10;3612;11.2;92.7;0.1;100;2025-04-20T23:02:15.703778522Z;1630;santorsola-thrd-19
10.3;3612;11.2;94.5;0.07;100;2025-04-20T23:22:15.491622999Z;1630;santorsola-thrd-19
10.3;3612;11;95.3;0.06;100;2025-04-20T23:42:15.280778895Z;1630;santorsola-thrd-19
10.3;3612;11;95.5;0.06;100;2025-04-21T00:02:15.056142522Z;1630;santorsola-thrd-19
10.3;3612;11;95.8;0.06;100;2025-04-21T00:22:14.857183752Z;1630;santorsola-thrd-19
10.4;3612;11;96.2;0.05;100;2025-04-21T00:42:14.633677544Z;1630;santorsola-thrd-19
10.4;3612;10.9;96.5;0.05;100;2025-04-21T01:02:14.445343674Z;1630;santorsola-thrd-19
10.3;3612;10.9;96.4;0.05;100;2025-04-21T01:22:14.220122136Z;1630;santorsola-thrd-19
10.2;3612;10.7;96.7;0.04;100;2025-04-21T01:42:14.004459650Z;1630;santorsola-thrd-19
10.2;3612;10.6;97.1;0.04;100;2025-04-21T02:02:13.793880166Z;1630;santorsola-thrd-19
10.2;3612;10.6;97.2;0.04;100;2025-04-21T02:22:13.586034586Z;1630;santorsola-thrd-19
10.2;3612;10.6;97.3;0.03;100;2025-04-21T02:42:13.368148073Z;1630;santorsola-thrd-19
10;3612;10.4;97.4;0.03;100;2025-04-21T03:02:13.167338745Z;1630;santorsola-thrd-19
10.2;3612;10.6;97.5;0.03;100;2025-04-21T03:22:12.940909271Z;1630;santorsola-thrd-19
10;3612;10.4;97.6;0.03;100;2025-04-21T03:42:12.726829007Z;1630;santorsola-thrd-19
