receivedAt,Unnamed: 0_mean,Unnamed: 0_std,dewpoint_mean_mean,dewpoint_mean_std,temperature_mean_mean,temperature_mean_std,humidity_mean_mean,humidity_mean_std,vaporPressureDeficit_mean_mean,vaporPressureDeficit_mean_std,dewpoint_max_mean,dewpoint_max_std,temperature_max_mean,temperature_max_std,humidity_max_mean,humidity_max_std,vaporPressureDeficit_max_mean,vaporPressureDeficit_max_std,dewpoint_min_mean,dewpoint_min_std,temperature_min_mean,temperature_min_std,humidity_min_mean,humidity_min_std,vaporPressureDeficit_min_mean,vaporPressureDeficit_min_std,temperature_daytime_mean_mean,temperature_daytime_mean_std,temperature_nighttime_mean_mean,temperature_nighttime_mean_std,photosyntheticallyActiveRadiation_mean_mean,DLI_mol m-2 d-1
2024-06-30 00:00:00+00:00,0.0,,15.75,,17.733333333333334,,88.33333333333334,,0.2383333333333333,,15.9,,18.23333333333333,,90.3,,0.2866666666666667,,15.6,,17.233333333333334,,86.36666666666667,,0.19,,,,17.733333333333334,,0.0,0.0
2024-07-01 00:00:00+00:00,1.0,,16.537499999999998,,20.57361111111111,,79.90138888888889,,0.655,,20.23333333333333,,31.766666666666666,,95.46666666666664,,2.3233333333333337,,14.4,,15.266666666666666,,50.43333333333334,,0.0766666666666666,,23.39047619047619,,16.630000000000003,,197.0555555555556,17.0256
2024-07-02 00:00:00+00:00,2.0,,15.790277777777776,,22.74722222222222,,68.99027777777778,,1.1595833333333332,,18.8,,33.5,,96.16666666666669,,3.45,,13.166666666666666,,13.766666666666666,,33.26666666666667,,0.06,,27.36190476190476,,16.286666666666665,,359.94166666666666,31.09896
2024-07-03 00:00:00+00:00,3.0,,15.043055555555556,,18.72777777777777,,80.8013888888889,,0.4972222222222222,,16.900000000000002,,25.1,,95.2,,1.3533333333333335,,13.833333333333334,,14.8,,57.16666666666666,,0.0833333333333333,,21.085714285714285,,15.426666666666668,,158.90902777777777,13.72974
2024-07-04 00:00:00+00:00,4.0,,15.197222222222225,,22.075,,69.40416666666667,,1.15125,,18.4,,33.7,,95.43333333333334,,3.26,,13.133333333333333,,14.133333333333333,,37.76666666666667,,0.0733333333333333,,27.15714285714285,,14.96,,384.4506944444444,33.216539999999995
2024-07-05 00:00:00+00:00,5.0,,16.481944444444444,,23.191666666666663,,69.81527777777778,,1.2045833333333331,,20.8,,36.266666666666666,,96.23333333333332,,3.793333333333333,,12.166666666666666,,12.766666666666666,,37.06666666666666,,0.0533333333333333,,28.47619047619048,,15.793333333333331,,360.2986111111111,31.1298
2024-07-06 00:00:00+00:00,6.0,,17.789583333333333,,23.178472222222226,,73.55277777777778,,0.9148611111111112,,21.23333333333333,,32.7,,92.86666666666667,,2.61,,14.733333333333334,,16.033333333333335,,47.833333333333336,,0.13,,26.73333333333333,,18.201666666666668,,216.76319444444445,18.72834
2024-07-07 00:00:00+00:00,7.0,,17.8625,,21.479166666666668,,80.71527777777779,,0.5519444444444445,,20.6,,27.33333333333333,,94.73333333333332,,1.2833333333333334,,15.566666666666668,,17.333333333333332,,64.23333333333333,,0.11,,23.7,,18.37,,149.47916666666666,12.915
2024-07-08 00:00:00+00:00,8.0,,18.4375,,24.126388888888886,,74.04652777777778,,1.1036805555555556,,21.4,,35.43333333333334,,95.2,,3.2566666666666664,,15.833333333333334,,17.266666666666666,,43.3,,0.1,,28.633333333333333,,17.816666666666666,,317.01666666666665,27.39024
2024-07-09 00:00:00+00:00,9.0,,18.820833333333333,,24.59861111111111,,73.35000000000001,,1.1222222222222222,,22.066666666666663,,34.6,,96.6,,2.9433333333333334,,15.333333333333334,,15.866666666666667,,46.73333333333333,,0.06,,29.495238095238097,,17.743333333333332,,269.49375000000003,23.28426
2024-07-10 00:00:00+00:00,10.0,,19.8125,,26.94861111111111,,69.18333333333334,,1.561388888888889,,24.83333333333333,,39.0,,95.6,,3.9566666666666666,,16.3,,17.0,,39.93333333333334,,0.0833333333333333,,32.66428571428572,,18.946666666666665,,348.4534722222222,30.10638
2024-07-11 00:00:00+00:00,11.0,,20.641666666666666,,27.52986111111112,,69.47569444444444,,1.5361805555555554,,25.433333333333334,,38.9,,95.76666666666668,,3.99,,16.866666666666664,,17.566666666666666,,40.96666666666667,,0.0833333333333333,,32.76309523809524,,20.203333333333333,,346.9520833333333,29.97666
2024-07-12 00:00:00+00:00,12.0,,18.90972222222222,,23.24375,,78.07847222222223,,0.7388194444444444,,22.133333333333336,,31.566666666666663,,93.73333333333332,,2.0066666666666664,,16.933333333333334,,19.1,,55.0,,0.1366666666666667,,25.45595238095238,,20.14666666666667,,239.4833333333333,20.69136
2024-07-13 00:00:00+00:00,13.0,,18.888194444444444,,25.552777777777777,,69.88055555555556,,1.3158333333333334,,23.866666666666664,,36.73333333333333,,94.53333333333336,,3.55,,15.933333333333332,,17.8,,40.2,,0.11,,30.24285714285714,,18.986666666666668,,317.3305555555556,27.41736
2024-07-14 00:00:00+00:00,14.0,,18.820833333333333,,25.41111111111111,,70.59861111111111,,1.353611111111111,,23.73333333333333,,37.03333333333333,,95.2,,3.5866666666666664,,15.1,,15.966666666666669,,42.266666666666666,,0.0866666666666666,,31.011904761904763,,17.57,,344.24652777777777,29.742899999999995
2024-07-15 00:00:00+00:00,15.0,,18.95208333333333,,26.070833333333336,,69.42222222222223,,1.5160416666666665,,23.83333333333333,,37.9,,96.76666666666668,,4.166666666666667,,15.333333333333334,,15.866666666666667,,36.73333333333333,,0.0566666666666666,,31.88095238095238,,17.936666666666667,,358.16388888888883,30.94536
2024-07-16 00:00:00+00:00,16.0,,19.75555555555556,,26.55972222222222,,69.86111111111111,,1.4619444444444445,,24.26666666666667,,38.23333333333333,,95.56666666666666,,3.92,,15.733333333333334,,16.466666666666665,,41.7,,0.0833333333333333,,32.05714285714286,,18.863333333333333,,362.3319444444445,31.30548
2024-07-17 00:00:00+00:00,17.0,,20.08888888888889,,25.429166666666664,,74.65416666666667,,1.0648611111111113,,24.266666666666666,,35.56666666666667,,95.6,,2.783333333333333,,16.5,,17.233333333333334,,52.26666666666667,,0.0833333333333333,,29.90714285714285,,19.16,,233.2173611111111,20.14998
2024-07-18 00:00:00+00:00,18.0,,20.216666666666665,,27.13055555555556,,70.125,,1.5481944444444444,,23.933333333333334,,39.06666666666667,,96.46666666666664,,4.286666666666666,,16.599999999999998,,17.166666666666668,,39.1,,0.07,,32.75714285714286,,19.25333333333333,,360.6430555555556,31.159560000000003
2024-07-19 00:00:00+00:00,19.0,,19.709722222222226,,24.47083333333333,,77.87083333333334,,0.9977777777777778,,25.066666666666663,,39.46666666666667,,96.53333333333336,,4.01,,17.066666666666666,,17.666666666666668,,44.03333333333333,,0.07,,28.495238095238097,,18.836666666666662,,255.59722222222223,22.083600000000004
2024-07-20 00:00:00+00:00,20.0,,18.916666666666668,,23.222222222222225,,78.96111111111111,,0.7981944444444444,,23.8,,34.06666666666666,,95.66666666666669,,2.4133333333333336,,16.7,,17.5,,53.8,,0.09,,26.77142857142857,,18.25333333333333,,212.3652777777778,18.348360000000003
2024-07-21 00:00:00+00:00,21.0,,19.904166666666665,,25.105555555555554,,75.53472222222221,,1.0558333333333334,,25.9,,35.93333333333333,,96.96666666666664,,3.1166666666666667,,16.099999999999998,,16.599999999999998,,47.5,,0.06,,29.80238095238096,,18.53,,327.3236111111111,28.28076
2024-07-22 00:00:00+00:00,22.0,,20.86458333333333,,24.28333333333333,,81.92083333333333,,0.619375,,27.566666666666663,,31.73333333333333,,93.86666666666667,,1.57,,16.766666666666666,,17.766666666666666,,59.76666666666667,,0.1266666666666666,,27.592857142857145,,19.65,,353.7076388888889,30.56034
2024-07-23 00:00:00+00:00,23.0,,19.904166666666665,,23.45138888888889,,81.70833333333333,,0.6397222222222222,,24.633333333333336,,32.53333333333333,,94.46666666666664,,2.0033333333333334,,16.96666666666667,,17.900000000000002,,59.1,,0.1133333333333333,,26.27380952380952,,19.5,,231.63333333333333,20.01312
2024-07-24 00:00:00+00:00,24.0,,19.184722222222224,,24.563888888888886,,75.16805555555555,,1.0752777777777778,,22.96666666666667,,36.5,,96.43333333333334,,3.3633333333333333,,15.8,,16.400000000000002,,44.43333333333334,,0.07,,28.86190476190476,,18.546666666666667,,299.6708333333333,25.89156
2024-07-25 00:00:00+00:00,25.0,,19.97222222222222,,25.016666666666666,,75.19166666666666,,0.94375,,25.166666666666668,,34.1,,93.2,,2.853333333333333,,16.533333333333335,,19.066666666666663,,46.66666666666666,,0.15,,28.63809523809524,,19.946666666666665,,303.30069444444445,26.20518
2024-07-26 00:00:00+00:00,26.0,,20.07361111111111,,26.14583333333333,,70.78888888888889,,1.180625,,25.1,,35.1,,85.13333333333333,,2.95,,16.5,,19.3,,47.93333333333334,,0.3333333333333333,,29.95238095238096,,20.816666666666663,,313.6451388888889,27.09894
2024-07-27 00:00:00+00:00,27.0,,21.211111111111112,,26.4625,,75.18472222222222,,1.0963888888888889,,26.96666666666667,,35.23333333333333,,95.96666666666664,,2.9633333333333334,,17.1,,18.433333333333334,,45.66666666666666,,0.0933333333333333,,31.01904761904762,,20.08333333333333,,343.1583333333333,29.648879999999995
2024-07-28 00:00:00+00:00,28.0,,21.99652777777777,,26.31041666666667,,79.28958333333334,,0.9492361111111112,,26.866666666666664,,37.46666666666667,,97.63333333333333,,3.513333333333333,,17.8,,18.2,,45.66666666666666,,0.05,,31.075,,19.64,,330.85,28.58544
2024-07-29 00:00:00+00:00,29.0,,21.44305555555556,,25.940277777777776,,78.13194444444444,,0.9368055555555556,,26.96666666666667,,35.9,,95.46666666666664,,2.8633333333333333,,18.03333333333333,,18.8,,52.1,,0.0966666666666666,,30.104761904761904,,20.11,,349.2097222222222,30.17172
2024-07-30 00:00:00+00:00,30.0,,21.791666666666668,,25.469444444444445,,81.97361111111111,,0.7780555555555555,,28.53333333333333,,33.766666666666666,,97.3,,2.3233333333333333,,17.766666666666666,,18.53333333333333,,55.16666666666666,,0.0633333333333333,,29.559523809523807,,19.74333333333333,,328.6430555555556,28.39476
2024-07-31 00:00:00+00:00,31.0,,22.979166666666668,,25.99236111111111,,84.88819444444444,,0.6697222222222222,,29.366666666666664,,34.166666666666664,,98.3,,2.32,,18.03333333333333,,18.33333333333333,,54.7,,0.0366666666666666,,30.175,,20.136666666666667,,321.6638888888889,27.79176
2024-08-01 00:00:00+00:00,32.0,,21.089583333333334,,23.88888888888889,,85.45069444444444,,0.5407638888888889,,27.9,,32.333333333333336,,97.3,,1.6933333333333334,,17.566666666666666,,18.5,,63.16666666666666,,0.06,,26.973809523809525,,19.57,,255.02847222222223,22.03446
2024-08-02 00:00:00+00:00,33.0,,19.95138888888889,,22.25,,87.39861111111111,,0.3966666666666666,,27.166666666666668,,30.5,,95.6,,1.45,,16.3,,17.099999999999998,,64.86666666666666,,0.0866666666666666,,25.36190476190476,,17.893333333333334,,261.9472222222222,22.63224
2024-08-03 00:00:00+00:00,34.0,,20.154166666666665,,23.22361111111111,,83.85000000000001,,0.54625,,27.73333333333333,,31.1,,96.43333333333334,,1.4933333333333332,,16.133333333333333,,16.7,,65.03333333333333,,0.0666666666666666,,26.714285714285715,,18.336666666666662,,305.2263888888889,26.37156
2024-08-04 00:00:00+00:00,35.0,,20.356944444444444,,23.87361111111112,,81.27499999999999,,0.6131944444444445,,25.53333333333333,,30.46666666666667,,91.56666666666666,,1.346666666666667,,16.433333333333334,,18.066666666666663,,62.866666666666674,,0.18,,26.985714285714288,,19.516666666666666,,309.4638888888889,26.73768
2024-08-05 00:00:00+00:00,36.0,,21.459722222222226,,25.1625,,81.24861111111112,,0.7494444444444444,,26.96666666666667,,34.56666666666666,,93.96666666666664,,2.063333333333333,,17.7,,19.2,,57.46666666666667,,0.1533333333333333,,28.82857142857143,,20.03,,309.09166666666664,26.70552
2024-08-06 00:00:00+00:00,37.0,,21.093055555555555,,25.85972222222222,,77.12777777777778,,1.0084722222222222,,26.366666666666664,,37.53333333333333,,95.16666666666669,,3.053333333333333,,17.733333333333334,,18.566666666666663,,52.79999999999999,,0.1066666666666666,,30.00952380952381,,20.05,,291.3027777777777,25.16856
2024-08-07 00:00:00+00:00,38.0,,18.87638888888889,,21.90138888888889,,84.63194444444444,,0.5641666666666666,,26.133333333333336,,33.13333333333333,,96.4,,2.03,,16.26666666666667,,16.833333333333332,,59.900000000000006,,0.0666666666666666,,24.83095238095238,,17.8,,206.56527777777777,17.84724
2024-08-08 00:00:00+00:00,39.0,,19.846527777777776,,23.92638888888889,,80.61041666666667,,0.8324305555555557,,28.166666666666668,,34.666666666666664,,97.9,,2.37,,15.5,,15.9,,57.5,,0.04,,28.695238095238096,,17.25,,321.47083333333336,27.77508
2024-08-09 00:00:00+00:00,40.0,,21.42222222222222,,25.25,,82.28611111111111,,0.8852777777777777,,26.3,,36.8,,99.16666666666669,,3.1366666666666667,,16.2,,16.3,,49.46666666666667,,0.0166666666666666,,30.285714285714285,,18.2,,315.0222222222222,27.21792
2024-08-10 00:00:00+00:00,41.0,,22.199305555555554,,26.152430555555554,,81.41701388888889,,0.9333680555555556,,27.7,,37.63333333333333,,99.2,,3.063333333333333,,17.8,,17.900000000000002,,52.3,,0.02,,31.00654761904762,,19.356666666666666,,312.71250000000003,27.01836
2024-08-11 00:00:00+00:00,42.0,,23.355555555555554,,26.659722222222225,,83.21666666666667,,0.7594444444444445,,31.4,,36.93333333333334,,97.2,,1.91,,17.900000000000002,,18.4,,61.56666666666666,,0.06,,31.35952380952381,,20.08,,294.6548611111111,25.45818
2024-08-12 00:00:00+00:00,43.0,,22.82777777777778,,26.17361111111111,,82.87361111111112,,0.7286111111111112,,29.53333333333333,,35.13333333333333,,97.26666666666668,,1.78,,18.133333333333333,,18.6,,67.3,,0.06,,30.39523809523809,,20.26333333333333,,254.03611111111115,21.94872
2024-08-13 00:00:00+00:00,44.0,,20.60555555555556,,24.67361111111111,,80.52777777777779,,0.857361111111111,,27.3,,36.16666666666666,,98.46666666666664,,2.75,,17.46666666666667,,17.7,,54.53333333333333,,0.03,,28.86428571428572,,18.806666666666665,,259.1958333333333,22.39452
2024-08-14 00:00:00+00:00,45.0,,19.479166666666668,,20.72083333333333,,92.90833333333336,,0.2018055555555555,,23.4,,27.266666666666666,,99.26666666666668,,0.8233333333333334,,16.766666666666666,,16.866666666666667,,77.60000000000001,,0.0133333333333333,,22.84523809523809,,17.746666666666666,,104.8027777777778,9.05496
2024-08-15 00:00:00+00:00,46.0,,20.086111111111112,,22.76944444444445,,85.99722222222222,,0.5116666666666667,,25.83333333333333,,30.899999999999995,,98.76666666666668,,1.2866666666666668,,15.433333333333332,,15.766666666666666,,67.13333333333334,,0.02,,26.764285714285712,,17.17666666666667,,249.02222222222224,21.51552
2024-08-16 00:00:00+00:00,47.0,,21.15833333333333,,24.15833333333333,,85.15416666666667,,0.6223611111111111,,26.73333333333333,,32.0,,98.8,,1.95,,16.599999999999998,,17.066666666666666,,58.53333333333333,,0.0266666666666666,,28.183333333333334,,18.523333333333333,,236.1652777777778,20.40468
2024-08-17 00:00:00+00:00,48.0,,20.648611111111112,,23.3375,,86.06388888888888,,0.5251388888888889,,27.166666666666668,,32.166666666666664,,99.63333333333333,,1.8533333333333333,,16.599999999999998,,16.666666666666668,,62.0,,0.01,,27.276190476190475,,17.82333333333333,,222.30416666666667,19.20708
