receivedAt,Unnamed: 0_mean,Unnamed: 0_std,dewpoint_mean_mean,dewpoint_mean_std,temperature_mean_mean,temperature_mean_std,humidity_mean_mean,humidity_mean_std,vaporPressureDeficit_mean_mean,vaporPressureDeficit_mean_std,dewpoint_max_mean,dewpoint_max_std,temperature_max_mean,temperature_max_std,humidity_max_mean,humidity_max_std,vaporPressureDeficit_max_mean,vaporPressureDeficit_max_std,dewpoint_min_mean,dewpoint_min_std,temperature_min_mean,temperature_min_std,humidity_min_mean,humidity_min_std,vaporPressureDeficit_min_mean,vaporPressureDeficit_min_std
2024-08-17 00:00:00+00:00,48.0,0.0,20.648611111111112,0.0,23.337499999999995,0.0,86.06388888888891,0.0,0.5251388888888889,0.0,28.399999999999995,0.0,33.7,0.0,99.7,0.0,2.17,0.0,16.5,0.0,16.6,0.0,57.70000000000001,0.0,0.01,0.0
2024-08-18 00:00:00+00:00,49.0,0.0,19.01111111111111,0.0,20.76805555555556,0.0,90.5791666666667,0.0,0.3093055555555555,0.0,26.8,0.0,33.0,0.0,98.90000000000002,0.0,1.97,0.0,15.699999999999998,0.0,16.2,0.0,60.9,0.0,0.02,0.0
2024-08-19 00:00:00+00:00,50.0,0.0,18.563888888888886,0.0,19.5375,0.0,94.34999999999998,0.0,0.1429166666666667,0.0,22.100000000000005,0.0,25.2,0.0,99.40000000000002,0.0,0.68,0.0,16.4,0.0,16.8,0.0,78.9,0.0,0.01,0.0
2024-08-20 00:00:00+00:00,51.0,0.0,19.3,0.0,22.04647887323944,0.0,85.59154929577464,0.0,0.4709859154929577,0.0,24.5,0.0,30.100000000000005,0.0,98.59999999999998,0.0,1.6499999999999997,0.0,16.9,0.0,17.2,0.0,61.4,0.0,0.03,0.0
2024-08-21 00:00:00+00:00,52.0,0.0,21.811111111111117,0.0,25.425,0.0,81.39027777777778,0.0,0.7573611111111113,0.0,30.899999999999995,0.0,36.9,0.0,97.7,0.0,2.08,0.0,16.9,0.0,17.3,0.0,56.6,0.0,0.05000000000000001,0.0
2024-08-22 00:00:00+00:00,53.0,0.0,20.631944444444443,0.0,24.19305555555556,0.0,81.40833333333333,0.0,0.6604166666666667,0.0,28.899999999999995,0.0,35.7,0.0,95.5,0.0,2.94,0.0,17.1,0.0,17.9,0.0,49.70000000000001,0.0,0.09000000000000001,0.0
2024-08-23 00:00:00+00:00,54.0,0.0,21.36760563380281,0.0,24.591549295774644,0.0,83.55492957746479,0.0,0.676056338028169,0.0,29.2,0.0,36.3,0.0,98.0,0.0,2.52,0.0,15.800000000000002,0.0,16.2,0.0,55.6,0.0,0.04,0.0
2024-08-24 00:00:00+00:00,55.0,0.0,21.067605633802817,0.0,24.75633802816901,0.0,81.6774647887324,0.0,0.7752112676056337,0.0,28.399999999999995,0.0,37.0,0.0,98.0,0.0,3.23,0.0,16.5,0.0,16.9,0.0,48.6,0.0,0.04,0.0
2024-08-25 00:00:00+00:00,56.0,0.0,20.759722222222223,0.0,24.727777777777774,0.0,80.09861111111111,0.0,0.8091666666666666,0.0,31.0,0.0,38.0,0.0,97.5,0.0,3.65,0.0,15.5,0.0,15.9,0.0,44.9,0.0,0.05000000000000001,0.0
2024-08-26 00:00:00+00:00,57.0,0.0,18.566666666666663,0.0,22.327777777777772,0.0,81.42638888888888,0.0,0.6627777777777778,0.0,25.100000000000005,0.0,33.8,0.0,99.2,0.0,2.7999999999999994,0.0,15.6,0.0,16.6,0.0,46.70000000000001,0.0,0.02,0.0
