receivedAt,Unnamed: 0_mean,Unnamed: 0_std,dewpoint_mean_mean,dewpoint_mean_std,temperature_mean_mean,temperature_mean_std,humidity_mean_mean,humidity_mean_std,vaporPressureDeficit_mean_mean,vaporPressureDeficit_mean_std,dewpoint_std_mean,dewpoint_std_std,temperature_std_mean,temperature_std_std,humidity_std_mean,humidity_std_std,vaporPressureDeficit_std_mean,vaporPressureDeficit_std_std
2024-10-12 09:00:00+00:00,2483.0,,12.4,,17.366666666666667,,72.93333333333334,,0.5366666666666666,,0.458257569495584,,0.8082903768654767,,2.454248017893332,,0.0737111479583199,
2024-10-12 10:00:00+00:00,2484.0,,14.466666666666669,,21.53333333333333,,64.89999999999999,,0.9466666666666668,,0.3214550253664324,,3.053413390507964,,10.722406446316048,,0.4452340208624373,
2024-10-12 11:00:00+00:00,2485.0,,14.766666666666666,,20.9,,68.26666666666667,,0.7866666666666666,,0.7023769168568501,,1.058300524425836,,1.5947831618540906,,0.089628864398325,
2024-10-12 12:00:00+00:00,2486.0,,15.566666666666668,,23.6,,61.16666666666666,,1.163333333333333,,1.3316656236958788,,3.004995840263343,,7.100234737903622,,0.3920884254008696,
2024-10-12 13:00:00+00:00,2487.0,,14.333333333333334,,20.866666666666667,,67.16666666666667,,0.8733333333333334,,1.2701705922171764,,4.082074635933709,,11.118603029757528,,0.5272886622461489,
2024-10-12 14:00:00+00:00,2488.0,,13.199999999999998,,17.166666666666668,,77.7,,0.44,,0.0,,0.7371114795831994,,3.4828149534535995,,0.0888819441731559,
2024-10-12 15:00:00+00:00,2489.0,,13.4,,16.099999999999998,,84.16666666666667,,0.2933333333333333,,0.5291502622129184,,0.7810249675906668,,3.3471380810079148,,0.0709459888459758,
2024-10-12 16:00:00+00:00,2490.0,,12.166666666666666,,13.066666666666668,,94.4,,0.0833333333333333,,0.55075705472861,,0.9504384952922176,,2.6514147167125763,,0.0450924975282289,
2024-10-12 17:00:00+00:00,2491.0,,11.133333333333333,,11.166666666666666,,99.73333333333332,,0.0033333333333333,,0.3214550253664315,,0.3785938897200187,,0.461880215351703,,0.0057735026918962,
2024-10-12 18:00:00+00:00,2492.0,,10.8,,10.8,,100.0,,0.0,,0.173205080756888,,0.173205080756888,,0.0,,0.0,
2024-10-12 19:00:00+00:00,2493.0,,10.566666666666666,,10.566666666666666,,100.0,,0.0,,0.1154700538379247,,0.1154700538379247,,0.0,,0.0,
2024-10-12 20:00:00+00:00,2494.0,,10.3,,10.3,,100.0,,0.0,,0.1000000000000012,,0.1000000000000012,,0.0,,0.0,
2024-10-12 21:00:00+00:00,2495.0,,10.133333333333333,,10.133333333333333,,100.0,,0.0,,0.1154700538379247,,0.1154700538379247,,0.0,,0.0,
2024-10-12 22:00:00+00:00,2496.0,,10.166666666666666,,10.166666666666666,,100.0,,0.0,,0.1154700538379251,,0.1154700538379251,,0.0,,0.0,
