receivedAt,Unnamed: 0_mean,Unnamed: 0_std,dewpoint_mean_mean,dewpoint_mean_std,temperature_mean_mean,temperature_mean_std,humidity_mean_mean,humidity_mean_std,vaporPressureDeficit_mean_mean,vaporPressureDeficit_mean_std,dewpoint_max_mean,dewpoint_max_std,temperature_max_mean,temperature_max_std,humidity_max_mean,humidity_max_std,vaporPressureDeficit_max_mean,vaporPressureDeficit_max_std,dewpoint_min_mean,dewpoint_min_std,temperature_min_mean,temperature_min_std,humidity_min_mean,humidity_min_std,vaporPressureDeficit_min_mean,vaporPressureDeficit_min_std,temperature_daytime_mean_mean,temperature_daytime_mean_std,temperature_nighttime_mean_mean,temperature_nighttime_mean_std,photosyntheticallyActiveRadiation_mean_mean,DLI_mol m-2 d-1
2025-03-07 00:00:00+00:00,250.0,,0.6930555555555555,,6.845833333333332,,72.45555555555556,,0.5116666666666666,,5.0,,21.33333333333333,,100.0,,1.7433333333333334,,-2.9333333333333336,,-2.9333333333333336,,31.4,,0.0,,12.402380952380952,,-0.9333333333333332,,445.9777777777778,38.53248
2025-03-08 00:00:00+00:00,251.0,,0.8402777777777777,,6.951388888888889,,72.61805555555556,,0.5218055555555555,,4.333333333333333,,21.4,,100.0,,1.7233333333333334,,-3.3000000000000003,,-3.3000000000000003,,32.43333333333333,,0.0,,12.604761904761904,,-0.9633333333333336,,455.2930555555556,39.33732
2025-03-09 00:00:00+00:00,252.0,,3.227777777777778,,8.450000000000001,,73.6875,,0.4193055555555555,,6.4,,17.96666666666667,,100.0,,1.14,,-1.3,,-1.3,,44.56666666666666,,0.0,,12.152380952380952,,3.2666666666666666,,216.6326388888889,18.71706
2025-03-10 00:00:00+00:00,253.0,,7.430555555555556,,7.581944444444445,,99.03611111111113,,0.0138888888888888,,12.666666666666666,,13.066666666666668,,100.0,,0.0866666666666666,,3.9,,3.9,,93.56666666666666,,0.0,,9.071428571428571,,5.496666666666666,,208.36944444444444,18.00312
2025-03-11 00:00:00+00:00,254.0,,7.732638888888889,,9.566666666666666,,89.71805555555555,,0.1723611111111111,,12.233333333333334,,17.666666666666668,,100.0,,0.7133333333333334,,3.0,,3.0,,64.89999999999999,,0.0,,12.297619047619047,,5.743333333333334,,351.46527777777777,30.366599999999995
2025-03-12 00:00:00+00:00,255.0,,8.355555555555556,,8.494444444444445,,99.12638888888888,,0.0125,,12.066666666666668,,12.966666666666669,,100.0,,0.1433333333333333,,5.7,,5.7,,90.1,,0.0,,9.521428571428572,,7.056666666666667,,164.375,14.202
2025-03-13 00:00:00+00:00,256.0,,7.5569444444444445,,9.05277777777778,,91.78888888888888,,0.1358333333333333,,12.2,,17.400000000000002,,100.0,,0.65,,4.866666666666666,,4.866666666666666,,61.93333333333334,,0.0,,11.29761904761905,,5.909999999999999,,349.07222222222214,30.159839999999992
2025-03-14 00:00:00+00:00,257.0,,7.747222222222223,,8.262500000000001,,96.84305555555557,,0.0423611111111111,,13.333333333333334,,13.966666666666669,,100.0,,0.2733333333333334,,6.0,,6.0,,80.86666666666666,,0.0,,9.421428571428573,,6.640000000000001,,178.47777777777776,15.420479999999998
2025-03-15 00:00:00+00:00,258.0,,8.395833333333334,,8.401388888888889,,99.96388888888887,,0.0005555555555555,,11.966666666666669,,12.1,,100.0,,0.0133333333333333,,6.8,,6.8,,99.13333333333333,,0.0,,9.31904761904762,,7.116666666666667,,92.32777777777778,7.97712
2025-03-16 00:00:00+00:00,259.0,,7.882638888888889,,8.414583333333333,,96.78541666666666,,0.0429861111111111,,11.566666666666668,,12.3,,100.0,,0.2866666666666667,,5.466666666666666,,5.8,,79.76666666666667,,0.0,,9.85595238095238,,6.3966666666666665,,137.1013888888889,11.84556
2025-03-17 00:00:00+00:00,260.0,,5.456944444444445,,9.055555555555555,,81.14166666666667,,0.3211111111111111,,9.033333333333331,,18.3,,100.0,,1.15,,1.9333333333333336,,1.9333333333333336,,46.3,,0.0,,12.773809523809524,,3.85,,348.77777777777777,30.1344
2025-03-18 00:00:00+00:00,261.0,,2.0791666666666666,,7.375,,72.28194444444445,,0.3794444444444445,,4.9,,17.066666666666666,,99.63333333333333,,1.0833333333333333,,-1.6,,-1.5333333333333332,,44.4,,0.0033333333333333,,10.745238095238095,,2.6566666666666667,,506.3263888888889,43.7466
2025-03-19 00:00:00+00:00,262.0,,4.7763888888888895,,8.734722222222222,,80.52083333333333,,0.3794444444444445,,16.766666666666666,,26.3,,100.0,,1.5233333333333334,,-3.266666666666667,,-3.266666666666667,,41.0,,0.0,,13.873809523809523,,1.54,,501.06111111111113,43.29168
2025-03-20 00:00:00+00:00,263.0,,9.94722222222222,,11.84027777777778,,89.75416666666666,,0.2376388888888888,,20.1,,24.8,,100.0,,1.18,,3.4333333333333336,,3.9333333333333336,,62.5,,0.0,,15.814285714285717,,6.276666666666666,,381.57916666666665,32.96844
2025-03-21 00:00:00+00:00,264.0,,9.616666666666667,,10.319444444444445,,95.62083333333334,,0.0675,,15.766666666666666,,18.03333333333333,,100.0,,0.2733333333333334,,4.733333333333333,,5.066666666666666,,86.8,,0.0,,12.528571428571428,,7.226666666666667,,165.10763888888889,14.2653
2025-03-22 00:00:00+00:00,265.0,,9.248611111111112,,9.291666666666666,,99.70694444444445,,0.0033333333333333,,11.733333333333334,,11.733333333333334,,100.0,,0.03,,7.933333333333334,,7.933333333333334,,97.33333333333331,,0.0,,9.926190476190476,,8.403333333333332,,77.15,6.665760000000001
2025-03-23 00:00:00+00:00,266.0,,10.73125,,10.734027777777778,,99.98472222222222,,0.0002777777777777,,14.633333333333333,,14.7,,100.0,,0.0066666666666666,,7.433333333333334,,7.433333333333334,,99.63333333333333,,0.0,,12.295238095238094,,8.548333333333334,,118.7625,10.26108
2025-03-24 00:00:00+00:00,267.0,,11.684722222222222,,11.693055555555556,,99.95277777777778,,0.0008333333333333,,18.7,,18.73333333333333,,100.0,,0.01,,5.866666666666667,,5.866666666666667,,99.43333333333334,,0.0,,14.161904761904765,,8.236666666666668,,269.8027777777777,23.31096
2025-03-25 00:00:00+00:00,268.0,,9.135416666666666,,10.360416666666667,,93.2986111111111,,0.1368055555555555,,15.333333333333334,,21.53333333333333,,100.0,,0.9333333333333332,,5.366666666666667,,5.366666666666667,,64.33333333333333,,0.0,,12.904761904761903,,6.798333333333334,,179.7458333333333,15.530039999999998
2025-03-26 00:00:00+00:00,269.0,,7.666666666666667,,10.088888888888889,,87.33611111111111,,0.26625,,13.3,,21.933333333333334,,100.0,,1.2766666666666666,,3.4333333333333336,,3.4333333333333336,,52.53333333333333,,0.0,,14.214285714285714,,4.3133333333333335,,231.95972222222224,20.04132
2025-03-27 00:00:00+00:00,270.0,,6.229166666666667,,12.005555555555556,,73.50416666666666,,0.6354166666666666,,10.866666666666667,,26.133333333333336,,100.0,,2.243333333333333,,1.1,,1.1,,34.63333333333333,,0.0,,17.49047619047619,,4.326666666666666,,301.6638888888889,26.06376
2025-03-28 00:00:00+00:00,271.0,,7.447916666666667,,10.50763888888889,,84.11111111111111,,0.2820138888888889,,9.8,,18.53333333333333,,100.0,,1.03,,3.3000000000000003,,3.3000000000000003,,51.5,,0.0,,13.588095238095235,,6.195,,139.22361111111113,12.02892
2025-03-29 00:00:00+00:00,272.0,,10.520833333333334,,11.893055555555556,,92.325,,0.1481944444444444,,13.6,,18.33333333333333,,100.0,,0.7233333333333333,,8.0,,8.0,,65.16666666666667,,0.0,,14.185714285714283,,8.683333333333334,,118.45902777777776,10.23486
2025-03-30 00:00:00+00:00,273.0,,9.4,,15.356944444444444,,74.37638888888888,,0.7847222222222222,,12.366666666666667,,27.53333333333333,,100.0,,2.36,,6.466666666666666,,6.466666666666666,,35.833333333333336,,0.0,,20.83095238095238,,7.693333333333333,,296.0680555555556,25.58028
