ecp;batteryValue;temperature;waterContent;batteryLevel;receivedAt;device;providerDeviceId
0;3612;18.7;0;100;2024-06-30T22:14:49.478986129Z;978;santorsola-thecp-1
0;3612;18.1;0;100;2024-06-30T22:34:49.230291253Z;978;santorsola-thecp-1
0;3612;17.9;0;100;2024-06-30T22:54:48.980845272Z;978;santorsola-thecp-1
0;3612;17.6;0;100;2024-06-30T23:14:48.730840475Z;978;santorsola-thecp-1
0;3612;17.4;0;100;2024-06-30T23:34:48.481938917Z;978;santorsola-thecp-1
0;3612;17;0;100;2024-06-30T23:54:48.228590903Z;978;santorsola-thecp-1
0;3612;17;0;100;2024-07-01T00:14:47.986594980Z;978;santorsola-thecp-1
0;3612;16.8;0;100;2024-07-01T00:34:47.737487810Z;978;santorsola-thecp-1
0;3612;16.8;0;100;2024-07-01T00:54:47.478873370Z;978;santorsola-thecp-1
0;3612;16.7;0;100;2024-07-01T01:14:47.237783925Z;978;santorsola-thecp-1
0;3612;16.5;0;100;2024-07-01T01:34:46.986358018Z;978;santorsola-thecp-1
0;3612;16.3;0;100;2024-07-01T01:54:46.727162127Z;978;santorsola-thecp-1
0;3612;16.2;0;100;2024-07-01T02:14:46.477909494Z;978;santorsola-thecp-1
0;3612;16.4;0;100;2024-07-01T02:34:46.239470483Z;978;santorsola-thecp-1
0;3612;16.4;0;100;2024-07-01T02:54:46.002706160Z;978;santorsola-thecp-1
0;3612;16.3;0;100;2024-07-01T03:14:45.735627278Z;978;santorsola-thecp-1
0;3612;16.1;0;100;2024-07-01T03:34:45.481420259Z;978;santorsola-thecp-1
0;3612;16.5;0;100;2024-07-01T03:54:45.231628550Z;978;santorsola-thecp-1
0;3612;16.8;0;100;2024-07-01T04:14:44.984255521Z;978;santorsola-thecp-1
0;3612;17.3;0;100;2024-07-01T04:34:44.733688854Z;978;santorsola-thecp-1
0;3612;18.1;0;100;2024-07-01T04:54:44.488981799Z;978;santorsola-thecp-1
0;3612;18.7;0;100;2024-07-01T05:14:44.238646369Z;978;santorsola-thecp-1
0;3612;19.1;0;100;2024-07-01T05:34:43.973505350Z;978;santorsola-thecp-1
0;3618;20.6;0;100;2024-07-01T05:54:43.723401057Z;978;santorsola-thecp-1
0;3612;21.1;0;100;2024-07-01T06:14:43.481229165Z;978;santorsola-thecp-1
0;3612;23.1;0;100;2024-07-01T06:34:43.238893916Z;978;santorsola-thecp-1
0;3612;25.4;0;100;2024-07-01T06:54:43.002392443Z;978;santorsola-thecp-1
0;3618;27.6;0;100;2024-07-01T07:14:42.734379375Z;978;santorsola-thecp-1
0;3612;26.7;0;100;2024-07-01T07:34:42.478094857Z;978;santorsola-thecp-1
0;3612;28.3;0;100;2024-07-01T07:54:42.229132422Z;978;santorsola-thecp-1
0;3612;27.2;0;100;2024-07-01T08:14:41.976300498Z;978;santorsola-thecp-1
0;3618;26.3;0;100;2024-07-01T08:34:41.727174111Z;978;santorsola-thecp-1
0;3618;29.3;0;100;2024-07-01T08:54:41.475528744Z;978;santorsola-thecp-1
0;3618;31.3;0;100;2024-07-01T09:14:41.243049951Z;978;santorsola-thecp-1
0;3618;31.5;0;100;2024-07-01T09:34:40.988086135Z;978;santorsola-thecp-1
0;3618;32.3;0;100;2024-07-01T09:54:40.745882943Z;978;santorsola-thecp-1
0;3618;30.7;0;100;2024-07-01T10:14:40.516978830Z;978;santorsola-thecp-1
0;3618;31.4;0;100;2024-07-01T10:34:40.281576043Z;978;santorsola-thecp-1
0;3618;31.9;0;100;2024-07-01T10:54:40.005746381Z;978;santorsola-thecp-1
0;3618;28.9;0;100;2024-07-01T11:14:39.761232641Z;978;santorsola-thecp-1
0;3618;30.4;0;100;2024-07-01T11:34:39.513462139Z;978;santorsola-thecp-1
0;3618;28.3;0;100;2024-07-01T11:54:39.265307759Z;978;santorsola-thecp-1
0;3612;26.5;0;100;2024-07-01T12:14:39.014603460Z;978;santorsola-thecp-1
0;3612;24.8;0;100;2024-07-01T12:34:38.761682180Z;978;santorsola-thecp-1
0;3618;23.1;0;100;2024-07-01T12:54:38.525191538Z;978;santorsola-thecp-1
0;3618;22.9;0;100;2024-07-01T13:14:38.291519658Z;978;santorsola-thecp-1
0;3618;19.6;0;100;2024-07-01T13:34:38.120389300Z;978;santorsola-thecp-1
0;3612;19.6;0;100;2024-07-01T13:54:37.761546845Z;978;santorsola-thecp-1
0;3612;19.9;0;100;2024-07-01T14:14:37.517148011Z;978;santorsola-thecp-1
0;3612;19.2;0;100;2024-07-01T14:34:37.268620220Z;978;santorsola-thecp-1
0;3618;18.8;0;100;2024-07-01T14:54:37.008805397Z;978;santorsola-thecp-1
0;3612;18.3;0;100;2024-07-01T15:14:36.756948141Z;978;santorsola-thecp-1
0;3612;18;0;100;2024-07-01T15:34:36.506758392Z;978;santorsola-thecp-1
0;3612;17.8;0;100;2024-07-01T15:54:36.284479445Z;978;santorsola-thecp-1
0;3612;17.5;0;100;2024-07-01T16:14:36.007739218Z;978;santorsola-thecp-1
0;3612;17.9;0;100;2024-07-01T16:34:35.756487016Z;978;santorsola-thecp-1
0;3612;18.8;0;100;2024-07-01T16:54:35.517570639Z;978;santorsola-thecp-1
0;3612;19.3;0;100;2024-07-01T17:14:35.256542931Z;978;santorsola-thecp-1
0;3612;19.5;0;100;2024-07-01T17:34:35.002236913Z;978;santorsola-thecp-1
0;3618;19;0;100;2024-07-01T17:54:34.749518135Z;978;santorsola-thecp-1
0;3612;18.5;0;100;2024-07-01T18:14:34.526250845Z;978;santorsola-thecp-1
0;3612;18;0;100;2024-07-01T18:34:34.249063330Z;978;santorsola-thecp-1
0;3618;17.8;0;100;2024-07-01T18:54:34.010701509Z;978;santorsola-thecp-1
0;3612;17.1;0;100;2024-07-01T19:34:33.500947823Z;978;santorsola-thecp-1
0;3612;16.6;0;100;2024-07-01T19:54:33.257162092Z;978;santorsola-thecp-1
0;3612;16.2;0;100;2024-07-01T20:14:32.993733591Z;978;santorsola-thecp-1
0;3612;15.8;0;100;2024-07-01T20:34:32.753355763Z;978;santorsola-thecp-1
0;3612;15.5;0;100;2024-07-01T20:54:32.502596899Z;978;santorsola-thecp-1
0;3612;15.4;0;100;2024-07-01T21:14:32.256001213Z;978;santorsola-thecp-1
0;3612;15.3;0;100;2024-07-01T21:34:32.016547739Z;978;santorsola-thecp-1
0;3612;15;0;100;2024-07-01T21:54:31.755899665Z;978;santorsola-thecp-1
0;3612;14.8;0;100;2024-07-01T22:14:31.506428940Z;978;santorsola-thecp-1
0;3612;15;0;100;2024-07-01T22:34:31.255007029Z;978;santorsola-thecp-1
0;3612;15.5;0;100;2024-07-01T22:54:31.016970560Z;978;santorsola-thecp-1
0;3612;15.8;0;100;2024-07-01T23:14:30.755013261Z;978;santorsola-thecp-1
0;3612;15.9;0;100;2024-07-01T23:34:30.500614015Z;978;santorsola-thecp-1
0;3612;16;0;100;2024-07-01T23:54:30.262623901Z;978;santorsola-thecp-1
0;3612;15.9;0;100;2024-07-02T00:14:30.023749763Z;978;santorsola-thecp-1
0;3612;15.7;0;100;2024-07-02T00:34:29.755190514Z;978;santorsola-thecp-1
0;3612;15.5;0;100;2024-07-02T00:54:29.507490269Z;978;santorsola-thecp-1
0;3612;15.2;0;100;2024-07-02T01:14:29.256774663Z;978;santorsola-thecp-1
0;3612;14.9;0;100;2024-07-02T01:34:29.013291772Z;978;santorsola-thecp-1
0;3612;14.8;0;100;2024-07-02T01:54:28.757486109Z;978;santorsola-thecp-1
0;3612;14.7;0;100;2024-07-02T02:14:28.522711784Z;978;santorsola-thecp-1
0;3612;14.3;0;100;2024-07-02T02:34:28.269003Z;978;santorsola-thecp-1
0;3612;14;0;100;2024-07-02T02:54:28.021030952Z;978;santorsola-thecp-1
0;3612;13.7;0;100;2024-07-02T03:14:27.773313285Z;978;santorsola-thecp-1
0;3612;13.7;0;100;2024-07-02T03:34:27.521209537Z;978;santorsola-thecp-1
0;3612;13.7;0;100;2024-07-02T03:54:27.284737624Z;978;santorsola-thecp-1
0;3612;13.9;0;100;2024-07-02T04:14:27.031135097Z;978;santorsola-thecp-1
0;3612;14.6;0;100;2024-07-02T04:34:26.789134997Z;978;santorsola-thecp-1
0;3612;15.1;0;100;2024-07-02T04:54:26.529116783Z;978;santorsola-thecp-1
0;3612;15.9;0;100;2024-07-02T05:14:26.287866135Z;978;santorsola-thecp-1
0;3618;16.9;0;100;2024-07-02T05:34:26.037680855Z;978;santorsola-thecp-1
0;3612;17.5;0;100;2024-07-02T05:54:25.782163112Z;978;santorsola-thecp-1
0;3612;19;0;100;2024-07-02T06:14:25.529480109Z;978;santorsola-thecp-1
0;3612;20.7;0;100;2024-07-02T06:34:25.279344622Z;978;santorsola-thecp-1
0;3618;22.7;0;100;2024-07-02T06:54:25.020515408Z;978;santorsola-thecp-1
0;3618;24.2;0;100;2024-07-02T07:14:24.779930611Z;978;santorsola-thecp-1
0;3618;25;0;100;2024-07-02T07:34:24.530654207Z;978;santorsola-thecp-1
0;3618;26.4;0;100;2024-07-02T07:54:24.366186020Z;978;santorsola-thecp-1
0;3618;27.1;0;100;2024-07-02T08:14:24.012301612Z;978;santorsola-thecp-1
0;3618;27.5;0;100;2024-07-02T08:34:23.780713558Z;978;santorsola-thecp-1
0;3618;28.5;0;100;2024-07-02T08:54:23.530335375Z;978;santorsola-thecp-1
0;3618;28.7;0;100;2024-07-02T09:14:23.271489905Z;978;santorsola-thecp-1
0;3618;29.3;0;100;2024-07-02T09:34:23.030858739Z;978;santorsola-thecp-1
0;3618;29.6;0;100;2024-07-02T09:54:22.785079690Z;978;santorsola-thecp-1
0;3618;30.1;0;100;2024-07-02T10:14:22.544223960Z;978;santorsola-thecp-1
0;3618;30.9;0;100;2024-07-02T10:34:22.289564783Z;978;santorsola-thecp-1
0;3618;31;0;100;2024-07-02T10:54:22.046821024Z;978;santorsola-thecp-1
0;3618;31.1;0;100;2024-07-02T11:14:21.806448339Z;978;santorsola-thecp-1
0;3618;30.9;0;100;2024-07-02T11:34:21.567358848Z;978;santorsola-thecp-1
0;3618;30.8;0;100;2024-07-02T11:54:21.323073318Z;978;santorsola-thecp-1
0;3618;30.9;0;100;2024-07-02T12:14:21.092187116Z;978;santorsola-thecp-1
0;3618;31.7;0;100;2024-07-02T12:34:20.845617162Z;978;santorsola-thecp-1
0;3618;31.3;0;100;2024-07-02T12:54:20.599963916Z;978;santorsola-thecp-1
0;3618;31.5;0;100;2024-07-02T13:14:20.334945342Z;978;santorsola-thecp-1
0;3618;31.4;0;100;2024-07-02T13:34:20.127271140Z;978;santorsola-thecp-1
0;3618;28.8;0;100;2024-07-02T13:54:19.862650915Z;978;santorsola-thecp-1
0;3618;28;0;100;2024-07-02T14:14:19.605689592Z;978;santorsola-thecp-1
0;3618;27.6;0;100;2024-07-02T14:34:19.401866320Z;978;santorsola-thecp-1
0;3618;26.2;0;100;2024-07-02T14:54:19.119615729Z;978;santorsola-thecp-1
0;3612;26.5;0;100;2024-07-02T15:14:18.866302812Z;978;santorsola-thecp-1
0;3618;25.4;0;100;2024-07-02T15:34:18.618777220Z;978;santorsola-thecp-1
0;3618;28.1;0;100;2024-07-02T15:54:18.375240692Z;978;santorsola-thecp-1
0;3618;27.5;0;100;2024-07-02T16:14:18.118998035Z;978;santorsola-thecp-1
0;3618;25.2;0;100;2024-07-02T16:34:17.885872711Z;978;santorsola-thecp-1
0;3618;24.4;0;100;2024-07-02T16:54:17.617074713Z;978;santorsola-thecp-1
0;3618;25.5;0;100;2024-07-02T17:14:17.388935547Z;978;santorsola-thecp-1
0;3612;24.2;0;100;2024-07-02T17:34:17.128334294Z;978;santorsola-thecp-1
0;3618;22.9;0;100;2024-07-02T17:54:16.877363998Z;978;santorsola-thecp-1
0;3618;22.4;0;100;2024-07-02T18:14:16.625744398Z;978;santorsola-thecp-1
0;3612;21.9;0;100;2024-07-02T18:34:16.376127839Z;978;santorsola-thecp-1
0;3612;21.2;0;100;2024-07-02T18:54:16.120325297Z;978;santorsola-thecp-1
0;3618;20.6;0;100;2024-07-02T19:14:15.882477776Z;978;santorsola-thecp-1
0;3612;20.2;0;100;2024-07-02T19:34:15.621424447Z;978;santorsola-thecp-1
0;3612;20;0;100;2024-07-02T19:54:15.369449559Z;978;santorsola-thecp-1
0;3618;19.7;0;100;2024-07-02T20:14:15.163879601Z;978;santorsola-thecp-1
0;3612;19.3;0;100;2024-07-02T20:34:14.864494485Z;978;santorsola-thecp-1
0;3612;19.4;0;100;2024-07-02T20:54:14.612681866Z;978;santorsola-thecp-1
0;3612;19.3;0;100;2024-07-02T21:14:14.368010925Z;978;santorsola-thecp-1
0;3612;19.1;0;100;2024-07-02T21:34:14.136613254Z;978;santorsola-thecp-1
0;3612;18.6;0;100;2024-07-02T21:54:13.863058956Z;978;santorsola-thecp-1
0;3612;18.1;0;100;2024-07-02T22:14:13.621907871Z;978;santorsola-thecp-1
0;3618;17.9;0;100;2024-07-02T22:34:13.364058439Z;978;santorsola-thecp-1
0;3612;17.4;0;100;2024-07-02T22:54:13.114763636Z;978;santorsola-thecp-1
0;3612;16.9;0;100;2024-07-02T23:14:12.881193433Z;978;santorsola-thecp-1
0;3612;15.9;0;100;2024-07-02T23:34:12.613660545Z;978;santorsola-thecp-1
0;3612;15.6;0;100;2024-07-02T23:54:12.360910367Z;978;santorsola-thecp-1
0;3612;15.5;0;100;2024-07-03T00:14:12.122127195Z;978;santorsola-thecp-1
0;3612;15.6;0;100;2024-07-03T00:34:11.858464826Z;978;santorsola-thecp-1
0;3612;15.5;0;100;2024-07-03T00:54:11.627898097Z;978;santorsola-thecp-1
0;3612;15.4;0;100;2024-07-03T01:14:11.371335845Z;978;santorsola-thecp-1
0;3612;15.4;0;100;2024-07-03T01:34:11.116022969Z;978;santorsola-thecp-1
0;3612;15.6;0;100;2024-07-03T01:54:10.867761485Z;978;santorsola-thecp-1
0;3612;15.6;0;100;2024-07-03T02:14:10.618510653Z;978;santorsola-thecp-1
0;3618;15.6;0;100;2024-07-03T02:34:10.371588468Z;978;santorsola-thecp-1
0;3618;15.5;0;100;2024-07-03T02:54:10.133444601Z;978;santorsola-thecp-1
0;3612;15.5;0;100;2024-07-03T03:14:09.872046431Z;978;santorsola-thecp-1
0;3612;15.4;0;100;2024-07-03T03:34:09.623362836Z;978;santorsola-thecp-1
0;3612;15.4;0;100;2024-07-03T03:54:09.384802096Z;978;santorsola-thecp-1
0;3612;15.5;0;100;2024-07-03T04:14:09.120612121Z;978;santorsola-thecp-1
0;3612;15.5;0;100;2024-07-03T04:34:08.891212241Z;978;santorsola-thecp-1
0;3612;15.5;0;100;2024-07-03T04:54:08.628258392Z;978;santorsola-thecp-1
0;3612;15.8;0;100;2024-07-03T05:14:08.374224151Z;978;santorsola-thecp-1
0;3612;16.4;0;100;2024-07-03T05:34:08.133197754Z;978;santorsola-thecp-1
0;3612;17.1;0;100;2024-07-03T05:54:07.878243297Z;978;santorsola-thecp-1
0;3612;16.4;0;100;2024-07-03T06:14:07.634763648Z;978;santorsola-thecp-1
0;3612;17.2;0;100;2024-07-03T06:34:07.376525613Z;978;santorsola-thecp-1
0;3618;18.6;0;100;2024-07-03T06:54:07.131484027Z;978;santorsola-thecp-1
0;3618;19.4;0;100;2024-07-03T07:14:06.885129053Z;978;santorsola-thecp-1
0;3612;19.5;0;100;2024-07-03T07:34:06.626988433Z;978;santorsola-thecp-1
0;3612;19.3;0;100;2024-07-03T07:54:06.453991530Z;978;santorsola-thecp-1
0;3612;19.4;0;100;2024-07-03T08:14:06.122703990Z;978;santorsola-thecp-1
0;3612;22;0;100;2024-07-03T08:34:05.871653439Z;978;santorsola-thecp-1
0;3618;21.1;0;100;2024-07-03T08:54:05.637970279Z;978;santorsola-thecp-1
0;3612;21.9;0;100;2024-07-03T09:14:05.407515947Z;978;santorsola-thecp-1
0;3618;21.2;0;100;2024-07-03T09:34:05.168709053Z;978;santorsola-thecp-1
0;3618;21.7;0;100;2024-07-03T09:54:04.872012086Z;978;santorsola-thecp-1
0;3618;23.8;0;100;2024-07-03T10:14:04.602336420Z;978;santorsola-thecp-1
0;3618;24;0;100;2024-07-03T10:34:04.359229823Z;978;santorsola-thecp-1
0;3618;23.3;0;100;2024-07-03T10:54:04.116274972Z;978;santorsola-thecp-1
0;3618;22.4;0;100;2024-07-03T11:14:03.858618418Z;978;santorsola-thecp-1
0;3612;21.6;0;100;2024-07-03T11:34:03.611199039Z;978;santorsola-thecp-1
0;3612;22.1;0;100;2024-07-03T11:54:03.362264513Z;978;santorsola-thecp-1
0;3618;22.8;0;100;2024-07-03T12:14:03.162073487Z;978;santorsola-thecp-1
0;3618;22.8;0;100;2024-07-03T12:34:02.851849547Z;978;santorsola-thecp-1
0;3618;23.5;0;100;2024-07-03T12:54:02.602911270Z;978;santorsola-thecp-1
0;3612;23.9;0;100;2024-07-03T13:14:02.351039893Z;978;santorsola-thecp-1
0;3618;24.1;0;100;2024-07-03T13:34:02.120738812Z;978;santorsola-thecp-1
0;3618;23.4;0;100;2024-07-03T13:54:01.844857471Z;978;santorsola-thecp-1
0;3612;22.9;0;100;2024-07-03T14:14:01.646723519Z;978;santorsola-thecp-1
0;3618;22.4;0;100;2024-07-03T14:34:01.347005631Z;978;santorsola-thecp-1
0;3618;23.2;0;100;2024-07-03T14:54:01.163926798Z;978;santorsola-thecp-1
0;3612;22.5;0;100;2024-07-03T15:14:00.844899601Z;978;santorsola-thecp-1
0;3618;21.3;0;100;2024-07-03T15:34:00.606587891Z;978;santorsola-thecp-1
0;3618;21;0;100;2024-07-03T15:54:00.341730754Z;978;santorsola-thecp-1
0;3618;20.1;0;100;2024-07-03T16:14:00.097364485Z;978;santorsola-thecp-1
0;3612;19.4;0;100;2024-07-03T16:33:59.829755733Z;978;santorsola-thecp-1
0;3612;18.8;0;100;2024-07-03T16:53:59.577810130Z;978;santorsola-thecp-1
0;3618;18.3;0;100;2024-07-03T17:13:59.327065960Z;978;santorsola-thecp-1
0;3612;17.6;0;100;2024-07-03T17:33:59.083208019Z;978;santorsola-thecp-1
0;3612;17.3;0;100;2024-07-03T17:53:58.834734052Z;978;santorsola-thecp-1
0;3612;17.2;0;100;2024-07-03T18:13:58.594119471Z;978;santorsola-thecp-1
0;3612;16.7;0;100;2024-07-03T18:33:58.333808085Z;978;santorsola-thecp-1
0;3612;16.6;0;100;2024-07-03T18:53:58.086881302Z;978;santorsola-thecp-1
0;3612;16.4;0;100;2024-07-03T19:13:57.836446909Z;978;santorsola-thecp-1
0;3612;16.3;0;100;2024-07-03T19:33:57.578995492Z;978;santorsola-thecp-1
0;3618;15.9;0;100;2024-07-03T19:53:57.339937792Z;978;santorsola-thecp-1
0;3612;15.8;0;100;2024-07-03T20:13:57.087623346Z;978;santorsola-thecp-1
0;3612;15.3;0;100;2024-07-03T20:33:56.841646718Z;978;santorsola-thecp-1
0;3612;15.3;0;100;2024-07-03T20:53:56.589559047Z;978;santorsola-thecp-1
0;3618;15.3;0;100;2024-07-03T21:13:56.342563732Z;978;santorsola-thecp-1
0;3612;15;0;100;2024-07-03T21:33:56.100838061Z;978;santorsola-thecp-1
0;3612;14.9;0;100;2024-07-03T21:53:55.843334535Z;978;santorsola-thecp-1
0;3612;14.8;0;100;2024-07-03T22:13:55.597857971Z;978;santorsola-thecp-1
0;3612;14.8;0;100;2024-07-03T22:33:55.335783654Z;978;santorsola-thecp-1
0;3612;14.8;0;100;2024-07-03T22:53:55.088775776Z;978;santorsola-thecp-1
0;3612;15;0;100;2024-07-03T23:13:54.847807097Z;978;santorsola-thecp-1
0;3612;14.9;0;100;2024-07-03T23:33:54.595484439Z;978;santorsola-thecp-1
0;3612;14.7;0;100;2024-07-03T23:53:54.352790163Z;978;santorsola-thecp-1
0;3612;14.3;0;100;2024-07-04T00:13:54.100331083Z;978;santorsola-thecp-1
0;3612;14.2;0;100;2024-07-04T00:33:53.863664004Z;978;santorsola-thecp-1
0;3612;14.4;0;100;2024-07-04T00:53:53.612350154Z;978;santorsola-thecp-1
0;3612;14.4;0;100;2024-07-04T01:13:53.367009902Z;978;santorsola-thecp-1
0;3612;14.3;0;100;2024-07-04T01:33:53.162564696Z;978;santorsola-thecp-1
0;3612;14.3;0;100;2024-07-04T01:53:52.862299950Z;978;santorsola-thecp-1
0;3612;14.2;0;100;2024-07-04T02:13:52.617035174Z;978;santorsola-thecp-1
0;3612;14.2;0;100;2024-07-04T02:33:52.354529404Z;978;santorsola-thecp-1
0;3612;14.3;0;100;2024-07-04T02:53:52.121549180Z;978;santorsola-thecp-1
0;3612;14.3;0;100;2024-07-04T03:13:51.864588788Z;978;santorsola-thecp-1
0;3612;14.2;0;100;2024-07-04T03:33:51.618459989Z;978;santorsola-thecp-1
0;3612;14.2;0;100;2024-07-04T03:53:51.379104103Z;978;santorsola-thecp-1
0;3612;14.4;0;100;2024-07-04T04:13:51.162138091Z;978;santorsola-thecp-1
0;3612;14.4;0;100;2024-07-04T04:33:50.880472948Z;978;santorsola-thecp-1
0;3612;14.5;0;100;2024-07-04T04:53:50.627250817Z;978;santorsola-thecp-1
0;3612;14.7;0;100;2024-07-04T05:13:50.372709596Z;978;santorsola-thecp-1
0;3612;15.8;0;100;2024-07-04T05:33:50.121050476Z;978;santorsola-thecp-1
0;3618;16.2;0;100;2024-07-04T05:53:49.866276292Z;978;santorsola-thecp-1
0;3618;17;0;100;2024-07-04T06:13:49.624931236Z;978;santorsola-thecp-1
0;3618;19.3;0;100;2024-07-04T06:33:49.373193294Z;978;santorsola-thecp-1
0;3618;21.2;0;100;2024-07-04T06:53:49.119987588Z;978;santorsola-thecp-1
0;3612;22.5;0;100;2024-07-04T07:13:48.858911366Z;978;santorsola-thecp-1
0;3618;23.5;0;100;2024-07-04T07:33:48.619539141Z;978;santorsola-thecp-1
0;3618;24.2;0;100;2024-07-04T07:53:48.493664582Z;978;santorsola-thecp-1
0;3618;25.1;0;100;2024-07-04T08:13:48.129885980Z;978;santorsola-thecp-1
0;3618;25.3;0;100;2024-07-04T08:33:47.862718865Z;978;santorsola-thecp-1
0;3618;25.6;0;100;2024-07-04T08:53:47.626523912Z;978;santorsola-thecp-1
0;3618;26.1;0;100;2024-07-04T09:13:47.367598302Z;978;santorsola-thecp-1
0;3618;27.2;0;100;2024-07-04T09:33:47.168527452Z;978;santorsola-thecp-1
0;3618;28;0;100;2024-07-04T09:53:46.871198551Z;978;santorsola-thecp-1
0;3618;27.9;0;100;2024-07-04T10:13:46.638716334Z;978;santorsola-thecp-1
0;3618;29;0;100;2024-07-04T10:33:46.380904369Z;978;santorsola-thecp-1
0;3612;29.1;0;100;2024-07-04T10:53:46.135183326Z;978;santorsola-thecp-1
0;3618;29.2;0;100;2024-07-04T11:13:45.888279698Z;978;santorsola-thecp-1
0;3618;28.9;0;100;2024-07-04T11:33:45.648502561Z;978;santorsola-thecp-1
0;3618;29;0;100;2024-07-04T11:53:45.404731182Z;978;santorsola-thecp-1
0;3618;29.1;0;100;2024-07-04T12:13:45.162711687Z;978;santorsola-thecp-1
0;3618;29.5;0;100;2024-07-04T12:33:44.917016237Z;978;santorsola-thecp-1
0;3618;31;0;100;2024-07-04T12:53:44.677291038Z;978;santorsola-thecp-1
0;3618;30.5;0;100;2024-07-04T13:13:44.437336324Z;978;santorsola-thecp-1
0;3618;30.2;0;100;2024-07-04T13:33:44.196588660Z;978;santorsola-thecp-1
0;3618;30.5;0;100;2024-07-04T13:53:43.958988549Z;978;santorsola-thecp-1
0;3618;30.7;0;100;2024-07-04T14:13:43.714918710Z;978;santorsola-thecp-1
0;3618;29.7;0;100;2024-07-04T14:33:43.483461767Z;978;santorsola-thecp-1
0;3618;29.7;0;100;2024-07-04T14:53:43.238585076Z;978;santorsola-thecp-1
0;3618;29.2;0;100;2024-07-04T15:13:42.995564950Z;978;santorsola-thecp-1
0;3618;29.5;0;100;2024-07-04T15:33:42.761803764Z;978;santorsola-thecp-1
0;3618;26.8;0;100;2024-07-04T15:53:42.516267683Z;978;santorsola-thecp-1
0;3618;27.1;0;100;2024-07-04T16:13:42.256565470Z;978;santorsola-thecp-1
0;3618;26.1;0;100;2024-07-04T16:33:42.016070086Z;978;santorsola-thecp-1
0;3612;25.2;0;100;2024-07-04T16:53:41.773875015Z;978;santorsola-thecp-1
0;3612;24.1;0;100;2024-07-04T17:13:41.522823260Z;978;santorsola-thecp-1
0;3618;23.5;0;100;2024-07-04T17:33:41.266971718Z;978;santorsola-thecp-1
0;3612;22.7;0;100;2024-07-04T17:53:41.022733355Z;978;santorsola-thecp-1
0;3612;21.7;0;100;2024-07-04T18:13:40.765163083Z;978;santorsola-thecp-1
0;3612;21.1;0;100;2024-07-04T18:33:40.509009154Z;978;santorsola-thecp-1
0;3612;20.3;0;100;2024-07-04T18:53:40.267766515Z;978;santorsola-thecp-1
0;3612;19.5;0;100;2024-07-04T19:13:40.043056739Z;978;santorsola-thecp-1
0;3612;18.7;0;100;2024-07-04T19:33:39.758524834Z;978;santorsola-thecp-1
0;3612;17.8;0;100;2024-07-04T19:53:39.498060689Z;978;santorsola-thecp-1
0;3612;17.4;0;100;2024-07-04T20:13:39.257323312Z;978;santorsola-thecp-1
0;3612;17;0;100;2024-07-04T20:33:39.010672252Z;978;santorsola-thecp-1
0;3612;16.7;0;100;2024-07-04T20:53:38.772730122Z;978;santorsola-thecp-1
0;3612;16.3;0;100;2024-07-04T21:13:38.524410220Z;978;santorsola-thecp-1
0;3612;15.9;0;100;2024-07-04T21:33:38.267482176Z;978;santorsola-thecp-1
0;3612;15.7;0;100;2024-07-04T21:53:38.016256874Z;978;santorsola-thecp-1
0;3612;15.4;0;100;2024-07-04T22:13:37.777295311Z;978;santorsola-thecp-1
0;3612;15.1;0;100;2024-07-04T22:33:37.513494262Z;978;santorsola-thecp-1
0;3612;14.9;0;100;2024-07-04T22:53:37.271364422Z;978;santorsola-thecp-1
0;3612;14.7;0;100;2024-07-04T23:13:37.015977535Z;978;santorsola-thecp-1
0;3612;14.5;0;100;2024-07-04T23:33:36.766207977Z;978;santorsola-thecp-1
0;3612;14.6;0;100;2024-07-04T23:53:36.527931459Z;978;santorsola-thecp-1
0;3612;14.3;0;100;2024-07-05T00:13:36.276194975Z;978;santorsola-thecp-1
0;3612;14.2;0;100;2024-07-05T00:33:36.029979125Z;978;santorsola-thecp-1
0;3612;13.9;0;100;2024-07-05T00:53:35.775472851Z;978;santorsola-thecp-1
0;3612;13.7;0;100;2024-07-05T01:13:35.523969709Z;978;santorsola-thecp-1
0;3612;13.6;0;100;2024-07-05T01:33:35.287163723Z;978;santorsola-thecp-1
0;3612;13.4;0;100;2024-07-05T01:53:35.081623946Z;978;santorsola-thecp-1
0;3612;13.2;0;100;2024-07-05T02:13:34.786340625Z;978;santorsola-thecp-1
0;3612;13.1;0;100;2024-07-05T02:33:34.546033892Z;978;santorsola-thecp-1
0;3612;13;0;100;2024-07-05T02:53:34.289934799Z;978;santorsola-thecp-1
0;3612;12.8;0;100;2024-07-05T03:13:34.051970658Z;978;santorsola-thecp-1
0;3612;12.8;0;100;2024-07-05T03:33:33.799621219Z;978;santorsola-thecp-1
0;3612;12.9;0;100;2024-07-05T03:53:33.548747909Z;978;santorsola-thecp-1
0;3612;13.2;0;100;2024-07-05T04:13:33.300082659Z;978;santorsola-thecp-1
0;3612;13.7;0;100;2024-07-05T04:33:33.081153262Z;978;santorsola-thecp-1
0;3612;14.2;0;100;2024-07-05T04:53:32.812381549Z;978;santorsola-thecp-1
0;3612;14.9;0;100;2024-07-05T05:13:32.561071436Z;978;santorsola-thecp-1
0;3612;15.7;0;100;2024-07-05T05:33:32.298378092Z;978;santorsola-thecp-1
0;3612;16.8;0;100;2024-07-05T05:53:32.122186193Z;978;santorsola-thecp-1
