temperature;wetness;batteryLevel;batteryValue;receivedAt;device;providerDeviceId
18.6;0.9;100;3357;2024-06-30T22:10:42.980012059Z;1028;santorsola-wetsd-3
17.9;1.2;100;3357;2024-06-30T22:30:42.521465526Z;1028;santorsola-wetsd-3
17.8;1.1;100;3357;2024-06-30T22:50:42.933565204Z;1028;santorsola-wetsd-3
17.6;1.5;100;3355;2024-06-30T23:10:42.910922950Z;1028;santorsola-wetsd-3
17.5;1.3;100;3357;2024-06-30T23:30:42.915742684Z;1028;santorsola-wetsd-3
17;1.8;100;3355;2024-06-30T23:50:42.441211683Z;1028;santorsola-wetsd-3
16.9;1.8;100;3352;2024-07-01T00:10:42.848585038Z;1028;santorsola-wetsd-3
16.8;2.1;100;3355;2024-07-01T00:30:42.825863732Z;1028;santorsola-wetsd-3
16.8;1.9;100;3357;2024-07-01T00:50:42.817416395Z;1028;santorsola-wetsd-3
16.8;2.2;100;3357;2024-07-01T01:10:42.802290977Z;1028;santorsola-wetsd-3
16.5;2.3;100;3355;2024-07-01T01:30:42.593689812Z;1028;santorsola-wetsd-3
16.3;2.3;100;3357;2024-07-01T01:50:42.747357890Z;1028;santorsola-wetsd-3
16.2;2.5;100;3357;2024-07-01T02:10:42.728019383Z;1028;santorsola-wetsd-3
16.4;2.4;100;3355;2024-07-01T02:30:42.697957377Z;1028;santorsola-wetsd-3
16.5;2.6;100;3352;2024-07-01T02:50:42.683990492Z;1028;santorsola-wetsd-3
16.4;2.7;100;3352;2024-07-01T03:10:42.663935251Z;1028;santorsola-wetsd-3
16.2;2.8;100;3346;2024-07-01T03:30:42.651358327Z;1028;santorsola-wetsd-3
16.5;2.5;100;3357;2024-07-01T03:50:42.630001440Z;1028;santorsola-wetsd-3
17;2.5;100;3357;2024-07-01T04:10:42.210038310Z;1028;santorsola-wetsd-3
17.7;1.7;100;3357;2024-07-01T04:30:42.581339207Z;1028;santorsola-wetsd-3
18.9;1.3;100;3357;2024-07-01T04:50:42.566908716Z;1028;santorsola-wetsd-3
20;1.1;100;3361;2024-07-01T05:10:42.361688379Z;1028;santorsola-wetsd-3
20.7;0.9;100;3364;2024-07-01T05:30:42.519540342Z;1028;santorsola-wetsd-3
23.3;0.8;100;3373;2024-07-01T05:50:42.520144452Z;1028;santorsola-wetsd-3
23.2;0.7;100;3368;2024-07-01T06:10:42.475859521Z;1028;santorsola-wetsd-3
27.5;0.8;100;3380;2024-07-01T06:30:42.457402876Z;1028;santorsola-wetsd-3
32.3;0.7;100;3384;2024-07-01T06:50:41.997424971Z;1028;santorsola-wetsd-3
34.2;0.6;100;3389;2024-07-01T07:10:42.436910977Z;1028;santorsola-wetsd-3
32;0.4;100;3386;2024-07-01T07:30:42.418207724Z;1028;santorsola-wetsd-3
35.2;0.5;100;3389;2024-07-01T07:50:42.395188458Z;1028;santorsola-wetsd-3
33.6;0.4;100;3389;2024-07-01T08:10:42.472872446Z;1028;santorsola-wetsd-3
29.7;0.4;100;3382;2024-07-01T08:30:42.374818837Z;1028;santorsola-wetsd-3
36.3;0.6;100;3389;2024-07-01T08:50:42.366392277Z;1028;santorsola-wetsd-3
41.1;0.5;100;3400;2024-07-01T09:10:42.204560530Z;1028;santorsola-wetsd-3
40.3;0.3;100;3400;2024-07-01T09:30:42.370059698Z;1028;santorsola-wetsd-3
38.6;0.2;100;3396;2024-07-01T09:50:41.898853505Z;1028;santorsola-wetsd-3
35.7;0.3;100;3391;2024-07-01T10:10:42.359785138Z;1028;santorsola-wetsd-3
38.3;0.3;100;3396;2024-07-01T10:30:41.876106343Z;1028;santorsola-wetsd-3
36.9;0.3;100;3391;2024-07-01T10:50:41.869728820Z;1028;santorsola-wetsd-3
32.6;0.2;100;3386;2024-07-01T11:10:42.300286234Z;1028;santorsola-wetsd-3
34;0.2;100;3384;2024-07-01T11:30:42.287767689Z;1028;santorsola-wetsd-3
31.5;0.1;100;3384;2024-07-01T11:50:42.303623719Z;1028;santorsola-wetsd-3
28.8;0.2;100;3380;2024-07-01T12:10:42.286868780Z;1028;santorsola-wetsd-3
26.3;0.2;100;3375;2024-07-01T12:30:42.294467602Z;1028;santorsola-wetsd-3
23.6;0.2;100;3370;2024-07-01T12:50:42.208668838Z;1028;santorsola-wetsd-3
25.3;0.1;100;3375;2024-07-01T13:10:42.206030680Z;1028;santorsola-wetsd-3
20.9;0.2;100;3366;2024-07-01T13:30:42.165507476Z;1028;santorsola-wetsd-3
21.7;0.3;100;3368;2024-07-01T14:10:42.121085528Z;1028;santorsola-wetsd-3
21;0.3;100;3364;2024-07-01T14:30:42.118962258Z;1028;santorsola-wetsd-3
19.9;0.5;100;3364;2024-07-01T14:50:42.123167189Z;1028;santorsola-wetsd-3
18.8;0.5;100;3361;2024-07-01T15:10:42.045908437Z;1028;santorsola-wetsd-3
18.4;0.7;100;3359;2024-07-01T15:30:41.845631703Z;1028;santorsola-wetsd-3
18.1;0.8;100;3357;2024-07-01T15:50:42.029814530Z;1028;santorsola-wetsd-3
17.7;1.2;100;3359;2024-07-01T16:10:41.985412321Z;1028;santorsola-wetsd-3
18.4;0.9;100;3359;2024-07-01T16:30:41.965070689Z;1028;santorsola-wetsd-3
20.6;0.6;100;3364;2024-07-01T16:50:41.943086754Z;1028;santorsola-wetsd-3
21.1;0.6;100;3366;2024-07-01T17:10:41.928690960Z;1028;santorsola-wetsd-3
21.6;0.5;100;3368;2024-07-01T17:30:41.902473356Z;1028;santorsola-wetsd-3
20.2;0.7;100;3364;2024-07-01T17:50:41.879277870Z;1028;santorsola-wetsd-3
19.2;0.9;100;3364;2024-07-01T18:10:41.669299082Z;1028;santorsola-wetsd-3
18.3;1.1;100;3359;2024-07-01T18:30:41.836776405Z;1028;santorsola-wetsd-3
18;1.1;100;3352;2024-07-01T18:50:41.806434853Z;1028;santorsola-wetsd-3
17.6;1.3;100;3355;2024-07-01T19:10:41.786228909Z;1028;santorsola-wetsd-3
17.1;2;100;3359;2024-07-01T19:30:41.592337301Z;1028;santorsola-wetsd-3
16.7;1.8;100;3359;2024-07-01T19:50:41.742416337Z;1028;santorsola-wetsd-3
16.2;2.2;100;3352;2024-07-01T20:10:41.296915514Z;1028;santorsola-wetsd-3
15.9;2.2;100;3357;2024-07-01T20:30:41.525582598Z;1028;santorsola-wetsd-3
15.5;2.4;100;3352;2024-07-01T20:50:41.729417961Z;1028;santorsola-wetsd-3
15.4;2.7;100;3355;2024-07-01T21:10:41.673561562Z;1028;santorsola-wetsd-3
15.4;2.8;100;3352;2024-07-01T21:30:41.684336455Z;1028;santorsola-wetsd-3
15;2.8;100;3348;2024-07-01T21:50:41.196140749Z;1028;santorsola-wetsd-3
14.9;2.9;100;3350;2024-07-01T22:10:41.164369926Z;1028;santorsola-wetsd-3
15;2.9;100;3352;2024-07-01T22:30:41.585568109Z;1028;santorsola-wetsd-3
15.7;2.8;100;3352;2024-07-01T22:50:41.567392352Z;1028;santorsola-wetsd-3
15.9;2.8;100;3352;2024-07-01T23:10:41.554903015Z;1028;santorsola-wetsd-3
16;2.8;100;3355;2024-07-01T23:30:41.525593714Z;1028;santorsola-wetsd-3
16.1;2.7;100;3355;2024-07-01T23:50:41.515088500Z;1028;santorsola-wetsd-3
15.9;3;100;3357;2024-07-02T00:10:41.507258841Z;1028;santorsola-wetsd-3
15.7;2.9;100;3352;2024-07-02T00:30:41.475815818Z;1028;santorsola-wetsd-3
15.6;3;100;3352;2024-07-02T00:50:41.463553222Z;1028;santorsola-wetsd-3
15.2;3;100;3355;2024-07-02T01:10:41.246030239Z;1028;santorsola-wetsd-3
15;3;100;3350;2024-07-02T01:30:40.991407163Z;1028;santorsola-wetsd-3
14.7;2.9;100;3352;2024-07-02T01:50:41.387322351Z;1028;santorsola-wetsd-3
14.7;2.9;100;3348;2024-07-02T02:10:41.374082370Z;1028;santorsola-wetsd-3
14.3;2.9;100;3352;2024-07-02T02:30:41.360056417Z;1028;santorsola-wetsd-3
14.1;2.9;100;3359;2024-07-02T02:50:41.342114701Z;1028;santorsola-wetsd-3
13.7;3.1;100;3348;2024-07-02T03:10:40.885003904Z;1028;santorsola-wetsd-3
13.7;3.2;100;3350;2024-07-02T03:30:41.124012427Z;1028;santorsola-wetsd-3
13.8;3.1;100;3348;2024-07-02T03:50:41.288160505Z;1028;santorsola-wetsd-3
14.1;2.7;100;3350;2024-07-02T04:10:41.278150462Z;1028;santorsola-wetsd-3
15.1;1.9;100;3352;2024-07-02T04:30:40.796960799Z;1028;santorsola-wetsd-3
16.2;1.5;100;3357;2024-07-02T04:50:41.222139427Z;1028;santorsola-wetsd-3
17.3;1;100;3359;2024-07-02T05:10:41.188110102Z;1028;santorsola-wetsd-3
18.8;0.9;100;3370;2024-07-02T05:30:40.752883477Z;1028;santorsola-wetsd-3
19.4;0.9;100;3375;2024-07-02T05:50:41.160655447Z;1028;santorsola-wetsd-3
22.3;0.8;100;3386;2024-07-02T06:10:41.139006263Z;1028;santorsola-wetsd-3
25;0.7;100;3382;2024-07-02T06:30:40.942985709Z;1028;santorsola-wetsd-3
28.8;0.7;100;3380;2024-07-02T06:50:41.099437433Z;1028;santorsola-wetsd-3
31.2;0.7;100;3382;2024-07-02T07:10:40.921642088Z;1028;santorsola-wetsd-3
32.9;0.7;100;3384;2024-07-02T07:30:41.086899217Z;1028;santorsola-wetsd-3
33.7;0.5;100;3386;2024-07-02T07:50:41.088306208Z;1028;santorsola-wetsd-3
35.7;0.6;100;3384;2024-07-02T08:10:41.082486326Z;1028;santorsola-wetsd-3
36.3;0.5;100;3386;2024-07-02T08:30:41.089927082Z;1028;santorsola-wetsd-3
37.8;0.4;100;3391;2024-07-02T08:50:40.839875595Z;1028;santorsola-wetsd-3
38.7;0.4;100;3389;2024-07-02T09:10:41.002166140Z;1028;santorsola-wetsd-3
37.9;0.3;100;3393;2024-07-02T09:30:41.004736732Z;1028;santorsola-wetsd-3
38.1;0.3;100;3393;2024-07-02T09:50:40.556284115Z;1028;santorsola-wetsd-3
38.2;0.3;100;3393;2024-07-02T10:10:40.972542552Z;1028;santorsola-wetsd-3
36.8;0.2;100;3391;2024-07-02T10:30:40.961194365Z;1028;santorsola-wetsd-3
36.7;0.2;100;3391;2024-07-02T10:50:40.960881271Z;1028;santorsola-wetsd-3
35.7;0.2;100;3391;2024-07-02T11:10:40.505055762Z;1028;santorsola-wetsd-3
34.9;0.2;100;3389;2024-07-02T11:30:40.936063215Z;1028;santorsola-wetsd-3
35.4;0.2;100;3389;2024-07-02T11:50:40.913041428Z;1028;santorsola-wetsd-3
36.3;0.1;100;3393;2024-07-02T12:10:40.900227404Z;1028;santorsola-wetsd-3
37.9;0.1;100;3389;2024-07-02T12:30:40.901418600Z;1028;santorsola-wetsd-3
36.2;0.1;100;3398;2024-07-02T12:50:40.699358968Z;1028;santorsola-wetsd-3
37.4;0;100;3398;2024-07-02T13:10:40.884524889Z;1028;santorsola-wetsd-3
38.3;0;100;3400;2024-07-02T13:30:40.868933210Z;1028;santorsola-wetsd-3
34.4;0;100;3393;2024-07-02T13:50:40.854064589Z;1028;santorsola-wetsd-3
31.9;0.1;100;3382;2024-07-02T14:10:40.835496372Z;1028;santorsola-wetsd-3
33.9;0;100;3386;2024-07-02T14:30:40.836601960Z;1028;santorsola-wetsd-3
30;0;100;3380;2024-07-02T14:50:40.812230448Z;1028;santorsola-wetsd-3
31.6;0.1;100;3377;2024-07-02T15:10:40.793697268Z;1028;santorsola-wetsd-3
28.3;0;100;3382;2024-07-02T15:30:40.767577503Z;1028;santorsola-wetsd-3
37.7;0.1;100;3391;2024-07-02T15:50:40.759108583Z;1028;santorsola-wetsd-3
34.1;0;100;3393;2024-07-02T16:10:40.732483961Z;1028;santorsola-wetsd-3
27.9;0;100;3384;2024-07-02T16:30:40.722892505Z;1028;santorsola-wetsd-3
26.1;0.1;100;3377;2024-07-02T16:50:40.706837863Z;1028;santorsola-wetsd-3
28;0.1;100;3389;2024-07-02T17:10:40.285505973Z;1028;santorsola-wetsd-3
25.7;0.1;100;3380;2024-07-02T17:30:40.666142982Z;1028;santorsola-wetsd-3
23.8;0.1;100;3375;2024-07-02T17:50:40.211811208Z;1028;santorsola-wetsd-3
23.1;0.2;100;3368;2024-07-02T18:10:40.624093803Z;1028;santorsola-wetsd-3
22.3;0.2;100;3361;2024-07-02T18:30:40.603177215Z;1028;santorsola-wetsd-3
21.4;0.2;100;3361;2024-07-02T18:50:40.590492683Z;1028;santorsola-wetsd-3
20.7;0.2;100;3366;2024-07-02T19:10:40.382394506Z;1028;santorsola-wetsd-3
20.2;0.2;100;3361;2024-07-02T19:30:40.100848626Z;1028;santorsola-wetsd-3
20.1;0.3;100;3364;2024-07-02T19:50:40.510621376Z;1028;santorsola-wetsd-3
19.8;0.3;100;3361;2024-07-02T20:10:40.507189481Z;1028;santorsola-wetsd-3
19.4;0.4;100;3352;2024-07-02T20:30:40.472727694Z;1028;santorsola-wetsd-3
19.5;0.4;100;3361;2024-07-02T20:50:40.019031355Z;1028;santorsola-wetsd-3
19.4;0.4;100;3357;2024-07-02T21:10:40.432750090Z;1028;santorsola-wetsd-3
19.3;0.7;100;3361;2024-07-02T21:30:40.411635965Z;1028;santorsola-wetsd-3
18.8;1.3;100;3361;2024-07-02T21:50:40.393563973Z;1028;santorsola-wetsd-3
18.3;1.5;100;3359;2024-07-02T22:10:40.373972639Z;1028;santorsola-wetsd-3
18;1.3;100;3352;2024-07-02T22:30:40.361478280Z;1028;santorsola-wetsd-3
17.6;1.3;100;3357;2024-07-02T22:50:40.323203074Z;1028;santorsola-wetsd-3
17;1.6;100;3357;2024-07-02T23:10:40.313039344Z;1028;santorsola-wetsd-3
16.1;1.6;100;3357;2024-07-02T23:30:40.284996711Z;1028;santorsola-wetsd-3
15.7;1.7;100;3352;2024-07-02T23:50:40.263185919Z;1028;santorsola-wetsd-3
15.5;2;100;3346;2024-07-03T00:10:40.286227624Z;1028;santorsola-wetsd-3
15.6;1.9;100;3352;2024-07-03T00:30:40.227685876Z;1028;santorsola-wetsd-3
15.5;1.9;100;3352;2024-07-03T00:50:40.206361451Z;1028;santorsola-wetsd-3
15.4;2.2;100;3350;2024-07-03T01:10:40.202072711Z;1028;santorsola-wetsd-3
15.4;2.3;100;3359;2024-07-03T01:30:39.728385905Z;1028;santorsola-wetsd-3
15.6;2.3;100;3352;2024-07-03T01:50:40.160278283Z;1028;santorsola-wetsd-3
15.6;2.4;100;3352;2024-07-03T02:10:40.127973747Z;1028;santorsola-wetsd-3
15.5;2.3;100;3355;2024-07-03T02:30:40.101253157Z;1028;santorsola-wetsd-3
15.5;2.5;100;3355;2024-07-03T02:50:40.088042202Z;1028;santorsola-wetsd-3
15.4;2.5;100;3352;2024-07-03T03:30:40.051242129Z;1028;santorsola-wetsd-3
15.4;2.4;100;3350;2024-07-03T03:50:40.033910732Z;1028;santorsola-wetsd-3
15.5;2.3;100;3355;2024-07-03T04:10:40.012996317Z;1028;santorsola-wetsd-3
15.5;2.5;100;3355;2024-07-03T04:30:39.990775606Z;1028;santorsola-wetsd-3
15.6;2.3;100;3352;2024-07-03T04:50:39.969593078Z;1028;santorsola-wetsd-3
16.2;1.5;100;3355;2024-07-03T05:10:39.992782229Z;1028;santorsola-wetsd-3
17.2;1;100;3357;2024-07-03T05:30:40.029170564Z;1028;santorsola-wetsd-3
18.5;1;100;3359;2024-07-03T05:50:39.905685771Z;1028;santorsola-wetsd-3
17.4;0.7;100;3364;2024-07-03T06:10:39.873212068Z;1028;santorsola-wetsd-3
18.5;0.7;100;3359;2024-07-03T06:30:39.859554264Z;1028;santorsola-wetsd-3
20.7;0.7;100;3361;2024-07-03T06:50:39.843426962Z;1028;santorsola-wetsd-3
21.9;0.6;100;3370;2024-07-03T07:10:39.885377393Z;1028;santorsola-wetsd-3
22;0.6;100;3366;2024-07-03T07:30:39.407630337Z;1028;santorsola-wetsd-3
21.3;0.6;100;3366;2024-07-03T07:50:39.773486163Z;1028;santorsola-wetsd-3
21.2;0.6;100;3364;2024-07-03T08:10:39.318890372Z;1028;santorsola-wetsd-3
26.2;0.5;100;3375;2024-07-03T08:30:39.723953510Z;1028;santorsola-wetsd-3
23.8;0.5;100;3373;2024-07-03T08:50:39.709554238Z;1028;santorsola-wetsd-3
25.5;0.5;100;3375;2024-07-03T09:10:39.687408354Z;1028;santorsola-wetsd-3
23.9;0.4;100;3373;2024-07-03T09:30:39.681487791Z;1028;santorsola-wetsd-3
24.6;0.5;100;3370;2024-07-03T09:50:39.643858162Z;1028;santorsola-wetsd-3
28.7;0.5;100;3380;2024-07-03T10:10:39.251410080Z;1028;santorsola-wetsd-3
29.5;0.4;100;3384;2024-07-03T10:30:39.169073824Z;1028;santorsola-wetsd-3
27.4;0.3;100;3382;2024-07-03T10:50:39.164347623Z;1028;santorsola-wetsd-3
25.2;0.4;100;3377;2024-07-03T11:10:39.577322574Z;1028;santorsola-wetsd-3
23.9;0.3;100;3373;2024-07-03T11:30:39.550360126Z;1028;santorsola-wetsd-3
24.7;0.4;100;3370;2024-07-03T11:50:39.549239127Z;1028;santorsola-wetsd-3
25.7;0.4;100;3375;2024-07-03T12:10:39.499414561Z;1028;santorsola-wetsd-3
25.5;0.4;100;3375;2024-07-03T12:30:39.323734170Z;1028;santorsola-wetsd-3
27;0.4;100;3380;2024-07-03T12:50:39.026461542Z;1028;santorsola-wetsd-3
27.3;0.4;100;3380;2024-07-03T13:10:39.497298559Z;1028;santorsola-wetsd-3
27.8;0.3;100;3382;2024-07-03T13:30:39.427335955Z;1028;santorsola-wetsd-3
26.3;0.3;100;3377;2024-07-03T13:50:39.410723673Z;1028;santorsola-wetsd-3
25.2;0.3;100;3375;2024-07-03T14:10:39.378948841Z;1028;santorsola-wetsd-3
24.7;0.3;100;3375;2024-07-03T14:30:39.361447669Z;1028;santorsola-wetsd-3
26.2;0.4;100;3370;2024-07-03T14:50:39.408906531Z;1028;santorsola-wetsd-3
24.6;0.3;100;3375;2024-07-03T15:10:39.325816307Z;1028;santorsola-wetsd-3
22.4;0.3;100;3370;2024-07-03T15:30:39.302104297Z;1028;santorsola-wetsd-3
22.1;0.3;100;3368;2024-07-03T15:50:39.298325308Z;1028;santorsola-wetsd-3
20.8;0.4;100;3361;2024-07-03T16:10:39.263921788Z;1028;santorsola-wetsd-3
19.9;0.4;100;3364;2024-07-03T16:30:38.811807672Z;1028;santorsola-wetsd-3
19.2;0.5;100;3361;2024-07-03T16:50:39.208393418Z;1028;santorsola-wetsd-3
18.6;0.6;100;3361;2024-07-03T17:10:39.018009144Z;1028;santorsola-wetsd-3
17.7;0.7;100;3359;2024-07-03T17:30:39.174514480Z;1028;santorsola-wetsd-3
17.5;0.9;100;3357;2024-07-03T17:50:39.154549400Z;1028;santorsola-wetsd-3
17.4;1.1;100;3366;2024-07-03T18:10:38.701165387Z;1028;santorsola-wetsd-3
16.9;1.3;100;3355;2024-07-03T18:30:39.147877165Z;1028;santorsola-wetsd-3
16.6;1.5;100;3357;2024-07-03T18:50:38.906903278Z;1028;santorsola-wetsd-3
16.4;1.5;100;3357;2024-07-03T19:10:39.066779183Z;1028;santorsola-wetsd-3
16.1;1.8;100;3355;2024-07-03T19:30:39.036902260Z;1028;santorsola-wetsd-3
15.8;1.9;100;3361;2024-07-03T19:50:39.020318189Z;1028;santorsola-wetsd-3
15.8;2.2;100;3350;2024-07-03T20:10:38.573138430Z;1028;santorsola-wetsd-3
15.3;1.4;100;3355;2024-07-03T20:30:38.997725783Z;1028;santorsola-wetsd-3
15.3;2.2;100;3352;2024-07-03T20:50:38.960545647Z;1028;santorsola-wetsd-3
15.3;1.7;100;3352;2024-07-03T21:10:38.947889109Z;1028;santorsola-wetsd-3
15;2.1;100;3352;2024-07-03T21:30:38.927797363Z;1028;santorsola-wetsd-3
14.9;2.2;100;3348;2024-07-03T21:50:38.938076886Z;1028;santorsola-wetsd-3
14.8;2.2;100;3350;2024-07-03T22:10:38.891081400Z;1028;santorsola-wetsd-3
14.8;2.5;100;3348;2024-07-03T22:30:38.866611799Z;1028;santorsola-wetsd-3
14.8;2.5;100;3350;2024-07-03T22:50:38.850072456Z;1028;santorsola-wetsd-3
15;2.7;100;3350;2024-07-03T23:10:38.828383535Z;1028;santorsola-wetsd-3
14.9;2.4;100;3350;2024-07-03T23:30:38.810491319Z;1028;santorsola-wetsd-3
14.6;2.6;100;3355;2024-07-03T23:50:38.791273024Z;1028;santorsola-wetsd-3
14.2;2.6;100;3352;2024-07-04T00:10:38.768186162Z;1028;santorsola-wetsd-3
14.3;2.7;100;3352;2024-07-04T00:30:38.312157332Z;1028;santorsola-wetsd-3
14.4;2.7;100;3350;2024-07-04T00:50:38.740471790Z;1028;santorsola-wetsd-3
14.4;2.7;100;3352;2024-07-04T01:10:38.714159895Z;1028;santorsola-wetsd-3
14.3;2.5;100;3350;2024-07-04T01:30:38.282270748Z;1028;santorsola-wetsd-3
14.2;2.7;100;3350;2024-07-04T01:50:38.274769308Z;1028;santorsola-wetsd-3
14.2;2.7;100;3350;2024-07-04T02:10:38.486480119Z;1028;santorsola-wetsd-3
14.2;2.7;100;3346;2024-07-04T02:30:38.644644940Z;1028;santorsola-wetsd-3
14.3;2.7;100;3355;2024-07-04T02:50:38.624475658Z;1028;santorsola-wetsd-3
14.3;2.2;100;3346;2024-07-04T03:10:38.603389122Z;1028;santorsola-wetsd-3
14.2;1.9;100;3346;2024-07-04T03:30:38.583270239Z;1028;santorsola-wetsd-3
14.2;2.2;100;3348;2024-07-04T03:50:38.567615517Z;1028;santorsola-wetsd-3
14.6;2.2;100;3350;2024-07-04T04:10:38.539472540Z;1028;santorsola-wetsd-3
14.7;1.7;100;3350;2024-07-04T04:30:38.550908692Z;1028;santorsola-wetsd-3
15.1;1.4;100;3352;2024-07-04T04:50:38.077945998Z;1028;santorsola-wetsd-3
15.3;1.4;100;3352;2024-07-04T05:10:38.492819669Z;1028;santorsola-wetsd-3
18.1;0.9;100;3361;2024-07-04T05:30:38.292595861Z;1028;santorsola-wetsd-3
19;0.8;100;3368;2024-07-04T05:50:38.007310759Z;1028;santorsola-wetsd-3
19.5;0.8;100;3368;2024-07-04T06:10:37.984511227Z;1028;santorsola-wetsd-3
23.6;0.7;100;3380;2024-07-04T06:30:38.406659023Z;1028;santorsola-wetsd-3
28.7;0.8;100;3382;2024-07-04T06:50:38.387133046Z;1028;santorsola-wetsd-3
29.6;0.6;100;3382;2024-07-04T07:10:37.929355486Z;1028;santorsola-wetsd-3
31.4;0.6;100;3382;2024-07-04T07:30:37.902777636Z;1028;santorsola-wetsd-3
32.7;0.5;100;3382;2024-07-04T07:50:37.891191126Z;1028;santorsola-wetsd-3
34.9;0.5;100;3375;2024-07-04T08:10:38.329999135Z;1028;santorsola-wetsd-3
34.8;0.4;100;3386;2024-07-04T08:30:38.312428810Z;1028;santorsola-wetsd-3
35.3;0.4;100;3389;2024-07-04T08:50:38.310046998Z;1028;santorsola-wetsd-3
37.7;0.4;100;3393;2024-07-04T09:10:38.286105589Z;1028;santorsola-wetsd-3
38.2;0.3;100;3391;2024-07-04T09:30:38.291744752Z;1028;santorsola-wetsd-3
38.2;0.3;100;3391;2024-07-04T09:50:38.277728350Z;1028;santorsola-wetsd-3
38.6;0.3;100;3393;2024-07-04T10:10:37.830184923Z;1028;santorsola-wetsd-3
38.9;0.2;100;3389;2024-07-04T10:30:38.258829391Z;1028;santorsola-wetsd-3
38.7;0.3;100;3396;2024-07-04T10:50:38.294570742Z;1028;santorsola-wetsd-3
36.6;0.2;100;3398;2024-07-04T11:10:37.786014749Z;1028;santorsola-wetsd-3
35.8;0.2;100;3391;2024-07-04T11:30:38.231460172Z;1028;santorsola-wetsd-3
34.9;0.2;100;3391;2024-07-04T11:50:38.217461075Z;1028;santorsola-wetsd-3
34.2;0.1;100;3396;2024-07-04T12:10:37.752954740Z;1028;santorsola-wetsd-3
35.7;0.2;100;3393;2024-07-04T12:30:38.213261391Z;1028;santorsola-wetsd-3
37.4;0.1;100;3398;2024-07-04T12:50:38.185642924Z;1028;santorsola-wetsd-3
37.2;0.1;100;3393;2024-07-04T13:10:38.201124766Z;1028;santorsola-wetsd-3
36.1;0.1;100;3393;2024-07-04T13:30:38.206574526Z;1028;santorsola-wetsd-3
37.2;0.1;100;3396;2024-07-04T13:50:38.159540504Z;1028;santorsola-wetsd-3
37.9;0;100;3403;2024-07-04T14:10:37.712507198Z;1028;santorsola-wetsd-3
35.9;0;100;3396;2024-07-04T14:30:38.201452924Z;1028;santorsola-wetsd-3
37.1;0;100;3396;2024-07-04T14:50:38.143777589Z;1028;santorsola-wetsd-3
34.2;0;100;3398;2024-07-04T15:10:37.701201712Z;1028;santorsola-wetsd-3
37.1;0;100;3396;2024-07-04T15:30:38.134766079Z;1028;santorsola-wetsd-3
31.7;0;100;3389;2024-07-04T15:50:37.684506876Z;1028;santorsola-wetsd-3
32;0;100;3389;2024-07-04T16:10:38.093607124Z;1028;santorsola-wetsd-3
29;0;100;3384;2024-07-04T16:30:37.645817891Z;1028;santorsola-wetsd-3
27.5;0;100;3382;2024-07-04T16:50:37.629151858Z;1028;santorsola-wetsd-3
25.7;0.1;100;3377;2024-07-04T17:10:38.054340709Z;1028;santorsola-wetsd-3
24.6;0.1;100;3373;2024-07-04T17:30:38.044714208Z;1028;santorsola-wetsd-3
23.5;0.1;100;3368;2024-07-04T17:50:38.001591547Z;1028;santorsola-wetsd-3
22.3;0.2;100;3364;2024-07-04T18:10:37.985638229Z;1028;santorsola-wetsd-3
21.4;0.2;100;3364;2024-07-04T18:30:37.959396641Z;1028;santorsola-wetsd-3
20.5;0.2;100;3364;2024-07-04T18:50:37.494214191Z;1028;santorsola-wetsd-3
19.6;0.2;100;3364;2024-07-04T19:10:37.907831680Z;1028;santorsola-wetsd-3
18.5;0.5;100;3352;2024-07-04T19:30:37.459283532Z;1028;santorsola-wetsd-3
17.5;0.6;100;3357;2024-07-04T19:50:37.439003345Z;1028;santorsola-wetsd-3
17;0.5;100;3355;2024-07-04T20:10:37.856945507Z;1028;santorsola-wetsd-3
16.6;0.8;100;3355;2024-07-04T20:30:37.396591538Z;1028;santorsola-wetsd-3
16.4;1.4;100;3350;2024-07-04T20:50:37.811239618Z;1028;santorsola-wetsd-3
16.1;1.2;100;3352;2024-07-04T21:10:37.624726992Z;1028;santorsola-wetsd-3
15.8;1.1;100;3350;2024-07-04T21:30:37.775916435Z;1028;santorsola-wetsd-3
15.6;1.4;100;3352;2024-07-04T21:50:37.761376293Z;1028;santorsola-wetsd-3
15.2;1.4;100;3350;2024-07-04T22:10:37.736735579Z;1028;santorsola-wetsd-3
14.9;1.8;100;3352;2024-07-04T22:30:37.712674593Z;1028;santorsola-wetsd-3
14.8;1.7;100;3352;2024-07-04T22:50:37.684997437Z;1028;santorsola-wetsd-3
14.5;2.1;100;3350;2024-07-04T23:10:37.673158466Z;1028;santorsola-wetsd-3
14.4;1.9;100;3352;2024-07-04T23:30:37.476867459Z;1028;santorsola-wetsd-3
14.4;2.2;100;3350;2024-07-04T23:50:37.636513818Z;1028;santorsola-wetsd-3
14.1;2.4;100;3348;2024-07-05T00:10:37.606050298Z;1028;santorsola-wetsd-3
14;2.2;100;3350;2024-07-05T00:30:37.584287556Z;1028;santorsola-wetsd-3
13.8;2.2;100;3348;2024-07-05T00:50:37.577262748Z;1028;santorsola-wetsd-3
13.5;2.5;100;3348;2024-07-05T01:10:37.553733565Z;1028;santorsola-wetsd-3
13.4;2.5;100;3348;2024-07-05T01:30:37.551348252Z;1028;santorsola-wetsd-3
13.3;2.5;100;3348;2024-07-05T01:50:37.358481298Z;1028;santorsola-wetsd-3
13;2.6;100;3350;2024-07-05T02:10:37.504572163Z;1028;santorsola-wetsd-3
