,receivedAt,dewpoint_mean,temperature_mean,humidity_mean,vaporPressureDeficit_mean,dewpoint_max,temperature_max,humidity_max,vaporPressureDeficit_max,dewpoint_min,temperature_min,humidity_min,vaporPressureDeficit_min
159,2024-12-06 00:00:00+00:00,-1.8263888888888888,1.7083333333333333,81.29722222222222,0.18652777777777776,1.6,9.9,100.0,0.81,-6.0,-3.5,33.3,0.0
160,2024-12-07 00:00:00+00:00,-1.763380281690141,0.123943661971831,87.99577464788732,0.08816901408450704,1.0,5.8,100.0,0.31,-5.5,-5.5,65.1,0.0
161,2024-12-08 00:00:00+00:00,0.6208333333333333,0.6208333333333333,100.0,0.0,1.5,1.5,100.0,0.0,0.0,0.0,100.0,0.0
162,2024-12-09 00:00:00+00:00,1.5126760563380282,1.5126760563380282,100.0,0.0,5.1,5.1,100.0,0.0,0.0,0.0,100.0,0.0
163,2024-12-10 00:00:00+00:00,1.9055555555555554,1.9055555555555554,100.0,0.0,4.8,4.8,100.0,0.0,0.4,0.4,100.0,0.0
164,2024-12-11 00:00:00+00:00,-0.7625,-0.6430555555555555,99.21944444444445,0.008472222222222221,8.5,9.9,100.0,0.11,-4.9,-4.9,91.1,0.0
165,2024-12-12 00:00:00+00:00,-3.5374999999999996,-3.426388888888889,99.25,0.007222222222222223,6.8,8.2,100.0,0.09,-7.1,-7.1,91.0,0.0
166,2024-12-13 00:00:00+00:00,-2.8597222222222225,-2.7444444444444445,99.23888888888888,0.007083333333333334,5.6,6.7,100.0,0.08,-8.0,-8.0,91.0,0.0
167,2024-12-14 00:00:00+00:00,0.6027777777777779,0.6027777777777779,100.0,0.0,5.4,5.4,100.0,0.0,-1.9,-1.9,100.0,0.0
168,2024-12-15 00:00:00+00:00,-0.14722222222222223,-0.06111111111111113,99.44444444444444,0.0059722222222222225,8.8,9.7,100.0,0.07,-4.6,-4.6,94.1,0.0
169,2024-12-16 00:00:00+00:00,0.8902777777777777,2.526388888888889,90.63333333333334,0.10569444444444445,4.4,12.8,100.0,0.64,-2.3,-2.3,56.7,0.0
170,2024-12-17 00:00:00+00:00,-0.045833333333333344,0.4861111111111111,96.84583333333333,0.037222222222222226,6.7,12.3,100.0,0.46,-3.1,-3.1,67.6,0.0
171,2024-12-18 00:00:00+00:00,-0.46388888888888885,-0.14861111111111108,98.05277777777778,0.02236111111111111,7.8,11.3,100.0,0.28,-4.2,-4.2,79.4,0.0
172,2024-12-19 00:00:00+00:00,0.3291666666666667,0.3291666666666667,100.0,0.0,3.9,3.9,100.0,0.0,-5.0,-5.0,100.0,0.0
173,2024-12-20 00:00:00+00:00,-1.7958333333333334,4.5875,67.35277777777777,0.3055555555555556,5.3,10.6,100.0,0.75,-6.1,-2.1,39.5,0.0
174,2024-12-21 00:00:00+00:00,-4.36027397260274,-1.7219178082191782,84.55616438356165,0.11657534246575342,-0.7,9.2,100.0,0.62,-6.1,-6.0,46.6,0.0
175,2024-12-22 00:00:00+00:00,-2.301388888888889,-1.6555555555555557,95.76527777777778,0.027777777777777776,0.0,1.7,100.0,0.14,-5.2,-5.2,79.3,0.0
176,2024-12-23 00:00:00+00:00,-6.554929577464788,4.147887323943662,49.46478873239437,0.46352112676056334,0.4,13.3,100.0,1.13,-11.8,-2.2,26.0,0.0
177,2024-12-24 00:00:00+00:00,-6.47887323943662,5.705633802816902,42.5169014084507,0.558169014084507,-3.4,13.8,74.4,1.1,-8.5,-2.1,28.5,0.13
178,2024-12-25 00:00:00+00:00,-5.649295774647888,-2.5943661971830982,82.9281690140845,0.13985915492957746,0.0,10.7,100.0,0.74,-8.4,-8.4,41.1,0.0
179,2024-12-26 00:00:00+00:00,-6.202777777777778,-4.366666666666666,90.09305555555555,0.08986111111111111,-0.5,10.1,100.0,0.74,-9.0,-9.0,40.0,0.0
180,2024-12-27 00:00:00+00:00,-5.231944444444444,-3.611111111111111,91.0375,0.08555555555555555,0.2,10.9,100.0,0.72,-9.0,-9.0,44.8,0.0
181,2024-12-28 00:00:00+00:00,-2.973611111111111,-1.4972222222222222,91.89861111111111,0.09277777777777778,3.2,12.8,100.0,0.72,-6.6,-6.6,51.0,0.0
182,2024-12-29 00:00:00+00:00,-2.435211267605634,-1.5464788732394366,94.98028169014086,0.06112676056338028,5.0,12.7,100.0,0.59,-6.2,-6.2,59.8,0.0
183,2024-12-30 00:00:00+00:00,-2.8549295774647887,-2.0704225352112675,95.46760563380282,0.05183098591549296,5.1,11.1,100.0,0.47,-6.5,-6.5,63.9,0.0
184,2024-12-31 00:00:00+00:00,-3.4027777777777777,-2.808333333333333,96.475,0.03888888888888889,6.0,10.4,100.0,0.41,-7.4,-7.4,67.1,0.0
185,2025-01-01 00:00:00+00:00,-4.126760563380282,-3.663380281690141,97.0774647887324,0.02647887323943662,4.3,7.6,100.0,0.26,-7.6,-7.6,75.2,0.0
186,2025-01-02 00:00:00+00:00,-2.6708333333333334,-2.3736111111111113,97.99027777777778,0.014305555555555556,1.1,3.3,100.0,0.12,-6.7,-6.7,84.7,0.0
187,2025-01-03 00:00:00+00:00,-2.6944444444444446,-0.12083333333333338,87.03333333333333,0.14416666666666667,3.1,13.7,100.0,1.02,-7.0,-7.0,33.7,0.0
188,2025-01-04 00:00:00+00:00,-6.072222222222222,-5.190277777777777,94.63888888888889,0.03986111111111111,1.4,5.3,100.0,0.36,-10.3,-10.3,59.7,0.0
189,2025-01-05 00:00:00+00:00,-1.8958333333333333,-0.8472222222222222,93.04583333333333,0.04597222222222222,-0.5,2.2,100.0,0.14,-6.7,-6.7,79.4,0.0
190,2025-01-06 00:00:00+00:00,0.5861111111111111,1.2472222222222222,95.46666666666667,0.03138888888888889,4.0,4.0,100.0,0.08,-2.7,-2.7,89.4,0.0
191,2025-01-07 00:00:00+00:00,3.683333333333333,3.683333333333333,100.0,0.0,6.3,6.3,100.0,0.0,2.0,2.0,100.0,0.0
192,2025-01-08 00:00:00+00:00,3.730555555555556,3.801388888888889,99.52361111111111,0.0044444444444444444,10.0,10.4,100.0,0.04,1.4,1.4,95.4,0.0
193,2025-01-09 00:00:00+00:00,4.3375,4.3375,100.0,0.0,6.2,6.2,100.0,0.0,3.6,3.6,100.0,0.0
194,2025-01-10 00:00:00+00:00,-0.08591549295774648,2.769014084507042,84.77887323943662,0.1376056338028169,6.2,10.6,100.0,0.74,-4.9,-0.8,41.5,0.0
195,2025-01-11 00:00:00+00:00,-3.4055555555555554,-1.5722222222222222,89.18055555555556,0.08930555555555557,0.3,9.2,100.0,0.59,-6.1,-6.1,48.9,0.0
196,2025-01-12 00:00:00+00:00,-5.187323943661972,-2.295774647887324,83.60140845070423,0.13154929577464788,-0.7,13.4,100.0,0.97,-8.2,-7.3,36.6,0.0
197,2025-01-13 00:00:00+00:00,-6.155555555555555,-3.1263888888888887,83.1861111111111,0.13208333333333333,-2.1,8.7,100.0,0.67,-7.9,-7.8,39.5,0.0
198,2025-01-14 00:00:00+00:00,-5.711267605633803,-3.812676056338028,89.58732394366197,0.09394366197183099,0.4,10.0,100.0,0.68,-8.9,-8.9,44.8,0.0
199,2025-01-15 00:00:00+00:00,-4.567605633802817,-1.9774647887323944,85.66901408450704,0.12366197183098593,-1.0,9.3,100.0,0.64,-8.1,-8.1,45.2,0.0
200,2025-01-16 00:00:00+00:00,-3.0056338028169014,-0.495774647887324,85.68028169014084,0.1304225352112676,0.5,10.2,100.0,0.63,-5.8,-5.8,49.2,0.0
201,2025-01-17 00:00:00+00:00,-3.6458333333333335,-2.477777777777778,93.38472222222222,0.07180555555555555,3.1,10.4,100.0,0.54,-7.6,-7.6,57.3,0.0
202,2025-01-18 00:00:00+00:00,-3.8583333333333334,-1.9847222222222223,89.74305555555556,0.10805555555555556,2.3,12.6,100.0,0.78,-7.9,-7.9,46.0,0.0
203,2025-01-19 00:00:00+00:00,0.48888888888888893,1.5069444444444444,93.375,0.04861111111111111,3.2,4.6,100.0,0.21,-3.1,-3.1,74.5,0.0
204,2025-01-20 00:00:00+00:00,1.96056338028169,1.96056338028169,100.0,0.0,5.2,5.2,100.0,0.0,-0.9,-0.9,100.0,0.0
205,2025-01-21 00:00:00+00:00,2.4583333333333335,2.5388888888888888,99.49722222222222,0.007500000000000001,12.5,13.7,100.0,0.12,-2.7,-2.7,92.4,0.0
206,2025-01-22 00:00:00+00:00,1.436111111111111,1.436111111111111,100.0,0.0,6.6,6.6,100.0,0.0,-3.3,-3.3,100.0,0.0
207,2025-01-23 00:00:00+00:00,2.8125,2.8125,100.0,0.0,5.8,5.8,100.0,0.0,0.4,0.4,100.0,0.0
208,2025-01-24 00:00:00+00:00,1.8930555555555557,1.9583333333333333,99.58194444444445,0.005277777777777778,11.1,11.8,100.0,0.06,-1.3,-1.3,95.7,0.0
209,2025-01-25 00:00:00+00:00,4.147222222222222,4.9,95.5625,0.058472222222222224,9.2,15.1,100.0,0.66,0.5,0.5,61.8,0.0
210,2025-01-26 00:00:00+00:00,5.679166666666666,5.680555555555555,99.99166666666666,0.0001388888888888889,10.8,10.9,100.0,0.01,3.9,3.9,99.4,0.0
211,2025-01-27 00:00:00+00:00,5.481944444444444,5.481944444444444,100.0,0.0,6.4,6.4,100.0,0.0,3.9,3.9,100.0,0.0
212,2025-01-28 00:00:00+00:00,7.105555555555556,7.105555555555556,100.0,0.0,13.3,13.3,100.0,0.0,1.0,1.0,100.0,0.0
213,2025-01-29 00:00:00+00:00,2.3569444444444443,3.0944444444444446,95.80972222222222,0.05930555555555556,11.0,14.3,100.0,0.57,-1.6,-1.6,64.7,0.0
214,2025-01-30 00:00:00+00:00,0.9633802816901409,1.467605633802817,96.85915492957747,0.03591549295774648,8.5,11.3,100.0,0.25,-2.8,-2.8,79.8,0.0
215,2025-01-31 00:00:00+00:00,1.5375,1.6708333333333334,99.1236111111111,0.009027777777777779,8.8,10.7,100.0,0.15,-3.6,-3.6,88.1,0.0
216,2025-02-01 00:00:00+00:00,3.818055555555555,3.818055555555555,100.0,0.0,6.7,6.7,100.0,0.0,2.0,2.0,100.0,0.0
217,2025-02-02 00:00:00+00:00,2.6380281690140848,2.897183098591549,98.39295774647887,0.021267605633802818,11.8,13.5,100.0,0.24,-2.0,-2.0,81.3,0.0
218,2025-02-03 00:00:00+00:00,1.0661971830985917,2.315492957746479,93.29295774647888,0.10098591549295774,11.4,15.5,100.0,0.87,-3.1,-3.1,49.3,0.0
219,2025-02-04 00:00:00+00:00,0.7154929577464788,2.2845070422535207,91.65633802816902,0.12,10.7,15.6,100.0,0.95,-3.8,-3.8,46.4,0.0
220,2025-02-05 00:00:00+00:00,-0.8208333333333333,1.8833333333333333,86.44722222222222,0.19680555555555557,5.6,16.5,100.0,1.11,-4.1,-4.1,41.0,0.0
221,2025-02-06 00:00:00+00:00,-1.2680555555555555,1.4041666666666666,86.04861111111111,0.18291666666666667,5.6,14.8,100.0,0.91,-4.9,-4.9,45.7,0.0
222,2025-02-07 00:00:00+00:00,-1.4166666666666667,0.09305555555555557,91.07638888888889,0.0875,3.4,10.3,100.0,0.47,-5.1,-5.1,61.8,0.0
223,2025-02-08 00:00:00+00:00,0.9,2.091549295774648,92.36338028169014,0.06295774647887324,2.5,5.6,100.0,0.2,-1.1,-1.1,78.3,0.0
224,2025-02-09 00:00:00+00:00,2.96,2.96,100.0,0.0,5.0,5.0,100.0,0.0,1.3,1.3,100.0,0.0
225,2025-02-10 00:00:00+00:00,6.142253521126761,6.174647887323943,99.78028169014084,0.0025352112676056337,11.8,12.0,100.0,0.06,3.3,3.3,95.2,0.0
226,2025-02-11 00:00:00+00:00,6.636111111111111,7.001388888888889,97.68194444444445,0.02888888888888889,9.1,10.8,100.0,0.15,5.0,5.0,88.2,0.0
227,2025-02-12 00:00:00+00:00,6.8366197183098585,6.904225352112676,99.54647887323944,0.005492957746478873,11.4,12.3,100.0,0.08,4.7,4.7,93.9,0.0
228,2025-02-13 00:00:00+00:00,6.425352112676056,6.68169014084507,98.37605633802816,0.018309859154929577,8.6,9.4,100.0,0.12,5.5,5.5,90.1,0.0
229,2025-02-14 00:00:00+00:00,3.101388888888889,3.5194444444444444,97.44166666666666,0.025,5.9,7.7,100.0,0.3,-2.1,-2.1,68.6,0.0
230,2025-02-15 00:00:00+00:00,-1.848611111111111,1.609722222222222,83.15555555555555,0.22125,6.7,14.7,100.0,1.0,-4.7,-4.7,40.0,0.0
231,2025-02-16 00:00:00+00:00,-0.2916666666666667,1.9236111111111112,87.74444444444445,0.14402777777777778,4.2,12.5,100.0,0.67,-3.8,-3.8,53.5,0.0
232,2025-02-17 00:00:00+00:00,0.2708333333333333,2.238888888888889,88.10833333333333,0.11097222222222222,3.5,10.7,100.0,0.52,-4.0,-4.0,59.3,0.0
233,2025-02-18 00:00:00+00:00,-0.5,2.5971830985915494,81.74929577464789,0.17014084507042254,2.6,11.3,100.0,0.6,-3.7,-3.7,54.9,0.0
234,2025-02-19 00:00:00+00:00,-1.971830985915493,-0.25633802816901413,89.45915492957747,0.08380281690140845,0.4,5.5,100.0,0.29,-4.4,-4.4,68.2,0.0
235,2025-02-20 00:00:00+00:00,-0.901388888888889,1.7708333333333333,86.01805555555556,0.18305555555555555,4.3,14.4,100.0,0.86,-4.8,-4.8,47.4,0.0
236,2025-02-21 00:00:00+00:00,0.24647887323943662,3.249295774647887,84.45070422535211,0.22943661971830984,5.7,16.4,100.0,0.99,-4.4,-4.4,47.1,0.0
237,2025-02-22 00:00:00+00:00,1.3722222222222222,3.095833333333333,90.19444444444444,0.12666666666666668,6.7,13.3,100.0,0.6,-3.7,-3.7,60.7,0.0
238,2025-02-23 00:00:00+00:00,3.459722222222222,5.465277777777778,88.95555555555556,0.16666666666666666,8.8,17.1,100.0,0.84,-1.7,-1.7,56.4,0.0
239,2025-02-24 00:00:00+00:00,4.401388888888889,6.205555555555556,89.97222222222223,0.15736111111111112,9.5,18.1,100.0,0.92,-1.0,-1.0,55.6,0.0
240,2025-02-25 00:00:00+00:00,6.685915492957746,7.377464788732394,95.94647887323943,0.05816901408450704,10.0,14.5,100.0,0.44,3.1,3.1,73.2,0.0
241,2025-02-26 00:00:00+00:00,6.540277777777778,6.540277777777778,100.0,0.0,8.6,8.6,100.0,0.0,5.2,5.2,100.0,0.0
242,2025-02-27 00:00:00+00:00,5.471830985915493,8.690140845070422,84.38591549295774,0.2859154929577465,14.0,19.2,100.0,1.27,3.2,3.2,42.2,0.0
243,2025-02-28 00:00:00+00:00,4.25,7.6930555555555555,81.20277777777778,0.25930555555555557,7.9,18.0,100.0,1.16,1.6,1.6,43.8,0.0
244,2025-03-01 00:00:00+00:00,3.058333333333333,6.201388888888889,82.40555555555555,0.22277777777777777,6.4,17.1,100.0,0.99,-0.5,-0.5,49.4,0.0
245,2025-03-02 00:00:00+00:00,-0.043661971830985934,4.828169014084507,77.47183098591549,0.3712676056338028,5.8,19.1,100.0,1.43,-3.2,-3.2,29.7,0.0
246,2025-03-03 00:00:00+00:00,0.18888888888888888,5.279166666666667,76.98194444444444,0.4130555555555555,6.5,20.6,100.0,1.66,-4.2,-4.2,30.7,0.0
247,2025-03-04 00:00:00+00:00,0.6722222222222222,5.998611111111111,75.97777777777777,0.45694444444444443,6.1,22.0,100.0,1.85,-3.6,-3.6,28.5,0.0
248,2025-03-05 00:00:00+00:00,1.167605633802817,7.022535211267606,73.97464788732394,0.5242253521126761,5.7,23.4,100.0,2.04,-3.4,-3.4,28.7,0.0
249,2025-03-06 00:00:00+00:00,1.156338028169014,6.905633802816902,74.45915492957747,0.5108450704225352,5.5,23.5,100.0,2.06,-3.1,-3.1,29.0,0.0
250,2025-03-07 00:00:00+00:00,1.0285714285714285,8.124489795918368,70.13877551020408,0.6357142857142857,6.5,21.7,100.0,1.83,-3.1,-3.1,29.4,0.0
