,receivedAt,dewpoint_mean,temperature_mean,humidity_mean,vaporPressureDeficit_mean,dewpoint_max,temperature_max,humidity_max,vaporPressureDeficit_max,dewpoint_min,temperature_min,humidity_min,vaporPressureDeficit_min,temperature_daytime_mean,temperature_nighttime_mean
21,2024-07-21 00:00:00+00:00,19.904166666666665,25.105555555555554,75.53472222222221,1.0558333333333334,25.900000000000002,35.93333333333333,96.96666666666665,3.1166666666666667,16.099999999999998,16.599999999999998,47.5,0.06,29.802380952380954,18.529999999999998
22,2024-07-22 00:00:00+00:00,20.864583333333332,24.28333333333333,81.92083333333333,0.619375,27.566666666666666,31.733333333333334,93.86666666666667,1.57,16.766666666666666,17.766666666666666,59.76666666666667,0.12666666666666668,27.592857142857145,19.65
23,2024-07-23 00:00:00+00:00,19.904166666666665,23.45138888888889,81.70833333333333,0.6397222222222222,24.633333333333336,32.53333333333333,94.46666666666665,2.0033333333333334,16.96666666666667,17.900000000000002,59.1,0.11333333333333333,26.273809523809522,19.5
24,2024-07-24 00:00:00+00:00,19.184722222222224,24.563888888888886,75.16805555555555,1.0752777777777778,22.96666666666667,36.5,96.43333333333334,3.3633333333333333,15.799999999999999,16.400000000000002,44.43333333333334,0.07,28.86190476190476,18.546666666666667
25,2024-07-25 00:00:00+00:00,19.97222222222222,25.016666666666666,75.19166666666666,0.94375,25.166666666666668,34.1,93.2,2.8533333333333335,16.533333333333335,19.066666666666666,46.666666666666664,0.15,28.63809523809524,19.946666666666665
26,2024-07-26 00:00:00+00:00,20.07361111111111,26.145833333333332,70.78888888888889,1.180625,25.099999999999998,35.1,85.13333333333333,2.9499999999999997,16.5,19.3,47.93333333333334,0.3333333333333333,29.952380952380956,20.816666666666666
27,2024-07-27 00:00:00+00:00,21.211111111111112,26.462500000000002,75.18472222222222,1.0963888888888889,26.96666666666667,35.23333333333333,95.96666666666665,2.9633333333333334,17.1,18.433333333333334,45.666666666666664,0.09333333333333334,31.01904761904762,20.083333333333332
28,2024-07-28 00:00:00+00:00,21.996527777777775,26.31041666666667,79.28958333333334,0.9492361111111111,26.866666666666664,37.46666666666667,97.63333333333333,3.513333333333333,17.8,18.2,45.666666666666664,0.05000000000000001,31.075,19.64
29,2024-07-29 00:00:00+00:00,21.443055555555556,25.940277777777776,78.13194444444444,0.9368055555555556,26.96666666666667,35.9,95.46666666666665,2.8633333333333333,18.03333333333333,18.8,52.1,0.09666666666666668,30.104761904761904,20.11
30,2024-07-30 00:00:00+00:00,21.791666666666668,25.469444444444445,81.97361111111111,0.7780555555555555,28.53333333333333,33.766666666666666,97.3,2.3233333333333333,17.766666666666666,18.53333333333333,55.166666666666664,0.06333333333333334,29.559523809523807,19.743333333333332
31,2024-07-31 00:00:00+00:00,22.979166666666668,25.99236111111111,84.88819444444444,0.6697222222222222,29.366666666666664,34.166666666666664,98.3,2.32,18.03333333333333,18.333333333333332,54.699999999999996,0.03666666666666667,30.175,20.136666666666667
32,2024-08-01 00:00:00+00:00,21.089583333333334,23.88888888888889,85.45069444444444,0.5407638888888889,27.900000000000002,32.333333333333336,97.3,1.6933333333333334,17.566666666666666,18.5,63.166666666666664,0.06,26.973809523809525,19.57
33,2024-08-02 00:00:00+00:00,19.95138888888889,22.25,87.39861111111111,0.39666666666666667,27.166666666666668,30.5,95.60000000000001,1.45,16.3,17.099999999999998,64.86666666666666,0.08666666666666667,25.36190476190476,17.893333333333334
34,2024-08-03 00:00:00+00:00,20.154166666666665,23.22361111111111,83.85000000000001,0.54625,27.733333333333334,31.099999999999998,96.43333333333334,1.4933333333333332,16.133333333333333,16.7,65.03333333333333,0.06666666666666667,26.714285714285715,18.336666666666666
35,2024-08-04 00:00:00+00:00,20.356944444444444,23.873611111111114,81.27499999999999,0.6131944444444445,25.53333333333333,30.46666666666667,91.56666666666666,1.3466666666666667,16.433333333333334,18.066666666666666,62.866666666666674,0.18000000000000002,26.985714285714288,19.516666666666666
36,2024-08-05 00:00:00+00:00,21.459722222222222,25.162499999999998,81.24861111111112,0.7494444444444444,26.96666666666667,34.56666666666666,93.96666666666665,2.063333333333333,17.7,19.2,57.46666666666667,0.15333333333333335,28.82857142857143,20.03
37,2024-08-06 00:00:00+00:00,21.093055555555555,25.85972222222222,77.12777777777778,1.0084722222222222,26.366666666666664,37.53333333333333,95.16666666666667,3.0533333333333332,17.733333333333334,18.566666666666666,52.79999999999999,0.10666666666666667,30.00952380952381,20.05
38,2024-08-07 00:00:00+00:00,18.87638888888889,21.90138888888889,84.63194444444444,0.5641666666666666,26.133333333333336,33.13333333333333,96.39999999999999,2.03,16.26666666666667,16.833333333333332,59.900000000000006,0.06666666666666667,24.83095238095238,17.8
39,2024-08-08 00:00:00+00:00,19.846527777777776,23.92638888888889,80.61041666666667,0.8324305555555557,28.166666666666668,34.666666666666664,97.9,2.37,15.5,15.9,57.5,0.04,28.695238095238096,17.25
40,2024-08-09 00:00:00+00:00,21.42222222222222,25.25,82.28611111111111,0.8852777777777777,26.3,36.800000000000004,99.16666666666667,3.1366666666666667,16.2,16.3,49.46666666666667,0.016666666666666666,30.285714285714285,18.2
41,2024-08-10 00:00:00+00:00,22.199305555555554,26.152430555555554,81.41701388888889,0.9333680555555556,27.7,37.63333333333333,99.2,3.063333333333333,17.8,17.900000000000002,52.300000000000004,0.02,31.00654761904762,19.356666666666666
42,2024-08-11 00:00:00+00:00,23.355555555555554,26.659722222222225,83.21666666666667,0.7594444444444445,31.400000000000002,36.93333333333334,97.2,1.9100000000000001,17.900000000000002,18.400000000000002,61.56666666666666,0.06,31.35952380952381,20.080000000000002
43,2024-08-12 00:00:00+00:00,22.82777777777778,26.17361111111111,82.87361111111112,0.7286111111111112,29.53333333333333,35.13333333333333,97.26666666666667,1.78,18.133333333333333,18.599999999999998,67.3,0.06,30.395238095238092,20.263333333333332
44,2024-08-13 00:00:00+00:00,20.605555555555558,24.67361111111111,80.52777777777779,0.857361111111111,27.3,36.166666666666664,98.46666666666665,2.75,17.46666666666667,17.7,54.53333333333333,0.03,28.864285714285717,18.806666666666665
45,2024-08-14 00:00:00+00:00,19.479166666666668,20.720833333333335,92.90833333333335,0.20180555555555557,23.400000000000002,27.266666666666666,99.26666666666667,0.8233333333333334,16.766666666666666,16.866666666666667,77.60000000000001,0.013333333333333334,22.845238095238095,17.746666666666666
46,2024-08-15 00:00:00+00:00,20.086111111111112,22.769444444444446,85.99722222222222,0.5116666666666667,25.833333333333332,30.899999999999995,98.76666666666667,1.2866666666666668,15.433333333333332,15.766666666666666,67.13333333333334,0.02,26.764285714285712,17.17666666666667
47,2024-08-16 00:00:00+00:00,21.158333333333335,24.15833333333333,85.15416666666667,0.6223611111111111,26.733333333333334,32.0,98.8,1.95,16.599999999999998,17.066666666666666,58.53333333333333,0.02666666666666667,28.183333333333334,18.523333333333333
48,2024-08-17 00:00:00+00:00,20.648611111111112,23.337500000000002,86.06388888888888,0.5251388888888889,27.166666666666668,32.166666666666664,99.63333333333333,1.8533333333333335,16.599999999999998,16.666666666666668,62.0,0.01,27.276190476190475,17.82333333333333
49,2024-08-18 00:00:00+00:00,19.01111111111111,20.768055555555556,90.57916666666667,0.30930555555555556,24.8,29.833333333333332,98.73333333333333,1.4133333333333333,16.166666666666668,16.599999999999998,65.89999999999999,0.02666666666666667,22.885714285714283,17.803333333333335
50,2024-08-19 00:00:00+00:00,18.56388888888889,19.537499999999998,94.35000000000001,0.14291666666666666,22.0,24.266666666666666,99.23333333333333,0.53,16.566666666666666,17.0,82.3,0.013333333333333334,21.00714285714286,17.48
51,2024-08-20 00:00:00+00:00,19.32361111111111,22.11180555555556,85.3875,0.47868055555555555,22.333333333333332,27.900000000000002,98.43333333333334,1.1900000000000002,17.066666666666666,17.333333333333332,66.03333333333335,0.03,24.90595238095238,18.2
52,2024-08-21 00:00:00+00:00,21.811111111111114,25.425,81.39027777777778,0.757361111111111,30.46666666666667,36.333333333333336,97.43333333333334,1.7,17.066666666666666,17.466666666666665,64.76666666666667,0.05000000000000001,29.83095238095238,19.256666666666668
53,2024-08-22 00:00:00+00:00,20.631944444444446,24.193055555555556,81.40833333333333,0.6604166666666667,27.933333333333334,33.36666666666667,95.26666666666667,1.7299999999999998,17.133333333333336,18.266666666666666,65.03333333333333,0.09999999999999999,27.428571428571427,19.663333333333334
54,2024-08-23 00:00:00+00:00,21.337500000000002,24.555555555555557,83.56944444444444,0.6727083333333334,28.0,34.43333333333333,97.86666666666667,2.2600000000000002,16.0,16.366666666666667,57.56666666666666,0.04,28.973809523809525,18.37
55,2024-08-24 00:00:00+00:00,21.11875,24.834722222222222,81.54305555555555,0.7813194444444443,28.0,36.13333333333333,97.7,2.81,16.8,17.166666666666668,53.13333333333333,0.04666666666666667,29.314285714285713,18.563333333333333
56,2024-08-25 00:00:00+00:00,20.759722222222223,24.727777777777778,80.09861111111111,0.8091666666666667,29.433333333333334,37.166666666666664,97.43333333333334,2.706666666666667,15.633333333333333,16.033333333333335,57.76666666666667,0.05000000000000001,29.52857142857143,18.006666666666668
57,2024-08-26 00:00:00+00:00,18.566666666666666,22.32777777777778,81.4263888888889,0.6627777777777778,23.7,31.8,99.16666666666667,2.15,16.0,16.96666666666667,53.4,0.02,25.71904761904762,17.580000000000002
58,2024-08-27 00:00:00+00:00,18.979166666666668,20.993055555555554,89.2986111111111,0.3634722222222222,24.46666666666667,31.600000000000005,100.0,1.7033333333333331,15.1,15.1,64.86666666666666,0.0,24.214285714285715,16.483333333333334
59,2024-08-28 00:00:00+00:00,17.981944444444444,20.42638888888889,87.2361111111111,0.41625,23.366666666666664,28.53333333333333,98.43333333333334,1.45,15.0,15.266666666666666,62.666666666666664,0.02666666666666667,23.726190476190478,15.806666666666667
60,2024-08-29 00:00:00+00:00,18.875,23.141666666666666,80.42777777777778,0.893611111111111,24.3,34.86666666666667,99.39999999999999,2.69,13.700000000000001,13.799999999999999,51.699999999999996,0.01,28.53095238095238,15.596666666666668
61,2024-08-30 00:00:00+00:00,20.829166666666666,22.883333333333336,88.89999999999999,0.39125000000000004,27.73333333333333,31.0,100.0,1.2733333333333334,15.0,15.0,68.76666666666667,0.0,26.645238095238092,17.616666666666667
62,2024-08-31 00:00:00+00:00,20.799305555555556,23.909722222222225,83.73402777777777,0.5729166666666666,25.166666666666668,31.166666666666668,96.73333333333333,1.3166666666666667,17.966666666666665,18.666666666666668,68.43333333333334,0.07,26.952380952380953,19.65
63,2024-09-01 00:00:00+00:00,19.146527777777777,21.358333333333334,88.03888888888889,0.3605555555555556,24.833333333333332,27.96666666666667,96.53333333333335,1.3,15.1,15.666666666666666,65.63333333333334,0.06333333333333334,24.08095238095238,17.546666666666667
64,2024-09-02 00:00:00+00:00,18.04722222222222,19.958333333333332,89.27638888888889,0.29680555555555554,24.833333333333332,27.3,98.56666666666666,0.8466666666666667,13.299999999999999,13.5,73.63333333333334,0.02,23.354761904761904,15.203333333333333
65,2024-09-03 00:00:00+00:00,17.59027777777778,19.580555555555556,89.19722222222221,0.3209722222222222,22.0,27.366666666666664,98.36666666666667,1.0366666666666666,13.166666666666666,13.4,71.89999999999999,0.023333333333333334,22.93095238095238,14.89
66,2024-09-04 00:00:00+00:00,17.779166666666665,18.230555555555558,97.29722222222222,0.07069444444444443,23.333333333333332,24.933333333333334,100.0,0.3033333333333333,13.233333333333334,13.366666666666667,90.8,0.0,20.402380952380952,15.190000000000001
67,2024-09-05 00:00:00+00:00,17.001388888888886,17.51388888888889,96.9486111111111,0.06791666666666667,19.3,21.53333333333333,100.0,0.32666666666666666,16.0,16.0,87.43333333333334,0.0,18.295238095238094,16.419999999999998
68,2024-09-06 00:00:00+00:00,17.961805555555554,21.054861111111112,84.35208333333334,0.5377777777777778,22.166666666666668,31.933333333333334,99.60000000000001,2.0700000000000003,15.533333333333333,16.0,56.333333333333336,0.01,24.47142857142857,16.27166666666667
69,2024-09-07 00:00:00+00:00,17.4875,21.73611111111111,80.05972222222222,0.8061111111111111,21.53333333333333,33.666666666666664,99.10000000000001,2.7100000000000004,13.166666666666666,13.333333333333334,48.06666666666666,0.013333333333333334,26.38095238095238,15.233333333333334
70,2024-09-08 00:00:00+00:00,17.295833333333334,18.415972222222223,93.63125000000001,0.1613888888888889,20.233333333333334,25.233333333333334,98.86666666666667,0.84,14.166666666666666,14.433333333333332,73.86666666666666,0.02,20.060714285714287,16.113333333333333
71,2024-09-09 00:00:00+00:00,15.799305555555556,20.440277777777776,78.46875,0.7440972222222223,18.3,31.53333333333333,99.13333333333333,2.643333333333333,11.333333333333334,11.933333333333332,42.96666666666667,0.02,23.81904761904762,15.709999999999999
72,2024-09-10 00:00:00+00:00,14.009722222222223,19.537499999999998,75.31527777777778,0.91125,17.75,32.166666666666664,98.60000000000001,2.8699999999999997,9.766666666666666,9.966666666666667,38.6,0.02,24.914285714285715,12.01
73,2024-09-11 00:00:00+00:00,16.12013888888889,19.2625,84.34027777777779,0.5008333333333334,20.666666666666668,29.366666666666664,99.16666666666667,1.7366666666666666,12.966666666666667,13.433333333333332,56.63333333333333,0.016666666666666666,22.573809523809523,14.626666666666669
74,2024-09-12 00:00:00+00:00,11.167361111111111,11.394444444444444,98.4888888888889,0.01902777777777778,15.333333333333334,15.366666666666667,100.0,0.07,8.1,8.5,95.0,0.0,10.533333333333333,12.6
75,2024-09-13 00:00:00+00:00,5.945833333333333,13.747916666666667,62.03055555555556,0.6684722222222222,10.0,21.3,98.13333333333333,1.4966666666666668,1.5,8.466666666666667,41.13333333333333,0.02,16.198809523809523,10.316666666666666
76,2024-09-14 00:00:00+00:00,4.0361111111111105,14.811111111111112,49.04583333333333,0.87125,7.766666666666667,19.266666666666666,65.43333333333334,1.1933333333333334,1.6666666666666667,11.9,43.73333333333333,0.48333333333333334,15.716666666666667,13.543333333333333
77,2024-09-15 00:00:00+00:00,6.183333333333334,15.426388888888889,55.25555555555556,0.8258333333333333,10.433333333333332,22.133333333333336,72.73333333333333,1.4033333333333333,3.3666666666666667,11.033333333333333,43.23333333333333,0.37333333333333335,17.423809523809524,12.629999999999999
78,2024-09-16 00:00:00+00:00,7.908333333333334,14.1875,67.05972222222222,0.5790972222222223,12.733333333333334,23.366666666666664,87.9,1.4033333333333333,4.766666666666667,7.3,51.300000000000004,0.125,16.12857142857143,11.469999999999999
79,2024-09-17 00:00:00+00:00,11.228472222222223,14.558333333333332,82.07430555555555,0.3940277777777778,16.5,25.333333333333332,96.3,1.3499999999999999,6.166666666666667,6.7,57.43333333333334,0.03333333333333333,18.054761904761904,9.663333333333332
80,2024-09-18 00:00:00+00:00,9.635416666666666,12.111805555555556,86.39513888888888,0.26819444444444446,13.533333333333333,19.233333333333334,98.59999999999998,0.7733333333333333,4.3999999999999995,4.6000000000000005,64.56666666666666,0.01,15.719047619047618,7.061666666666667
81,2024-09-19 00:00:00+00:00,11.299999999999999,13.44513888888889,87.96527777777777,0.24020833333333333,14.433333333333332,19.733333333333334,99.03333333333335,0.7033333333333333,8.1,8.333333333333334,69.5,0.01,16.258333333333333,9.506666666666668
82,2024-09-20 00:00:00+00:00,12.497916666666667,14.191666666666668,90.25625000000001,0.19666666666666666,18.266666666666666,23.8,98.2,0.8433333333333334,10.5,10.933333333333332,71.63333333333333,0.023333333333333334,16.25,11.309999999999999
83,2024-09-21 00:00:00+00:00,13.193055555555555,14.583333333333334,92.29375,0.17743055555555556,18.266666666666666,21.366666666666664,100.0,0.7133333333333334,9.85,9.85,72.0,0.0,17.347619047619048,10.713333333333333
84,2024-09-22 00:00:00+00:00,13.225000000000001,14.463888888888889,92.87986111111111,0.16458333333333333,20.2,23.366666666666664,100.0,0.7566666666666667,7.8,7.8,72.73333333333333,0.0,17.98333333333333,9.536666666666667
85,2024-09-23 00:00:00+00:00,12.955555555555556,14.327777777777778,92.21944444444443,0.17194444444444446,17.3,22.46666666666667,99.83333333333333,0.7399999999999999,8.299999999999999,8.433333333333334,72.8,0.0,16.89047619047619,10.74
86,2024-09-24 00:00:00+00:00,14.297222222222222,16.65972222222222,87.46875,0.32236111111111115,17.8,24.666666666666668,99.46666666666665,1.1600000000000001,11.566666666666668,11.966666666666667,62.73333333333333,0.01,19.20952380952381,13.09
87,2024-09-25 00:00:00+00:00,13.719444444444443,15.981944444444444,87.50972222222221,0.29250000000000004,18.400000000000002,24.599999999999998,99.73333333333333,0.9966666666666667,10.066666666666668,10.233333333333333,67.83333333333333,0.0,18.552380952380954,12.383333333333333
88,2024-09-26 00:00:00+00:00,13.788194444444445,14.887500000000001,93.28402777777778,0.11472222222222223,14.866666666666667,16.566666666666666,98.66666666666667,0.25666666666666665,12.333333333333334,13.466666666666667,85.86666666666667,0.02,15.361904761904762,14.223333333333333
89,2024-09-27 00:00:00+00:00,16.553472222222222,18.56736111111111,89.41666666666667,0.3423611111111111,23.8,31.0,99.5,1.5566666666666666,12.833333333333334,13.266666666666666,63.43333333333333,0.01,21.36904761904762,14.645
90,2024-09-28 00:00:00+00:00,11.221527777777778,15.94375,77.61736111111111,0.6026388888888888,14.366666666666667,28.433333333333334,97.93333333333334,2.44,5.933333333333334,7.1000000000000005,37.13333333333333,0.03,19.25952380952381,11.301666666666666
91,2024-09-29 00:00:00+00:00,8.718055555555555,13.709722222222224,77.02708333333334,0.6069444444444444,11.933333333333332,26.066666666666666,97.0,2.0833333333333335,3.8666666666666667,4.333333333333333,38.300000000000004,0.02666666666666667,18.007142857142856,7.693333333333333
92,2024-09-30 00:00:00+00:00,10.136111111111111,12.72777777777778,85.22222222222221,0.2513888888888889,11.666666666666666,17.46666666666667,97.86666666666667,0.6766666666666666,7.8999999999999995,8.233333333333333,66.13333333333334,0.02,14.435714285714285,10.336666666666666
93,2024-10-01 00:00:00+00:00,11.390277777777778,13.294444444444444,89.03611111111111,0.2004166666666667,13.700000000000001,18.133333333333336,99.09999999999998,0.56,8.366666666666667,8.6,73.10000000000001,0.01,15.283333333333333,10.51
94,2024-10-02 00:00:00+00:00,13.745138888888889,15.138888888888888,92.17291666666667,0.178125,17.400000000000002,23.833333333333332,98.76666666666667,1.0366666666666666,12.233333333333334,12.6,65.3,0.02,16.535714285714285,13.183333333333334
95,2024-10-03 00:00:00+00:00,10.856944444444444,11.551736111111111,95.58541666666666,0.06083333333333333,12.666666666666666,13.066666666666668,98.26666666666667,0.13,8.5,9.266666666666667,91.3,0.02666666666666667,11.781547619047618,11.23
96,2024-10-04 00:00:00+00:00,9.093055555555557,10.21111111111111,93.10208333333333,0.09555555555555556,10.766666666666666,14.0,98.63333333333333,0.31666666666666665,8.333333333333334,8.633333333333333,80.46666666666667,0.013333333333333334,11.116666666666665,8.943333333333333
97,2024-10-05 00:00:00+00:00,9.845138888888888,11.286111111111111,91.63958333333333,0.14194444444444446,12.799999999999999,17.766666666666666,99.63333333333333,0.5666666666666667,8.033333333333333,8.166666666666666,72.39999999999999,0.0,13.192857142857141,8.616666666666667
98,2024-10-06 00:00:00+00:00,9.256944444444445,11.133333333333333,89.40208333333334,0.1790972222222222,12.033333333333333,16.46666666666667,99.76666666666667,0.6166666666666667,6.2,6.5,66.86666666666667,0.0,13.200000000000001,8.24
99,2024-10-07 00:00:00+00:00,11.104166666666666,12.18888888888889,94.0625,0.12333333333333334,14.033333333333333,20.866666666666667,100.0,0.86,7.466666666666666,7.466666666666666,65.2,0.0,14.085714285714287,9.533333333333333
100,2024-10-08 00:00:00+00:00,13.595138888888888,13.635416666666666,99.74722222222222,0.004027777777777778,14.850000000000001,15.066666666666668,100.0,0.03,12.1,12.1,98.23333333333333,0.0,14.31547619047619,12.683333333333334
101,2024-10-09 00:00:00+00:00,14.21111111111111,15.54027777777778,92.47500000000001,0.1633333333333333,15.833333333333334,20.400000000000002,100.0,0.6366666666666666,12.633333333333333,12.633333333333333,74.23333333333333,0.0,17.06904761904762,13.4
102,2024-10-10 00:00:00+00:00,12.034722222222221,12.477777777777776,97.2076388888889,0.043888888888888894,14.866666666666667,16.099999999999998,99.86666666666667,0.14,6.866666666666667,6.866666666666667,92.43333333333334,0.0,13.338095238095239,11.273333333333333
103,2024-10-11 00:00:00+00:00,8.854861111111111,11.363888888888889,87.24444444444445,0.3161111111111111,15.233333333333334,25.400000000000002,100.0,1.5166666666666666,4.766666666666667,4.766666666666667,53.333333333333336,0.0,15.35,5.783333333333333
104,2024-10-12 00:00:00+00:00,9.740277777777777,11.669444444444444,89.50833333333333,0.22208333333333333,15.333333333333334,23.099999999999998,100.0,1.0833333333333333,5.3999999999999995,5.5,61.76666666666667,0.0,14.769047619047617,7.33
105,2024-10-13 00:00:00+00:00,10.006944444444445,11.881944444444443,89.86319444444445,0.21701388888888887,14.966666666666669,22.266666666666666,100.0,0.98,6.666666666666667,6.833333333333333,61.53333333333333,0.0,14.821428571428571,7.766666666666666
106,2024-10-14 00:00:00+00:00,10.52361111111111,12.116666666666667,91.2625,0.18319444444444444,14.033333333333333,20.333333333333332,100.0,0.7999999999999999,7.5,7.533333333333334,66.60000000000001,0.0,14.564285714285715,8.690000000000001
107,2024-10-15 00:00:00+00:00,10.0875,11.198611111111111,93.6875,0.125,15.300000000000002,18.733333333333334,100.0,0.6566666666666666,6.9,6.9,70.2,0.0,13.842857142857143,7.496666666666667
108,2024-10-16 00:00:00+00:00,11.4625,11.545833333333334,99.45833333333333,0.008055555555555557,13.299999999999999,13.866666666666667,100.0,0.07,8.2,8.2,95.60000000000001,0.0,12.469047619047618,10.253333333333334
109,2024-10-17 00:00:00+00:00,14.334027777777777,14.411805555555555,99.49444444444445,0.008888888888888889,15.966666666666667,16.3,100.0,0.04,13.0,13.0,97.86666666666667,0.0,15.046428571428573,13.523333333333332
110,2024-10-18 00:00:00+00:00,13.585416666666667,13.668750000000001,99.50694444444444,0.011249999999999998,18.333333333333332,20.066666666666666,100.0,0.24,10.666666666666666,10.666666666666666,89.86666666666667,0.0,14.16547619047619,12.973333333333333
111,2024-10-19 00:00:00+00:00,12.256944444444445,12.269444444444444,99.91527777777777,0.00125,13.833333333333334,14.0,100.0,0.016666666666666666,10.066666666666666,10.066666666666666,99.03333333333335,0.0,12.828571428571427,11.486666666666668
112,2024-10-20 00:00:00+00:00,14.66388888888889,14.869444444444445,98.75694444444444,0.02861111111111111,20.099999999999998,21.099999999999998,100.0,0.15666666666666668,12.633333333333333,12.633333333333333,93.76666666666667,0.0,16.07857142857143,13.176666666666668
