,receivedAt,ecp_mean,temperature_mean,waterContent_mean,ecp_max,temperature_max,waterContent_max,ecp_min,temperature_min,waterContent_min,t_above_threshold
70,2024-09-08 00:00:00+00:00,1870.9444444444443,18.418055555555558,35.137499999999996,1877.7916666666667,18.575,35.175000000000004,1863.8333333333333,18.258333333333333,35.104166666666664,0.0
71,2024-09-09 00:00:00+00:00,1865.548611111111,19.875,35.06666666666667,1880.1666666666667,20.3125,35.324999999999996,1851.2083333333333,19.454166666666666,34.87916666666667,0.0
72,2024-09-10 00:00:00+00:00,1462.1805555555557,18.54583333333333,35.859027777777776,1486.8333333333333,18.945833333333333,36.083333333333336,1433.125,18.154166666666665,35.68333333333333,0.0
73,2024-09-11 00:00:00+00:00,1004.5416666666666,18.781944444444445,35.425000000000004,1012.9166666666666,19.0625,35.512499999999996,996.5416666666666,18.5125,35.3375,0.0
74,2024-09-12 00:00:00+00:00,1029.013888888889,12.405555555555557,36.75138888888889,1032.5,12.549999999999999,36.791666666666664,1024.75,12.279166666666667,36.6875,0.0
75,2024-09-13 00:00:00+00:00,1329.8472222222222,12.502777777777778,36.43055555555556,1337.9166666666667,12.708333333333334,36.55,1321.2083333333333,12.308333333333332,36.333333333333336,0.0
76,2024-09-14 00:00:00+00:00,1737.625,13.91527777777778,36.22777777777778,1746.4583333333333,14.125,36.395833333333336,1729.625,13.7125,36.108333333333334,0.0
77,2024-09-15 00:00:00+00:00,1818.5555555555557,14.395833333333334,35.87222222222223,1831.2916666666667,14.629166666666668,35.958333333333336,1808.125,14.154166666666667,35.775,0.0
78,2024-09-16 00:00:00+00:00,1758.7777777777776,13.559722222222222,35.51388888888889,1771.125,13.870833333333332,35.61666666666667,1745.1666666666667,13.270833333333334,35.37916666666667,0.0
79,2024-09-17 00:00:00+00:00,1701.4027777777776,14.366666666666667,35.87291666666667,1715.6666666666667,14.712499999999999,36.016666666666666,1688.6666666666667,14.029166666666667,35.74583333333333,0.0
80,2024-09-18 00:00:00+00:00,1643.6666666666667,11.902777777777779,36.829166666666666,1655.7083333333333,12.1625,36.90833333333333,1633.2083333333333,11.637500000000001,36.729166666666664,0.0
81,2024-09-19 00:00:00+00:00,1665.298611111111,13.134027777777776,36.09583333333333,1673.9166666666667,13.370833333333332,36.145833333333336,1656.2083333333333,12.9125,36.045833333333334,0.0
82,2024-09-20 00:00:00+00:00,1617.2430555555557,13.94513888888889,35.820138888888884,1629.4583333333333,14.133333333333333,35.94166666666667,1607.75,13.733333333333334,35.6625,0.0
83,2024-09-21 00:00:00+00:00,1584.611111111111,14.463194444444445,36.56666666666667,1593.4166666666667,14.720833333333333,36.612500000000004,1576.6666666666667,14.195833333333333,36.525,0.0
84,2024-09-22 00:00:00+00:00,1594.7569444444443,14.361805555555556,37.09513888888889,1605.7916666666667,14.6625,37.15416666666667,1584.7916666666667,14.066666666666668,37.03333333333333,0.0
85,2024-09-23 00:00:00+00:00,1625.638888888889,13.975,36.30833333333333,1632.75,14.166666666666666,36.35,1618.2083333333333,13.795833333333334,36.266666666666666,0.0
86,2024-09-24 00:00:00+00:00,1684.388888888889,16.004166666666666,35.422222222222224,1693.2916666666667,16.2375,35.55833333333333,1676.0,15.791666666666666,35.25,0.0
87,2024-09-25 00:00:00+00:00,1696.9166666666667,15.427777777777777,35.64722222222222,1705.4166666666667,15.679166666666667,35.766666666666666,1688.4166666666667,15.216666666666667,35.55833333333333,0.0
88,2024-09-26 00:00:00+00:00,1649.0972222222224,14.796527777777778,36.55694444444445,1654.625,14.8375,36.612500000000004,1644.4166666666667,14.758333333333333,36.483333333333334,0.0
89,2024-09-27 00:00:00+00:00,1627.5,17.694444444444446,36.775,1635.625,17.95,36.833333333333336,1620.0833333333333,17.441666666666666,36.708333333333336,0.0
90,2024-09-28 00:00:00+00:00,1582.125,15.556597222222223,37.22743055555556,1596.0,15.929166666666667,37.420833333333334,1561.7083333333333,15.1875,36.987500000000004,0.0
91,2024-09-29 00:00:00+00:00,1327.1527777777778,12.731944444444444,37.36875,1340.9166666666667,13.058333333333332,37.49166666666667,1313.875,12.395833333333334,37.24583333333333,0.0
92,2024-09-30 00:00:00+00:00,1422.2777777777776,12.677777777777777,36.97777777777778,1428.5416666666667,12.820833333333333,37.12083333333333,1417.0416666666667,12.5375,36.891666666666666,0.0
93,2024-10-01 00:00:00+00:00,1504.75,12.640277777777778,37.266666666666666,1509.5416666666667,12.754166666666668,37.329166666666666,1499.4166666666667,12.533333333333333,37.22083333333333,0.0
94,2024-10-02 00:00:00+00:00,1567.861111111111,14.497222222222222,36.893055555555556,1572.5833333333333,14.654166666666667,36.92916666666667,1562.75,14.362499999999999,36.854166666666664,0.0
95,2024-10-03 00:00:00+00:00,1601.9722222222224,12.125694444444443,36.60763888888889,1604.5833333333333,12.195833333333333,36.65416666666667,1599.2083333333333,12.058333333333332,36.574999999999996,0.0
96,2024-10-04 00:00:00+00:00,1460.25,10.352777777777778,35.56388888888889,1465.875,10.466666666666667,35.6375,1454.4583333333333,10.245833333333334,35.47083333333334,0.0
97,2024-10-05 00:00:00+00:00,1459.111111111111,11.120833333333332,34.358333333333334,1463.8333333333333,11.341666666666667,34.387499999999996,1453.2916666666667,10.933333333333332,34.329166666666666,0.0
98,2024-10-06 00:00:00+00:00,1481.8055555555557,11.2125,33.93194444444445,1487.0833333333333,11.395833333333334,34.083333333333336,1476.3333333333333,11.029166666666667,33.8375,0.0
99,2024-10-07 00:00:00+00:00,1468.9583333333333,11.815277777777778,34.11944444444445,1475.7083333333333,12.008333333333333,34.15833333333333,1462.875,11.612499999999999,34.083333333333336,0.0
100,2024-10-08 00:00:00+00:00,1496.7847222222224,13.572222222222223,32.87361111111111,1500.4166666666667,13.641666666666666,32.891666666666666,1493.3333333333333,13.508333333333333,32.854166666666664,0.0
101,2024-10-09 00:00:00+00:00,1499.5972222222224,15.172222222222222,33.425000000000004,1507.125,15.375,33.55833333333333,1492.0833333333333,14.958333333333334,33.34166666666666,0.0
102,2024-10-10 00:00:00+00:00,1513.0833333333333,12.969444444444443,34.1625,1516.8333333333333,13.091666666666667,34.17916666666667,1509.2916666666667,12.845833333333333,34.145833333333336,0.0
103,2024-10-11 00:00:00+00:00,1536.638888888889,11.097222222222223,34.55416666666667,1546.1666666666667,11.529166666666667,34.699999999999996,1526.875,10.679166666666667,34.454166666666666,0.0
104,2024-10-12 00:00:00+00:00,1594.3055555555557,11.283333333333333,34.237500000000004,1603.0416666666667,11.591666666666667,34.28333333333333,1585.6666666666667,11.0,34.1875,0.0
105,2024-10-13 00:00:00+00:00,1642.5277777777776,11.969444444444443,33.94166666666667,1650.7916666666667,12.237499999999999,34.012499999999996,1634.7083333333333,11.704166666666666,33.887499999999996,0.0
106,2024-10-14 00:00:00+00:00,1604.4722222222224,11.92986111111111,34.84444444444444,1611.6666666666667,12.179166666666667,34.954166666666666,1596.5833333333333,11.720833333333333,34.69583333333333,0.0
107,2024-10-15 00:00:00+00:00,1596.0555555555557,11.409722222222221,35.15277777777778,1603.5,11.674999999999999,35.204166666666666,1588.0416666666667,11.133333333333333,35.108333333333334,0.0
108,2024-10-16 00:00:00+00:00,1661.8472222222224,11.4,35.36805555555556,1670.4166666666667,11.5,35.416666666666664,1651.4583333333333,11.316666666666668,35.30833333333333,0.0
109,2024-10-17 00:00:00+00:00,1975.0,14.240277777777777,36.15277777777778,1979.4583333333333,14.299999999999999,36.19583333333333,1970.1666666666667,14.179166666666667,36.108333333333334,0.0
110,2024-10-18 00:00:00+00:00,1021.7222222222222,13.786111111111111,38.47083333333333,1039.2916666666667,13.9,38.70416666666667,1005.2916666666666,13.674999999999999,38.295833333333334,0.0
111,2024-10-19 00:00:00+00:00,891.5555555555555,12.252777777777778,38.52291666666667,894.5833333333334,12.3375,38.57083333333333,888.25,12.174999999999999,38.479166666666664,0.0
112,2024-10-20 00:00:00+00:00,906.3888888888888,14.673611111111112,38.137499999999996,909.7916666666666,14.8375,38.170833333333334,902.875,14.508333333333333,38.108333333333334,0.0
113,2024-10-21 00:00:00+00:00,882.9166666666666,16.248611111111114,35.765972222222224,887.875,16.504166666666666,35.82083333333333,877.9583333333334,15.987499999999999,35.71666666666667,0.0
114,2024-10-22 00:00:00+00:00,1057.3958333333333,14.779166666666667,34.87847222222222,1064.2083333333333,15.016666666666666,34.958333333333336,1051.5833333333333,14.549999999999999,34.81666666666667,0.0
115,2024-10-23 00:00:00+00:00,1063.513888888889,13.730555555555556,35.84027777777778,1067.875,13.804166666666667,35.895833333333336,1059.1666666666667,13.645833333333334,35.791666666666664,0.0
116,2024-10-24 00:00:00+00:00,974.5277777777778,14.176388888888889,36.76388888888889,977.2916666666666,14.266666666666666,36.800000000000004,971.8333333333334,14.091666666666667,36.733333333333334,0.0
117,2024-10-25 00:00:00+00:00,1114.1805555555554,14.766666666666666,36.297222222222224,1123.5,14.887500000000001,36.43333333333333,1107.625,14.633333333333333,36.208333333333336,0.0
118,2024-10-26 00:00:00+00:00,1049.5555555555554,14.076388888888891,38.293055555555554,1055.4166666666667,14.174999999999999,38.391666666666666,1043.2916666666667,13.987499999999999,38.19166666666667,0.0
119,2024-10-27 00:00:00+00:00,971.2222222222222,15.047222222222222,37.23888888888889,974.8333333333334,15.220833333333333,37.28333333333333,967.5,14.891666666666666,37.19166666666667,0.0
120,2024-10-28 00:00:00+00:00,1142.7083333333333,14.673611111111109,36.4375,1155.7083333333333,14.870833333333332,36.545833333333334,1127.0833333333333,14.470833333333333,36.30416666666667,0.0
121,2024-10-29 00:00:00+00:00,1219.263888888889,12.003472222222221,36.65208333333333,1227.2083333333333,12.341666666666667,36.68333333333333,1211.5833333333333,11.666666666666666,36.61666666666667,0.0
122,2024-10-30 00:00:00+00:00,1259.25,11.076388888888888,36.58472222222222,1272.625,11.416666666666666,36.6875,1245.5,10.754166666666668,36.458333333333336,0.0
123,2024-10-31 00:00:00+00:00,1360.3472222222222,10.223611111111111,37.42916666666667,1375.0833333333333,10.5625,37.574999999999996,1349.4166666666667,9.887500000000001,37.34583333333333,0.0
124,2024-11-01 00:00:00+00:00,1351.0,9.516666666666667,37.35138888888889,1360.125,9.891666666666667,37.40416666666667,1342.7083333333333,9.129166666666666,37.30416666666667,0.0
125,2024-11-02 00:00:00+00:00,1359.375,8.703472222222222,37.05625,1370.375,9.075000000000001,37.166666666666664,1345.4583333333333,8.325000000000001,36.925000000000004,0.0
126,2024-11-03 00:00:00+00:00,1416.6666666666667,7.440277777777777,37.955555555555556,1427.875,7.795833333333333,38.05833333333333,1404.9583333333333,7.095833333333334,37.825,0.0
127,2024-11-04 00:00:00+00:00,1429.361111111111,7.057638888888889,38.11388888888889,1436.5833333333333,7.416666666666667,38.15833333333333,1421.8333333333333,6.716666666666666,38.07083333333333,0.0
128,2024-11-05 00:00:00+00:00,1407.236111111111,5.3493055555555555,37.91597222222222,1414.625,5.6499999999999995,37.979166666666664,1398.875,5.054166666666666,37.87083333333333,0.0
129,2024-11-06 00:00:00+00:00,1401.263888888889,4.888888888888888,38.45972222222222,1410.0416666666667,5.241666666666666,38.50416666666667,1392.3333333333333,4.554166666666666,38.420833333333334,0.0
130,2024-11-07 00:00:00+00:00,1409.3333333333333,4.8180555555555555,38.25,1422.2083333333333,5.1625000000000005,38.329166666666666,1398.1666666666667,4.4875,38.141666666666666,0.0
131,2024-11-08 00:00:00+00:00,1411.0555555555557,4.152777777777778,39.44027777777777,1418.4166666666667,4.395833333333333,39.483333333333334,1402.875,3.920833333333333,39.40416666666667,0.0
132,2024-11-09 00:00:00+00:00,1389.0972222222224,4.773611111111111,39.15833333333333,1396.7916666666667,5.0625,39.19166666666667,1381.0416666666667,4.466666666666667,39.125,0.0
133,2024-11-10 00:00:00+00:00,1256.2916666666667,15.173611111111112,35.75138888888889,1320.125,21.1875,37.4125,1191.0416666666667,9.183333333333334,34.1,0.0
134,2024-11-11 00:00:00+00:00,1053.0555555555554,33.418055555555554,30.508333333333336,1078.7916666666667,37.65416666666667,31.09583333333333,1007.5833333333334,31.087500000000002,29.366666666666664,8.418055555555554
