receivedAt,dewpoint_mean,temperature_mean,humidity_mean,vaporPressureDeficit_mean,dewpoint_max,temperature_max,humidity_max,vaporPressureDeficit_max,dewpoint_min,temperature_min,humidity_min,vaporPressureDeficit_min,temperature_daytime_mean,temperature_nighttime_mean
2025-04-30 00:00:00+00:00,12.287121212121212,20.2530303030303,62.681060606060605,1.0634848484848485,13.75,27.066666666666663,76.11666666666667,2.2183333333333337,11.216666666666667,16.066666666666666,45.516666666666666,0.5866666666666667,22.26190476190476,12.075000000000001
2025-05-31 00:00:00+00:00,12.873868727598566,18.148140681003586,76.19409722222223,0.8372782258064516,17.743548387096773,30.981182795698924,99.26021505376345,2.7140322580645164,8.589247311827956,8.80967741935484,45.00752688172043,0.008387096774193548,23.126267281105992,11.178763440860216
2025-06-30 00:00:00+00:00,18.759541062801933,25.777657004830917,70.54109299516908,1.5639855072463766,23.48985507246377,39.778260869565216,98.81739130434784,4.644492753623188,14.717391304347826,15.152173913043478,39.09130434782609,0.022463768115942032,31.619089026915113,17.521400966183574
