receivedAt,dewpoint_mean,temperature_mean,humidity_mean,vaporPressureDeficit_mean,dewpoint_max,temperature_max,humidity_max,vaporPressureDeficit_max,dewpoint_min,temperature_min,humidity_min,vaporPressureDeficit_min,temperature_daytime_mean,temperature_nighttime_mean,humidity_daytime_mean,humidity_nighttime_mean,vaporPressureDeficit_daytime_mean,vaporPressureDeficit_nighttime_mean
2025-04-30 00:00:00+00:00,10.725534511784511,15.078451178451179,78.44528198653198,0.5361645622895622,13.467777777777776,24.361111111111107,95.33333333333333,1.6517777777777778,8.053333333333333,8.977777777777778,50.01,0.08666666666666667,18.302539682539685,9.840952380952382,68.24746031746032,95.29595238095239,0.8303015873015873,0.06048809523809524
2025-05-31 00:00:00+00:00,12.775302419354839,17.845609318996413,77.25982302867384,0.7970452508960574,17.58279569892473,30.60268817204301,99.5741935483871,2.6490860215053766,8.655913978494622,8.80752688172043,44.43440860215054,0.004193548387096774,22.682334869431646,11.074193548387097,63.74393241167435,96.18206989247311,1.3261136712749615,0.05634946236559139
2025-06-30 00:00:00+00:00,19.199728260869566,25.316213768115944,73.70772946859904,1.377596618357488,24.589855072463767,39.11304347826087,99.12608695652175,4.23072463768116,14.73913043478261,15.082608695652173,42.04927536231884,0.0163768115942029,30.966749482401656,17.3287922705314,58.90792960662526,94.64497584541064,2.26536231884058,0.12006038647342995
