,receivedAt,dewpoint_mean,temperature_mean,humidity_mean,vaporPressureDeficit_mean,dewpoint_std,temperature_std,humidity_std,vaporPressureDeficit_std
7711,2025-05-18 05:00:00+00:00,9.733333333333333,11.299999999999999,90.43333333333334,0.13666666666666666,1.1503622617824942,2.151743479135002,5.658916268450463,0.09609023536933049
7712,2025-05-18 06:00:00+00:00,14.6,21.099999999999998,66.73333333333333,0.8566666666666666,1.2767145334803707,2.7999999999999976,6.3720744921362416,0.3002221399786054
7713,2025-05-18 07:00:00+00:00,15.366666666666667,24.066666666666666,58.5,1.2466666666666668,0.35118845842842467,0.25166114784235943,2.200000000000003,0.08504900548115388
7714,2025-05-18 08:00:00+00:00,16.900000000000002,27.566666666666666,52.300000000000004,1.76,0.9848857801796091,0.5859465277082324,3.746998799039036,0.18
7715,2025-05-18 09:00:00+00:00,16.53333333333333,28.333333333333332,48.833333333333336,1.97,1.7243356208503409,0.8082903768654758,3.86824680357049,0.13114877048603993
7716,2025-05-18 10:00:00+00:00,14.966666666666667,28.366666666666664,44.166666666666664,2.16,0.32145502536643156,0.5507570547286098,1.4843629385474888,0.12124355652982127
7717,2025-05-18 11:00:00+00:00,14.533333333333333,28.400000000000002,42.833333333333336,2.22,0.321455025366431,1.4798648586948766,2.720906711619003,0.304138126514911
7718,2025-05-18 12:00:00+00:00,15.333333333333334,30.066666666666666,40.9,2.5166666666666666,0.6806859285554056,0.1527525231651945,1.9078784028338862,0.08621678104251691
7719,2025-05-18 13:00:00+00:00,16.566666666666666,29.900000000000002,44.699999999999996,2.35,1.0785793124908958,1.6462077633154328,4.194043395102154,0.3634556369077251
7720,2025-05-18 14:00:00+00:00,15.5,27.766666666666666,47.43333333333334,2.0,1.7349351572897465,3.233161507461905,4.178915329763614,0.5483611948342079
7721,2025-05-18 15:00:00+00:00,16.333333333333332,26.400000000000002,53.96666666666667,1.5899999999999999,1.1930353445448867,1.410673597966587,1.7156145643277039,0.17349351572897476
7722,2025-05-18 16:00:00+00:00,15.433333333333332,22.8,63.26666666666667,1.02,1.0016652800877808,1.0440306508910548,3.7233497463082,0.1442220510185596
7723,2025-05-18 17:00:00+00:00,14.266666666666666,19.3,72.96666666666667,0.6133333333333334,0.4163331998932263,1.5,4.908496035786659,0.1703917055884275
7724,2025-05-18 18:00:00+00:00,12.4,16.033333333333335,79.10000000000001,0.3833333333333333,0.4000000000000008,0.8082903768654739,2.1633307652783933,0.06110100926607789
7725,2025-05-18 19:00:00+00:00,11.533333333333333,14.566666666666668,82.06666666666666,0.2966666666666667,0.15275252316519414,0.2516611478423576,0.6429100507328673,0.015275252316519458
7726,2025-05-18 20:00:00+00:00,10.933333333333332,13.6,83.96666666666667,0.25333333333333335,0.20816659994661416,0.36055512754639973,0.832666399786457,0.020816659994661334
7727,2025-05-18 21:00:00+00:00,10.566666666666666,12.799999999999999,86.53333333333335,0.19999999999999998,0.15275252316519372,0.45825756949558394,1.6653327995729132,0.0264575131106459
7728,2025-05-18 22:00:00+00:00,10.166666666666666,11.833333333333334,89.56666666666666,0.14333333333333334,0.05773502691896237,0.20816659994661268,0.8144527815247117,0.011547005383792512
7729,2025-05-18 23:00:00+00:00,9.666666666666666,11.0,91.53333333333335,0.11333333333333334,0.351188458428424,0.6244997998398394,1.5307950004273352,0.02886751345948129
7730,2025-05-19 00:00:00+00:00,8.733333333333333,9.366666666666667,96.06666666666666,0.04666666666666667,0.35118845842842367,0.6027713773341704,1.5631165450257827,0.020816659994661334
7731,2025-05-19 01:00:00+00:00,7.866666666666667,8.066666666666666,98.8,0.013333333333333334,0.20816659994661268,0.30550504633038905,0.6000000000000032,0.005773502691896257
7732,2025-05-19 02:00:00+00:00,7.266666666666667,7.3,99.86666666666667,0.0,0.1527525231651948,0.2000000000000004,0.23094010767585463,0.0
7733,2025-05-19 03:00:00+00:00,6.866666666666667,6.866666666666667,100.0,0.0,0.15275252316519444,0.15275252316519444,0.0,0.0
7734,2025-05-19 04:00:00+00:00,8.4,8.4,100.0,0.0,0.7549834435270744,0.7549834435270744,0.0,0.0
7735,2025-05-19 05:00:00+00:00,11.566666666666668,12.833333333333334,92.33333333333333,0.12333333333333334,1.3051181300301269,2.1501937897160186,5.154932912592878,0.0971253485622231
7736,2025-05-19 06:00:00+00:00,15.966666666666669,22.133333333333336,68.3,0.86,0.70945988845976,2.1548395145191974,5.910160742314886,0.26999999999999996
7737,2025-05-19 07:00:00+00:00,16.6,25.266666666666666,58.76666666666667,1.3266666666666667,0.7,0.6027713773341704,2.1825062046494477,0.0945163125250521
