receivedAt,PAR_control,DLI_control,PAR_shaded,DLI_shaded,PAR_percent_diff,DLI_percent_diff
2024-08-15 00:00:00+00:00,363.1486111111112,31.376040000000003,249.02222222222224,21.51552,31.426910470537408,31.4269104705374
2024-08-16 00:00:00+00:00,324.6305555555556,28.04808,236.1652777777778,20.40468,27.251063174377716,27.25106317437771
2024-08-17 00:00:00+00:00,313.4680555555556,27.08364,222.30416666666667,19.20708,29.082353775194186,29.08235377519417
2024-08-18 00:00:00+00:00,207.26666666666665,17.90784,151.31666666666666,13.07376,26.99421035702798,26.99421035702798
2024-08-19 00:00:00+00:00,100.90138888888887,8.71788,90.0486111111111,7.780199999999999,10.755825957686959,10.755825957686966
2024-08-20 00:00:00+00:00,209.7263888888889,18.12036,159.45347222222222,13.77678,23.97071581359311,23.97071581359311
2024-08-21 00:00:00+00:00,451.3055555555556,38.9928,285.6791666666667,24.68268,36.69939065673663,36.69939065673663
2024-08-22 00:00:00+00:00,317.59722222222223,27.4404,245.11944444444444,21.17832,22.820658590982642,22.820658590982642
2024-08-23 00:00:00+00:00,402.39375,34.76682,272.96527777777777,23.5842,32.16463283095779,32.1646328309578
2024-08-24 00:00:00+00:00,363.9597222222222,31.44612,274.2347222222222,23.69388,24.652453148432933,24.65245314843294
2024-08-25 00:00:00+00:00,384.9583333333333,33.2604,264.2291666666667,22.8294,31.36161922285961,31.36161922285961
2024-08-26 00:00:00+00:00,248.7118055555556,21.488700000000005,195.975,16.93224,21.203981627553105,21.203981627553105
2024-08-27 00:00:00+00:00,191.1291666666667,16.513560000000002,151.725,13.10904,20.616511521440575,20.616511521440568
2024-08-28 00:00:00+00:00,218.15694444444443,18.84876,154.51944444444445,13.35048,29.170513073539052,29.170513073539055
2024-08-29 00:00:00+00:00,390.19166666666666,33.71256,264.3569444444444,22.84044,32.24946429461305,32.24946429461305
2024-08-30 00:00:00+00:00,335.68055555555554,29.0028,234.95138888888889,20.2998,30.00744755678762,30.00744755678762
2024-08-31 00:00:00+00:00,224.90416666666667,19.43172,166.14305555555555,14.35476,26.127177625037827,26.127177625037817
2024-09-01 00:00:00+00:00,227.9680555555556,19.69644,171.24027777777778,14.79516,24.88409072908608,24.88409072908607
2024-09-02 00:00:00+00:00,288.8673611111111,24.95814,190.79583333333332,16.48476,33.950366493656986,33.95036649365697
2024-09-03 00:00:00+00:00,199.50833333333333,17.23752,133.61041666666665,11.543939999999996,33.03015747044819,33.03015747044821
2024-09-04 00:00:00+00:00,115.21805555555557,9.95484,105.34305555555557,9.10164,8.570705305158093,8.570705305158103
2024-09-05 00:00:00+00:00,49.76666666666667,4.29984,53.68333333333334,4.63824,-7.870060281312788,-7.870060281312795
2024-09-06 00:00:00+00:00,321.4902777777777,27.77676,227.37777777777777,19.64544,29.273824592933067,29.273824592933078
2024-09-07 00:00:00+00:00,421.5444444444445,36.42144,253.0895833333333,21.86694,39.96135243417066,39.961352434170635
2024-09-08 00:00:00+00:00,64.38055555555556,5.56248,60.50416666666667,5.227560000000001,6.021055356603531,6.021055356603503
2024-09-09 00:00:00+00:00,336.7347222222222,29.09388,232.3472222222222,20.0748,30.999921633003236,30.999921633003225
2024-09-10 00:00:00+00:00,414.26666666666665,35.79264,249.18194444444444,21.52932,39.84986857633301,39.849868576333016
2024-09-11 00:00:00+00:00,241.74027777777775,20.88636,164.475,14.21064,31.962103497210613,31.96210349721062
2024-09-12 00:00:00+00:00,29.30972222222222,2.53236,28.4375,2.457,2.9758802066056886,2.975880206605708
2024-09-13 00:00:00+00:00,144.61388888888888,12.49464,124.80833333333334,10.78344,13.695472618658874,13.69547261865888
2024-09-14 00:00:00+00:00,72.35000000000001,6.25104,73.32777777777777,6.33552,-1.351455117868362,-1.3514551178683885
2024-09-15 00:00:00+00:00,105.99861111111112,9.15828,90.87916666666666,7.85196,14.263813729215538,14.263813729215524
2024-09-16 00:00:00+00:00,119.2125,10.29996,92.77361111111112,8.01564,22.17795020563186,22.177950205631873
2024-09-17 00:00:00+00:00,269.0375,23.24484,188.4430555555556,16.28148,29.956583912816775,29.956583912816786
2024-09-18 00:00:00+00:00,153.18695652173912,12.683879999999998,112.49444444444444,9.71952,26.563953616716653,23.371082034834764
2024-09-19 00:00:00+00:00,111.7923611111111,9.65886,90.18888888888888,7.79232,19.324640796118796,19.3246407961188
2024-09-20 00:00:00+00:00,103.69444444444444,8.9592,85.1451388888889,7.35654,17.888427538173044,17.888427538173048
2024-09-21 00:00:00+00:00,110.98194444444444,9.58884,87.39166666666667,7.55064,21.255960053562262,21.255960053562266
2024-09-22 00:00:00+00:00,188.04861111111111,16.247400000000003,138.26527777777778,11.94612,26.47365116880239,26.473651168802405
2024-09-23 00:00:00+00:00,142.9958333333333,12.354839999999998,90.82777777777778,7.84752,36.482220732927324,36.482220732927324
2024-09-24 00:00:00+00:00,210.025,18.14616,129.33124999999998,11.17422,38.42102130698727,38.42102130698726
2024-09-25 00:00:00+00:00,197.01666666666668,17.022240000000004,119.15833333333336,10.29528,39.518653244226364,39.518653244226385
2024-09-26 00:00:00+00:00,35.93333333333333,3.10464,30.3875,2.62548,15.433673469387749,15.433673469387749
2024-09-27 00:00:00+00:00,227.85833333333332,19.68696,125.19722222222224,10.81704,45.054797693498635,45.054797693498635
2024-09-28 00:00:00+00:00,271.2416666666667,23.43528,162.54861111111111,14.0442,40.07240365807449,40.07240365807449
2024-09-29 00:00:00+00:00,339.29027777777776,29.31468,183.52638888888887,15.85668,45.90873923917982,45.908739239179816
2024-09-30 00:00:00+00:00,83.975,7.255439999999999,74.59930555555555,6.44538,11.164863881446204,11.164863881446188
2024-10-01 00:00:00+00:00,85.89166666666667,7.42104,77.58541666666666,6.70338,9.670612205297378,9.670612205297365
2024-10-02 00:00:00+00:00,128.41666666666666,11.0952,85.6138888888889,7.39704,33.33117023577763,33.33117023577764
2024-10-03 00:00:00+00:00,29.688888888888886,2.56512,28.475,2.46024,4.088697604790407,4.088697604790405
2024-10-04 00:00:00+00:00,58.31180555555556,5.03814,54.348611111111104,4.69572,6.796555871809851,6.796555871809846
2024-10-05 00:00:00+00:00,98.47361111111113,8.50812,77.15972222222221,6.6666,21.64426453787678,21.644264537876758
2024-10-06 00:00:00+00:00,89.0763888888889,7.696200000000001,81.0625,7.0038,8.9966476962657,8.9966476962657
2024-10-07 00:00:00+00:00,115.59722222222224,9.9876,80.23958333333333,6.9327,30.586927790460187,30.586927790460177
2024-10-08 00:00:00+00:00,29.75277777777778,2.57064,31.405555555555555,2.71344,-5.555036877975903,-5.555036877975905
2024-10-09 00:00:00+00:00,100.64305555555556,8.69556,81.33194444444445,7.02708,19.187723389867937,19.18772338986794
2024-10-10 00:00:00+00:00,28.431944444444444,2.45652,25.991666666666664,2.24568,8.582873333007678,8.582873333007658
2024-10-11 00:00:00+00:00,251.3326388888889,21.71514,127.66736111111112,11.03046,49.203827375738776,49.203827375738776
2024-10-12 00:00:00+00:00,158.36111111111111,13.6824,124.56388888888888,10.76232,21.3418698473952,21.341869847395184
2024-10-13 00:00:00+00:00,133.06666666666666,11.49696,102.15972222222224,8.8266,23.22666165664661,23.226661656646634
2024-10-14 00:00:00+00:00,190.7625,16.48188,159.63333333333333,13.79232,16.318284079243387,16.31828407924339
2024-10-15 00:00:00+00:00,179.83333333333334,15.5376,147.18472222222223,12.71676,18.15492740191535,18.154927401915348
2024-10-16 00:00:00+00:00,68.18472222222222,5.89116,71.525,6.179760000000001,-4.8988654186951415,-4.898865418695141
2024-10-17 00:00:00+00:00,65.0513888888889,5.62044,83.07777777777777,7.17792,-27.710997715481327,-27.71099771548135
2024-10-18 00:00:00+00:00,69.79444444444444,6.03024,56.725,4.90104,18.725622860781648,18.72562286078166
2024-10-19 00:00:00+00:00,49.86111111111112,4.308,57.99444444444445,5.01072,-16.31197771587742,-16.311977715877443
2024-10-20 00:00:00+00:00,155.41111111111113,13.42752,131.7111111111111,11.37984,15.249874883820699,15.249874883820688
2024-10-21 00:00:00+00:00,343.15277777777777,29.648399999999995,205.2180555555556,17.73084,40.1963006435423,40.1963006435423
2024-10-22 00:00:00+00:00,350.4736111111111,30.28092,186.54444444444445,16.11744,46.773611898185386,46.77361189818539
2024-10-23 00:00:00+00:00,49.55138888888889,4.28124,61.44513888888889,5.30886,-24.002858984780122,-24.002858984780104
2024-10-24 00:00:00+00:00,78.78611111111111,6.80712,96.04027777777776,8.29788,-21.900010577160362,-21.90001057716037
2024-10-25 00:00:00+00:00,253.68055555555557,21.918,145.40416666666667,12.56292,42.68217903093348,42.682179030933476
2024-10-26 00:00:00+00:00,64.64722222222223,5.585520000000001,78.52916666666667,6.78492,-21.473381171314397,-21.473381171314376
2024-10-27 00:00:00+00:00,287.0375,24.800040000000003,166.03055555555557,14.34504,42.157190069048276,42.15719006904828
2024-10-28 00:00:00+00:00,191.65138888888887,16.55868,139.1472222222222,12.02232,27.395661973055823,27.395661973055812
2024-10-29 00:00:00+00:00,294.3451388888889,25.43142,137.92916666666667,11.91708,53.140327987977074,53.140327987977074
2024-10-30 00:00:00+00:00,338.0444444444445,29.207040000000003,169.4909722222222,14.64402,49.86133480147253,49.86133480147253
2024-10-31 00:00:00+00:00,347.5923611111112,30.03198,169.76666666666668,14.66784,51.159264224336866,51.15926422433685
2024-11-01 00:00:00+00:00,351.4111111111111,30.36192,168.81527777777777,14.58564,51.96074556549783,51.96074556549783
2024-11-02 00:00:00+00:00,352.4145833333334,30.448620000000005,166.75694444444443,14.4078,52.68159936312385,52.681599363123844
2024-11-03 00:00:00+00:00,334.7180555555556,28.91964,162.61319444444445,14.04978,51.41785997336067,51.41785997336067
2024-11-04 00:00:00+00:00,326.4875,28.20852,159.87222222222223,13.81296,51.03266672622314,51.03266672622314
2024-11-05 00:00:00+00:00,207.88194444444449,17.961,132.13611111111112,11.41656,36.436946717888766,36.43694671788875
2024-11-06 00:00:00+00:00,302.7708333333333,26.1594,156.68055555555554,13.5372,48.251106676758646,48.251106676758646
2024-11-07 00:00:00+00:00,300.2291666666667,25.9398,147.9,12.778560000000002,50.73763097633752,50.73763097633751
2024-11-08 00:00:00+00:00,238.11111111111111,20.5728,118.39305555555556,10.22916,50.27823145123658,50.278231451236586
2024-11-09 00:00:00+00:00,222.49166666666667,19.22328,126.8125,10.9566,43.00348327652721,43.00348327652721
2024-11-10 00:00:00+00:00,278.4583333333333,24.0588,131.39027777777778,11.35212,52.815102997655735,52.81510299765575
2024-11-11 00:00:00+00:00,270.87916666666666,23.40396,127.1388888888889,10.9848,53.06435321202052,53.064353212020535
2024-11-12 00:00:00+00:00,248.80972222222223,21.49716,126.40416666666668,10.92132,49.19645199644976,49.19645199644977
2024-11-13 00:00:00+00:00,215.7722222222222,18.64272,115.93194444444444,10.016519999999998,46.27114498313551,46.27114498313552
2024-11-14 00:00:00+00:00,271.69166666666666,23.47416,116.03055555555557,10.02504,57.293296117944145,57.29329611794416
2024-11-15 00:00:00+00:00,261.3902777777778,22.58412,114.16111111111113,9.86352,56.32541803709863,56.32541803709863
2024-11-16 00:00:00+00:00,223.01458333333332,19.26846,115.57916666666668,9.98604,48.17416648761758,48.1741664876176
2024-11-17 00:00:00+00:00,250.6916666666667,21.65976,112.32916666666668,9.70524,55.19230129973739,55.19230129973739
2024-11-18 00:00:00+00:00,103.29027777777776,8.92428,75.36111111111111,6.5112,27.039492261560582,27.0394922615606
2024-11-19 00:00:00+00:00,123.30833333333334,10.65384,77.69305555555556,6.71268,36.99285891284269,36.9928589128427
2024-11-20 00:00:00+00:00,164.46944444444446,14.21016,89.72361111111111,7.75212,45.446638180006424,45.446638180006424
2024-11-21 00:00:00+00:00,76.57847222222222,6.61638,60.60277777777777,5.236079999999999,20.86186101765619,20.861861017656196
2024-11-22 00:00:00+00:00,209.14583333333331,18.0702,102.5875,8.86356,50.9492977388186,50.94929773881861
2024-11-23 00:00:00+00:00,191.50694444444449,16.546200000000002,95.47083333333336,8.24868,50.14758675708018,50.147586757080184
2024-11-24 00:00:00+00:00,125.80555555555556,10.8696,93.09166666666664,8.043119999999998,26.0035327886951,26.003532788695093
2024-11-25 00:00:00+00:00,165.37916666666663,14.288759999999998,67.49583333333334,5.83164,59.18722128442215,59.18722128442215
2024-11-26 00:00:00+00:00,67.35416666666667,5.8194,55.31111111111111,4.77888,17.880193834415927,17.880193834415916
2024-11-27 00:00:00+00:00,99.60416666666669,8.6058,65.65277777777779,5.6724,34.08631388133585,34.08631388133585
2024-11-28 00:00:00+00:00,132.29513888888889,11.4303,83.06736111111111,7.17702,37.21057190099997,37.21057190099998
2024-11-29 00:00:00+00:00,178.4888888888889,15.42144,84.22777777777777,7.27728,52.810632470119536,52.810632470119515
2024-11-30 00:00:00+00:00,174.60833333333335,15.08616,81.17361111111111,7.0134,53.51103262858143,53.511032628581425
2024-12-01 00:00:00+00:00,176.40555555555557,15.24144,81.95277777777778,7.08072,53.542972317576286,53.5429723175763
2024-12-02 00:00:00+00:00,184.3125,15.9246,84.54444444444444,7.30464,54.129836856184774,54.12983685618477
2024-12-03 00:00:00+00:00,49.93194444444445,4.31412,53.31527777777777,4.60644,-6.775889405023489,-6.775889405023508
2024-12-04 00:00:00+00:00,50.49027777777778,4.36236,47.78333333333333,4.12848,5.3613181855692815,5.3613181855692815
2024-12-05 00:00:00+00:00,184.8708333333333,15.972839999999998,83.00555555555555,7.17168,55.10078358012726,55.100783580127256
2024-12-06 00:00:00+00:00,187.39305555555555,16.19076,84.64999999999999,7.31376,54.82756831674362,54.82756831674362
2024-12-07 00:00:00+00:00,53.80972222222223,4.64916,58.24166666666667,5.03208,-8.236326562217682,-8.23632656221768
2024-12-08 00:00:00+00:00,15.197222222222225,1.31304,14.352777777777776,1.24008,5.556571010784161,5.556571010784128
2024-12-09 00:00:00+00:00,60.35694444444445,5.21484,61.22361111111112,5.28972,-1.4359021561543601,-1.435902156154365
2024-12-10 00:00:00+00:00,45.85138888888889,3.96156,49.25,4.2552,-7.412231545148875,-7.41223154514889
2024-12-11 00:00:00+00:00,177.9152777777778,15.371880000000004,78.17777777777778,6.75456,56.05898562830311,56.05898562830313
2024-12-12 00:00:00+00:00,191.5111111111111,16.54656,81.09861111111111,7.00692,57.653312833604076,57.653312833604076
2024-12-13 00:00:00+00:00,189.66666666666663,16.3872,80.06319444444445,6.917460000000001,57.78741944932629,57.78741944932629
2024-12-14 00:00:00+00:00,66.40277777777779,5.7372,60.93055555555555,5.2644,8.240953775360822,8.240953775360795
2024-12-15 00:00:00+00:00,185.2805555555556,16.00824,75.78750000000001,6.54804,59.09581565493771,59.09581565493771
2024-12-16 00:00:00+00:00,167.02222222222224,14.430720000000004,85.67777777777779,7.402560000000001,48.70276742948377,48.70276742948377
2024-12-17 00:00:00+00:00,160.65277777777777,13.8804,72.26388888888889,6.2436,55.01858736059479,55.01858736059479
2024-12-18 00:00:00+00:00,133.03333333333333,11.49408,74.50138888888888,6.43692,43.99795372922409,43.99795372922409
2024-12-19 00:00:00+00:00,38.09444444444444,3.29136,44.00972222222222,3.80244,-15.527927665159702,-15.527927665159682
2024-12-20 00:00:00+00:00,115.52361111111112,9.98124,61.706944444444446,5.33148,46.58499344770791,46.5849934477079
2024-12-21 00:00:00+00:00,184.7736111111111,15.96444,70.075,6.05448,62.07521215902343,62.07521215902343
2024-12-22 00:00:00+00:00,35.65555555555556,3.08064,34.518750000000004,2.98242,3.1882985353692703,3.188298535369273
2024-12-23 00:00:00+00:00,193.84861111111107,16.748519999999996,68.14305555555555,5.887559999999999,64.84728202850162,64.84728202850162
2024-12-24 00:00:00+00:00,195.95972222222224,16.93092,67.0763888888889,5.795400000000001,65.77031844695975,65.77031844695976
2024-12-25 00:00:00+00:00,198.68055555555557,17.166,69.19097222222223,5.978100000000001,65.17476406850751,65.1747640685075
2024-12-26 00:00:00+00:00,198.93472222222223,17.18796,68.16527777777777,5.88948,65.73485160542613,65.73485160542613
2024-12-27 00:00:00+00:00,199.07222222222225,17.19984,71.40972222222221,6.1698,64.12873608126588,64.12873608126587
2024-12-28 00:00:00+00:00,201.5680555555556,17.41548,75.65833333333335,6.536880000000001,62.46511724052395,62.46511724052395
2024-12-29 00:00:00+00:00,200.56388888888887,17.32872,76.43333333333332,6.603839999999999,61.89078016148913,61.89078016148915
2024-12-30 00:00:00+00:00,200.1916666666667,17.29656,78.2375,6.75972,60.91870290971153,60.91870290971153
2024-12-31 00:00:00+00:00,198.50416666666663,17.150759999999995,77.59027777777779,6.7038,60.91251932858951,60.9125193285895
2025-01-01 00:00:00+00:00,191.55833333333337,16.55064,77.02916666666667,6.65532,59.78814112324358,59.78814112324358
2025-01-02 00:00:00+00:00,57.31111111111111,4.95168,54.68611111111111,4.72488,4.580263668088406,4.580263668088405
2025-01-03 00:00:00+00:00,200.9875,17.36532,76.29027777777777,6.59148,62.04227736661346,62.042277366613455
2025-01-04 00:00:00+00:00,165.92777777777778,14.33616,72.10138888888888,6.229559999999999,56.546522918271016,56.546522918271
2025-01-05 00:00:00+00:00,26.43472222222222,2.28396,30.9125,2.67084,-16.939000683024236,-16.939000683024226
2025-01-06 00:00:00+00:00,20.42222222222222,1.76448,22.772222222222226,1.96752,-11.507072905331908,-11.507072905331876
2025-01-07 00:00:00+00:00,37.79027777777778,3.26508,40.99444444444445,3.54192,-8.47881215774192,-8.478812157741922
2025-01-08 00:00:00+00:00,92.4652777777778,7.989000000000001,68.02916666666667,5.87772,26.427337589185147,26.427337589185136
2025-01-09 00:00:00+00:00,28.329166666666666,2.44764,32.984722222222224,2.84988,-16.433789282737667,-16.433789282737674
2025-01-10 00:00:00+00:00,79.65277777777779,6.882,62.114583333333336,5.3667,22.018308631211863,22.018308631211855
2025-01-11 00:00:00+00:00,141.74027777777778,12.24636,77.15972222222223,6.666600000000001,45.56259982558082,45.56259982558082
2025-01-12 00:00:00+00:00,183.9652777777778,15.894600000000002,83.82083333333334,7.24212,54.43660110981088,54.43660110981089
2025-01-13 00:00:00+00:00,189.83055555555552,16.401359999999997,84.41805555555554,7.293719999999999,55.529785334874674,55.529785334874674
2025-01-14 00:00:00+00:00,194.71875,16.8237,84.68611111111112,7.31688,56.50849694181422,56.508496941814215
2025-01-15 00:00:00+00:00,214.05555555555557,18.4944,90.18055555555554,7.791599999999999,57.8704905268622,57.870490526862184
2025-01-16 00:00:00+00:00,196.31944444444449,16.962,95.79722222222225,8.27688,51.203395825963916,51.203395825963916
2025-01-17 00:00:00+00:00,227.65833333333333,19.66968,102.46527777777776,8.853,54.99164195858805,54.99164195858805
2025-01-18 00:00:00+00:00,240.225,20.75544,105.78055555555557,9.13944,55.96605034631884,55.96605034631884
2025-01-19 00:00:00+00:00,24.325,2.10168,28.13611111111111,2.43096,-15.667466027178254,-15.667466027178248
2025-01-20 00:00:00+00:00,43.55,3.76272,48.6625,4.20444,-11.739380022962123,-11.739380022962116
2025-01-21 00:00:00+00:00,166.1013888888889,14.35116,90.55972222222222,7.82436,45.47925045780271,45.47925045780271
2025-01-22 00:00:00+00:00,57.5,4.968,69.3138888888889,5.988720000000001,-20.545893719806777,-20.54589371980678
2025-01-23 00:00:00+00:00,37.43819444444444,3.23466,42.44444444444444,3.6672,-13.372039101482077,-13.37203910148207
2025-01-24 00:00:00+00:00,236.92083333333332,20.46996,108.1,9.33984,54.37294454898788,54.37294454898788
2025-01-25 00:00:00+00:00,135.5736111111111,11.71356,99.02777777777776,8.556,26.95645047278539,26.95645047278539
2025-01-26 00:00:00+00:00,58.083333333333336,5.0184,48.04027777777778,4.15068,17.290769966523193,17.290769966523182
2025-01-27 00:00:00+00:00,30.61805555555556,2.6454,41.66944444444445,3.60024,-36.094352460875484,-36.09435246087548
2025-01-28 00:00:00+00:00,44.10833333333334,3.810960000000001,46.327777777777776,4.002719999999999,-5.031803010265106,-5.03180301026508
2025-01-29 00:00:00+00:00,247.5194444444444,21.38568,111.98472222222222,9.67548,54.75720201555433,54.75720201555433
2025-01-30 00:00:00+00:00,185.33055555555555,16.01256,110.90138888888887,9.58188,40.16022422398417,40.16022422398417
2025-01-31 00:00:00+00:00,77.1736111111111,6.667799999999999,77.94027777777778,6.734040000000001,-0.9934311167101766,-0.9934311167101939
2025-02-01 00:00:00+00:00,30.134722222222223,2.60364,37.74930555555556,3.26154,-25.268470295432554,-25.268470295432554
2025-02-02 00:00:00+00:00,220.34583333333333,19.03788,127.71666666666668,11.034720000000002,42.038084072386205,42.038084072386205
2025-02-03 00:00:00+00:00,310.9736111111111,26.86812,152.03055555555554,13.13544,51.111428711796734,51.111428711796734
2025-02-04 00:00:00+00:00,310.8597222222222,26.85828,151.79861111111111,13.1154,51.16813139188362,51.16813139188362
2025-02-05 00:00:00+00:00,333.7472222222222,28.83576,157.24027777777778,13.58556,52.886416033425164,52.886416033425164
2025-02-06 00:00:00+00:00,335.8875,29.02068,156.1527777777778,13.491600000000002,53.510393278172664,53.510393278172664
2025-02-07 00:00:00+00:00,159.975,13.82184,106.26805555555556,9.18156,33.57208591620218,33.57208591620219
2025-02-08 00:00:00+00:00,44.15694444444444,3.81516,50.48194444444445,4.36164,-14.32390777844182,-14.323907778441802
2025-02-09 00:00:00+00:00,50.48194444444445,4.36164,59.30694444444444,5.12412,-17.481497785236723,-17.481497785236723
2025-02-10 00:00:00+00:00,128.18055555555554,11.074799999999998,106.95,9.24048,16.56300790984938,16.563007909849375
2025-02-11 00:00:00+00:00,72.55694444444445,6.26892,84.49305555555556,7.3002,-16.450680499990415,-16.45068049999044
2025-02-12 00:00:00+00:00,85.94722222222224,7.425840000000001,88.97222222222223,7.687200000000001,-3.519601822824074,-3.519601822824082
2025-02-13 00:00:00+00:00,46.161111111111104,3.98832,53.661111111111104,4.63632,-16.247442532194007,-16.24744253219402
2025-02-14 00:00:00+00:00,57.144444444444446,4.93728,61.47777777777778,5.31168,-7.5831226910363645,-7.583122691036352
2025-02-15 00:00:00+00:00,402.7166666666667,34.79472,193.02222222222224,16.677120000000002,52.06996923671178,52.06996923671176
2025-02-16 00:00:00+00:00,340.90972222222223,29.4546,171.21805555555557,14.79324,49.77613004420362,49.77613004420362
2025-02-17 00:00:00+00:00,144.5847222222222,12.49212,114.63055555555556,9.90408,20.717380236501082,20.717380236501086
2025-02-18 00:00:00+00:00,248.09444444444443,21.43536,152.11666666666665,13.142879999999998,38.685984280180044,38.685984280180044
