ecp;batteryValue;temperature;waterContent;batteryLevel;receivedAt;device;providerDeviceId
0;3630;18.7;0;100;2024-06-30T22:12:43.709592036Z;1030;santorsola-thecp-2
0;3630;18;0;100;2024-06-30T22:32:43.411476625Z;1030;santorsola-thecp-2
0;3630;17.8;0;100;2024-06-30T22:52:43.100052783Z;1030;santorsola-thecp-2
0;3630;17.7;0;100;2024-06-30T23:12:42.790151487Z;1030;santorsola-thecp-2
0;3630;17.5;0;100;2024-06-30T23:32:42.493030036Z;1030;santorsola-thecp-2
0;3630;17.1;0;100;2024-06-30T23:52:42.199457313Z;1030;santorsola-thecp-2
0;3630;17;0;100;2024-07-01T00:12:41.877795775Z;1030;santorsola-thecp-2
0;3630;16.8;0;100;2024-07-01T00:32:41.568609277Z;1030;santorsola-thecp-2
0;3630;16.8;0;100;2024-07-01T00:52:41.278672010Z;1030;santorsola-thecp-2
0;3630;16.8;0;100;2024-07-01T01:12:40.959418382Z;1030;santorsola-thecp-2
0;3630;16.6;0;100;2024-07-01T01:32:40.657282707Z;1030;santorsola-thecp-2
0;3630;16.3;0;100;2024-07-01T01:52:40.356421020Z;1030;santorsola-thecp-2
0;3630;16.2;0;100;2024-07-01T02:12:40.080829753Z;1030;santorsola-thecp-2
0;3630;16.4;0;100;2024-07-01T02:32:39.740361Z;1030;santorsola-thecp-2
0;3630;16.5;0;100;2024-07-01T02:52:39.436236555Z;1030;santorsola-thecp-2
0;3630;16.4;0;100;2024-07-01T03:12:39.160602723Z;1030;santorsola-thecp-2
0;3630;16.2;0;100;2024-07-01T03:32:38.822502203Z;1030;santorsola-thecp-2
0;3630;16.5;0;100;2024-07-01T03:52:38.521089467Z;1030;santorsola-thecp-2
0;3630;16.9;0;100;2024-07-01T04:12:38.217286979Z;1030;santorsola-thecp-2
0;3630;17.3;0;100;2024-07-01T04:32:37.912798214Z;1030;santorsola-thecp-2
0;3630;18.1;0;100;2024-07-01T04:52:37.595270988Z;1030;santorsola-thecp-2
0;3630;18.8;0;100;2024-07-01T05:12:37.298138505Z;1030;santorsola-thecp-2
0;3630;19.3;0;100;2024-07-01T05:32:37.018457624Z;1030;santorsola-thecp-2
0;3624;20.7;0;100;2024-07-01T05:52:36.681944031Z;1030;santorsola-thecp-2
0;3624;21.2;0;100;2024-07-01T06:12:36.376817446Z;1030;santorsola-thecp-2
0;3624;23.2;0;100;2024-07-01T06:32:36.123648654Z;1030;santorsola-thecp-2
0;3624;25.3;0;100;2024-07-01T06:52:35.767027009Z;1030;santorsola-thecp-2
0;3624;27.6;0;100;2024-07-01T07:12:35.464065714Z;1030;santorsola-thecp-2
0;3624;26.5;0;100;2024-07-01T07:32:35.162811936Z;1030;santorsola-thecp-2
0;3624;28.1;0;100;2024-07-01T07:52:34.855691647Z;1030;santorsola-thecp-2
0;3624;27.8;0;100;2024-07-01T08:12:34.545990937Z;1030;santorsola-thecp-2
0;3624;26.4;0;100;2024-07-01T08:32:34.245011519Z;1030;santorsola-thecp-2
0;3624;29.7;0;100;2024-07-01T08:52:33.945628953Z;1030;santorsola-thecp-2
0;3624;32.2;0;100;2024-07-01T09:12:33.650957653Z;1030;santorsola-thecp-2
0;3624;32;0;100;2024-07-01T09:32:33.341098979Z;1030;santorsola-thecp-2
0;3618;32.3;0;100;2024-07-01T09:52:33.082218649Z;1030;santorsola-thecp-2
0;3624;30.5;0;100;2024-07-01T10:12:32.756694935Z;1030;santorsola-thecp-2
0;3624;32.4;0;100;2024-07-01T10:32:32.451675927Z;1030;santorsola-thecp-2
0;3618;32.1;0;100;2024-07-01T10:52:32.155732092Z;1030;santorsola-thecp-2
0;3624;29.1;0;100;2024-07-01T11:12:31.860683338Z;1030;santorsola-thecp-2
0;3618;30.3;0;100;2024-07-01T11:32:31.562626130Z;1030;santorsola-thecp-2
0;3624;28.7;0;100;2024-07-01T11:52:31.253545744Z;1030;santorsola-thecp-2
0;3624;26.7;0;100;2024-07-01T12:12:30.944779194Z;1030;santorsola-thecp-2
0;3624;24.9;0;100;2024-07-01T12:32:30.645898685Z;1030;santorsola-thecp-2
0;3624;22.9;0;100;2024-07-01T12:52:30.332474453Z;1030;santorsola-thecp-2
0;3624;23.4;0;100;2024-07-01T13:12:30.044453538Z;1030;santorsola-thecp-2
0;3624;20.1;0;100;2024-07-01T13:32:29.706316314Z;1030;santorsola-thecp-2
0;3624;19.7;0;100;2024-07-01T13:52:29.409808716Z;1030;santorsola-thecp-2
0;3624;20.1;0;100;2024-07-01T14:12:29.095759400Z;1030;santorsola-thecp-2
0;3624;19.5;0;100;2024-07-01T14:32:28.842465116Z;1030;santorsola-thecp-2
0;3630;19;0;100;2024-07-01T14:52:28.499268325Z;1030;santorsola-thecp-2
0;3630;18.4;0;100;2024-07-01T15:12:28.197634993Z;1030;santorsola-thecp-2
0;3630;18.1;0;100;2024-07-01T15:32:27.876592098Z;1030;santorsola-thecp-2
0;3630;17.9;0;100;2024-07-01T15:52:27.574933498Z;1030;santorsola-thecp-2
0;3630;17.6;0;100;2024-07-01T16:12:27.265892975Z;1030;santorsola-thecp-2
0;3630;17.9;0;100;2024-07-01T16:32:26.966871491Z;1030;santorsola-thecp-2
0;3624;19.1;0;100;2024-07-01T16:52:26.645116736Z;1030;santorsola-thecp-2
0;3630;19.4;0;100;2024-07-01T17:12:26.338376477Z;1030;santorsola-thecp-2
0;3624;19.8;0;100;2024-07-01T17:32:26.032546630Z;1030;santorsola-thecp-2
0;3624;19.2;0;100;2024-07-01T17:52:25.729016964Z;1030;santorsola-thecp-2
0;3630;18.7;0;100;2024-07-01T18:12:25.419338936Z;1030;santorsola-thecp-2
0;3630;18.1;0;100;2024-07-01T18:32:25.161416193Z;1030;santorsola-thecp-2
0;3630;17.8;0;100;2024-07-01T18:52:24.808880610Z;1030;santorsola-thecp-2
0;3630;17.1;0;100;2024-07-01T19:32:24.198625374Z;1030;santorsola-thecp-2
0;3630;16.7;0;100;2024-07-01T19:52:23.883288908Z;1030;santorsola-thecp-2
0;3630;16.2;0;100;2024-07-01T20:12:23.716685574Z;1030;santorsola-thecp-2
0;3630;15.9;0;100;2024-07-01T20:32:23.277074114Z;1030;santorsola-thecp-2
0;3630;15.5;0;100;2024-07-01T20:52:22.964423970Z;1030;santorsola-thecp-2
0;3630;15.5;0;100;2024-07-01T21:12:22.676146636Z;1030;santorsola-thecp-2
0;3630;15.4;0;100;2024-07-01T21:32:22.367621704Z;1030;santorsola-thecp-2
0;3630;15.1;0;100;2024-07-01T21:52:22.134315868Z;1030;santorsola-thecp-2
0;3630;14.9;0;100;2024-07-01T22:12:21.766769633Z;1030;santorsola-thecp-2
0;3630;15;0;100;2024-07-01T22:32:21.479912496Z;1030;santorsola-thecp-2
0;3630;15.6;0;100;2024-07-01T22:52:21.162012884Z;1030;santorsola-thecp-2
0;3624;15.9;0;100;2024-07-01T23:12:20.844954761Z;1030;santorsola-thecp-2
0;3630;16;0;100;2024-07-01T23:32:20.537201531Z;1030;santorsola-thecp-2
0;3630;16.1;0;100;2024-07-01T23:52:20.230715868Z;1030;santorsola-thecp-2
0;3630;16;0;100;2024-07-02T00:12:19.928785801Z;1030;santorsola-thecp-2
0;3630;15.8;0;100;2024-07-02T00:32:19.624060906Z;1030;santorsola-thecp-2
0;3630;15.6;0;100;2024-07-02T00:52:19.315900582Z;1030;santorsola-thecp-2
0;3630;15.2;0;100;2024-07-02T01:12:19.028189037Z;1030;santorsola-thecp-2
0;3630;15;0;100;2024-07-02T01:32:18.711447224Z;1030;santorsola-thecp-2
0;3630;14.8;0;100;2024-07-02T01:52:18.408689200Z;1030;santorsola-thecp-2
0;3630;14.7;0;100;2024-07-02T02:12:18.121744102Z;1030;santorsola-thecp-2
0;3630;14.4;0;100;2024-07-02T02:32:17.806347783Z;1030;santorsola-thecp-2
0;3630;14.2;0;100;2024-07-02T02:52:17.502786369Z;1030;santorsola-thecp-2
0;3630;13.8;0;100;2024-07-02T03:12:17.191194434Z;1030;santorsola-thecp-2
0;3630;13.7;0;100;2024-07-02T03:32:16.901537987Z;1030;santorsola-thecp-2
0;3630;13.7;0;100;2024-07-02T03:52:16.586979519Z;1030;santorsola-thecp-2
0;3630;13.9;0;100;2024-07-02T04:12:16.285692436Z;1030;santorsola-thecp-2
0;3630;14.6;0;100;2024-07-02T04:32:15.983227105Z;1030;santorsola-thecp-2
0;3630;15.3;0;100;2024-07-02T04:52:15.680656963Z;1030;santorsola-thecp-2
0;3630;16.1;0;100;2024-07-02T05:12:15.369116722Z;1030;santorsola-thecp-2
0;3630;17.1;0;100;2024-07-02T05:32:15.081462994Z;1030;santorsola-thecp-2
0;3624;17.6;0;100;2024-07-02T05:52:14.759056762Z;1030;santorsola-thecp-2
0;3630;19;0;100;2024-07-02T06:12:14.449917129Z;1030;santorsola-thecp-2
0;3624;20.1;0;100;2024-07-02T06:32:14.141195665Z;1030;santorsola-thecp-2
0;3624;21.8;0;100;2024-07-02T06:52:13.832329311Z;1030;santorsola-thecp-2
0;3624;23.9;0;100;2024-07-02T07:12:13.530379854Z;1030;santorsola-thecp-2
0;3624;25.3;0;100;2024-07-02T07:32:13.239387637Z;1030;santorsola-thecp-2
0;3630;25.1;0;100;2024-07-02T07:52:12.926599091Z;1030;santorsola-thecp-2
0;3624;26.4;0;100;2024-07-02T08:12:12.620935381Z;1030;santorsola-thecp-2
0;3624;27.8;0;100;2024-07-02T08:32:12.370881336Z;1030;santorsola-thecp-2
0;3624;29;0;100;2024-07-02T08:52:11.997793309Z;1030;santorsola-thecp-2
0;7200;29.6;0;100;2024-07-02T09:12:11.712239516Z;1030;santorsola-thecp-2
0;3624;29.9;0;100;2024-07-02T09:32:11.413544713Z;1030;santorsola-thecp-2
0;3624;30.6;0;100;2024-07-02T09:52:11.103670747Z;1030;santorsola-thecp-2
0;3624;31.1;0;100;2024-07-02T10:12:10.803869667Z;1030;santorsola-thecp-2
0;3624;31;0;100;2024-07-02T10:32:10.525720035Z;1030;santorsola-thecp-2
0;3624;31.5;0;100;2024-07-02T10:52:10.205594465Z;1030;santorsola-thecp-2
0;3624;31.6;0;100;2024-07-02T11:12:09.905683711Z;1030;santorsola-thecp-2
0;3624;31.5;0;100;2024-07-02T11:32:09.605357002Z;1030;santorsola-thecp-2
0;3618;31.6;0;100;2024-07-02T11:52:09.302985209Z;1030;santorsola-thecp-2
0;3624;32.3;0;100;2024-07-02T12:12:09.011673852Z;1030;santorsola-thecp-2
0;3624;33.7;0;100;2024-07-02T12:32:08.698193212Z;1030;santorsola-thecp-2
0;3618;32.9;0;100;2024-07-02T12:52:08.407604780Z;1030;santorsola-thecp-2
0;3618;33.1;0;100;2024-07-02T13:12:08.125195940Z;1030;santorsola-thecp-2
0;3618;33.3;0;100;2024-07-02T13:32:07.813669720Z;1030;santorsola-thecp-2
0;3624;30.6;0;100;2024-07-02T13:52:07.525732827Z;1030;santorsola-thecp-2
0;3624;28.4;0;100;2024-07-02T14:12:07.216071644Z;1030;santorsola-thecp-2
0;3624;28.8;0;100;2024-07-02T14:32:06.925030589Z;1030;santorsola-thecp-2
0;3624;27;0;100;2024-07-02T14:52:06.611423541Z;1030;santorsola-thecp-2
0;3624;27.4;0;100;2024-07-02T15:12:06.305589572Z;1030;santorsola-thecp-2
0;3624;25.9;0;100;2024-07-02T15:32:06.012440754Z;1030;santorsola-thecp-2
0;3618;29.2;0;100;2024-07-02T15:52:05.695127999Z;1030;santorsola-thecp-2
0;3618;28.4;0;100;2024-07-02T16:12:05.405416614Z;1030;santorsola-thecp-2
0;3624;25.6;0;100;2024-07-02T16:32:05.167679936Z;1030;santorsola-thecp-2
0;3624;24.5;0;100;2024-07-02T16:52:04.798922680Z;1030;santorsola-thecp-2
0;3624;26.1;0;100;2024-07-02T17:12:04.498006192Z;1030;santorsola-thecp-2
0;3624;24.6;0;100;2024-07-02T17:32:04.199456400Z;1030;santorsola-thecp-2
0;3630;23.1;0;100;2024-07-02T17:52:03.899290077Z;1030;santorsola-thecp-2
0;3624;22.6;0;100;2024-07-02T18:12:03.591410816Z;1030;santorsola-thecp-2
0;3630;22;0;100;2024-07-02T18:32:03.285497419Z;1030;santorsola-thecp-2
0;3624;21.3;0;100;2024-07-02T18:52:02.972567075Z;1030;santorsola-thecp-2
0;3630;20.7;0;100;2024-07-02T19:12:02.682615250Z;1030;santorsola-thecp-2
0;3630;20.2;0;100;2024-07-02T19:32:02.362170058Z;1030;santorsola-thecp-2
0;3630;20.1;0;100;2024-07-02T19:52:02.050186738Z;1030;santorsola-thecp-2
0;3630;19.9;0;100;2024-07-02T20:12:01.751224796Z;1030;santorsola-thecp-2
0;3630;19.4;0;100;2024-07-02T20:32:01.483859307Z;1030;santorsola-thecp-2
0;3630;19.5;0;100;2024-07-02T20:52:01.163999271Z;1030;santorsola-thecp-2
0;3630;19.4;0;100;2024-07-02T21:12:00.843327769Z;1030;santorsola-thecp-2
0;3630;19.4;0;100;2024-07-02T21:32:00.607884778Z;1030;santorsola-thecp-2
0;3630;18.8;0;100;2024-07-02T21:52:00.219400992Z;1030;santorsola-thecp-2
0;3630;18.3;0;100;2024-07-02T22:11:59.911366834Z;1030;santorsola-thecp-2
0;3630;17.9;0;100;2024-07-02T22:31:59.601143846Z;1030;santorsola-thecp-2
0;3630;17.5;0;100;2024-07-02T22:51:59.292550118Z;1030;santorsola-thecp-2
0;3630;16.9;0;100;2024-07-02T23:11:59.002634875Z;1030;santorsola-thecp-2
0;3630;16;0;100;2024-07-02T23:31:58.689944032Z;1030;santorsola-thecp-2
0;3630;15.7;0;100;2024-07-02T23:51:58.390368769Z;1030;santorsola-thecp-2
0;3630;15.5;0;100;2024-07-03T00:11:58.090767693Z;1030;santorsola-thecp-2
0;3630;15.5;0;100;2024-07-03T00:31:57.777336688Z;1030;santorsola-thecp-2
0;3630;15.5;0;100;2024-07-03T00:51:57.479425102Z;1030;santorsola-thecp-2
0;3630;15.4;0;100;2024-07-03T01:11:57.170166203Z;1030;santorsola-thecp-2
0;3630;15.4;0;100;2024-07-03T01:31:56.868150753Z;1030;santorsola-thecp-2
0;3630;15.5;0;100;2024-07-03T01:51:56.559455286Z;1030;santorsola-thecp-2
0;3630;15.5;0;100;2024-07-03T02:11:56.277788552Z;1030;santorsola-thecp-2
0;3630;15.5;0;100;2024-07-03T02:31:55.954155292Z;1030;santorsola-thecp-2
0;3630;15.4;0;100;2024-07-03T02:51:55.663631446Z;1030;santorsola-thecp-2
0;3630;15.4;0;100;2024-07-03T03:11:55.341416911Z;1030;santorsola-thecp-2
0;3630;15.4;0;100;2024-07-03T03:31:55.051508508Z;1030;santorsola-thecp-2
0;3630;15.3;0;100;2024-07-03T03:51:54.729228478Z;1030;santorsola-thecp-2
0;3630;15.4;0;100;2024-07-03T04:11:54.430029365Z;1030;santorsola-thecp-2
0;3630;15.4;0;100;2024-07-03T04:31:54.129433371Z;1030;santorsola-thecp-2
0;3630;15.4;0;100;2024-07-03T04:51:53.829559774Z;1030;santorsola-thecp-2
0;3630;15.7;0;100;2024-07-03T05:11:53.512198796Z;1030;santorsola-thecp-2
0;3630;16.2;0;100;2024-07-03T05:31:53.215597461Z;1030;santorsola-thecp-2
0;3630;17.1;0;100;2024-07-03T05:51:52.915438996Z;1030;santorsola-thecp-2
0;3630;16.6;0;100;2024-07-03T06:11:52.606789260Z;1030;santorsola-thecp-2
0;3630;17.1;0;100;2024-07-03T06:31:52.292432891Z;1030;santorsola-thecp-2
0;3630;18.4;0;100;2024-07-03T06:51:51.990986766Z;1030;santorsola-thecp-2
0;3630;19.5;0;100;2024-07-03T07:11:51.673264572Z;1030;santorsola-thecp-2
0;3624;19.6;0;100;2024-07-03T07:31:51.367766649Z;1030;santorsola-thecp-2
0;3624;19.2;0;100;2024-07-03T07:51:51.085018053Z;1030;santorsola-thecp-2
0;3624;19;0;100;2024-07-03T08:11:50.753388262Z;1030;santorsola-thecp-2
0;3624;21.9;0;100;2024-07-03T08:31:50.444240386Z;1030;santorsola-thecp-2
0;3630;20.9;0;100;2024-07-03T08:51:50.201249591Z;1030;santorsola-thecp-2
0;3624;21.9;0;100;2024-07-03T09:11:49.836821933Z;1030;santorsola-thecp-2
0;3630;21.2;0;100;2024-07-03T09:31:49.522175084Z;1030;santorsola-thecp-2
0;3630;21.6;0;100;2024-07-03T09:51:49.236192422Z;1030;santorsola-thecp-2
0;3624;23.9;0;100;2024-07-03T10:11:48.914945336Z;1030;santorsola-thecp-2
0;3624;24.9;0;100;2024-07-03T10:31:48.611345284Z;1030;santorsola-thecp-2
0;3624;24;0;100;2024-07-03T10:51:48.309022030Z;1030;santorsola-thecp-2
0;3624;22.7;0;100;2024-07-03T11:11:48.002312841Z;1030;santorsola-thecp-2
0;3624;21.8;0;100;2024-07-03T11:31:47.701022697Z;1030;santorsola-thecp-2
0;3624;22.1;0;100;2024-07-03T11:51:47.391428614Z;1030;santorsola-thecp-2
0;3624;22.8;0;100;2024-07-03T12:11:47.093069984Z;1030;santorsola-thecp-2
0;3630;22.8;0;100;2024-07-03T12:31:46.782273785Z;1030;santorsola-thecp-2
0;3624;23.8;0;100;2024-07-03T12:51:46.484806651Z;1030;santorsola-thecp-2
0;3630;23.8;0;100;2024-07-03T13:11:46.158685149Z;1030;santorsola-thecp-2
0;3630;24.5;0;100;2024-07-03T13:31:45.864112046Z;1030;santorsola-thecp-2
0;3624;23.7;0;100;2024-07-03T13:51:45.564371155Z;1030;santorsola-thecp-2
0;3624;23;0;100;2024-07-03T14:11:45.249086866Z;1030;santorsola-thecp-2
0;3630;22.6;0;100;2024-07-03T14:31:44.939765426Z;1030;santorsola-thecp-2
0;3624;23.3;0;100;2024-07-03T14:51:44.628275307Z;1030;santorsola-thecp-2
0;3630;22.7;0;100;2024-07-03T15:11:44.322480494Z;1030;santorsola-thecp-2
0;3624;21.4;0;100;2024-07-03T15:31:44.025231413Z;1030;santorsola-thecp-2
0;3630;21.1;0;100;2024-07-03T15:51:43.725073616Z;1030;santorsola-thecp-2
0;3630;20.3;0;100;2024-07-03T16:11:43.406089329Z;1030;santorsola-thecp-2
0;3630;19.5;0;100;2024-07-03T16:31:43.100030953Z;1030;santorsola-thecp-2
0;3630;18.9;0;100;2024-07-03T16:51:42.787331470Z;1030;santorsola-thecp-2
0;3630;18.3;0;100;2024-07-03T17:11:42.485261712Z;1030;santorsola-thecp-2
0;3630;17.5;0;100;2024-07-03T17:31:42.183972235Z;1030;santorsola-thecp-2
0;3630;17.3;0;100;2024-07-03T17:51:41.862193677Z;1030;santorsola-thecp-2
0;3630;17.1;0;100;2024-07-03T18:11:41.570252364Z;1030;santorsola-thecp-2
0;3630;16.7;0;100;2024-07-03T18:31:41.270972823Z;1030;santorsola-thecp-2
0;3630;16.5;0;100;2024-07-03T18:51:40.968757911Z;1030;santorsola-thecp-2
0;3630;16.4;0;100;2024-07-03T19:11:40.656332735Z;1030;santorsola-thecp-2
0;3630;16.1;0;100;2024-07-03T19:31:40.357377158Z;1030;santorsola-thecp-2
0;3630;15.8;0;100;2024-07-03T19:51:40.048775404Z;1030;santorsola-thecp-2
0;3630;15.7;0;100;2024-07-03T20:11:39.737297591Z;1030;santorsola-thecp-2
0;3630;15.3;0;100;2024-07-03T20:31:39.434241468Z;1030;santorsola-thecp-2
0;3630;15.2;0;100;2024-07-03T20:51:39.129458172Z;1030;santorsola-thecp-2
0;3630;15.2;0;100;2024-07-03T21:11:38.832668852Z;1030;santorsola-thecp-2
0;3630;15;0;100;2024-07-03T21:31:38.528350648Z;1030;santorsola-thecp-2
0;3630;14.9;0;100;2024-07-03T21:51:38.240180264Z;1030;santorsola-thecp-2
0;3630;14.8;0;100;2024-07-03T22:11:37.915348628Z;1030;santorsola-thecp-2
0;3630;14.7;0;100;2024-07-03T22:31:37.615569978Z;1030;santorsola-thecp-2
0;3630;14.8;0;100;2024-07-03T22:51:37.308394171Z;1030;santorsola-thecp-2
0;3630;14.9;0;100;2024-07-03T23:11:37.016181448Z;1030;santorsola-thecp-2
0;3630;14.9;0;100;2024-07-03T23:31:36.698242278Z;1030;santorsola-thecp-2
0;3630;14.7;0;100;2024-07-03T23:51:36.400970690Z;1030;santorsola-thecp-2
0;3630;14.3;0;100;2024-07-04T00:11:36.087471752Z;1030;santorsola-thecp-2
0;3630;14.2;0;100;2024-07-04T00:31:35.792348712Z;1030;santorsola-thecp-2
0;3630;14.4;0;100;2024-07-04T00:51:35.491906403Z;1030;santorsola-thecp-2
0;3630;14.4;0;100;2024-07-04T01:11:35.187169031Z;1030;santorsola-thecp-2
0;3630;14.3;0;100;2024-07-04T01:31:34.881351949Z;1030;santorsola-thecp-2
0;3630;14.2;0;100;2024-07-04T01:51:34.592031194Z;1030;santorsola-thecp-2
0;3630;14.2;0;100;2024-07-04T02:11:34.276460818Z;1030;santorsola-thecp-2
0;3630;14.1;0;100;2024-07-04T02:31:33.974762339Z;1030;santorsola-thecp-2
0;3630;14.2;0;100;2024-07-04T02:51:33.676582838Z;1030;santorsola-thecp-2
0;3630;14.3;0;100;2024-07-04T03:11:33.375512649Z;1030;santorsola-thecp-2
0;3630;14.2;0;100;2024-07-04T03:31:33.062264869Z;1030;santorsola-thecp-2
0;3630;14.2;0;100;2024-07-04T03:51:32.768679560Z;1030;santorsola-thecp-2
0;3636;14.4;0;100;2024-07-04T04:11:32.468704925Z;1030;santorsola-thecp-2
0;3630;14.4;0;100;2024-07-04T04:31:32.153023952Z;1030;santorsola-thecp-2
0;3630;14.6;0;100;2024-07-04T04:51:31.859185058Z;1030;santorsola-thecp-2
0;3630;14.7;0;100;2024-07-04T05:11:31.542118660Z;1030;santorsola-thecp-2
0;3630;15.7;0;100;2024-07-04T05:31:31.241994187Z;1030;santorsola-thecp-2
0;3630;16.3;0;100;2024-07-04T05:51:30.936029889Z;1030;santorsola-thecp-2
0;3630;16.8;0;100;2024-07-04T06:11:30.684110414Z;1030;santorsola-thecp-2
0;3624;18.7;0;100;2024-07-04T06:31:30.313266014Z;1030;santorsola-thecp-2
0;3624;20.5;0;100;2024-07-04T06:51:30.018977116Z;1030;santorsola-thecp-2
0;3624;22.2;0;100;2024-07-04T07:11:29.709249450Z;1030;santorsola-thecp-2
0;3624;23.4;0;100;2024-07-04T07:31:29.476815579Z;1030;santorsola-thecp-2
0;3630;23.4;0;100;2024-07-04T07:51:29.097908843Z;1030;santorsola-thecp-2
0;3630;24.4;0;100;2024-07-04T08:11:28.785605515Z;1030;santorsola-thecp-2
0;3624;25.3;0;100;2024-07-04T08:31:28.483515924Z;1030;santorsola-thecp-2
0;3624;26.2;0;100;2024-07-04T08:51:28.197212536Z;1030;santorsola-thecp-2
0;3624;26.9;0;100;2024-07-04T09:11:27.916642063Z;1030;santorsola-thecp-2
0;7200;27.4;0;100;2024-07-04T09:31:27.588548541Z;1030;santorsola-thecp-2
0;3624;28;0;100;2024-07-04T09:51:27.279789904Z;1030;santorsola-thecp-2
0;3624;28.6;0;100;2024-07-04T10:11:27.031744553Z;1030;santorsola-thecp-2
0;3624;29.3;0;100;2024-07-04T10:31:26.682144933Z;1030;santorsola-thecp-2
0;3624;29.9;0;100;2024-07-04T10:51:26.386292963Z;1030;santorsola-thecp-2
0;3624;29.8;0;100;2024-07-04T11:11:26.121457509Z;1030;santorsola-thecp-2
0;3624;29.8;0;100;2024-07-04T11:31:25.798179122Z;1030;santorsola-thecp-2
0;3624;29.6;0;100;2024-07-04T11:51:25.496954096Z;1030;santorsola-thecp-2
0;3624;29.7;0;100;2024-07-04T12:11:25.251390798Z;1030;santorsola-thecp-2
0;3624;30.5;0;100;2024-07-04T12:31:24.939722611Z;1030;santorsola-thecp-2
0;3624;31.9;0;100;2024-07-04T12:51:24.598443473Z;1030;santorsola-thecp-2
0;3618;31.8;0;100;2024-07-04T13:11:24.311382258Z;1030;santorsola-thecp-2
0;3624;31.3;0;100;2024-07-04T13:31:24.030580077Z;1030;santorsola-thecp-2
0;3618;31.2;0;100;2024-07-04T13:51:23.730520446Z;1030;santorsola-thecp-2
0;3624;31.1;0;100;2024-07-04T14:11:23.442450627Z;1030;santorsola-thecp-2
0;3624;29.9;0;100;2024-07-04T14:31:23.141612903Z;1030;santorsola-thecp-2
0;3618;30.3;0;100;2024-07-04T14:51:22.851751683Z;1030;santorsola-thecp-2
0;3618;29.4;0;100;2024-07-04T15:11:22.569654610Z;1030;santorsola-thecp-2
0;3624;29.6;0;100;2024-07-04T15:31:22.278379794Z;1030;santorsola-thecp-2
0;3618;27.1;0;100;2024-07-04T15:51:22.046781480Z;1030;santorsola-thecp-2
0;3618;27.2;0;100;2024-07-04T16:11:21.720894338Z;1030;santorsola-thecp-2
0;3624;26;0;100;2024-07-04T16:31:21.402164313Z;1030;santorsola-thecp-2
0;3624;25.3;0;100;2024-07-04T16:51:21.155571741Z;1030;santorsola-thecp-2
0;3624;24.2;0;100;2024-07-04T17:11:20.843793261Z;1030;santorsola-thecp-2
0;3624;23.6;0;100;2024-07-04T17:31:20.477565310Z;1030;santorsola-thecp-2
0;3624;22.7;0;100;2024-07-04T17:51:20.165184186Z;1030;santorsola-thecp-2
0;3624;21.7;0;100;2024-07-04T18:11:19.851540075Z;1030;santorsola-thecp-2
0;3624;21.1;0;100;2024-07-04T18:31:19.554032023Z;1030;santorsola-thecp-2
0;3630;20.4;0;100;2024-07-04T18:51:19.246112458Z;1030;santorsola-thecp-2
0;3630;19.6;0;100;2024-07-04T19:11:18.938780330Z;1030;santorsola-thecp-2
0;3624;18.6;0;100;2024-07-04T19:31:18.638773080Z;1030;santorsola-thecp-2
0;3630;17.6;0;100;2024-07-04T19:51:18.330256564Z;1030;santorsola-thecp-2
0;3630;17;0;100;2024-07-04T20:11:18.016601778Z;1030;santorsola-thecp-2
0;3630;16.7;0;100;2024-07-04T20:31:17.719198635Z;1030;santorsola-thecp-2
0;3630;16.4;0;100;2024-07-04T20:51:17.467463551Z;1030;santorsola-thecp-2
0;3630;16.1;0;100;2024-07-04T21:11:17.165006383Z;1030;santorsola-thecp-2
0;3630;15.8;0;100;2024-07-04T21:31:16.796206213Z;1030;santorsola-thecp-2
0;3630;15.6;0;100;2024-07-04T21:51:16.497376949Z;1030;santorsola-thecp-2
0;3630;15.2;0;100;2024-07-04T22:11:16.198047909Z;1030;santorsola-thecp-2
0;3630;15;0;100;2024-07-04T22:31:15.893680345Z;1030;santorsola-thecp-2
0;3630;14.8;0;100;2024-07-04T22:51:15.588966334Z;1030;santorsola-thecp-2
0;3630;14.6;0;100;2024-07-04T23:11:15.326212742Z;1030;santorsola-thecp-2
0;3630;14.4;0;100;2024-07-04T23:31:14.977128362Z;1030;santorsola-thecp-2
0;3630;14.4;0;100;2024-07-04T23:51:14.673506402Z;1030;santorsola-thecp-2
0;3630;14.2;0;100;2024-07-05T00:11:14.365589171Z;1030;santorsola-thecp-2
0;3630;14;0;100;2024-07-05T00:31:14.064958719Z;1030;santorsola-thecp-2
0;3630;13.8;0;100;2024-07-05T00:51:13.766889509Z;1030;santorsola-thecp-2
0;3630;13.5;0;100;2024-07-05T01:11:13.481269984Z;1030;santorsola-thecp-2
0;3630;13.4;0;100;2024-07-05T01:31:13.171225956Z;1030;santorsola-thecp-2
0;3630;13.3;0;100;2024-07-05T01:51:12.865745643Z;1030;santorsola-thecp-2
0;3630;13.1;0;100;2024-07-05T02:11:12.564720620Z;1030;santorsola-thecp-2
0;3630;13;0;100;2024-07-05T02:31:12.278661789Z;1030;santorsola-thecp-2
0;3630;12.9;0;100;2024-07-05T02:51:11.964784191Z;1030;santorsola-thecp-2
0;3630;12.7;0;100;2024-07-05T03:11:11.717187475Z;1030;santorsola-thecp-2
0;3630;12.7;0;100;2024-07-05T03:31:11.346896746Z;1030;santorsola-thecp-2
