dewpoint;batteryValue;temperature;humidity;vaporPressureDeficit;batteryLevel;receivedAt;device;providerDeviceId
8.9;3618;10.3;91.2;0.11;100;2025-04-19T03:27:05.791209684Z;1632;santorsola-thrd-21
9;3618;10.2;92.3;0.1;100;2025-04-19T03:47:05.569802314Z;1632;santorsola-thrd-21
9;3618;10.1;92.9;0.09;100;2025-04-19T04:07:05.346329022Z;1632;santorsola-thrd-21
9;3624;10.2;92.3;0.1;100;2025-04-19T04:27:05.125814135Z;1632;santorsola-thrd-21
9.1;3624;10.2;92.8;0.09;100;2025-04-19T04:47:04.888915617Z;1632;santorsola-thrd-21
8.8;3618;10.3;90.5;0.12;100;2025-04-19T05:07:04.684354439Z;1632;santorsola-thrd-21
9;3618;10.2;92.3;0.1;100;2025-04-19T05:27:04.480211588Z;1632;santorsola-thrd-21
8.9;3618;10.5;90;0.13;100;2025-04-19T05:47:04.232157870Z;1632;santorsola-thrd-21
9.1;3618;10.7;89.7;0.13;100;2025-04-19T06:07:04.007964921Z;1632;santorsola-thrd-21
9.1;3624;11;88;0.16;100;2025-04-19T06:27:03.777426827Z;1632;santorsola-thrd-21
9.2;3618;11.4;86.7;0.18;100;2025-04-19T06:47:03.564676057Z;1632;santorsola-thrd-21
9.3;3624;11.5;86.7;0.18;100;2025-04-19T07:07:03.331029894Z;1632;santorsola-thrd-21
9.6;3624;11.7;87.3;0.17;100;2025-04-19T07:27:03.105126506Z;1632;santorsola-thrd-21
10.4;3618;12.6;86.5;0.2;100;2025-04-19T07:47:02.874424356Z;1632;santorsola-thrd-21
9.8;3624;13.6;78;0.34;100;2025-04-19T08:07:02.644331273Z;1632;santorsola-thrd-21
9.6;3624;12.9;80.8;0.29;100;2025-04-19T08:27:02.428922133Z;1632;santorsola-thrd-21
9.5;3624;12.5;82.2;0.26;100;2025-04-19T08:47:02.198437627Z;1632;santorsola-thrd-21
10.4;3624;13.8;80.3;0.31;100;2025-04-19T09:07:01.978629356Z;1632;santorsola-thrd-21
11.1;3624;14.5;80.2;0.33;100;2025-04-19T09:27:01.739534450Z;1632;santorsola-thrd-21
10.4;3624;14.3;77.4;0.37;100;2025-04-19T09:47:01.519254911Z;1632;santorsola-thrd-21
10.4;3624;14.7;75.7;0.41;100;2025-04-19T10:07:01.316490669Z;1632;santorsola-thrd-21
11.4;3624;16.5;72.1;0.52;100;2025-04-19T10:27:01.058674341Z;1632;santorsola-thrd-21
12.2;3624;20.8;58.2;1.03;100;2025-04-19T10:47:00.823523612Z;1632;santorsola-thrd-21
12;3630;20.3;58.9;0.98;100;2025-04-19T11:07:00.596565911Z;1632;santorsola-thrd-21
11.6;3630;20.2;57.7;1;100;2025-04-19T11:27:00.368278973Z;1632;santorsola-thrd-21
10.3;3630;17.5;63;0.74;100;2025-04-19T11:47:00.136059229Z;1632;santorsola-thrd-21
10.8;3630;17.3;65.6;0.68;100;2025-04-19T12:06:59.896118230Z;1632;santorsola-thrd-21
9.9;3624;16.6;64.7;0.67;100;2025-04-19T12:26:59.665026723Z;1632;santorsola-thrd-21
10.5;3624;16.5;67.8;0.6;100;2025-04-19T12:46:59.438146974Z;1632;santorsola-thrd-21
10.2;3624;16.9;64.9;0.68;100;2025-04-19T13:06:59.204768401Z;1632;santorsola-thrd-21
12;3630;22.5;51.6;1.32;100;2025-04-19T13:26:58.970470450Z;1632;santorsola-thrd-21
10.4;3630;18.4;59.7;0.85;100;2025-04-19T13:46:58.757060259Z;1632;santorsola-thrd-21
11.2;3624;16.8;69.9;0.58;100;2025-04-19T14:06:58.528729427Z;1632;santorsola-thrd-21
9.6;3624;16;66.1;0.62;100;2025-04-19T14:26:58.282367604Z;1632;santorsola-thrd-21
9.6;3624;15.6;67.9;0.57;100;2025-04-19T14:46:58.057578962Z;1632;santorsola-thrd-21
9.7;3624;15.6;68.2;0.56;100;2025-04-19T15:06:57.824860343Z;1632;santorsola-thrd-21
11.1;3624;15.5;75;0.44;100;2025-04-19T15:26:57.586756971Z;1632;santorsola-thrd-21
10.2;3624;16.2;67.9;0.59;100;2025-04-19T15:46:57.376611503Z;1632;santorsola-thrd-21
11.8;3624;16.8;72.5;0.53;100;2025-04-19T16:06:57.157326453Z;1632;santorsola-thrd-21
10.7;3624;16.4;69.3;0.57;100;2025-04-19T16:26:56.914465773Z;1632;santorsola-thrd-21
10.2;3624;15.8;69.4;0.55;100;2025-04-19T16:46:56.677222566Z;1632;santorsola-thrd-21
9.9;3624;14.8;72.9;0.46;100;2025-04-19T17:06:56.466037805Z;1632;santorsola-thrd-21
9.5;3624;14;74.5;0.41;100;2025-04-19T17:26:56.222843402Z;1632;santorsola-thrd-21
9.6;3624;13.1;79.3;0.31;100;2025-04-19T17:46:56.000942441Z;1632;santorsola-thrd-21
9.6;3624;12.6;81.9;0.26;100;2025-04-19T18:06:55.782220416Z;1632;santorsola-thrd-21
9.3;3624;12.3;82;0.26;100;2025-04-19T18:26:55.550604142Z;1632;santorsola-thrd-21
9.9;3624;12;86.9;0.18;100;2025-04-19T18:46:55.323198623Z;1632;santorsola-thrd-21
9.2;3624;12;82.9;0.24;100;2025-04-19T19:06:55.098683575Z;1632;santorsola-thrd-21
8.8;3618;11.1;85.9;0.19;100;2025-04-19T19:26:54.873051342Z;1632;santorsola-thrd-21
8.7;3618;10.6;87.9;0.15;100;2025-04-19T19:46:54.649003282Z;1632;santorsola-thrd-21
8.7;3618;10.5;88.5;0.15;100;2025-04-19T20:06:54.423594457Z;1632;santorsola-thrd-21
8.3;3618;10;89.2;0.13;100;2025-04-19T20:26:54.190607333Z;1632;santorsola-thrd-21
8.3;3624;9.8;90.2;0.12;100;2025-04-19T20:46:53.975012541Z;1632;santorsola-thrd-21
8.1;3618;10;88.4;0.14;100;2025-04-19T21:06:53.749954405Z;1632;santorsola-thrd-21
8.2;3618;9.4;92.5;0.09;100;2025-04-19T21:26:53.534848037Z;1632;santorsola-thrd-21
8;3618;9.1;92.7;0.08;100;2025-04-19T21:46:53.314531084Z;1632;santorsola-thrd-21
8.1;3618;9.1;93.5;0.08;100;2025-04-19T22:06:53.087355062Z;1632;santorsola-thrd-21
8.3;3618;9.1;94.6;0.06;100;2025-04-19T22:26:52.865202303Z;1632;santorsola-thrd-21
8.8;3618;10.1;92;0.1;100;2025-04-19T22:46:52.636650371Z;1632;santorsola-thrd-21
8.7;3618;10.4;89.1;0.14;100;2025-04-19T23:06:52.417953149Z;1632;santorsola-thrd-21
8.6;3618;10.2;90.1;0.12;100;2025-04-19T23:26:52.200033823Z;1632;santorsola-thrd-21
8.5;3618;10.2;89.2;0.13;100;2025-04-19T23:46:51.971958454Z;1632;santorsola-thrd-21
8.5;3618;9.9;90.9;0.11;100;2025-04-20T00:06:51.745378381Z;1632;santorsola-thrd-21
8.5;3618;9.8;91.6;0.1;100;2025-04-20T00:26:51.533165378Z;1632;santorsola-thrd-21
8.5;3618;9.7;92.3;0.09;100;2025-04-20T00:46:51.313350169Z;1632;santorsola-thrd-21
8.4;3618;9.7;91.5;0.1;100;2025-04-20T01:06:51.080854132Z;1632;santorsola-thrd-21
8.3;3618;9.5;92;0.09;100;2025-04-20T01:26:50.861651410Z;1632;santorsola-thrd-21
8;3618;9;93.3;0.08;100;2025-04-20T01:46:50.641138257Z;1632;santorsola-thrd-21
8.1;3618;9.2;93;0.08;100;2025-04-20T02:06:50.418603833Z;1632;santorsola-thrd-21
8;3618;9.2;92.6;0.09;100;2025-04-20T02:26:50.192415696Z;1632;santorsola-thrd-21
7.8;3618;8.7;94.4;0.06;100;2025-04-20T02:46:49.989322817Z;1632;santorsola-thrd-21
8;3618;8.7;95.2;0.05;100;2025-04-20T03:06:49.752354404Z;1632;santorsola-thrd-21
8;3618;8.8;94.5;0.06;100;2025-04-20T03:26:49.535472121Z;1632;santorsola-thrd-21
7.7;3618;8.4;95.5;0.05;100;2025-04-20T03:46:49.291310045Z;1632;santorsola-thrd-21
8;3618;8.6;96.2;0.04;100;2025-04-20T04:06:49.083570349Z;1632;santorsola-thrd-21
7.8;3618;8.6;94.6;0.06;100;2025-04-20T04:26:48.858505187Z;1632;santorsola-thrd-21
7.6;3618;8.3;95.2;0.05;100;2025-04-20T04:46:48.648395465Z;1632;santorsola-thrd-21
8.2;3618;9;94.9;0.06;100;2025-04-20T05:06:48.423676386Z;1632;santorsola-thrd-21
8.3;3618;9.6;92;0.1;100;2025-04-20T05:26:48.202621640Z;1632;santorsola-thrd-21
8.7;3618;10.1;91.1;0.11;100;2025-04-20T05:46:47.966180352Z;1632;santorsola-thrd-21
9.6;3618;11.7;87;0.18;100;2025-04-20T06:06:47.751182503Z;1632;santorsola-thrd-21
10.9;3624;14.6;78.4;0.36;100;2025-04-20T06:26:47.530477434Z;1632;santorsola-thrd-21
10.6;3624;16.5;68.1;0.6;100;2025-04-20T06:46:47.292062089Z;1632;santorsola-thrd-21
10.6;3624;18.7;59.3;0.88;100;2025-04-20T07:06:47.065280511Z;1632;santorsola-thrd-21
11.1;3630;20.4;55.2;1.07;100;2025-04-20T07:26:46.829266314Z;1632;santorsola-thrd-21
10.4;3624;18.2;60.5;0.83;100;2025-04-20T07:46:46.584576400Z;1632;santorsola-thrd-21
11.2;3630;21.1;53.3;1.17;100;2025-04-20T08:06:46.380434430Z;1632;santorsola-thrd-21
10.8;3630;22.5;47.7;1.43;100;2025-04-20T08:26:46.143699069Z;1632;santorsola-thrd-21
12.9;3630;25.1;46.7;1.7;100;2025-04-20T08:46:45.911879513Z;1632;santorsola-thrd-21
11.7;3630;23.9;46.6;1.58;100;2025-04-20T09:06:45.685264138Z;1632;santorsola-thrd-21
12.4;3630;26;42.8;1.92;100;2025-04-20T09:26:45.460486149Z;1632;santorsola-thrd-21
12;3630;25.2;43.7;1.8;100;2025-04-20T09:46:45.228423580Z;1632;santorsola-thrd-21
12;3630;20.7;57.6;1.04;100;2025-04-20T10:06:44.992988787Z;1632;santorsola-thrd-21
12.3;3624;20.3;60.2;0.95;100;2025-04-20T10:26:44.766095519Z;1632;santorsola-thrd-21
10.9;3630;20.9;53.1;1.16;100;2025-04-20T10:46:44.527258581Z;1632;santorsola-thrd-21
12.5;3630;21.2;57.7;1.06;100;2025-04-20T11:06:44.295098056Z;1632;santorsola-thrd-21
11.9;3630;24.5;45.3;1.68;100;2025-04-20T11:26:44.067606167Z;1632;santorsola-thrd-21
11.6;3630;24;45.9;1.61;100;2025-04-20T11:46:43.835977844Z;1632;santorsola-thrd-21
10.2;3630;22.6;45.5;1.49;100;2025-04-20T12:06:43.614677823Z;1632;santorsola-thrd-21
10.6;3630;23.7;43.6;1.65;100;2025-04-20T12:26:43.388515322Z;1632;santorsola-thrd-21
9.6;3630;23;42.7;1.61;100;2025-04-20T12:46:43.153422115Z;1632;santorsola-thrd-21
11.8;3630;23.1;49.2;1.44;100;2025-04-20T13:06:42.915089845Z;1632;santorsola-thrd-21
10.7;3630;21.8;49.4;1.32;100;2025-04-20T13:26:42.696408967Z;1632;santorsola-thrd-21
9.2;3630;20.9;47.3;1.3;100;2025-04-20T13:46:42.459621387Z;1632;santorsola-thrd-21
9.4;3630;21.9;45.1;1.44;100;2025-04-20T14:06:42.227872716Z;1632;santorsola-thrd-21
9.5;3624;20.2;50.5;1.17;100;2025-04-20T14:26:41.985135586Z;1632;santorsola-thrd-21
11.1;3630;20.8;53.9;1.13;100;2025-04-20T14:46:41.772317019Z;1632;santorsola-thrd-21
9.9;3624;18.6;57.2;0.92;100;2025-04-20T15:06:41.516381635Z;1632;santorsola-thrd-21
9.4;3624;17.3;60;0.79;100;2025-04-20T15:26:41.294053768Z;1632;santorsola-thrd-21
9.1;3624;16.5;61.8;0.72;100;2025-04-20T15:46:41.117990853Z;1632;santorsola-thrd-21
10.2;3624;15.7;70.1;0.53;100;2025-04-20T16:06:40.837088075Z;1632;santorsola-thrd-21
10;3624;15.5;69.8;0.53;100;2025-04-20T16:26:40.605892359Z;1632;santorsola-thrd-21
11.6;3624;16.2;74.3;0.47;100;2025-04-20T16:46:40.389386105Z;1632;santorsola-thrd-21
9.9;3624;15.7;68.5;0.56;100;2025-04-20T17:06:40.145196550Z;1632;santorsola-thrd-21
11;3624;14.4;80;0.33;100;2025-04-20T17:26:39.918718107Z;1632;santorsola-thrd-21
10.1;3624;13.9;77.8;0.35;100;2025-04-20T17:46:39.687669306Z;1632;santorsola-thrd-21
10.5;3624;13.8;80.9;0.3;100;2025-04-20T18:06:39.471368198Z;1632;santorsola-thrd-21
10.3;3624;13.4;81.7;0.28;100;2025-04-20T18:26:39.255850266Z;1632;santorsola-thrd-21
10.1;3624;13.4;80.8;0.3;100;2025-04-20T18:46:39.006068540Z;1632;santorsola-thrd-21
10.1;3624;13.2;81.4;0.28;100;2025-04-20T19:06:38.776537747Z;1632;santorsola-thrd-21
9.3;3624;13.3;77;0.35;100;2025-04-20T19:26:38.549290534Z;1632;santorsola-thrd-21
9.9;3624;13;81.7;0.27;100;2025-04-20T19:46:38.323338358Z;1632;santorsola-thrd-21
9.9;3618;12.6;83.7;0.24;100;2025-04-20T20:06:38.099054082Z;1632;santorsola-thrd-21
9.7;3618;12.5;83.1;0.24;100;2025-04-20T20:26:37.869334782Z;1632;santorsola-thrd-21
9.6;3618;12.3;83.7;0.23;100;2025-04-20T20:46:37.653077236Z;1632;santorsola-thrd-21
9.7;3624;12.2;84.9;0.21;100;2025-04-20T21:06:37.421430248Z;1632;santorsola-thrd-21
10;3618;12;87.8;0.17;100;2025-04-20T21:26:37.191491781Z;1632;santorsola-thrd-21
10.1;3618;11.8;89.6;0.14;100;2025-04-20T21:46:36.983604857Z;1632;santorsola-thrd-21
10.3;3624;11.6;91.6;0.11;100;2025-04-20T22:06:36.742535238Z;1632;santorsola-thrd-21
10.1;3618;11.5;91.3;0.12;100;2025-04-20T22:26:36.529817273Z;1632;santorsola-thrd-21
10;3618;11.3;92;0.11;100;2025-04-20T22:46:36.301493623Z;1632;santorsola-thrd-21
10.1;3618;11.2;93.2;0.09;100;2025-04-20T23:06:36.076786027Z;1632;santorsola-thrd-21
10.3;3618;11.2;94.5;0.07;100;2025-04-20T23:26:35.839247696Z;1632;santorsola-thrd-21
10.3;3618;11;95.3;0.06;100;2025-04-20T23:46:35.624998171Z;1632;santorsola-thrd-21
10.2;3618;11;95.1;0.06;100;2025-04-21T00:06:35.403720544Z;1632;santorsola-thrd-21
10.3;3618;11;95.3;0.06;100;2025-04-21T00:26:35.188597054Z;1632;santorsola-thrd-21
10.3;3618;10.9;96;0.05;100;2025-04-21T00:46:34.944156953Z;1632;santorsola-thrd-21
10.3;3618;10.9;96.4;0.05;100;2025-04-21T01:06:34.730725125Z;1632;santorsola-thrd-21
10.2;3618;10.8;96.1;0.05;100;2025-04-21T01:26:34.546199573Z;1632;santorsola-thrd-21
10.2;3618;10.7;96.6;0.04;100;2025-04-21T01:46:34.272478298Z;1632;santorsola-thrd-21
10.3;3618;10.7;97.1;0.04;100;2025-04-21T02:06:34.053092749Z;1632;santorsola-thrd-21
10.3;3618;10.7;97.1;0.04;100;2025-04-21T02:26:33.823976464Z;1632;santorsola-thrd-21
10;3618;10.5;96.5;0.04;100;2025-04-21T02:46:33.626939897Z;1632;santorsola-thrd-21
10.1;3618;10.5;97.3;0.03;100;2025-04-21T03:06:33.380907896Z;1632;santorsola-thrd-21
10.1;3624;10.5;97.3;0.03;100;2025-04-21T03:26:33.161486806Z;1632;santorsola-thrd-21
