temperature;wetness;batteryLevel;batteryValue;receivedAt;device;providerDeviceId
7.3;0.5;97;3293;2025-01-14T14:08:03.975937243Z;1028;santorsola-wetsd-3
9.4;0.6;96;3288;2025-01-14T14:28:03.951225599Z;1028;santorsola-wetsd-3
5.8;0.5;96;3288;2025-01-14T14:48:03.746482707Z;1028;santorsola-wetsd-3
2.1;0.5;92;3277;2025-01-14T15:08:03.941064646Z;1028;santorsola-wetsd-3
0.2;0.4;90;3271;2025-01-14T15:28:03.908238651Z;1028;santorsola-wetsd-3
-0.5;0.4;89;3269;2025-01-14T15:48:03.900155099Z;1028;santorsola-wetsd-3
-2;0.5;88;3265;2025-01-14T16:08:03.913009745Z;1028;santorsola-wetsd-3
-2.9;0.5;86;3258;2025-01-14T16:28:03.909993841Z;1028;santorsola-wetsd-3
-3;0.5;87;3262;2025-01-14T16:48:03.919761221Z;1028;santorsola-wetsd-3
-2.9;0.5;86;3258;2025-01-14T17:08:03.916794273Z;1028;santorsola-wetsd-3
-3.7;0.5;84;3254;2025-01-14T17:28:03.747041109Z;1028;santorsola-wetsd-3
-3.8;0.5;84;3254;2025-01-14T17:48:03.491316930Z;1028;santorsola-wetsd-3
-4.8;0.5;84;3252;2025-01-14T18:08:03.956212115Z;1028;santorsola-wetsd-3
-5.1;0.5;81;3245;2025-01-14T18:28:03.954521487Z;1028;santorsola-wetsd-3
-6;0.5;82;3248;2025-01-14T18:48:03.542995667Z;1028;santorsola-wetsd-3
-6;0.6;81;3243;2025-01-14T19:08:03.979784647Z;1028;santorsola-wetsd-3
-6;0.6;83;3250;2025-01-14T19:28:03.996472869Z;1028;santorsola-wetsd-3
-5.9;0.7;80;3241;2025-01-14T19:48:03.567158089Z;1028;santorsola-wetsd-3
-6.7;0.7;81;3243;2025-01-14T20:28:04.022384620Z;1028;santorsola-wetsd-3
-6.8;0.8;81;3243;2025-01-14T20:48:04.049351996Z;1028;santorsola-wetsd-3
-6.6;0.7;80;3241;2025-01-14T21:08:04.038078586Z;1028;santorsola-wetsd-3
-6.7;0.7;81;3243;2025-01-14T21:28:04.074928702Z;1028;santorsola-wetsd-3
-6.2;0.7;80;3241;2025-01-14T21:48:04.072396261Z;1028;santorsola-wetsd-3
-6.5;0.7;80;3241;2025-01-14T22:08:03.651458695Z;1028;santorsola-wetsd-3
-7.3;0.7;79;3237;2025-01-14T22:28:04.094356022Z;1028;santorsola-wetsd-3
-7.3;0.7;79;3237;2025-01-14T22:48:04.110669768Z;1028;santorsola-wetsd-3
-6.8;0.7;83;3250;2025-01-14T23:08:04.127432091Z;1028;santorsola-wetsd-3
-7.4;0.8;79;3237;2025-01-14T23:28:04.149682924Z;1028;santorsola-wetsd-3
-7.8;0.8;79;3237;2025-01-14T23:48:04.163048228Z;1028;santorsola-wetsd-3
-6.9;0.7;79;3239;2025-01-15T00:08:04.165331711Z;1028;santorsola-wetsd-3
-7.9;0.7;79;3237;2025-01-15T00:28:04.189036816Z;1028;santorsola-wetsd-3
-7.4;0.7;79;3237;2025-01-15T00:48:03.755719255Z;1028;santorsola-wetsd-3
-7.6;0.7;79;3237;2025-01-15T01:08:04.217391941Z;1028;santorsola-wetsd-3
-7.7;0.8;80;3241;2025-01-15T01:28:04.230403096Z;1028;santorsola-wetsd-3
-8.1;0.8;77;3231;2025-01-15T01:48:04.244172229Z;1028;santorsola-wetsd-3
-7.1;0.9;76;3229;2025-01-15T02:08:04.266017993Z;1028;santorsola-wetsd-3
-8.3;0.9;77;3231;2025-01-15T02:28:04.283003907Z;1028;santorsola-wetsd-3
-8;0.9;78;3235;2025-01-15T02:48:03.881807828Z;1028;santorsola-wetsd-3
-8.4;0.9;77;3233;2025-01-15T03:08:04.313149396Z;1028;santorsola-wetsd-3
-8.5;0.9;77;3231;2025-01-15T03:28:04.337608572Z;1028;santorsola-wetsd-3
-7.6;0.9;77;3233;2025-01-15T03:48:04.468542184Z;1028;santorsola-wetsd-3
-6.4;1;79;3239;2025-01-15T04:08:04.364361237Z;1028;santorsola-wetsd-3
-5.8;1;79;3239;2025-01-15T04:28:04.376668246Z;1028;santorsola-wetsd-3
-5.6;1;78;3235;2025-01-15T04:48:04.222548231Z;1028;santorsola-wetsd-3
-5.1;1;79;3239;2025-01-15T05:08:04.394483346Z;1028;santorsola-wetsd-3
-5.4;1;80;3241;2025-01-15T05:28:03.966882914Z;1028;santorsola-wetsd-3
-5.8;1;80;3241;2025-01-15T05:48:03.985562877Z;1028;santorsola-wetsd-3
-5.6;1;81;3243;2025-01-15T06:08:04.452822610Z;1028;santorsola-wetsd-3
-5.1;0.9;82;3248;2025-01-15T06:28:04.437228937Z;1028;santorsola-wetsd-3
-5;0.9;81;3243;2025-01-15T06:48:03.997101813Z;1028;santorsola-wetsd-3
-5.1;0.8;81;3245;2025-01-15T07:08:04.449529514Z;1028;santorsola-wetsd-3
-5.6;0.8;81;3245;2025-01-15T07:28:04.489301250Z;1028;santorsola-wetsd-3
-5.6;0.8;80;3241;2025-01-15T07:48:04.474452920Z;1028;santorsola-wetsd-3
-5;0.8;81;3245;2025-01-15T08:08:04.489973978Z;1028;santorsola-wetsd-3
-3;0.9;83;3250;2025-01-15T08:28:04.528664099Z;1028;santorsola-wetsd-3
-2;0.7;85;3256;2025-01-15T08:48:04.505391759Z;1028;santorsola-wetsd-3
-3;0.8;84;3254;2025-01-15T09:08:04.070882994Z;1028;santorsola-wetsd-3
-3.5;0.8;83;3250;2025-01-15T09:28:04.518469905Z;1028;santorsola-wetsd-3
-3.6;0.8;84;3252;2025-01-15T09:48:04.527045556Z;1028;santorsola-wetsd-3
-2.3;0.8;84;3254;2025-01-15T10:08:04.519489350Z;1028;santorsola-wetsd-3
4.2;0.7;89;3267;2025-01-15T10:28:04.515777908Z;1028;santorsola-wetsd-3
5.8;0.7;89;3269;2025-01-15T10:48:04.518389921Z;1028;santorsola-wetsd-3
6.9;0.7;90;3271;2025-01-15T11:08:04.505012639Z;1028;santorsola-wetsd-3
9.5;0.7;91;3273;2025-01-15T11:28:04.070768557Z;1028;santorsola-wetsd-3
8.3;0.6;92;3277;2025-01-15T11:48:04.491611397Z;1028;santorsola-wetsd-3
7;0.7;91;3273;2025-01-15T12:08:04.476547461Z;1028;santorsola-wetsd-3
9.9;0.6;93;3280;2025-01-15T12:28:04.479776276Z;1028;santorsola-wetsd-3
8.8;0.7;95;3286;2025-01-15T12:48:04.461470257Z;1028;santorsola-wetsd-3
8.8;0.6;94;3284;2025-01-15T13:08:04.003540263Z;1028;santorsola-wetsd-3
7.2;0.7;95;3286;2025-01-15T13:28:04.431111643Z;1028;santorsola-wetsd-3
7.4;0.7;95;3286;2025-01-15T13:48:04.431663743Z;1028;santorsola-wetsd-3
6.5;0.5;94;3284;2025-01-15T14:08:04.421569568Z;1028;santorsola-wetsd-3
8.8;0.6;95;3286;2025-01-15T14:28:04.407921642Z;1028;santorsola-wetsd-3
6.2;0.5;96;3288;2025-01-15T14:48:04.403882336Z;1028;santorsola-wetsd-3
3.4;0.5;94;3282;2025-01-15T15:08:04.381286982Z;1028;santorsola-wetsd-3
1.4;0.4;91;3275;2025-01-15T15:28:04.225889567Z;1028;santorsola-wetsd-3
1;0.5;91;3275;2025-01-15T15:48:04.367465896Z;1028;santorsola-wetsd-3
0.2;0.4;89;3269;2025-01-15T16:08:04.368091835Z;1028;santorsola-wetsd-3
-1;0.4;86;3258;2025-01-15T16:28:04.370586764Z;1028;santorsola-wetsd-3
-2.2;0.4;86;3260;2025-01-15T16:48:03.928896995Z;1028;santorsola-wetsd-3
-2.5;0.5;86;3260;2025-01-15T17:08:03.940949073Z;1028;santorsola-wetsd-3
-3.2;0.5;86;3258;2025-01-15T17:28:04.380123781Z;1028;santorsola-wetsd-3
-3.9;0.5;84;3252;2025-01-15T17:48:04.379375965Z;1028;santorsola-wetsd-3
-3.1;0.5;84;3254;2025-01-15T18:08:04.402377648Z;1028;santorsola-wetsd-3
-4.2;0.5;84;3252;2025-01-15T18:28:04.404759036Z;1028;santorsola-wetsd-3
-4.5;0.5;84;3252;2025-01-15T18:48:04.417158510Z;1028;santorsola-wetsd-3
-5.1;0.5;83;3250;2025-01-15T19:08:04.413292138Z;1028;santorsola-wetsd-3
-5.4;0.5;82;3248;2025-01-15T19:28:04.432485715Z;1028;santorsola-wetsd-3
-5.1;0.5;83;3250;2025-01-15T19:48:04.428091812Z;1028;santorsola-wetsd-3
-5.5;0.5;79;3239;2025-01-15T20:08:04.442943678Z;1028;santorsola-wetsd-3
-5.5;0.5;82;3248;2025-01-15T20:28:04.453494413Z;1028;santorsola-wetsd-3
-5.3;0.6;82;3248;2025-01-15T20:48:04.466036623Z;1028;santorsola-wetsd-3
-5.3;0.5;82;3248;2025-01-15T21:08:04.491559367Z;1028;santorsola-wetsd-3
-5.9;0.6;84;3252;2025-01-15T21:28:04.309747788Z;1028;santorsola-wetsd-3
-5.6;0.6;81;3245;2025-01-15T21:48:04.500413933Z;1028;santorsola-wetsd-3
-5.3;0.7;81;3245;2025-01-15T22:08:04.506408085Z;1028;santorsola-wetsd-3
-4.1;0.6;83;3250;2025-01-15T22:28:04.511486274Z;1028;santorsola-wetsd-3
-4.3;0.6;83;3250;2025-01-15T22:48:04.510313135Z;1028;santorsola-wetsd-3
-3.9;0.6;82;3248;2025-01-15T23:08:04.531720875Z;1028;santorsola-wetsd-3
-3.8;0.6;83;3250;2025-01-15T23:28:04.543006074Z;1028;santorsola-wetsd-3
-3.3;0.6;84;3252;2025-01-15T23:48:04.541430240Z;1028;santorsola-wetsd-3
-2.9;0.6;84;3254;2025-01-16T00:08:04.362228965Z;1028;santorsola-wetsd-3
-1.7;0.6;86;3258;2025-01-16T00:28:04.132319342Z;1028;santorsola-wetsd-3
-1.2;0.6;86;3258;2025-01-16T00:48:04.548541440Z;1028;santorsola-wetsd-3
-0.9;0.6;86;3258;2025-01-16T01:08:04.555229300Z;1028;santorsola-wetsd-3
-0.5;0.6;88;3265;2025-01-16T01:28:04.564167295Z;1028;santorsola-wetsd-3
-0.3;0.6;87;3262;2025-01-16T01:48:04.560175766Z;1028;santorsola-wetsd-3
0.1;0.6;87;3262;2025-01-16T02:08:04.578556414Z;1028;santorsola-wetsd-3
-0.4;0.6;86;3258;2025-01-16T02:28:04.564082541Z;1028;santorsola-wetsd-3
-1.1;0.6;86;3258;2025-01-16T02:48:04.564315866Z;1028;santorsola-wetsd-3
-1.6;0.6;86;3260;2025-01-16T03:08:04.144374967Z;1028;santorsola-wetsd-3
-2.3;0.6;86;3258;2025-01-16T03:28:04.562059258Z;1028;santorsola-wetsd-3
-3.2;0.6;84;3254;2025-01-16T03:48:04.140342289Z;1028;santorsola-wetsd-3
-3.5;0.6;85;3256;2025-01-16T04:08:04.583715963Z;1028;santorsola-wetsd-3
-4.3;0.5;84;3252;2025-01-16T04:28:04.582522119Z;1028;santorsola-wetsd-3
-3;0.6;84;3252;2025-01-16T04:48:04.604212929Z;1028;santorsola-wetsd-3
-4.6;0.6;84;3252;2025-01-16T05:08:04.599490350Z;1028;santorsola-wetsd-3
-5.1;0.6;82;3248;2025-01-16T05:28:04.611567628Z;1028;santorsola-wetsd-3
-5.7;0.7;80;3241;2025-01-16T05:48:04.195470190Z;1028;santorsola-wetsd-3
-5.7;0.7;83;3250;2025-01-16T06:08:04.192552469Z;1028;santorsola-wetsd-3
-6.6;0.8;80;3241;2025-01-16T06:28:04.641532393Z;1028;santorsola-wetsd-3
-6.2;0.7;81;3243;2025-01-16T06:48:04.223162034Z;1028;santorsola-wetsd-3
-5.7;0.7;81;3243;2025-01-16T07:08:04.660821087Z;1028;santorsola-wetsd-3
-5.2;0.7;81;3243;2025-01-16T07:28:04.496158709Z;1028;santorsola-wetsd-3
-4.8;0.7;81;3243;2025-01-16T07:48:04.497762759Z;1028;santorsola-wetsd-3
-5.1;0.7;81;3245;2025-01-16T08:08:04.701137558Z;1028;santorsola-wetsd-3
-4.1;0.8;82;3248;2025-01-16T08:28:04.263346761Z;1028;santorsola-wetsd-3
-1.1;0.7;85;3256;2025-01-16T08:48:04.707117014Z;1028;santorsola-wetsd-3
-0.8;0.7;86;3258;2025-01-16T09:08:04.526017268Z;1028;santorsola-wetsd-3
0.1;0.7;86;3258;2025-01-16T09:28:04.301543299Z;1028;santorsola-wetsd-3
2.1;0.8;89;3269;2025-01-16T09:48:04.271219185Z;1028;santorsola-wetsd-3
4.7;0.7;91;3273;2025-01-16T10:08:04.276374960Z;1028;santorsola-wetsd-3
4.6;0.7;90;3271;2025-01-16T10:28:04.697523302Z;1028;santorsola-wetsd-3
5.8;0.7;92;3277;2025-01-16T10:48:04.248335347Z;1028;santorsola-wetsd-3
5.4;0.7;91;3275;2025-01-16T11:08:04.681286017Z;1028;santorsola-wetsd-3
6.2;0.7;92;3277;2025-01-16T11:28:04.676249560Z;1028;santorsola-wetsd-3
6.5;0.7;93;3280;2025-01-16T11:48:04.231834707Z;1028;santorsola-wetsd-3
9.5;0.7;94;3282;2025-01-16T12:08:04.641588774Z;1028;santorsola-wetsd-3
9.9;0.6;94;3282;2025-01-16T12:28:04.195315801Z;1028;santorsola-wetsd-3
10.2;0.6;93;3280;2025-01-16T12:48:04.631633242Z;1028;santorsola-wetsd-3
9.5;0.6;97;3293;2025-01-16T13:08:04.169252568Z;1028;santorsola-wetsd-3
8.4;0.6;95;3286;2025-01-16T13:28:04.597481129Z;1028;santorsola-wetsd-3
8.5;0.6;96;3288;2025-01-16T13:48:04.582811858Z;1028;santorsola-wetsd-3
10.1;0.6;96;3288;2025-01-16T14:08:04.589146925Z;1028;santorsola-wetsd-3
12;0.6;97;3293;2025-01-16T14:28:04.398046817Z;1028;santorsola-wetsd-3
9;0.5;97;3293;2025-01-16T14:48:04.539579399Z;1028;santorsola-wetsd-3
5.1;0.5;96;3290;2025-01-16T15:08:04.356135257Z;1028;santorsola-wetsd-3
3.3;0.5;94;3282;2025-01-16T15:28:04.074732449Z;1028;santorsola-wetsd-3
0.9;0.4;91;3275;2025-01-16T15:48:04.583307146Z;1028;santorsola-wetsd-3
-0.2;0.5;89;3269;2025-01-16T16:08:04.509441118Z;1028;santorsola-wetsd-3
-1.5;0.5;88;3265;2025-01-16T16:28:04.508452738Z;1028;santorsola-wetsd-3
-1.3;0.5;89;3267;2025-01-16T16:48:04.072880714Z;1028;santorsola-wetsd-3
-2.2;0.5;85;3256;2025-01-16T17:08:04.499971457Z;1028;santorsola-wetsd-3
-2;0.6;86;3258;2025-01-16T17:28:04.516102326Z;1028;santorsola-wetsd-3
-3.3;0.6;86;3258;2025-01-16T17:48:04.522871516Z;1028;santorsola-wetsd-3
-3.2;0.6;86;3258;2025-01-16T18:08:04.519700702Z;1028;santorsola-wetsd-3
-4.2;0.8;84;3254;2025-01-16T18:28:04.530347860Z;1028;santorsola-wetsd-3
-3.7;0.9;84;3254;2025-01-16T18:48:04.521046944Z;1028;santorsola-wetsd-3
-3.5;0.8;85;3256;2025-01-16T19:08:04.547856054Z;1028;santorsola-wetsd-3
-4.1;0.8;84;3252;2025-01-16T19:28:04.109972962Z;1028;santorsola-wetsd-3
-4.2;0.8;84;3254;2025-01-16T19:48:04.549054310Z;1028;santorsola-wetsd-3
-4.7;0.9;81;3245;2025-01-16T20:08:04.122826153Z;1028;santorsola-wetsd-3
-4.5;1.1;84;3252;2025-01-16T20:28:04.568023941Z;1028;santorsola-wetsd-3
-5.1;1;83;3250;2025-01-16T20:48:04.155632568Z;1028;santorsola-wetsd-3
-5.2;1;83;3250;2025-01-16T21:08:04.597365565Z;1028;santorsola-wetsd-3
-5.4;1.1;81;3245;2025-01-16T21:28:04.600193690Z;1028;santorsola-wetsd-3
-5.5;1.1;82;3248;2025-01-16T21:48:04.620516612Z;1028;santorsola-wetsd-3
-5.6;1.2;81;3245;2025-01-16T22:08:04.628821989Z;1028;santorsola-wetsd-3
-4.9;1.2;81;3245;2025-01-16T22:28:04.453352908Z;1028;santorsola-wetsd-3
-5.6;1.3;81;3243;2025-01-16T22:48:04.661392246Z;1028;santorsola-wetsd-3
-5.5;1.3;82;3248;2025-01-16T23:08:04.655394688Z;1028;santorsola-wetsd-3
-5.7;1.3;81;3245;2025-01-16T23:28:04.677159803Z;1028;santorsola-wetsd-3
-5.7;1.3;82;3248;2025-01-16T23:48:04.664546389Z;1028;santorsola-wetsd-3
-6;1.4;82;3248;2025-01-17T00:08:04.682498099Z;1028;santorsola-wetsd-3
-5.9;1.4;82;3248;2025-01-17T00:28:04.703689334Z;1028;santorsola-wetsd-3
-6.5;1.3;81;3245;2025-01-17T00:48:04.713591399Z;1028;santorsola-wetsd-3
-6;1.5;81;3243;2025-01-17T01:08:04.723947851Z;1028;santorsola-wetsd-3
-6.6;1.4;80;3241;2025-01-17T01:28:04.730526431Z;1028;santorsola-wetsd-3
-6.1;1.5;81;3243;2025-01-17T01:48:04.750401400Z;1028;santorsola-wetsd-3
-6.8;1.4;81;3243;2025-01-17T02:08:04.755682188Z;1028;santorsola-wetsd-3
-6.7;1.4;79;3239;2025-01-17T02:28:04.321317558Z;1028;santorsola-wetsd-3
-6.7;1.5;79;3239;2025-01-17T02:48:04.771024604Z;1028;santorsola-wetsd-3
-6.6;1.5;79;3237;2025-01-17T03:08:04.795115757Z;1028;santorsola-wetsd-3
-7;1.5;79;3239;2025-01-17T03:28:04.818150850Z;1028;santorsola-wetsd-3
-6.8;1.6;80;3241;2025-01-17T03:48:04.828702319Z;1028;santorsola-wetsd-3
-7.1;1.5;79;3237;2025-01-17T04:08:04.850395971Z;1028;santorsola-wetsd-3
-7;1.5;78;3235;2025-01-17T04:28:04.866656829Z;1028;santorsola-wetsd-3
-7.4;1.6;79;3239;2025-01-17T04:48:04.419046463Z;1028;santorsola-wetsd-3
-7.2;1.7;79;3237;2025-01-17T05:08:04.884602807Z;1028;santorsola-wetsd-3
-7;1.6;79;3237;2025-01-17T05:28:04.468658687Z;1028;santorsola-wetsd-3
-7.5;1.6;77;3233;2025-01-17T05:48:04.910377912Z;1028;santorsola-wetsd-3
-7.4;1.6;79;3237;2025-01-17T06:08:04.485927788Z;1028;santorsola-wetsd-3
-7.2;1.6;79;3237;2025-01-17T06:28:04.943761305Z;1028;santorsola-wetsd-3
-8.1;1.5;77;3233;2025-01-17T06:48:04.527589712Z;1028;santorsola-wetsd-3
-7.5;1.6;78;3235;2025-01-17T07:08:04.529796863Z;1028;santorsola-wetsd-3
-6.9;1.6;79;3237;2025-01-17T07:28:04.986905284Z;1028;santorsola-wetsd-3
-6.8;1.6;79;3237;2025-01-17T07:48:04.996537174Z;1028;santorsola-wetsd-3
-7.1;1.6;78;3235;2025-01-17T08:08:05.012466239Z;1028;santorsola-wetsd-3
-6.5;1.6;79;3239;2025-01-17T08:28:05.027877804Z;1028;santorsola-wetsd-3
-5.9;1.6;79;3237;2025-01-17T08:48:05.044887212Z;1028;santorsola-wetsd-3
-5.6;1.7;83;3250;2025-01-17T09:08:05.076438938Z;1028;santorsola-wetsd-3
-4.1;1.8;81;3243;2025-01-17T09:28:05.070444475Z;1028;santorsola-wetsd-3
-4;1.7;83;3250;2025-01-17T09:48:05.073907032Z;1028;santorsola-wetsd-3
-1.8;1.9;82;3248;2025-01-17T10:08:05.074313252Z;1028;santorsola-wetsd-3
2.5;15.9;88;3265;2025-01-17T10:28:05.075961156Z;1028;santorsola-wetsd-3
3.5;7.8;89;3269;2025-01-17T10:48:05.070651349Z;1028;santorsola-wetsd-3
6.3;5.1;89;3267;2025-01-17T11:08:04.880022370Z;1028;santorsola-wetsd-3
6.8;2.9;89;3267;2025-01-17T11:28:05.062305978Z;1028;santorsola-wetsd-3
9.2;1.5;91;3273;2025-01-17T11:48:04.628866391Z;1028;santorsola-wetsd-3
9.6;1;93;3280;2025-01-17T12:08:05.055263307Z;1028;santorsola-wetsd-3
11.1;0.9;94;3282;2025-01-17T12:28:04.861804217Z;1028;santorsola-wetsd-3
11.8;0.8;95;3286;2025-01-17T12:48:05.021782020Z;1028;santorsola-wetsd-3
11;0.7;96;3288;2025-01-17T13:08:05.013245196Z;1028;santorsola-wetsd-3
9;0.8;96;3290;2025-01-17T13:28:04.995784872Z;1028;santorsola-wetsd-3
9.4;0.8;96;3288;2025-01-17T13:48:04.998672517Z;1028;santorsola-wetsd-3
11.3;0.7;97;3293;2025-01-17T14:08:04.962179141Z;1028;santorsola-wetsd-3
12.2;0.7;98;3295;2025-01-17T14:28:04.956967240Z;1028;santorsola-wetsd-3
9.2;0.6;97;3293;2025-01-17T14:48:04.939149947Z;1028;santorsola-wetsd-3
4.4;0.6;98;3295;2025-01-17T15:08:04.911553728Z;1028;santorsola-wetsd-3
1.5;0.6;93;3280;2025-01-17T15:28:04.465378319Z;1028;santorsola-wetsd-3
-0.2;0.7;91;3273;2025-01-17T15:48:04.893685574Z;1028;santorsola-wetsd-3
-1.9;0.7;89;3267;2025-01-17T16:08:04.890726655Z;1028;santorsola-wetsd-3
-2.7;0.7;87;3262;2025-01-17T16:28:04.902603906Z;1028;santorsola-wetsd-3
-2.5;0.7;86;3258;2025-01-17T16:48:04.720857073Z;1028;santorsola-wetsd-3
-3.7;0.9;86;3258;2025-01-17T17:08:04.917167470Z;1028;santorsola-wetsd-3
-3.8;1.1;84;3252;2025-01-17T17:28:04.916881085Z;1028;santorsola-wetsd-3
-4.3;1.1;85;3256;2025-01-17T17:48:04.924540322Z;1028;santorsola-wetsd-3
-4.4;1.7;84;3254;2025-01-17T18:08:04.922819673Z;1028;santorsola-wetsd-3
-4;1;83;3250;2025-01-17T18:28:04.937104219Z;1028;santorsola-wetsd-3
-3.8;1;83;3250;2025-01-17T18:48:04.501570082Z;1028;santorsola-wetsd-3
-4.8;1;84;3252;2025-01-17T19:08:04.951964946Z;1028;santorsola-wetsd-3
-4.6;1.1;84;3252;2025-01-17T19:28:04.959409946Z;1028;santorsola-wetsd-3
-5.4;1.1;83;3250;2025-01-17T19:48:04.974062682Z;1028;santorsola-wetsd-3
-5.1;1.2;83;3250;2025-01-17T20:08:04.551043504Z;1028;santorsola-wetsd-3
-5.7;1.3;82;3248;2025-01-17T20:28:04.550806407Z;1028;santorsola-wetsd-3
-5.7;1.3;79;3239;2025-01-17T20:48:05.007442371Z;1028;santorsola-wetsd-3
-6.4;1.3;81;3243;2025-01-17T21:08:05.004892492Z;1028;santorsola-wetsd-3
-6.1;1.4;79;3237;2025-01-17T21:28:05.016664714Z;1028;santorsola-wetsd-3
-6.1;1.4;81;3243;2025-01-17T21:48:05.101133423Z;1028;santorsola-wetsd-3
-6.2;1.4;81;3243;2025-01-17T22:08:05.053105509Z;1028;santorsola-wetsd-3
-6.4;1.6;81;3245;2025-01-17T22:28:05.061975906Z;1028;santorsola-wetsd-3
-7;1.6;80;3241;2025-01-17T22:48:05.074731357Z;1028;santorsola-wetsd-3
-5;1.8;80;3241;2025-01-17T23:08:04.645339264Z;1028;santorsola-wetsd-3
-6.5;1.7;81;3245;2025-01-17T23:28:05.101278899Z;1028;santorsola-wetsd-3
-7;1.7;80;3241;2025-01-17T23:48:05.107898336Z;1028;santorsola-wetsd-3
-7;1.8;79;3239;2025-01-18T00:08:04.936088061Z;1028;santorsola-wetsd-3
-7;1.9;79;3237;2025-01-18T00:28:05.152904866Z;1028;santorsola-wetsd-3
-6.8;1.9;79;3239;2025-01-18T00:48:05.159491538Z;1028;santorsola-wetsd-3
-6.8;2;80;3241;2025-01-18T01:08:05.174540666Z;1028;santorsola-wetsd-3
-7;2.1;78;3235;2025-01-18T01:28:05.172361821Z;1028;santorsola-wetsd-3
-5.3;2.2;81;3243;2025-01-18T01:48:05.191191447Z;1028;santorsola-wetsd-3
-6.7;2.2;81;3243;2025-01-18T02:08:05.217519639Z;1028;santorsola-wetsd-3
-6.2;2.2;81;3243;2025-01-18T02:28:05.217529151Z;1028;santorsola-wetsd-3
-7.5;2.2;79;3237;2025-01-18T02:48:05.240185684Z;1028;santorsola-wetsd-3
-7.5;2.2;79;3239;2025-01-18T03:08:05.246949398Z;1028;santorsola-wetsd-3
-6.9;2.4;80;3241;2025-01-18T03:28:05.270380710Z;1028;santorsola-wetsd-3
-7.9;2.4;79;3237;2025-01-18T03:48:05.287626800Z;1028;santorsola-wetsd-3
-7.5;2.5;78;3235;2025-01-18T04:08:05.303790732Z;1028;santorsola-wetsd-3
-7;2.5;79;3239;2025-01-18T04:28:05.123509525Z;1028;santorsola-wetsd-3
-7.2;2.5;79;3237;2025-01-18T04:48:05.318449460Z;1028;santorsola-wetsd-3
-7.2;2.7;79;3237;2025-01-18T05:08:05.341948698Z;1028;santorsola-wetsd-3
-7.2;2.7;79;3237;2025-01-18T05:28:05.347443838Z;1028;santorsola-wetsd-3
-8;2.7;77;3231;2025-01-18T05:48:05.373158148Z;1028;santorsola-wetsd-3
-8.2;2.7;77;3231;2025-01-18T06:08:04.937417221Z;1028;santorsola-wetsd-3
-8;2.7;74;3224;2025-01-18T06:28:05.228084463Z;1028;santorsola-wetsd-3
-8.4;2.7;77;3231;2025-01-18T06:48:05.407695330Z;1028;santorsola-wetsd-3
-8.1;2.7;77;3233;2025-01-18T07:08:05.430730623Z;1028;santorsola-wetsd-3
-6.5;3;79;3237;2025-01-18T07:28:05.005208885Z;1028;santorsola-wetsd-3
-7.6;2.9;77;3233;2025-01-18T07:48:05.460915582Z;1028;santorsola-wetsd-3
-7.4;2.9;78;3235;2025-01-18T08:08:05.486816379Z;1028;santorsola-wetsd-3
-6.4;3;79;3237;2025-01-18T08:28:05.045888153Z;1028;santorsola-wetsd-3
-6.8;3;77;3233;2025-01-18T08:48:05.512959974Z;1028;santorsola-wetsd-3
-5.2;3.1;81;3243;2025-01-18T09:08:05.075846798Z;1028;santorsola-wetsd-3
-6;3.1;80;3241;2025-01-18T09:28:05.528496504Z;1028;santorsola-wetsd-3
-5.7;3.1;80;3241;2025-01-18T09:48:05.530645369Z;1028;santorsola-wetsd-3
-1.7;3.4;81;3245;2025-01-18T10:08:05.367061605Z;1028;santorsola-wetsd-3
1.3;17.4;86;3258;2025-01-18T10:28:05.553225258Z;1028;santorsola-wetsd-3
2.9;16;87;3262;2025-01-18T10:48:05.559580625Z;1028;santorsola-wetsd-3
4.2;7;87;3262;2025-01-18T11:08:05.561045543Z;1028;santorsola-wetsd-3
7.2;4.4;89;3269;2025-01-18T11:28:05.552622896Z;1028;santorsola-wetsd-3
9.6;2.6;90;3271;2025-01-18T11:48:05.101535288Z;1028;santorsola-wetsd-3
10.6;1.3;92;3277;2025-01-18T12:08:05.526298330Z;1028;santorsola-wetsd-3
12;0.8;94;3282;2025-01-18T12:28:05.088382135Z;1028;santorsola-wetsd-3
12.2;0.8;94;3284;2025-01-18T12:48:05.079197996Z;1028;santorsola-wetsd-3
12.6;0.7;99;3297;2025-01-18T13:08:05.489371022Z;1028;santorsola-wetsd-3
11;0.7;98;3295;2025-01-18T13:28:05.467283799Z;1028;santorsola-wetsd-3
11.2;0.8;99;3297;2025-01-18T13:48:05.447238229Z;1028;santorsola-wetsd-3
13;0.7;98;3295;2025-01-18T14:08:05.004170897Z;1028;santorsola-wetsd-3
13.7;0.7;98;3295;2025-01-18T14:28:05.415665196Z;1028;santorsola-wetsd-3
10.2;0.5;98;3295;2025-01-18T14:48:04.969182147Z;1028;santorsola-wetsd-3
6;0.5;98;3295;2025-01-18T15:08:05.386597475Z;1028;santorsola-wetsd-3
2.8;0.5;94;3284;2025-01-18T15:28:04.937387658Z;1028;santorsola-wetsd-3
1.9;0.5;92;3277;2025-01-18T15:48:05.181630584Z;1028;santorsola-wetsd-3
-0.4;0.5;89;3267;2025-01-18T16:08:05.183006560Z;1028;santorsola-wetsd-3
-1.2;0.4;86;3260;2025-01-18T16:28:05.358526970Z;1028;santorsola-wetsd-3
