temperature;humidity;pressure;batteryLevel;batteryValue;receivedAt;device;providerDeviceId
18;87;962.26;100;4088;2024-06-30T22:17:02.217681883Z;977;santorsola-thp-1
18;89;962.37;100;4097;2024-06-30T22:37:01.950021902Z;977;santorsola-thp-1
18;89;962.37;100;4097;2024-06-30T22:57:01.729179153Z;977;santorsola-thp-1
17;92;962.43;100;4097;2024-06-30T23:17:01.563305111Z;977;santorsola-thp-1
17;93;962.57;100;4076;2024-06-30T23:37:01.278637328Z;977;santorsola-thp-1
17;95;962.83;100;4097;2024-06-30T23:57:01.100798753Z;977;santorsola-thp-1
16;94;962.79;100;4097;2024-07-01T00:17:00.848916183Z;977;santorsola-thp-1
16;96;962.83;100;4100;2024-07-01T00:37:00.609760271Z;977;santorsola-thp-1
16;97;962.78;100;4094;2024-07-01T00:57:00.436318111Z;977;santorsola-thp-1
16;97;962.87;100;4100;2024-07-01T01:17:00.175081474Z;977;santorsola-thp-1
16;97;962.74;100;4108;2024-07-01T01:36:59.939061931Z;977;santorsola-thp-1
16;98;962.69;100;4097;2024-07-01T01:56:59.714683227Z;977;santorsola-thp-1
16;99;962.75;100;4100;2024-07-01T02:16:59.499200606Z;977;santorsola-thp-1
16;100;962.71;100;4079;2024-07-01T02:36:59.268380721Z;977;santorsola-thp-1
16;99;962.63;100;4094;2024-07-01T02:56:59.042885818Z;977;santorsola-thp-1
16;100;962.6;100;4097;2024-07-01T03:16:58.835369549Z;977;santorsola-thp-1
16;100;962.81;100;4100;2024-07-01T03:36:58.614363887Z;977;santorsola-thp-1
16;100;962.68;100;4105;2024-07-01T03:56:58.376735549Z;977;santorsola-thp-1
16;100;962.61;100;4079;2024-07-01T04:16:58.163491713Z;977;santorsola-thp-1
17;100;962.62;100;4082;2024-07-01T04:36:57.932871402Z;977;santorsola-thp-1
17;95;962.67;100;4100;2024-07-01T04:56:57.707061605Z;977;santorsola-thp-1
18;91;962.61;100;4079;2024-07-01T05:16:57.500102880Z;977;santorsola-thp-1
19;87;962.58;100;4097;2024-07-01T05:36:57.262332590Z;977;santorsola-thp-1
21;80;962.57;100;4079;2024-07-01T05:56:57.048136410Z;977;santorsola-thp-1
22;78;962.47;100;4094;2024-07-01T06:16:56.817249134Z;977;santorsola-thp-1
24;68;962.21;100;4091;2024-07-01T06:36:56.606983939Z;977;santorsola-thp-1
26;63;962.04;100;4082;2024-07-01T06:56:56.378968019Z;977;santorsola-thp-1
27;55;961.74;100;4082;2024-07-01T07:16:56.162615725Z;977;santorsola-thp-1
27;60;961.85;100;4088;2024-07-01T07:36:55.945928347Z;977;santorsola-thp-1
28;55;961.77;100;4070;2024-07-01T07:56:55.736765172Z;977;santorsola-thp-1
27;58;961.86;100;4073;2024-07-01T08:16:55.530063939Z;977;santorsola-thp-1
26;62;961.68;100;4070;2024-07-01T08:36:55.331218667Z;977;santorsola-thp-1
29;53;961.37;100;4085;2024-07-01T08:56:55.086569776Z;977;santorsola-thp-1
31;48;961.1;100;4079;2024-07-01T09:16:54.879755009Z;977;santorsola-thp-1
32;46;960.83;100;4085;2024-07-01T09:36:54.683559697Z;977;santorsola-thp-1
33;46;960.51;100;4085;2024-07-01T09:56:54.472764376Z;977;santorsola-thp-1
31;48;960.33;100;4082;2024-07-01T10:16:54.282012683Z;977;santorsola-thp-1
31;49;959.98;100;4070;2024-07-01T10:36:54.050207094Z;977;santorsola-thp-1
32;46;959.56;100;4079;2024-07-01T10:56:53.850732814Z;977;santorsola-thp-1
29;58;959.5;100;4079;2024-07-01T11:16:53.631603713Z;977;santorsola-thp-1
30;51;959.26;100;4079;2024-07-01T11:36:53.412712620Z;977;santorsola-thp-1
27;58;959.14;100;4073;2024-07-01T11:56:53.205251533Z;977;santorsola-thp-1
25;62;959.56;100;4085;2024-07-01T12:16:52.996824819Z;977;santorsola-thp-1
24;58;959.99;100;4082;2024-07-01T12:36:52.772714869Z;977;santorsola-thp-1
23;65;961.01;100;4097;2024-07-01T12:56:52.553898699Z;977;santorsola-thp-1
22;64;961.46;100;4094;2024-07-01T13:16:52.333543901Z;977;santorsola-thp-1
19;80;962.02;100;4091;2024-07-01T13:36:52.124125705Z;977;santorsola-thp-1
19;80;962.21;100;4097;2024-07-01T13:56:51.882275301Z;977;santorsola-thp-1
20;80;962.11;100;4094;2024-07-01T14:16:51.647301421Z;977;santorsola-thp-1
19;82;962.1;100;4076;2024-07-01T14:36:51.434053643Z;977;santorsola-thp-1
18;84;962.16;100;4073;2024-07-01T14:56:51.205890590Z;977;santorsola-thp-1
18;87;961.71;100;4079;2024-07-01T15:16:50.988416230Z;977;santorsola-thp-1
17;87;961.19;100;4100;2024-07-01T15:36:50.768462676Z;977;santorsola-thp-1
17;91;961.39;100;4094;2024-07-01T15:56:50.535648909Z;977;santorsola-thp-1
17;94;961.76;100;4094;2024-07-01T16:16:50.316002141Z;977;santorsola-thp-1
17;90;961.55;100;4073;2024-07-01T16:36:50.116332290Z;977;santorsola-thp-1
18;89;961.52;100;4097;2024-07-01T16:56:49.864826536Z;977;santorsola-thp-1
19;83;961.64;100;4073;2024-07-01T17:16:49.646408926Z;977;santorsola-thp-1
19;84;961.72;100;4076;2024-07-01T17:36:49.421334401Z;977;santorsola-thp-1
19;84;961.87;100;4088;2024-07-01T17:56:49.199698303Z;977;santorsola-thp-1
18;89;961.98;100;4088;2024-07-01T18:16:48.978653636Z;977;santorsola-thp-1
17;91;962.12;100;4094;2024-07-01T18:36:48.747443627Z;977;santorsola-thp-1
17;91;962.05;100;4082;2024-07-01T18:56:48.528276603Z;977;santorsola-thp-1
17;94;962.11;100;4094;2024-07-01T19:16:48.303178001Z;977;santorsola-thp-1
16;95;962.47;100;4082;2024-07-01T19:36:48.071077147Z;977;santorsola-thp-1
16;95;962.66;100;4076;2024-07-01T19:56:47.847372925Z;977;santorsola-thp-1
16;96;962.51;100;4105;2024-07-01T20:16:47.638779956Z;977;santorsola-thp-1
15;96;962.61;100;4097;2024-07-01T20:36:47.416581486Z;977;santorsola-thp-1
15;98;962.72;100;4102;2024-07-01T20:56:47.184246244Z;977;santorsola-thp-1
15;98;962.79;100;4097;2024-07-01T21:16:46.965154866Z;977;santorsola-thp-1
15;99;962.9;100;4076;2024-07-01T21:36:46.736875360Z;977;santorsola-thp-1
14;99;962.99;100;4100;2024-07-01T21:56:46.528867978Z;977;santorsola-thp-1
14;99;962.94;100;4097;2024-07-01T22:16:46.307228668Z;977;santorsola-thp-1
14;100;962.96;100;4100;2024-07-01T22:36:46.066676447Z;977;santorsola-thp-1
15;100;962.8;100;4082;2024-07-01T22:56:45.856867524Z;977;santorsola-thp-1
15;100;962.73;100;4094;2024-07-01T23:16:45.635393970Z;977;santorsola-thp-1
15;100;962.73;100;4100;2024-07-01T23:36:45.402905592Z;977;santorsola-thp-1
15;100;962.62;100;4102;2024-07-01T23:56:45.180362470Z;977;santorsola-thp-1
15;100;962.44;100;4082;2024-07-02T00:16:44.959911610Z;977;santorsola-thp-1
15;100;962.3;100;4097;2024-07-02T00:36:44.733910813Z;977;santorsola-thp-1
15;100;962.24;100;4097;2024-07-02T00:56:44.518603201Z;977;santorsola-thp-1
15;100;962.2;100;4094;2024-07-02T01:16:44.285644332Z;977;santorsola-thp-1
14;100;962.12;100;4105;2024-07-02T01:36:44.062425055Z;977;santorsola-thp-1
14;100;962.09;100;4097;2024-07-02T01:56:43.847181069Z;977;santorsola-thp-1
14;100;962.02;100;4097;2024-07-02T02:16:43.623510379Z;977;santorsola-thp-1
14;99;962.01;100;4100;2024-07-02T02:36:43.408426176Z;977;santorsola-thp-1
13;100;962.03;100;4097;2024-07-02T03:16:42.963492499Z;977;santorsola-thp-1
13;100;962.03;100;4097;2024-07-02T03:36:42.729383590Z;977;santorsola-thp-1
13;100;961.97;100;4094;2024-07-02T03:56:42.513916270Z;977;santorsola-thp-1
13;100;962.15;100;4076;2024-07-02T04:16:42.291848968Z;977;santorsola-thp-1
14;100;962.16;100;4100;2024-07-02T04:36:42.068427037Z;977;santorsola-thp-1
15;97;962.2;100;4097;2024-07-02T04:56:41.848521293Z;977;santorsola-thp-1
16;92;962.29;100;4100;2024-07-02T05:16:41.627967522Z;977;santorsola-thp-1
19;81;962;100;4076;2024-07-02T05:36:41.405990967Z;977;santorsola-thp-1
20;78;961.98;100;4094;2024-07-02T05:56:41.183861825Z;977;santorsola-thp-1
21;76;961.94;100;4088;2024-07-02T06:16:40.959368537Z;977;santorsola-thp-1
22;70;961.89;100;4088;2024-07-02T06:36:40.739025534Z;977;santorsola-thp-1
23;67;961.92;100;4094;2024-07-02T06:56:40.521497493Z;977;santorsola-thp-1
24;65;961.86;100;4085;2024-07-02T07:16:40.300562578Z;977;santorsola-thp-1
24;59;961.6;100;4082;2024-07-02T07:36:40.124436996Z;977;santorsola-thp-1
25;57;961.3;100;4088;2024-07-02T07:56:39.860566Z;977;santorsola-thp-1
25;58;961.13;100;4085;2024-07-02T08:16:39.651136192Z;977;santorsola-thp-1
26;53;960.88;100;4091;2024-07-02T08:36:39.443172606Z;977;santorsola-thp-1
28;50;960.61;100;4088;2024-07-02T08:56:39.241231185Z;977;santorsola-thp-1
29;46;960.49;100;4079;2024-07-02T09:16:39.003509320Z;977;santorsola-thp-1
30;42;960.22;100;4082;2024-07-02T09:36:38.802431347Z;977;santorsola-thp-1
30;39;960.05;100;4079;2024-07-02T09:56:38.598626804Z;977;santorsola-thp-1
30;39;959.96;100;4085;2024-07-02T10:16:38.395457391Z;977;santorsola-thp-1
31;37;959.75;100;4082;2024-07-02T10:36:38.207922644Z;977;santorsola-thp-1
31;40;959.48;100;4067;2024-07-02T10:56:37.980548573Z;977;santorsola-thp-1
31;40;959.35;100;4076;2024-07-02T11:16:37.774304258Z;977;santorsola-thp-1
31;37;959.12;100;4082;2024-07-02T11:36:37.562977790Z;977;santorsola-thp-1
31;36;958.91;100;4079;2024-07-02T11:56:37.353452165Z;977;santorsola-thp-1
32;31;958.78;100;4082;2024-07-02T12:16:37.156611163Z;977;santorsola-thp-1
32;40;958.89;100;4076;2024-07-02T12:56:36.749839535Z;977;santorsola-thp-1
33;38;958.57;100;4073;2024-07-02T13:16:36.542771200Z;977;santorsola-thp-1
33;45;958.66;100;4079;2024-07-02T13:36:36.343879313Z;977;santorsola-thp-1
29;47;958.75;100;4082;2024-07-02T13:56:36.136355946Z;977;santorsola-thp-1
29;45;958.66;100;4064;2024-07-02T14:16:35.916220381Z;977;santorsola-thp-1
27;47;958.55;100;4070;2024-07-02T14:36:35.701530773Z;977;santorsola-thp-1
26;51;958.55;100;4088;2024-07-02T14:56:35.492418656Z;977;santorsola-thp-1
28;50;958.5;100;4088;2024-07-02T15:16:35.263777597Z;977;santorsola-thp-1
26;54;958.5;100;4082;2024-07-02T15:36:35.042413748Z;977;santorsola-thp-1
31;42;958.21;100;4064;2024-07-02T15:56:34.824369689Z;977;santorsola-thp-1
29;47;958.27;100;4070;2024-07-02T16:16:34.620528837Z;977;santorsola-thp-1
26;52;958.33;100;4082;2024-07-02T16:36:34.407361567Z;977;santorsola-thp-1
26;52;958.48;100;4088;2024-07-02T16:56:34.174664644Z;977;santorsola-thp-1
27;51;958.37;100;4070;2024-07-02T17:16:33.958059115Z;977;santorsola-thp-1
25;56;958.5;100;4076;2024-07-02T17:36:33.738949941Z;977;santorsola-thp-1
23;63;958.78;100;4085;2024-07-02T17:56:33.519181082Z;977;santorsola-thp-1
22;68;958.9;100;4097;2024-07-02T18:16:33.293033923Z;977;santorsola-thp-1
22;71;958.95;100;4088;2024-07-02T18:36:33.063316741Z;977;santorsola-thp-1
21;74;959.09;100;4091;2024-07-02T18:56:32.827702263Z;977;santorsola-thp-1
20;76;959.2;100;4076;2024-07-02T19:16:32.620669384Z;977;santorsola-thp-1
20;78;959.53;100;4088;2024-07-02T19:36:32.388684389Z;977;santorsola-thp-1
19;79;959.63;100;4088;2024-07-02T19:56:32.175690079Z;977;santorsola-thp-1
19;80;959.67;100;4094;2024-07-02T20:16:31.953244878Z;977;santorsola-thp-1
19;81;959.87;100;4094;2024-07-02T20:36:31.729797090Z;977;santorsola-thp-1
19;83;959.97;100;4097;2024-07-02T20:56:31.495817946Z;977;santorsola-thp-1
19;82;959.86;100;4091;2024-07-02T21:16:31.282003615Z;977;santorsola-thp-1
19;89;959.92;100;4091;2024-07-02T21:36:31.080306435Z;977;santorsola-thp-1
18;93;960.08;100;4079;2024-07-02T21:56:30.824687338Z;977;santorsola-thp-1
18;94;960.27;100;4088;2024-07-02T22:16:30.604666387Z;977;santorsola-thp-1
17;94;960.99;100;4076;2024-07-02T22:36:30.372096018Z;977;santorsola-thp-1
17;94;961.23;100;4094;2024-07-02T22:56:30.162551878Z;977;santorsola-thp-1
16;93;961.68;100;4094;2024-07-02T23:16:29.933302672Z;977;santorsola-thp-1
15;95;961.93;100;4088;2024-07-02T23:36:29.703002804Z;977;santorsola-thp-1
15;95;961.76;100;4079;2024-07-02T23:56:29.482707614Z;977;santorsola-thp-1
15;97;961.54;100;4073;2024-07-03T00:16:29.260837544Z;977;santorsola-thp-1
15;99;961.55;100;4100;2024-07-03T00:36:29.038605950Z;977;santorsola-thp-1
15;98;961.49;100;4094;2024-07-03T00:56:28.807539873Z;977;santorsola-thp-1
15;98;961.25;100;4079;2024-07-03T01:16:28.587975083Z;977;santorsola-thp-1
15;100;961.08;100;4076;2024-07-03T01:36:28.371046493Z;977;santorsola-thp-1
15;100;961.07;100;4097;2024-07-03T01:56:28.150984310Z;977;santorsola-thp-1
15;100;961.18;100;4094;2024-07-03T02:16:27.929062695Z;977;santorsola-thp-1
15;100;961.08;100;4105;2024-07-03T02:36:27.701364149Z;977;santorsola-thp-1
15;100;960.96;100;4100;2024-07-03T02:56:27.483376069Z;977;santorsola-thp-1
15;100;960.9;100;4091;2024-07-03T03:16:27.253796492Z;977;santorsola-thp-1
15;100;960.95;100;4094;2024-07-03T03:36:27.034642268Z;977;santorsola-thp-1
15;100;961.02;100;4097;2024-07-03T03:56:26.833082785Z;977;santorsola-thp-1
15;100;961.2;100;4094;2024-07-03T04:16:26.597514377Z;977;santorsola-thp-1
15;100;961.49;100;4097;2024-07-03T04:36:26.359978434Z;977;santorsola-thp-1
15;99;961.25;100;4091;2024-07-03T04:56:26.148253583Z;977;santorsola-thp-1
15;96;961.39;100;4100;2024-07-03T05:16:25.913618858Z;977;santorsola-thp-1
17;86;961.38;100;4079;2024-07-03T05:56:25.476208293Z;977;santorsola-thp-1
16;87;961.51;100;4076;2024-07-03T06:16:25.243667743Z;977;santorsola-thp-1
17;84;961.44;100;4091;2024-07-03T06:36:25.032241281Z;977;santorsola-thp-1
19;79;961.27;100;4097;2024-07-03T06:56:24.813756712Z;977;santorsola-thp-1
20;72;961.25;100;4079;2024-07-03T07:16:24.602010786Z;977;santorsola-thp-1
20;75;961.15;100;4091;2024-07-03T07:36:24.349261183Z;977;santorsola-thp-1
20;72;961.25;100;4088;2024-07-03T07:56:24.130339524Z;977;santorsola-thp-1
23;62;960.87;100;4091;2024-07-03T08:36:23.686234374Z;977;santorsola-thp-1
23;62;960.71;100;4070;2024-07-03T08:56:23.478045186Z;977;santorsola-thp-1
24;59;960.55;100;4094;2024-07-03T09:16:23.247427044Z;977;santorsola-thp-1
23;59;960.43;100;4082;2024-07-03T09:36:23.023457586Z;977;santorsola-thp-1
24;57;960.2;100;4073;2024-07-03T09:56:22.801592494Z;977;santorsola-thp-1
25;57;959.96;100;4067;2024-07-03T10:16:22.594734468Z;977;santorsola-thp-1
26;53;959.83;100;4082;2024-07-03T10:36:22.380543815Z;977;santorsola-thp-1
25;53;959.65;100;4082;2024-07-03T10:56:22.162018271Z;977;santorsola-thp-1
24;55;959.58;100;4085;2024-07-03T11:16:21.930654978Z;977;santorsola-thp-1
23;61;959.49;100;4076;2024-07-03T11:36:21.708276965Z;977;santorsola-thp-1
24;62;959.23;100;4070;2024-07-03T11:56:21.501083636Z;977;santorsola-thp-1
24;59;958.93;100;4082;2024-07-03T12:16:21.326969191Z;977;santorsola-thp-1
25;60;958.8;100;4088;2024-07-03T12:36:21.086274366Z;977;santorsola-thp-1
25;53;958.64;100;4070;2024-07-03T12:56:20.849890966Z;977;santorsola-thp-1
26;53;958.3;100;4070;2024-07-03T13:16:20.682139873Z;977;santorsola-thp-1
26;57;958.21;100;4073;2024-07-03T13:36:20.397339214Z;977;santorsola-thp-1
25;56;957.95;100;4073;2024-07-03T13:56:20.202413891Z;977;santorsola-thp-1
24;57;957.76;100;4085;2024-07-03T14:16:19.948539062Z;977;santorsola-thp-1
24;59;957.69;100;4070;2024-07-03T14:36:19.719675136Z;977;santorsola-thp-1
25;56;957.56;100;4070;2024-07-03T14:56:19.505918356Z;977;santorsola-thp-1
23;61;957.53;100;4070;2024-07-03T15:16:19.272507561Z;977;santorsola-thp-1
22;63;957.66;100;4088;2024-07-03T15:36:19.055633060Z;977;santorsola-thp-1
21;69;957.64;100;4085;2024-07-03T15:56:18.842600556Z;977;santorsola-thp-1
20;70;957.61;100;4094;2024-07-03T16:16:18.611068779Z;977;santorsola-thp-1
19;78;957.87;100;4094;2024-07-03T16:36:18.388699893Z;977;santorsola-thp-1
19;84;957.98;100;4085;2024-07-03T16:56:18.168326868Z;977;santorsola-thp-1
18;85;958.01;100;4100;2024-07-03T17:16:17.946476624Z;977;santorsola-thp-1
17;89;958.22;100;4091;2024-07-03T17:36:17.725215980Z;977;santorsola-thp-1
17;93;958.21;100;4076;2024-07-03T17:56:17.504279894Z;977;santorsola-thp-1
17;93;958.21;100;4094;2024-07-03T18:16:17.271451686Z;977;santorsola-thp-1
16;93;958.25;100;4088;2024-07-03T18:36:17.050632643Z;977;santorsola-thp-1
16;95;958.53;100;4076;2024-07-03T18:56:16.837060761Z;977;santorsola-thp-1
16;96;958.64;100;4091;2024-07-03T19:16:16.627755541Z;977;santorsola-thp-1
16;95;958.86;100;4094;2024-07-03T19:36:16.380408354Z;977;santorsola-thp-1
15;97;959.25;100;4094;2024-07-03T19:56:16.158825278Z;977;santorsola-thp-1
15;97;959.55;100;4094;2024-07-03T20:16:15.937830883Z;977;santorsola-thp-1
15;97;959.34;100;4094;2024-07-03T20:36:15.702640041Z;977;santorsola-thp-1
15;99;959.54;100;4097;2024-07-03T20:56:15.491782682Z;977;santorsola-thp-1
15;97;959.88;100;4070;2024-07-03T21:16:15.271346289Z;977;santorsola-thp-1
14;98;959.96;100;4079;2024-07-03T21:36:15.043015376Z;977;santorsola-thp-1
14;98;959.86;100;4073;2024-07-03T21:56:14.814486624Z;977;santorsola-thp-1
14;99;959.91;100;4097;2024-07-03T22:16:14.598303203Z;977;santorsola-thp-1
14;100;959.94;100;4082;2024-07-03T22:36:14.375233414Z;977;santorsola-thp-1
14;100;959.84;100;4100;2024-07-03T22:56:14.150887005Z;977;santorsola-thp-1
14;100;959.96;100;4082;2024-07-03T23:16:13.937655569Z;977;santorsola-thp-1
14;98;960.03;100;4100;2024-07-03T23:36:13.706954186Z;977;santorsola-thp-1
14;99;960.03;100;4097;2024-07-03T23:56:13.480949105Z;977;santorsola-thp-1
14;98;960.27;100;4105;2024-07-04T00:16:13.266278868Z;977;santorsola-thp-1
13;100;960.35;100;4100;2024-07-04T00:36:13.040434360Z;977;santorsola-thp-1
14;100;960.33;100;4097;2024-07-04T00:56:12.822821858Z;977;santorsola-thp-1
14;100;960.22;100;4100;2024-07-04T01:16:12.597068871Z;977;santorsola-thp-1
14;100;960.32;100;4082;2024-07-04T01:36:12.391981908Z;977;santorsola-thp-1
14;100;960.48;100;4097;2024-07-04T01:56:12.158019232Z;977;santorsola-thp-1
13;100;960.59;100;4085;2024-07-04T02:16:11.926002750Z;977;santorsola-thp-1
13;100;960.63;100;4097;2024-07-04T02:36:11.713903857Z;977;santorsola-thp-1
14;100;960.88;100;4091;2024-07-04T02:56:11.489034617Z;977;santorsola-thp-1
13;96;961.01;100;4097;2024-07-04T03:16:11.259492257Z;977;santorsola-thp-1
13;98;961.26;100;4082;2024-07-04T03:36:11.081796473Z;977;santorsola-thp-1
14;98;961.44;100;4100;2024-07-04T03:56:10.820432234Z;977;santorsola-thp-1
14;98;961.5;100;4100;2024-07-04T04:16:10.598602588Z;977;santorsola-thp-1
14;97;961.81;100;4094;2024-07-04T04:36:10.379081518Z;977;santorsola-thp-1
14;95;961.95;100;4091;2024-07-04T04:56:10.154181128Z;977;santorsola-thp-1
14;94;962.11;100;4097;2024-07-04T05:16:09.923367578Z;977;santorsola-thp-1
16;84;962.09;100;4094;2024-07-04T05:36:09.720944860Z;977;santorsola-thp-1
18;79;962.22;100;4085;2024-07-04T05:56:09.495526112Z;977;santorsola-thp-1
19;75;962.21;100;4085;2024-07-04T06:16:09.265362118Z;977;santorsola-thp-1
21;71;962.26;100;4088;2024-07-04T06:36:09.045718483Z;977;santorsola-thp-1
22;65;962.19;100;4082;2024-07-04T06:56:08.821331480Z;977;santorsola-thp-1
23;59;962.23;100;4088;2024-07-04T07:16:08.600882588Z;977;santorsola-thp-1
24;55;962.19;100;4064;2024-07-04T07:36:08.383458574Z;977;santorsola-thp-1
25;60;962.32;100;4082;2024-07-04T07:56:08.177385931Z;977;santorsola-thp-1
25;56;962.3;100;4070;2024-07-04T08:16:07.944291275Z;977;santorsola-thp-1
25;50;962.13;100;4082;2024-07-04T08:36:07.742424222Z;977;santorsola-thp-1
26;43;962.04;100;4082;2024-07-04T08:56:07.513505938Z;977;santorsola-thp-1
28;48;961.84;100;4073;2024-07-04T09:16:07.316214738Z;977;santorsola-thp-1
29;45;961.78;100;4082;2024-07-04T09:36:07.103973555Z;977;santorsola-thp-1
30;38;961.57;100;4088;2024-07-04T09:56:06.902061293Z;977;santorsola-thp-1
30;41;961.56;100;4082;2024-07-04T10:16:06.677677422Z;977;santorsola-thp-1
31;36;961.42;100;4082;2024-07-04T10:36:06.488679329Z;977;santorsola-thp-1
32;40;961.32;100;4085;2024-07-04T10:56:06.278983875Z;977;santorsola-thp-1
32;36;961.16;100;4079;2024-07-04T11:16:06.126974383Z;977;santorsola-thp-1
30;42;961.12;100;4067;2024-07-04T11:36:05.881619475Z;977;santorsola-thp-1
31;43;960.85;100;4082;2024-07-04T11:56:05.658627749Z;977;santorsola-thp-1
33;41;960.75;100;4082;2024-07-04T12:16:05.458551819Z;977;santorsola-thp-1
33;39;960.51;100;4076;2024-07-04T12:36:05.324983551Z;977;santorsola-thp-1
33;35;960.23;100;4076;2024-07-04T13:16:04.851331820Z;977;santorsola-thp-1
32;36;960.15;100;4079;2024-07-04T13:36:04.645740768Z;977;santorsola-thp-1
34;35;960.05;100;4082;2024-07-04T13:56:04.449605139Z;977;santorsola-thp-1
34;32;960.07;100;4082;2024-07-04T14:16:04.239743281Z;977;santorsola-thp-1
33;36;960.09;100;4058;2024-07-04T14:36:04.038694725Z;977;santorsola-thp-1
31;43;960.25;100;4082;2024-07-04T14:56:03.845750367Z;977;santorsola-thp-1
32;38;960.25;100;4082;2024-07-04T15:16:03.640105166Z;977;santorsola-thp-1
31;37;960.31;100;4082;2024-07-04T15:36:03.429496395Z;977;santorsola-thp-1
27;46;960.36;100;4091;2024-07-04T15:56:03.216586156Z;977;santorsola-thp-1
29;45;960.5;100;4082;2024-07-04T16:16:02.985920342Z;977;santorsola-thp-1
27;49;960.75;100;4082;2024-07-04T16:36:02.774064261Z;977;santorsola-thp-1
26;55;961;100;4070;2024-07-04T16:56:02.553978735Z;977;santorsola-thp-1
25;59;961.04;100;4070;2024-07-04T17:16:02.359054855Z;977;santorsola-thp-1
24;61;961.3;100;4082;2024-07-04T17:36:02.127910926Z;977;santorsola-thp-1
24;63;961.58;100;4085;2024-07-04T17:56:01.898445857Z;977;santorsola-thp-1
22;67;961.94;100;4091;2024-07-04T18:16:01.722989070Z;977;santorsola-thp-1
21;71;962.22;100;4088;2024-07-04T18:36:01.482734138Z;977;santorsola-thp-1
20;75;962.62;100;4082;2024-07-04T18:56:01.247405665Z;977;santorsola-thp-1
19;77;962.93;100;4073;2024-07-04T19:16:01.001730911Z;977;santorsola-thp-1
18;82;963.4;100;4100;2024-07-04T19:36:00.767369884Z;977;santorsola-thp-1
17;83;963.79;100;4091;2024-07-04T19:56:00.613487991Z;977;santorsola-thp-1
17;83;964.11;100;4076;2024-07-04T20:16:00.318377946Z;977;santorsola-thp-1
16;86;964.28;100;4079;2024-07-04T20:36:00.113350582Z;977;santorsola-thp-1
16;93;964.51;100;4100;2024-07-04T20:55:59.870580630Z;977;santorsola-thp-1
16;91;964.7;100;4091;2024-07-04T21:15:59.662946846Z;977;santorsola-thp-1
15;92;964.92;100;4094;2024-07-04T21:35:59.435783554Z;977;santorsola-thp-1
15;94;964.92;100;4094;2024-07-04T21:55:59.216386173Z;977;santorsola-thp-1
15;95;965.05;100;4097;2024-07-04T22:15:58.986376909Z;977;santorsola-thp-1
14;96;965.09;100;4097;2024-07-04T22:35:58.753514563Z;977;santorsola-thp-1
14;97;965.21;100;4073;2024-07-04T22:55:58.524719507Z;977;santorsola-thp-1
14;97;965.29;100;4082;2024-07-04T23:15:58.312645538Z;977;santorsola-thp-1
14;98;965.49;100;4097;2024-07-04T23:35:58.095967065Z;977;santorsola-thp-1
14;99;965.5;100;4073;2024-07-04T23:55:57.863598799Z;977;santorsola-thp-1
14;99;965.55;100;4097;2024-07-05T00:15:57.635121856Z;977;santorsola-thp-1
13;98;965.6;100;4094;2024-07-05T00:35:57.425361265Z;977;santorsola-thp-1
13;98;965.62;100;4097;2024-07-05T00:55:57.206173652Z;977;santorsola-thp-1
13;100;965.61;100;4073;2024-07-05T01:15:56.976861250Z;977;santorsola-thp-1
13;100;965.65;100;4094;2024-07-05T01:35:56.754988092Z;977;santorsola-thp-1
13;100;965.52;100;4102;2024-07-05T01:55:56.531932007Z;977;santorsola-thp-1
12;100;965.63;100;4082;2024-07-05T02:15:56.313341286Z;977;santorsola-thp-1
12;100;965.74;100;4100;2024-07-05T02:35:56.123265397Z;977;santorsola-thp-1
12;100;965.91;100;4105;2024-07-05T02:55:55.863431540Z;977;santorsola-thp-1
12;100;966.09;100;4100;2024-07-05T03:15:55.649038894Z;977;santorsola-thp-1
12;100;966.29;100;4094;2024-07-05T03:35:55.430766032Z;977;santorsola-thp-1
12;100;966.39;100;4097;2024-07-05T03:55:55.208971544Z;977;santorsola-thp-1
12;100;966.61;100;4100;2024-07-05T04:15:54.991473576Z;977;santorsola-thp-1
13;100;966.54;100;4082;2024-07-05T04:35:54.768579308Z;977;santorsola-thp-1
14;100;966.55;100;4102;2024-07-05T04:55:54.537059898Z;977;santorsola-thp-1
14;99;966.5;100;4097;2024-07-05T05:15:54.312329241Z;977;santorsola-thp-1
17;91;966.58;100;4085;2024-07-05T05:35:54.121283085Z;977;santorsola-thp-1
19;78;966.41;100;4073;2024-07-05T05:55:53.873440012Z;977;santorsola-thp-1
21;71;966.44;100;4073;2024-07-05T06:15:53.641432989Z;977;santorsola-thp-1
22;74;966.45;100;4076;2024-07-05T06:35:53.422293276Z;977;santorsola-thp-1
24;67;966.38;100;4085;2024-07-05T06:55:53.203158280Z;977;santorsola-thp-1
25;56;966.34;100;4082;2024-07-05T07:15:52.987506757Z;977;santorsola-thp-1
25;60;966.42;100;4067;2024-07-05T07:35:52.774273769Z;977;santorsola-thp-1
25;57;966.4;100;4085;2024-07-05T07:55:52.555110061Z;977;santorsola-thp-1
26;52;966.37;100;4079;2024-07-05T08:15:52.335384790Z;977;santorsola-thp-1
28;46;966.21;100;4067;2024-07-05T08:55:51.904869595Z;977;santorsola-thp-1
29;48;966.11;100;4070;2024-07-05T09:15:51.691558527Z;977;santorsola-thp-1
30;46;966.02;100;4064;2024-07-05T09:35:51.489849005Z;977;santorsola-thp-1
