,receivedAt,protocolVersion_mean,deviceId_mean,photosyntheticallyActiveRadiation_mean,protocolVersion_max,deviceId_max,photosyntheticallyActiveRadiation_max,protocolVersion_min,deviceId_min,photosyntheticallyActiveRadiation_min,DLI_mol m-2 d-1
329,2025-05-25 00:00:00+00:00,2,21456,308.3666667,2,21456,348.2041667,2,21456,273.6,26.64288
330,2025-05-26 00:00:00+00:00,2,21456,421.8041667,2,21456,468.3291667,2,21456,365.15,36.44388
331,2025-05-27 00:00:00+00:00,2,21456,152.6222222,2,21456,202.2125,2,21456,111.3083333,13.18656
332,2025-05-28 00:00:00+00:00,2,21456,307.2069444,2,21456,369.3375,2,21456,243.1083333,26.54268
333,2025-05-29 00:00:00+00:00,2,21456,442.0625,2,21456,482.4125,2,21456,405.275,38.1942
334,2025-05-30 00:00:00+00:00,2,21456,384.5458333,2,21456,445.5208333,2,21456,330.725,33.22476
335,2025-05-31 00:00:00+00:00,2,21456,426.7152778,2,21456,472.0333333,2,21456,377.8458333,36.8682
336,2025-06-01 00:00:00+00:00,2,21456,365.8138889,2,21456,428.1166667,2,21456,299.7208333,31.60632
337,2025-06-02 00:00:00+00:00,2,21456,247.2416667,2,21456,341.525,2,21456,154.8791667,21.36168
338,2025-06-03 00:00:00+00:00,2,21456,373.5805556,2,21456,461.0375,2,21456,290.4416667,32.27736
339,2025-06-04 00:00:00+00:00,2,21456,225.8583333,2,21456,296.9375,2,21456,158.8875,19.51416
340,2025-06-05 00:00:00+00:00,2,21456,253.2569444,2,21456,344.3916667,2,21456,178.2916667,21.8814
341,2025-06-06 00:00:00+00:00,2,21456,386.1104167,2,21456,443.1791667,2,21456,326.8,33.35994
342,2025-06-07 00:00:00+00:00,2,21456,285.3597222,2,21456,383.7291667,2,21456,188.3791667,24.65508
343,2025-06-08 00:00:00+00:00,2,21456,397.0194444,2,21456,440.4833333,2,21456,344.5041667,34.30248
344,2025-06-09 00:00:00+00:00,2,21456,376.3513889,2,21456,405.6125,2,21456,345.8833333,32.51676
345,2025-06-10 00:00:00+00:00,2,21456,394.7083333,2,21456,425.3708333,2,21456,362.3666667,34.1028
346,2025-06-11 00:00:00+00:00,2,21456,397.0611111,2,21456,432.6666667,2,21456,359.1916667,34.30608
347,2025-06-12 00:00:00+00:00,2,21456,379.0680556,2,21456,426.3333333,2,21456,332.9083333,32.75148
348,2025-06-13 00:00:00+00:00,2,21456,398.4430556,2,21456,433.7666667,2,21456,360.8208333,34.42548
349,2025-06-14 00:00:00+00:00,2,21456,319.8388889,2,21456,351.5166667,2,21456,289.575,27.63408
350,2025-06-15 00:00:00+00:00,2,21456,391.4638889,2,21456,445.1291667,2,21456,346.725,33.82248
351,2025-06-16 00:00:00+00:00,2,21456,131.1541667,2,21456,203.7083333,2,21456,78.58333333,11.33172
352,2025-06-17 00:00:00+00:00,2,21456,392.0361111,2,21456,463.0291667,2,21456,303.3375,33.87192
353,2025-06-18 00:00:00+00:00,2,21456,409.0861111,2,21456,446.6208333,2,21456,368.9125,35.34504
354,2025-06-19 00:00:00+00:00,2,21456,404.7541667,2,21456,445.8708333,2,21456,363.1583333,34.97076
355,2025-06-20 00:00:00+00:00,2,21456,381.8,2,21456,448.6043478,2,21456,311.0826087,31.61304
356,2025-06-21 00:00:00+00:00,2,21456,337.10625,2,21456,390.2791667,2,21456,286.0666667,29.12598
357,2025-06-22 00:00:00+00:00,2,21456,417.9666667,2,21456,452.8125,2,21456,378.9125,36.11232
358,2025-06-23 00:00:00+00:00,2,21456,514.0755556,2,21456,570.62,2,21456,439.88,27.76008
