receivedAt,PAR_control,DLI_control,PAR_shaded,DLI_shaded,PAR_percent_diff,DLI_percent_diff
2025-05-21 00:00:00+00:00,190.6875,16.4754,142.5111111,12.31296,25.264576283185846,25.264576277358973
2025-05-22 00:00:00+00:00,76.71805556,6.62844,55.97083333,4.83588,27.043467249732263,27.043467241160812
2025-05-23 00:00:00+00:00,314.7534722,27.1947,280.2381944,24.21258,10.9658131993754,10.965813191541006
2025-05-24 00:00:00+00:00,321.9361111,27.81528,275.5777778,23.80992,14.399855033845574,14.399855043702594
2025-05-25 00:00:00+00:00,308.3666667,26.64288,249.7527778,21.57864,19.00785500821448,19.00785500666595
2025-05-26 00:00:00+00:00,421.8041667,36.44388,333.3486111,28.80132,20.970763824367875,20.97076381548836
2025-05-27 00:00:00+00:00,152.6222222,13.18656,121.8138889,10.52472,20.1860075524441,20.186007571345367
2025-05-28 00:00:00+00:00,307.2069444,26.54268,263.0972222,22.7316,14.358308952341513,14.358308957497886
2025-05-29 00:00:00+00:00,442.0625,38.1942,351.8840278,30.40278,20.399484733493566,20.399484738520513
2025-05-30 00:00:00+00:00,384.5458333,33.22476,308.4277778,26.64816,19.79427389624508,19.794273908976322
2025-05-31 00:00:00+00:00,426.7152778,36.8682,333.5277778,28.8168,21.83833222012657,21.838332221263855
2025-06-01 00:00:00+00:00,365.8138889,31.60632,277.5194444,23.97768,24.13643854953152,24.136438535077797
2025-06-02 00:00:00+00:00,247.2416667,21.36168,203.7180556,17.60124,17.603671614465778,17.60367162133315
2025-06-03 00:00:00+00:00,373.5805556,32.27736,297.8916667,25.73784,20.2603930438611,20.26039304329723
2025-06-04 00:00:00+00:00,225.8583333,19.51416,173.1895833,14.96358,23.31937424245572,23.31937423901413
2025-06-05 00:00:00+00:00,253.2569444,21.8814,166.5173611,14.3871,34.24963667057495,34.249636677726286
2025-06-06 00:00:00+00:00,386.1104167,33.35994,297.3569444,25.69164,22.98655215224604,22.986552134086576
2025-06-07 00:00:00+00:00,285.3597222,24.65508,223.4694444,19.30776,21.688512072710463,21.68851206323404
2025-06-08 00:00:00+00:00,397.0194444,34.30248,314.4395833,27.16758,20.799953822110588,20.79995382258076
2025-06-09 00:00:00+00:00,376.3513889,32.51676,300.7965278,25.98882,20.075616386279805,20.07561638982481
2025-06-10 00:00:00+00:00,394.7083333,34.1028,317.5083333,27.43272,19.55874591107854,19.558745909426797
2025-06-11 00:00:00+00:00,397.0611111,34.30608,318.0222222,27.47712,19.905975853700273,19.905975850344902
2025-06-12 00:00:00+00:00,379.0680556,32.75148,306.2027778,26.45592,19.22221530502398,19.22221530141539
2025-06-13 00:00:00+00:00,398.4430556,34.42548,321.9944444,27.82032,19.186834887830823,19.186834867661982
2025-06-14 00:00:00+00:00,319.8388889,27.63408,257.3638889,22.23624,19.533271959162303,19.5332719598409
2025-06-15 00:00:00+00:00,391.4638889,33.82248,322.6069444,27.87324,17.589603141553013,17.589603127860524
2025-06-16 00:00:00+00:00,131.1541667,11.33172,104.2166667,9.00432,20.538806107179504,20.538806112399534
2025-06-17 00:00:00+00:00,392.0361111,33.87192,330.8798611,28.58802,15.599647141791065,15.599647141348946
2025-06-18 00:00:00+00:00,409.0861111,35.34504,336.3013889,29.05644,17.792029654658197,17.792029659607117
2025-06-19 00:00:00+00:00,404.7541667,34.97076,335.0527778,28.94856,17.22067235731807,17.220672355991116
2025-06-20 00:00:00+00:00,381.8,31.61304,285.1625,24.63804,25.311026715557883,22.063680051016927
2025-06-21 00:00:00+00:00,337.10625,29.12598,256.1041667,22.1274,24.02865069989061,24.028650709778685
2025-06-22 00:00:00+00:00,417.9666667,36.11232,331.4326389,28.63578,20.703571527178926,20.703571523513297
2025-06-23 00:00:00+00:00,514.0755556,27.76008,382.01875,22.00428,25.688209478443447,20.734090103486725
