,receivedAt,protocolVersion_mean,deviceId_mean,photosyntheticallyActiveRadiation_mean,protocolVersion_max,deviceId_max,photosyntheticallyActiveRadiation_max,protocolVersion_min,deviceId_min,photosyntheticallyActiveRadiation_min,DLI_mol m-2 d-1
330,2025-05-26 00:00:00+00:00,2,21455,333.3486111,2,21455,375.9,2,21455,288.7666667,28.80132
331,2025-05-27 00:00:00+00:00,2,21455,121.8138889,2,21455,158.0416667,2,21455,85.7875,10.52472
332,2025-05-28 00:00:00+00:00,2,21455,263.0972222,2,21455,311.8458333,2,21455,214.7291667,22.7316
333,2025-05-29 00:00:00+00:00,2,21455,351.8840278,2,21455,382.5708333,2,21455,322.6083333,30.40278
334,2025-05-30 00:00:00+00:00,2,21455,308.4277778,2,21455,337.9458333,2,21455,277.7083333,26.64816
335,2025-05-31 00:00:00+00:00,2,21455,333.5277778,2,21455,377.1958333,2,21455,288.9958333,28.8168
336,2025-06-01 00:00:00+00:00,2,21455,277.5194444,2,21455,319.3291667,2,21455,231.7,23.97768
337,2025-06-02 00:00:00+00:00,2,21455,203.7180556,2,21455,270.0791667,2,21455,134.2416667,17.60124
338,2025-06-03 00:00:00+00:00,2,21455,297.8916667,2,21455,382.575,2,21455,195.0416667,25.73784
339,2025-06-04 00:00:00+00:00,2,21455,173.1895833,2,21455,226.8208333,2,21455,124.8875,14.96358
340,2025-06-05 00:00:00+00:00,2,21455,166.5173611,2,21455,230.2583333,2,21455,95.09583333,14.3871
341,2025-06-06 00:00:00+00:00,2,21455,297.3569444,2,21455,345.6958333,2,21455,230.1416667,25.69164
342,2025-06-07 00:00:00+00:00,2,21455,223.4694444,2,21455,293.3916667,2,21455,152.0208333,19.30776
343,2025-06-08 00:00:00+00:00,2,21455,314.4395833,2,21455,356.6041667,2,21455,263.0541667,27.16758
344,2025-06-09 00:00:00+00:00,2,21455,300.7965278,2,21455,324.8208333,2,21455,275.9083333,25.98882
345,2025-06-10 00:00:00+00:00,2,21455,317.5083333,2,21455,344.0041667,2,21455,290.225,27.43272
346,2025-06-11 00:00:00+00:00,2,21455,318.0222222,2,21455,346.9541667,2,21455,283.9708333,27.47712
347,2025-06-12 00:00:00+00:00,2,21455,306.2027778,2,21455,338.0583333,2,21455,266.2583333,26.45592
348,2025-06-13 00:00:00+00:00,2,21455,321.9944444,2,21455,351.3666667,2,21455,289.8708333,27.82032
349,2025-06-14 00:00:00+00:00,2,21455,257.3638889,2,21455,284.2708333,2,21455,231.2125,22.23624
350,2025-06-15 00:00:00+00:00,2,21455,322.6069444,2,21455,366.175,2,21455,271.9833333,27.87324
351,2025-06-16 00:00:00+00:00,2,21455,104.2166667,2,21455,162.3125,2,21455,62.2125,9.00432
352,2025-06-17 00:00:00+00:00,2,21455,330.8798611,2,21455,375.9375,2,21455,269.4625,28.58802
353,2025-06-18 00:00:00+00:00,2,21455,336.3013889,2,21455,371.0916667,2,21455,301.8125,29.05644
354,2025-06-19 00:00:00+00:00,2,21455,335.0527778,2,21455,364.1458333,2,21455,303.4916667,28.94856
355,2025-06-20 00:00:00+00:00,2,21455,285.1625,2,21455,341.3791667,2,21455,225.2166667,24.63804
356,2025-06-21 00:00:00+00:00,2,21455,256.1041667,2,21455,302.6583333,2,21455,206.0666667,22.1274
357,2025-06-22 00:00:00+00:00,2,21455,331.4326389,2,21455,367.3541667,2,21455,288.9625,28.63578
358,2025-06-23 00:00:00+00:00,2,21455,382.01875,2,21455,441.6875,2,21455,302.40625,22.00428
